"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador independiente (059)",32,29,3,,
"Trabajador familiar no remunerado (061)",100,88,12,,
"Trabajador del hogar (062)",16,16,,,
"De 15 a 29 años (064)",705,545,82,36,42
"Empleado (065)",127,45,15,29,38
"Obrero (066)",149,114,24,7,4
"Trabajador independiente (067)",242,219,23,,
"Empleador o patrono (068)",7,5,2,,
"Trabajador familiar no remunerado (069)",160,142,18,,
"Trabajador del hogar (070)",20,20,,,
"De 30 a 44 años (072)",1056,717,112,125,102
"Empleado (073)",349,89,41,118,101
"Obrero (074)",145,110,27,7,1
"Trabajador independiente (075)",389,361,28,,
"Empleador o patrono (076)",14,11,3,,
"Trabajador familiar no remunerado (077)",156,143,13,,
"Trabajador del hogar (078)",3,3,,,
"De 45 a 64 años (080)",723,563,79,55,26
"Empleado (081)",119,29,15,50,25
"Obrero (082)",88,63,19,5,1
"Trabajador independiente (083)",380,352,28,,
"Empleador o patrono (084)",16,14,2,,
"Trabajador familiar no remunerado (085)",116,101,15,,
"Trabajador del hogar (086)",4,4,,,
"De 65 y más años (088)",275,241,29,,5
"Empleado (089)",5,1,1,,3
"Obrero (090)",24,20,4,,
"Trabajador independiente (091)",181,167,14,,
"Empleador o patrono (092)",11,10,1,,
"Trabajador familiar no remunerado (093)",54,43,9,,2
,,,,,
"RURAL (096)",2919,2517,334,36,32
"Empleado (097)",113,65,9,17,22
"Obrero (098)",351,264,60,18,9
"Trabajador independiente (099)",1571,1394,177,,
"Empleador o patrono (100)",17,17,,,
"Trabajador familiar no remunerado (101)",815,725,88,1,1
"Trabajador del hogar (102)",52,52,,,
"De 06 a 14 años (104)",95,89,4,2,
"Obrero (106)",9,7,,2,
"Trabajador independiente (107)",5,5,,,
"Trabajador familiar no remunerado (109)",70,66,4,,
"Trabajador del hogar (110)",11,11,,,
"De 15 a 29 años (112)",656,563,76,11,6
"Empleado (113)",26,17,3,2,4
"Obrero (114)",131,98,23,8,2
"Trabajador independiente (115)",267,236,31,,
"Empleador o patrono (116)",2,2,,,
"Trabajador familiar no remunerado (117)",220,200,19,1,
"Trabajador del hogar (118)",10,10,,,
"De 30 a 44 años (120)",959,798,130,15,16
"Empleado (121)",63,39,3,9,12
"Obrero (122)",109,80,20,6,3
"Trabajador independiente (123)",520,452,68,,
"Empleador o patrono (124)",2,2,,,
"Trabajador familiar no remunerado (125)",248,208,39,,1
"Trabajador del hogar (126)",17,17,,,
"De 45 a 64 años (128)",841,727,97,7,10
"Empleado (129)",24,9,3,6,6
"Obrero (130)",82,61,16,1,4
"Trabajador independiente (131)",509,452,57,,
"Empleador o patrono (132)",10,10,,,
"Trabajador familiar no remunerado (133)",204,183,21,,
"Trabajador del hogar (134)",12,12,,,
"De 65 y más años (136)",368,340,27,1,
"Obrero (138)",20,18,1,1,
"Trabajador independiente (139)",270,249,21,,
"Empleador o patrono (140)",3,3,,,
"Trabajador familiar no remunerado (141)",73,68,5,,
"Trabajador del hogar (142)",2,2,,,
