"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (044)",14064,,,,,524,8748,4792
"De 30 a 34 años (045)",14639,,,,6,2088,8986,3559
"De 35 a 39 años (046)",13096,,,,141,3904,6424,2627
"De 40 a 44 años (047)",11482,,,1,990,4958,3331,2202
"De 45 a 49 años (048)",10016,,,96,2641,4532,984,1763
"De 50 y más años (049)",56262,2937,7829,14218,13951,4155,136,13036
,,,,,,,,
"URBANA (060)",239298,2986,8463,18254,31334,46334,64935,66992
"De 12 a 14 años (061)",186,,,,,,2,184
"De 15 a 19 años (062)",2760,,,,,,1525,1235
"De 20 a 24 años (063)",18783,,,,,42,8664,10077
"De 25 a 29 años (064)",27974,,,,,1262,15132,11580
"De 30 a 34 años (065)",31059,,,,14,4956,16965,9124
"De 35 a 39 años (066)",29881,,,,386,9506,13222,6767
"De 40 a 44 años (067)",27125,,,5,2370,12024,7073,5653
"De 45 a 49 años (068)",23025,,,194,5944,10389,2069,4429
"De 50 y más años (069)",78505,2986,8463,18055,22620,8155,283,17943
"PEA (070)",109479,93,787,4209,14021,26655,30533,33181
"De 12 a 14 años (071)",22,,,,,,,22
"De 15 a 19 años (072)",778,,,,,,420,358
"De 20 a 24 años (073)",7975,,,,,25,3251,4699
"De 25 a 29 años (074)",14245,,,,,747,6629,6869
"De 30 a 34 años (075)",16756,,,,8,2928,8198,5622
"De 35 a 39 años (076)",17058,,,,248,5687,6926,4197
"De 40 a 44 años (077)",15918,,,4,1402,7179,3838,3495
"De 45 a 49 años (078)",13231,,,100,3359,5958,1116,2698
"De 50 y más años (079)",23496,93,787,4105,9004,4131,155,5221
"Ocupada (080)",104116,93,765,4113,13598,25559,28767,31221
"De 12 a 14 años (081)",18,,,,,,,18
"De 15 a 19 años (082)",694,,,,,,365,329
"De 20 a 24 años (083)",7265,,,,,25,2943,4297
"De 25 a 29 años (084)",13246,,,,,694,6207,6345
"De 30 a 34 años (085)",15833,,,,8,2776,7770,5279
"De 35 a 39 años (086)",16239,,,,238,5425,6596,3980
"De 40 a 44 años (087)",15245,,,4,1345,6893,3673,3330
"De 45 a 49 años (088)",12760,,,96,3255,5753,1067,2589
"De 50 y más años (089)",22816,93,765,4013,8752,3993,146,5054
"Desocupada (090)",5363,,22,96,423,1096,1766,1960
"De 12 a 14 años (091)",4,,,,,,,4
"De 15 a 19 años (092)",84,,,,,,55,29
"De 20 a 24 años (093)",710,,,,,,308,402
"De 25 a 29 años (094)",999,,,,,53,422,524
"De 30 a 34 años (095)",923,,,,,152,428,343
"De 35 a 39 años (096)",819,,,,10,262,330,217
"De 40 a 44 años (097)",673,,,,57,286,165,165
"De 45 a 49 años (098)",471,,,4,104,205,49,109
"De 50 y más años (099)",680,,22,92,252,138,9,167
"No PEA (100)",129819,2893,7676,14045,17313,19679,34402,33811
"De 12 a 14 años (101)",164,,,,,,2,162
"De 15 a 19 años (102)",1982,,,,,,1105,877
"De 20 a 24 años (103)",10808,,,,,17,5413,5378
"De 25 a 29 años (104)",13729,,,,,515,8503,4711
"De 30 a 34 años (105)",14303,,,,6,2028,8767,3502
"De 35 a 39 años (106)",12823,,,,138,3819,6296,2570
"De 40 a 44 años (107)",11207,,,1,968,4845,3235,2158
"De 45 a 49 años (108)",9794,,,94,2585,4431,953,1731
"De 50 y más años (109)",55009,2893,7676,13950,13616,4024,128,12722
,,,,,,,,
"RURAL (120)",5505,50,177,366,689,1120,1807,1296
"De 12 a 14 años (121)",4,,,,,,1,3
"De 15 a 19 años (122)",127,,,,,,89,38
"De 20 a 24 años (123)",522,,,,,,342,180
"De 25 a 29 años (124)",652,,,,,28,450,174
"De 30 a 34 años (125)",655,,,,,132,393,130
"De 35 a 39 años (126)",649,,,,6,228,288,127
"De 40 a 44 años (127)",562,,,,47,251,167,97
"De 45 a 49 años (128)",503,,,3,109,236,64,91
"De 50 y más años (129)",1831,50,177,363,527,245,13,456
"PEA (130)",2497,6,24,96,273,621,870,607
"De 15 a 19 años (132)",53,,,,,,35,18
"De 20 a 24 años (133)",286,,,,,,187,99
"De 25 a 29 años (134)",317,,,,,19,205,93
"De 30 a 34 años (135)",319,,,,,72,174,73
"De 35 a 39 años (136)",376,,,,3,143,160,70
"De 40 a 44 años (137)",287,,,,25,138,71,53
"De 45 a 49 años (138)",281,,,1,53,135,33,59
"De 50 y más años (139)",578,6,24,95,192,114,5,142
"Ocupada (140)",2453,6,24,95,269,611,858,590
"De 15 a 19 años (142)",51,,,,,,35,16
"De 20 a 24 años (143)",279,,,,,,184,95
"De 25 a 29 años (144)",311,,,,,19,199,93
"De 30 a 34 años (145)",311,,,,,72,171,68
"De 35 a 39 años (146)",371,,,,3,139,160,69
"De 40 a 44 años (147)",278,,,,24,132,71,51
"De 45 a 49 años (148)",279,,,1,53,135,33,57
"De 50 y más años (149)",573,6,24,94,189,114,5,141
"Desocupada (150)",44,,,1,4,10,12,17
"De 15 a 19 años (152)",2,,,,,,,2
"De 20 a 24 años (153)",7,,,,,,3,4
"De 25 a 29 años (154)",6,,,,,,6,
"De 30 a 34 años (155)",8,,,,,,3,5
"De 35 a 39 años (156)",5,,,,,4,,1
"De 40 a 44 años (157)",9,,,,1,6,,2
"De 45 a 49 años (158)",2,,,,,,,2
"De 50 y más años (159)",5,,,1,3,,,1
"No PEA (160)",3008,44,153,270,416,499,937,689
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",74,,,,,,54,20
"De 20 a 24 años (163)",236,,,,,,155,81
"De 25 a 29 años (164)",335,,,,,9,245,81
"De 30 a 34 años (165)",336,,,,,60,219,57
"De 35 a 39 años (166)",273,,,,3,85,128,57
"De 40 a 44 años (167)",275,,,,22,113,96,44
"De 45 a 49 años (168)",222,,,2,56,101,31,32
"De 50 y más años (169)",1253,44,153,268,335,131,8,314
