"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",2,9,9,,100,,
"De 45 a 49 años (038)",3,16,13,,81.3,,
"De 50 y más años (039)",4,24,19,,79.2,,
"No PEA (040)",11412,32938,29845,834,90.6,2.5,
"De 12 a 14 años (041)",1588,23,23,9,100,39.1,
"De 15 a 19 años (042)",1777,687,666,173,96.9,25.2,
"De 20 a 24 años (043)",1449,2071,1995,226,96.3,10.9,
"De 25 a 29 años (044)",1308,3031,2918,175,96.3,5.8,
"De 30 a 34 años (045)",1077,3345,3205,129,95.8,3.9,
"De 35 a 39 años (046)",904,3606,3412,89,94.6,2.5,
"De 40 a 44 años (047)",760,3578,3327,31,93,0.9,
"De 45 a 49 años (048)",600,3216,2933,2,91.2,0.1,
"De 50 y más años (049)",1949,13381,11366,,84.9,,
,,,,,,,
"URBANA (060)",9374,25618,23609,482,92.2,1.9,
"De 12 a 14 años (061)",976,7,7,3,100,42.9,
"De 15 a 19 años (062)",1293,378,369,82,97.6,21.7,
"De 20 a 24 años (063)",1107,1253,1209,118,96.5,9.4,
"De 25 a 29 años (064)",1025,1924,1873,104,97.3,5.4,
"De 30 a 34 años (065)",1014,2609,2535,91,97.2,3.5,
"De 35 a 39 años (066)",925,3049,2926,61,96,2,
"De 40 a 44 años (067)",775,3112,2948,21,94.7,0.7,
"De 45 a 49 años (068)",600,2707,2509,2,92.7,0.1,
"De 50 y más años (069)",1659,10579,9233,,87.3,,
"PEA (070)",3085,8644,8051,104,93.1,1.2,
"De 12 a 14 años (071)",75,1,1,,100,,
"De 15 a 19 años (072)",304,98,97,9,99,9.2,
"De 20 a 24 años (073)",368,316,308,15,97.5,4.7,
"De 25 a 29 años (074)",373,599,582,29,97.2,4.8,
"De 30 a 34 años (075)",428,1006,972,26,96.6,2.6,
"De 35 a 39 años (076)",449,1335,1283,17,96.1,1.3,
"De 40 a 44 años (077)",358,1312,1239,7,94.4,0.5,
"De 45 a 49 años (078)",261,1094,1017,1,93,0.1,
"De 50 y más años (079)",469,2883,2552,,88.5,,
"Ocupada (080)",3023,8562,7977,99,93.2,1.2,
"De 12 a 14 años (081)",74,1,1,,100,,
"De 15 a 19 años (082)",284,97,96,8,99,8.2,
"De 20 a 24 años (083)",358,309,301,15,97.4,4.9,
"De 25 a 29 años (084)",360,584,567,26,97.1,4.5,
"De 30 a 34 años (085)",421,995,961,25,96.6,2.5,
"De 35 a 39 años (086)",445,1323,1271,17,96.1,1.3,
"De 40 a 44 años (087)",356,1303,1230,7,94.4,0.5,
"De 45 a 49 años (088)",260,1091,1017,1,93.2,0.1,
"De 50 y más años (089)",465,2859,2533,,88.6,,
"Desocupada (090)",62,82,74,5,90.2,6.1,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",20,1,1,1,100,100,
"De 20 a 24 años (093)",10,7,7,,100,,
"De 25 a 29 años (094)",13,15,15,3,100,20,
"De 30 a 34 años (095)",7,11,11,1,100,9.1,
"De 35 a 39 años (096)",4,12,12,,100,,
"De 40 a 44 años (097)",2,9,9,,100,,
"De 45 a 49 años (098)",1,3,,,,,
"De 50 y más años (099)",4,24,19,,79.2,,
"No PEA (100)",6289,16974,15558,378,91.7,2.2,
"De 12 a 14 años (101)",901,6,6,3,100,50,
"De 15 a 19 años (102)",989,280,272,73,97.1,26.1,
"De 20 a 24 años (103)",739,937,901,103,96.2,11,
"De 25 a 29 años (104)",652,1325,1291,75,97.4,5.7,
"De 30 a 34 años (105)",586,1603,1563,65,97.5,4.1,
"De 35 a 39 años (106)",476,1714,1643,44,95.9,2.6,
"De 40 a 44 años (107)",417,1800,1709,14,94.9,0.8,
"De 45 a 49 años (108)",339,1613,1492,1,92.5,0.1,
"De 50 y más años (109)",1190,7696,6681,,86.8,,
,,,,,,,
"RURAL (120)",6506,20736,18464,556,89,2.7,
"De 12 a 14 años (121)",739,17,17,6,100,35.3,
"De 15 a 19 años (122)",969,482,467,110,96.9,22.8,
"De 20 a 24 años (123)",922,1415,1366,151,96.5,10.7,
"De 25 a 29 años (124)",865,2160,2063,130,95.5,6,
"De 30 a 34 años (125)",664,2340,2196,81,93.8,3.5,
"De 35 a 39 años (126)",578,2504,2329,57,93,2.3,
"De 40 a 44 años (127)",466,2418,2185,20,90.4,0.8,
"De 45 a 49 años (128)",347,2206,1946,1,88.2,,
"De 50 y más años (129)",956,7194,5895,,81.9,,
"PEA (130)",1383,4772,4177,100,87.5,2.1,
"De 12 a 14 años (131)",52,,,,,,
"De 15 a 19 años (132)",181,75,73,10,97.3,13.3,
"De 20 a 24 años (133)",212,281,272,28,96.8,10,
"De 25 a 29 años (134)",209,454,436,29,96,6.4,
"De 30 a 34 años (135)",173,598,554,17,92.6,2.8,
"De 35 a 39 años (136)",150,612,560,12,91.5,2,
"De 40 a 44 años (137)",123,640,567,4,88.6,0.6,
"De 45 a 49 años (138)",86,603,505,,83.7,,
"De 50 y más años (139)",197,1509,1210,,80.2,,
"Ocupada (140)",1372,4746,4151,99,87.5,2.1,
"De 12 a 14 años (141)",52,,,,,,
"De 15 a 19 años (142)",179,75,73,10,97.3,13.3,
"De 20 a 24 años (143)",209,279,270,27,96.8,9.7,
"De 25 a 29 años (144)",206,446,428,29,96,6.5,
"De 30 a 34 años (145)",173,598,554,17,92.6,2.8,
"De 35 a 39 años (146)",149,609,557,12,91.5,2,
"De 40 a 44 años (147)",123,640,567,4,88.6,0.6,
"De 45 a 49 años (148)",84,590,492,,83.4,,
"De 50 y más años (149)",197,1509,1210,,80.2,,
"Desocupada (150)",11,26,26,1,100,3.8,
"De 15 a 19 años (152)",2,,,,,,
"De 20 a 24 años (153)",3,2,2,1,100,50,
"De 25 a 29 años (154)",3,8,8,,100,,
"De 35 a 39 años (156)",1,3,3,,100,,
"De 45 a 49 años (158)",2,13,13,,100,,
"No PEA (160)",5123,15964,14287,456,89.5,2.9,
"De 12 a 14 años (161)",687,17,17,6,100,35.3,
"De 15 a 19 años (162)",788,407,394,100,96.8,24.6,
"De 20 a 24 años (163)",710,1134,1094,123,96.5,10.8,
"De 25 a 29 años (164)",656,1706,1627,101,95.4,5.9,
"De 30 a 34 años (165)",491,1742,1642,64,94.3,3.7,
"De 35 a 39 años (166)",428,1892,1769,45,93.5,2.4,
"De 40 a 44 años (167)",343,1778,1618,16,91,0.9,
"De 45 a 49 años (168)",261,1603,1441,1,89.9,0.1,
"De 50 y más años (169)",759,5685,4685,,82.4,,
