"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (173)",9,,,,,,,,8,1,,,
"Activid.inmobil., empres. y alquileres (175)",12,,1,,3,3,,,2,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",6,2,,,3,,,,,1,,,
"Enseñanza (177)",45,,41,,1,,,,,3,,,
"Servicios sociales y de salud (178)",2,,1,,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,2,1,,,,,3,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,,,,4,,,
"Actividad economica no especificada (182)",23,,,,,,,,,,,23,
"Desocupado (183)",57,,,,,,,,,,,,57
"Mujeres (184)",285,,32,,3,25,18,5,,120,,73,9
"Agric., ganadería, caza y silvicultura (185)",79,,,,,,18,,,61,,,
"Industrias manufactureras (188)",5,,,,,,,5,,,,,
"Construcción (190)",5,,,,,,,,,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",22,,,,,19,,,,3,,,
"Comercio al por menor (194)",22,,,,,19,,,,3,,,
"Hoteles y restaurantes (195)",8,,,,,6,,,,2,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,,1,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,2,,,,,,,,
"Enseñanza (200)",30,,30,,,,,,,,,,
"Servicios sociales y de salud (201)",4,,2,,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",7,,,,,,,,,7,,,
"Hogares privados con servicio doméstico (203)",39,,,,,,,,,39,,,
"Actividad economica no especificada (205)",73,,,,,,,,,,,73,
"Desocupado (206)",9,,,,,,,,,,,,9
