"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",2,,1,,1,
"Actividad economica no especificada (044)",120,1,56,37,17,9
"Desocupado (045)",187,10,96,53,23,5
"Mujeres (046)",2601,48,787,986,606,174
"Agric., ganadería, caza y silvicultura (047)",927,29,234,297,263,104
"Explotación de minas y canteras (049)",7,,5,2,,
"Industrias manufactureras (050)",68,1,14,30,20,3
"Construcción (052)",8,,5,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",511,7,128,219,124,33
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,1,,1,
"Comercio al por mayor (055)",23,,10,9,3,1
"Comercio al por menor (056)",486,7,117,210,120,32
"Hoteles y restaurantes (057)",163,3,58,62,36,4
"Trans., almac. y comunicaciones (058)",16,,12,3,1,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",36,,21,10,5,
"Admin.pub. y defensa; p. segur.soc afil (061)",61,,27,30,4,
"Enseñanza (062)",253,,48,154,51,
"Servicios sociales y de salud (063)",60,,20,31,9,
"Otras activ. serv.comun.soc y personales (064)",41,,17,17,7,
"Hogares privados con servicio doméstico (065)",179,3,98,38,33,7
"Actividad economica no especificada (067)",200,,62,72,45,21
"Desocupado (068)",69,5,36,19,7,2
,,,,,,
"URBANA (069)",6448,115,1971,2386,1562,414
"Agric., ganadería, caza y silvicultura (070)",2858,75,834,906,767,276
"Pesca (071)",5,1,2,2,,
"Explotación de minas y canteras (072)",26,1,8,13,4,
"Industrias manufactureras (073)",221,4,62,91,51,13
"Suministro de electricidad, gas y agua (074)",6,,3,2,1,
"Construcción (075)",299,3,95,138,58,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",942,14,256,362,256,54
"Venta, mant.y rep. veh.autom.y motoc. (077)",61,,24,23,12,2
"Comercio al por mayor (078)",47,,16,18,11,2
"Comercio al por menor (079)",834,14,216,321,233,50
"Hoteles y restaurantes (080)",174,2,56,64,43,9
"Trans., almac. y comunicaciones (081)",354,,145,131,72,6
"Intermediación financiera (082)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (083)",153,,62,57,32,2
"Admin.pub. y defensa; p. segur.soc afil (084)",216,,60,106,46,4
"Enseñanza (085)",379,,44,244,89,2
"Servicios sociales y de salud (086)",94,,26,51,17,
"Otras activ. serv.comun.soc y personales (087)",110,,39,45,23,3
"Hogares privados con servicio doméstico (088)",157,3,82,36,29,7
"Actividad economica no especificada (090)",249,1,93,83,46,26
"Desocupado (091)",200,11,101,54,27,7
"Hombres (092)",4484,90,1412,1599,1092,291
"Agric., ganadería, caza y silvicultura (093)",2336,66,726,734,597,213
"Pesca (094)",5,1,2,2,,
"Explotación de minas y canteras (095)",22,1,5,12,4,
"Industrias manufactureras (096)",164,3,52,63,36,10
"Suministro de electricidad, gas y agua (097)",6,,3,2,1,
"Construcción (098)",292,3,91,136,57,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",485,8,141,165,143,28
"Venta, mant.y rep. veh.autom.y motoc. (100)",60,,23,23,12,2
"Comercio al por mayor (101)",28,,8,11,8,1
"Comercio al por menor (102)",397,8,110,131,123,25
"Hoteles y restaurantes (103)",30,,7,11,7,5
"Trans., almac. y comunicaciones (104)",339,,133,129,71,6
"Intermediación financiera (105)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (106)",120,,44,47,27,2
"Admin.pub. y defensa; p. segur.soc afil (107)",157,,35,76,42,4
"Enseñanza (108)",156,,12,98,44,2
"Servicios sociales y de salud (109)",45,,11,24,10,
"Otras activ. serv.comun.soc y personales (110)",72,,24,28,17,3
"Hogares privados con servicio doméstico (111)",1,,1,,,
"Actividad economica no especificada (113)",108,1,54,30,15,8
"Desocupado (114)",143,7,70,41,20,5
"Mujeres (115)",1964,25,559,787,470,123
"Agric., ganadería, caza y silvicultura (116)",522,9,108,172,170,63
"Explotación de minas y canteras (118)",4,,3,1,,
"Industrias manufactureras (119)",57,1,10,28,15,3
"Construcción (121)",7,,4,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",457,6,115,197,113,26
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,1,,,
"Comercio al por mayor (124)",19,,8,7,3,1
"Comercio al por menor (125)",437,6,106,190,110,25
"Hoteles y restaurantes (126)",144,2,49,53,36,4
"Trans., almac. y comunicaciones (127)",15,,12,2,1,
"Intermediación financiera (128)",2,,2,,,
"Activid.inmobil., empres. y alquileres (129)",33,,18,10,5,
"Admin.pub. y defensa; p. segur.soc afil (130)",59,,25,30,4,
"Enseñanza (131)",223,,32,146,45,
"Servicios sociales y de salud (132)",49,,15,27,7,
"Otras activ. serv.comun.soc y personales (133)",38,,15,17,6,
"Hogares privados con servicio doméstico (134)",156,3,81,36,29,7
"Actividad economica no especificada (136)",141,,39,53,31,18
"Desocupado (137)",57,4,31,13,7,2
,,,,,,
"RURAL (138)",3845,116,1485,1181,783,280
"Agric., ganadería, caza y silvicultura (139)",3114,106,1183,909,651,265
"Pesca (140)",4,,2,2,,
"Explotación de minas y canteras (141)",41,,21,16,4,
"Industrias manufactureras (142)",53,2,20,16,14,1
"Construcción (144)",115,2,44,45,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",127,1,36,49,32,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",14,,5,7,2,
"Comercio al por mayor (147)",11,,5,5,,1
"Comercio al por menor (148)",102,1,26,37,30,8
"Hoteles y restaurantes (149)",25,1,11,12,1,
"Trans., almac. y comunicaciones (150)",85,,43,32,10,
"Activid.inmobil., empres. y alquileres (152)",28,,9,15,4,
"Admin.pub. y defensa; p. segur.soc afil (153)",30,,12,13,5,
"Enseñanza (154)",46,,18,17,11,
"Servicios sociales y de salud (155)",16,,7,7,2,
"Otras activ. serv.comun.soc y personales (156)",10,,6,2,2,
"Hogares privados con servicio doméstico (157)",24,,17,2,5,
"Actividad economica no especificada (159)",71,,25,26,16,4
"Desocupado (160)",56,4,31,18,3,
"Hombres (161)",3208,93,1257,982,647,229
"Agric., ganadería, caza y silvicultura (162)",2709,86,1057,784,558,224
"Pesca (163)",4,,2,2,,
"Explotación de minas y canteras (164)",38,,19,15,4,
"Industrias manufactureras (165)",42,2,16,14,9,1
"Construcción (167)",114,2,43,45,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",73,,23,27,21,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",13,,5,7,1,
"Comercio al por mayor (170)",7,,3,3,,1
"Comercio al por menor (171)",53,,15,17,20,1
"Hoteles y restaurantes (172)",6,,2,3,1,
"Trans., almac. y comunicaciones (173)",84,,43,31,10,
"Activid.inmobil., empres. y alquileres (175)",25,,6,15,4,
"Admin.pub. y defensa; p. segur.soc afil (176)",28,,10,13,5,
"Enseñanza (177)",16,,2,9,5,
"Servicios sociales y de salud (178)",5,,2,3,,
"Otras activ. serv.comun.soc y personales (179)",7,,4,2,1,
"Hogares privados con servicio doméstico (180)",1,,,,1,
"Actividad economica no especificada (182)",12,,2,7,2,1
"Desocupado (183)",44,3,26,12,3,
"Mujeres (184)",637,23,228,199,136,51
"Agric., ganadería, caza y silvicultura (185)",405,20,126,125,93,41
"Explotación de minas y canteras (187)",3,,2,1,,
"Industrias manufactureras (188)",11,,4,2,5,
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",54,1,13,22,11,7
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,1,
"Comercio al por mayor (193)",4,,2,2,,
"Comercio al por menor (194)",49,1,11,20,10,7
"Hoteles y restaurantes (195)",19,1,9,9,,
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",3,,3,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",2,,2,,,
"Enseñanza (200)",30,,16,8,6,
"Servicios sociales y de salud (201)",11,,5,4,2,
"Otras activ. serv.comun.soc y personales (202)",3,,2,,1,
"Hogares privados con servicio doméstico (203)",23,,17,2,4,
"Actividad economica no especificada (205)",59,,23,19,14,3
"Desocupado (206)",12,1,5,6,,
