"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Industrias manufactureras (136)",64,,18,36,4,6,
"Suministro de electricidad, gas y agua (137)",6,,6,,,,
"Construcción (138)",249,1,164,33,4,47,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",103,5,,88,1,9,
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,3,,,
"Comercio al por mayor (141)",8,,,8,,,
"Comercio al por menor (142)",92,5,,77,1,9,
"Hoteles y restaurantes (143)",20,5,5,8,,2,
"Trans., almac. y comunicaciones (144)",27,6,7,14,,,
"Activid.inmobil., empres. y alquileres (146)",7,6,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",56,22,34,,,,
"Enseñanza (148)",152,110,1,39,,2,
"Servicios sociales y de salud (149)",15,14,,1,,,
"Otras activ. serv.comun.soc y personales (150)",8,2,,5,,1,
"Hogares privados con servicio doméstico (151)",14,,,,,,14
"Actividad economica no especificada (153)",201,14,41,70,,76,
"Hombres (154)",2984,152,556,1660,20,595,1
"Agric., ganadería, caza y silvicultura (155)",2308,4,297,1495,11,501,
"Explotación de minas y canteras (157)",21,4,17,,,,
"Industrias manufactureras (158)",60,,18,32,4,6,
"Suministro de electricidad, gas y agua (159)",6,,6,,,,
"Construcción (160)",240,1,156,33,4,46,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",45,5,,35,1,4,
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,3,,,
"Comercio al por mayor (163)",8,,,8,,,
"Comercio al por menor (164)",34,5,,24,1,4,
"Trans., almac. y comunicaciones (166)",25,5,6,14,,,
"Activid.inmobil., empres. y alquileres (168)",6,5,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",45,17,28,,,,
"Enseñanza (170)",113,90,1,21,,1,
"Servicios sociales y de salud (171)",8,7,,1,,,
"Otras activ. serv.comun.soc y personales (172)",7,2,,5,,,
"Hogares privados con servicio doméstico (173)",1,,,,,,1
"Actividad economica no especificada (175)",99,12,26,24,,37,
"Mujeres (176)",748,41,141,275,2,276,13
"Agric., ganadería, caza y silvicultura (177)",480,,105,146,2,227,
"Explotación de minas y canteras (179)",1,,1,,,,
"Industrias manufactureras (180)",4,,,4,,,
"Construcción (182)",9,,8,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",58,,,53,,5,
"Comercio al por menor (186)",58,,,53,,5,
"Hoteles y restaurantes (187)",20,5,5,8,,2,
"Trans., almac. y comunicaciones (188)",2,1,1,,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,5,6,,,,
"Enseñanza (192)",39,20,,18,,1,
"Servicios sociales y de salud (193)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,1,
"Hogares privados con servicio doméstico (195)",13,,,,,,13
"Actividad economica no especificada (197)",102,2,15,46,,39,
