"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",106,3,48,32,17,6
"Hogares privados con servicio doméstico (042)",28,2,13,4,6,3
"Actividad economica no especificada (044)",306,1,119,74,68,44
"Desocupado (045)",3531,32,1780,1077,514,128
"Mujeres (046)",17036,302,5586,5319,4281,1548
"Agric., ganadería, caza y silvicultura (047)",11338,227,3073,3389,3300,1349
"Pesca (048)",11,,3,5,3,
"Explotación de minas y canteras (049)",42,,17,18,7,
"Industrias manufactureras (050)",374,12,145,118,74,25
"Suministro de electricidad, gas y agua (051)",3,,1,2,,
"Construcción (052)",53,,39,12,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1770,19,570,675,411,95
"Venta, mant.y rep. veh.autom.y motoc. (054)",21,2,4,13,2,
"Comercio al por mayor (055)",56,1,19,19,14,3
"Comercio al por menor (056)",1693,16,547,643,395,92
"Hoteles y restaurantes (057)",381,7,175,130,62,7
"Trans., almac. y comunicaciones (058)",44,,28,9,5,2
"Intermediación financiera (059)",8,,5,3,,
"Activid.inmobil., empres. y alquileres (060)",54,,27,21,6,
"Admin.pub. y defensa; p. segur.soc afil (061)",206,,106,73,27,
"Enseñanza (062)",571,,112,332,127,
"Servicios sociales y de salud (063)",149,,41,71,34,3
"Otras activ. serv.comun.soc y personales (064)",108,2,51,40,15,
"Hogares privados con servicio doméstico (065)",379,9,221,86,53,10
"Actividad economica no especificada (067)",394,,144,120,91,39
"Desocupado (068)",1151,26,828,215,64,18
,,,,,,
"URBANA (069)",11178,137,3480,4293,2769,499
"Agric., ganadería, caza y silvicultura (070)",2182,49,560,713,637,223
"Pesca (071)",3,,1,1,1,
"Explotación de minas y canteras (072)",237,,99,106,32,
"Industrias manufactureras (073)",514,16,167,192,115,24
"Suministro de electricidad, gas y agua (074)",29,,11,9,7,2
"Construcción (075)",995,1,342,417,214,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1858,29,516,731,461,121
"Venta, mant.y rep. veh.autom.y motoc. (077)",102,3,43,36,17,3
"Comercio al por mayor (078)",79,1,27,29,19,3
"Comercio al por menor (079)",1677,25,446,666,425,115
"Hoteles y restaurantes (080)",313,11,118,110,64,10
"Trans., almac. y comunicaciones (081)",490,5,167,190,120,8
"Intermediación financiera (082)",10,,5,4,1,
"Activid.inmobil., empres. y alquileres (083)",157,,60,69,27,1
"Admin.pub. y defensa; p. segur.soc afil (084)",587,,218,221,142,6
"Enseñanza (085)",1554,,154,805,586,9
"Servicios sociales y de salud (086)",238,,42,102,89,5
"Otras activ. serv.comun.soc y personales (087)",153,5,68,53,22,5
"Hogares privados con servicio doméstico (088)",191,6,105,46,29,5
"Actividad economica no especificada (090)",227,,86,71,46,24
"Desocupado (091)",1440,15,761,453,176,35
"Hombres (092)",6966,78,2076,2636,1867,309
"Agric., ganadería, caza y silvicultura (093)",1361,37,333,431,412,148
"Explotación de minas y canteras (095)",222,,96,98,28,
"Industrias manufactureras (096)",317,8,106,120,71,12
"Suministro de electricidad, gas y agua (097)",26,,10,7,7,2
"Construcción (098)",957,1,312,410,213,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",605,13,188,199,156,49
"Venta, mant.y rep. veh.autom.y motoc. (100)",81,1,39,23,15,3
"Comercio al por mayor (101)",34,,13,14,6,1
"Comercio al por menor (102)",490,12,136,162,135,45
"Hoteles y restaurantes (103)",67,5,32,16,11,3
"Trans., almac. y comunicaciones (104)",457,5,147,183,116,6
"Intermediación financiera (105)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (106)",114,,40,51,22,1
"Admin.pub. y defensa; p. segur.soc afil (107)",412,,126,162,118,6
"Enseñanza (108)",1067,,77,508,473,9
"Servicios sociales y de salud (109)",111,,11,41,57,2
"Otras activ. serv.comun.soc y personales (110)",79,3,36,23,12,5
"Hogares privados con servicio doméstico (111)",14,1,9,1,2,1
"Actividad economica no especificada (113)",96,,35,28,18,15
"Desocupado (114)",1057,5,516,357,150,29
"Mujeres (115)",4212,59,1404,1657,902,190
"Agric., ganadería, caza y silvicultura (116)",821,12,227,282,225,75
"Pesca (117)",3,,1,1,1,
"Explotación de minas y canteras (118)",15,,3,8,4,
"Industrias manufactureras (119)",197,8,61,72,44,12
"Suministro de electricidad, gas y agua (120)",3,,1,2,,
"Construcción (121)",38,,30,7,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1253,16,328,532,305,72
"Venta, mant.y rep. veh.autom.y motoc. (123)",21,2,4,13,2,
"Comercio al por mayor (124)",45,1,14,15,13,2
"Comercio al por menor (125)",1187,13,310,504,290,70
"Hoteles y restaurantes (126)",246,6,86,94,53,7
"Trans., almac. y comunicaciones (127)",33,,20,7,4,2
"Intermediación financiera (128)",6,,3,3,,
"Activid.inmobil., empres. y alquileres (129)",43,,20,18,5,
"Admin.pub. y defensa; p. segur.soc afil (130)",175,,92,59,24,
"Enseñanza (131)",487,,77,297,113,
"Servicios sociales y de salud (132)",127,,31,61,32,3
"Otras activ. serv.comun.soc y personales (133)",74,2,32,30,10,
"Hogares privados con servicio doméstico (134)",177,5,96,45,27,4
"Actividad economica no especificada (136)",131,,51,43,28,9
"Desocupado (137)",383,10,245,96,26,6
,,,,,,
"RURAL (138)",32534,505,9959,9627,8718,3725
"Agric., ganadería, caza y silvicultura (139)",24095,434,5845,7137,7260,3419
"Pesca (140)",39,,15,16,7,1
"Explotación de minas y canteras (141)",479,,295,129,48,7
"Industrias manufactureras (142)",594,8,316,145,95,30
"Suministro de electricidad, gas y agua (143)",8,,3,3,2,
"Construcción (144)",775,2,277,299,165,32
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1041,8,479,319,191,44
"Venta, mant.y rep. veh.autom.y motoc. (146)",53,,41,9,3,
"Comercio al por mayor (147)",49,,20,23,4,2
"Comercio al por menor (148)",939,8,418,287,184,42
"Hoteles y restaurantes (149)",174,1,111,46,16,
"Trans., almac. y comunicaciones (150)",418,3,203,150,59,3
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",69,,30,22,16,1
"Admin.pub. y defensa; p. segur.soc afil (153)",234,,79,94,61,
"Enseñanza (154)",560,,98,221,233,8
"Servicios sociales y de salud (155)",54,,22,21,10,1
"Otras activ. serv.comun.soc y personales (156)",61,,31,19,10,1
"Hogares privados con servicio doméstico (157)",216,5,129,44,30,8
"Actividad economica no especificada (159)",473,1,177,123,113,59
"Desocupado (160)",3242,43,1847,839,402,111
"Hombres (161)",19710,262,5777,5965,5339,2367
"Agric., ganadería, caza y silvicultura (162)",13578,219,2999,4030,4185,2145
"Pesca (163)",31,,13,12,5,1
"Explotación de minas y canteras (164)",452,,281,119,45,7
"Industrias manufactureras (165)",417,4,232,99,65,17
"Suministro de electricidad, gas y agua (166)",8,,3,3,2,
"Construcción (167)",760,2,268,294,164,32
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",524,5,237,176,85,21
"Venta, mant.y rep. veh.autom.y motoc. (169)",53,,41,9,3,
"Comercio al por mayor (170)",38,,15,19,3,1
"Comercio al por menor (171)",433,5,181,148,79,20
"Hoteles y restaurantes (172)",39,,22,10,7,
"Trans., almac. y comunicaciones (173)",407,3,195,148,58,3
"Activid.inmobil., empres. y alquileres (175)",58,,23,19,15,1
"Admin.pub. y defensa; p. segur.soc afil (176)",203,,65,80,58,
"Enseñanza (177)",476,,63,186,219,8
"Servicios sociales y de salud (178)",32,,12,11,8,1
"Otras activ. serv.comun.soc y personales (179)",27,,12,9,5,1
"Hogares privados con servicio doméstico (180)",14,1,4,3,4,2
"Actividad economica no especificada (182)",210,1,84,46,50,29
"Desocupado (183)",2474,27,1264,720,364,99
"Mujeres (184)",12824,243,4182,3662,3379,1358
"Agric., ganadería, caza y silvicultura (185)",10517,215,2846,3107,3075,1274
"Pesca (186)",8,,2,4,2,
"Explotación de minas y canteras (187)",27,,14,10,3,
"Industrias manufactureras (188)",177,4,84,46,30,13
"Construcción (190)",15,,9,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",517,3,242,143,106,23
"Comercio al por mayor (193)",11,,5,4,1,1
"Comercio al por menor (194)",506,3,237,139,105,22
"Hoteles y restaurantes (195)",135,1,89,36,9,
"Trans., almac. y comunicaciones (196)",11,,8,2,1,
"Intermediación financiera (197)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",11,,7,3,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",31,,14,14,3,
"Enseñanza (200)",84,,35,35,14,
"Servicios sociales y de salud (201)",22,,10,10,2,
"Otras activ. serv.comun.soc y personales (202)",34,,19,10,5,
"Hogares privados con servicio doméstico (203)",202,4,125,41,26,6
"Actividad economica no especificada (205)",263,,93,77,63,30
"Desocupado (206)",768,16,583,119,38,12
