"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3466,55,229,594,836,512,36,1204
,,,,,,,,
"URBANA (060)",7734,40,136,352,703,1296,2209,2998
"De 12 a 14 años (061)",13,,,,,,1,12
"De 15 a 19 años (062)",135,,,,,,62,73
"De 20 a 24 años (063)",837,,,,,1,360,476
"De 25 a 29 años (064)",1267,,,,,40,504,723
"De 30 a 34 años (065)",1021,,,,,148,521,352
"De 35 a 39 años (066)",914,,,,9,262,405,238
"De 40 a 44 años (067)",731,,,,37,277,243,174
"De 45 a 49 años (068)",636,,,4,95,278,97,162
"De 50 y más años (069)",2180,40,136,348,562,290,16,788
"PEA (070)",3866,5,31,110,350,759,1317,1294
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",60,,,,,,32,28
"De 20 a 24 años (073)",440,,,,,,187,253
"De 25 a 29 años (074)",633,,,,,27,298,308
"De 30 a 34 años (075)",612,,,,,95,314,203
"De 35 a 39 años (076)",577,,,,4,173,269,131
"De 40 a 44 años (077)",433,,,,22,172,147,92
"De 45 a 49 años (078)",389,,,2,69,165,62,91
"De 50 y más años (079)",720,5,31,108,255,127,8,186
"Ocupada (080)",3769,5,31,109,347,749,1271,1257
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",56,,,,,,30,26
"De 20 a 24 años (083)",412,,,,,,172,240
"De 25 a 29 años (084)",614,,,,,27,286,301
"De 30 a 34 años (085)",593,,,,,91,308,194
"De 35 a 39 años (086)",567,,,,4,173,262,128
"De 40 a 44 años (087)",424,,,,21,170,143,90
"De 45 a 49 años (088)",384,,,2,68,162,62,90
"De 50 y más años (089)",717,5,31,107,254,126,8,186
"Desocupada (090)",97,,,1,3,10,46,37
"De 15 a 19 años (092)",4,,,,,,2,2
"De 20 a 24 años (093)",28,,,,,,15,13
"De 25 a 29 años (094)",19,,,,,,12,7
"De 30 a 34 años (095)",19,,,,,4,6,9
"De 35 a 39 años (096)",10,,,,,,7,3
"De 40 a 44 años (097)",9,,,,1,2,4,2
"De 45 a 49 años (098)",5,,,,1,3,,1
"De 50 y más años (099)",3,,,1,1,1,,
"No PEA (100)",3868,35,105,242,353,537,892,1704
"De 12 a 14 años (101)",11,,,,,,1,10
"De 15 a 19 años (102)",75,,,,,,30,45
"De 20 a 24 años (103)",397,,,,,1,173,223
"De 25 a 29 años (104)",634,,,,,13,206,415
"De 30 a 34 años (105)",409,,,,,53,207,149
"De 35 a 39 años (106)",337,,,,5,89,136,107
"De 40 a 44 años (107)",298,,,,15,105,96,82
"De 45 a 49 años (108)",247,,,2,26,113,35,71
"De 50 y más años (109)",1460,35,105,240,307,163,8,602
,,,,,,,,
"RURAL (120)",7370,21,136,417,759,1538,2568,1931
"De 12 a 14 años (121)",7,,,,,,,7
"De 15 a 19 años (122)",141,,,,,,76,65
"De 20 a 24 años (123)",702,,,,,2,377,323
"De 25 a 29 años (124)",932,,,,,32,611,289
"De 30 a 34 años (125)",877,,,,,118,595,164
"De 35 a 39 años (126)",882,,,,3,273,446,160
"De 40 a 44 años (127)",805,,,,32,367,287,119
"De 45 a 49 años (128)",636,,,1,81,318,145,91
"De 50 y más años (129)",2388,21,136,416,643,428,31,713
"PEA (130)",1625,1,12,62,144,368,561,477
"De 15 a 19 años (132)",21,,,,,,9,12
"De 20 a 24 años (133)",195,,,,,2,89,104
"De 25 a 29 años (134)",230,,,,,9,138,83
"De 30 a 34 años (135)",201,,,,,28,120,53
"De 35 a 39 años (136)",216,,,,,68,106,42
"De 40 a 44 años (137)",210,,,,8,96,62,44
"De 45 a 49 años (138)",170,,,,22,86,34,28
"De 50 y más años (139)",382,1,12,62,114,79,3,111
"Ocupada (140)",1606,1,12,62,144,367,553,467
"De 15 a 19 años (142)",19,,,,,,8,11
"De 20 a 24 años (143)",190,,,,,2,89,99
"De 25 a 29 años (144)",224,,,,,9,133,82
"De 30 a 34 años (145)",198,,,,,27,119,52
"De 35 a 39 años (146)",215,,,,,68,105,42
"De 40 a 44 años (147)",209,,,,8,96,62,43
"De 45 a 49 años (148)",170,,,,22,86,34,28
"De 50 y más años (149)",381,1,12,62,114,79,3,110
"Desocupada (150)",19,,,,,1,8,10
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",5,,,,,,,5
"De 25 a 29 años (154)",6,,,,,,5,1
"De 30 a 34 años (155)",3,,,,,1,1,1
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",1,,,,,,,1
"De 50 y más años (159)",1,,,,,,,1
"No PEA (160)",5745,20,124,355,615,1170,2007,1454
"De 12 a 14 años (161)",7,,,,,,,7
"De 15 a 19 años (162)",120,,,,,,67,53
"De 20 a 24 años (163)",507,,,,,,288,219
"De 25 a 29 años (164)",702,,,,,23,473,206
"De 30 a 34 años (165)",676,,,,,90,475,111
"De 35 a 39 años (166)",666,,,,3,205,340,118
"De 40 a 44 años (167)",595,,,,24,271,225,75
"De 45 a 49 años (168)",466,,,1,59,232,111,63
"De 50 y más años (169)",2006,20,124,354,529,349,28,602
