"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",2635,8188,6868,122,83.9,1.5,
"De 12 a 14 años (041)",376,,,,,,
"De 15 a 19 años (042)",350,38,38,14,100,36.8,
"De 20 a 24 años (043)",228,256,255,40,99.6,15.6,
"De 25 a 29 años (044)",192,378,367,23,97.1,6.1,
"De 30 a 34 años (045)",189,503,483,23,96,4.6,
"De 35 a 39 años (046)",190,727,689,17,94.8,2.3,
"De 40 a 44 años (047)",178,787,694,4,88.2,0.5,
"De 45 a 49 años (048)",147,781,685,1,87.7,0.1,
"De 50 y más años (049)",785,4718,3657,,77.5,,
,,,,,,,
"URBANA (060)",2715,8447,7331,112,86.8,1.3,
"De 12 a 14 años (061)",277,3,3,,100,,
"De 15 a 19 años (062)",278,33,33,12,100,36.4,
"De 20 a 24 años (063)",232,244,242,33,99.2,13.5,
"De 25 a 29 años (064)",230,381,371,17,97.4,4.5,
"De 30 a 34 años (065)",236,534,513,23,96.1,4.3,
"De 35 a 39 años (066)",254,847,818,20,96.6,2.4,
"De 40 a 44 años (067)",219,871,812,7,93.2,0.8,
"De 45 a 49 años (068)",199,957,872,,91.1,,
"De 50 y más años (069)",790,4577,3667,,80.1,,
"PEA (070)",896,2834,2528,35,89.2,1.2,
"De 12 a 14 años (071)",7,3,3,,100,,
"De 15 a 19 años (072)",37,7,7,3,100,42.9,
"De 20 a 24 años (073)",87,67,65,6,97,9,
"De 25 a 29 años (074)",104,137,133,7,97.1,5.1,
"De 30 a 34 años (075)",108,210,199,7,94.8,3.3,
"De 35 a 39 años (076)",125,366,353,8,96.4,2.2,
"De 40 a 44 años (077)",100,375,362,4,96.5,1.1,
"De 45 a 49 años (078)",95,406,369,,90.9,,
"De 50 y más años (079)",233,1263,1037,,82.1,,
"Ocupada (080)",886,2823,2517,35,89.2,1.2,
"De 12 a 14 años (081)",7,3,3,,100,,
"De 15 a 19 años (082)",33,7,7,3,100,42.9,
"De 20 a 24 años (083)",84,64,62,6,96.9,9.4,
"De 25 a 29 años (084)",104,137,133,7,97.1,5.1,
"De 30 a 34 años (085)",107,208,197,7,94.7,3.4,
"De 35 a 39 años (086)",123,360,347,8,96.4,2.2,
"De 40 a 44 años (087)",100,375,362,4,96.5,1.1,
"De 45 a 49 años (088)",95,406,369,,90.9,,
"De 50 y más años (089)",233,1263,1037,,82.1,,
"Desocupada (090)",10,11,11,,100,,
"De 15 a 19 años (092)",4,,,,,,
"De 20 a 24 años (093)",3,3,3,,100,,
"De 30 a 34 años (095)",1,2,2,,100,,
"De 35 a 39 años (096)",2,6,6,,100,,
"No PEA (100)",1819,5613,4803,77,85.6,1.4,
"De 12 a 14 años (101)",270,,,,,,
"De 15 a 19 años (102)",241,26,26,9,100,34.6,
"De 20 a 24 años (103)",145,177,177,27,100,15.3,
"De 25 a 29 años (104)",126,244,238,10,97.5,4.1,
"De 30 a 34 años (105)",128,324,314,16,96.9,4.9,
"De 35 a 39 años (106)",129,481,465,12,96.7,2.5,
"De 40 a 44 años (107)",119,496,450,3,90.7,0.6,
"De 45 a 49 años (108)",104,551,503,,91.3,,
"De 50 y más años (109)",557,3314,2630,,79.4,,
,,,,,,,
"RURAL (120)",1312,4331,3568,63,82.4,1.5,
"De 12 a 14 años (121)",112,,,,,,
"De 15 a 19 años (122)",135,19,19,5,100,26.3,
"De 20 a 24 años (123)",132,113,112,15,99.1,13.3,
"De 25 a 29 años (124)",119,215,204,21,94.9,9.8,
"De 30 a 34 años (125)",103,270,257,11,95.2,4.1,
"De 35 a 39 años (126)",105,396,365,7,92.2,1.8,
"De 40 a 44 años (127)",119,550,474,1,86.2,0.2,
"De 45 a 49 años (128)",84,433,365,3,84.3,0.7,
"De 50 y más años (129)",403,2335,1772,,75.9,,
"PEA (130)",496,1756,1503,18,85.6,1,
"De 12 a 14 años (131)",6,,,,,,
"De 15 a 19 años (132)",26,7,7,,100,,
"De 20 a 24 años (133)",49,34,34,2,100,5.9,
"De 25 a 29 años (134)",53,81,75,8,92.6,9.9,
"De 30 a 34 años (135)",42,91,88,4,96.7,4.4,
"De 35 a 39 años (136)",44,150,141,2,94,1.3,
"De 40 a 44 años (137)",60,259,230,,88.8,,
"De 45 a 49 años (138)",41,203,183,2,90.1,1,
"De 50 y más años (139)",175,931,745,,80,,
"Ocupada (140)",485,1734,1483,18,85.5,1,
"De 12 a 14 años (141)",5,,,,,,
"De 15 a 19 años (142)",24,7,7,,100,,
"De 20 a 24 años (143)",49,34,34,2,100,5.9,
"De 25 a 29 años (144)",52,80,74,8,92.5,10,
"De 30 a 34 años (145)",40,88,86,4,97.7,4.5,
"De 35 a 39 años (146)",42,143,135,2,94.4,1.4,
"De 40 a 44 años (147)",58,249,220,,88.4,,
"De 45 a 49 años (148)",41,203,183,2,90.1,1,
"De 50 y más años (149)",174,930,744,,80,,
"Desocupada (150)",11,22,20,,90.9,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",2,,,,,,
"De 25 a 29 años (154)",1,1,1,,100,,
"De 30 a 34 años (155)",2,3,2,,66.7,,
"De 35 a 39 años (156)",2,7,6,,85.7,,
"De 40 a 44 años (157)",2,10,10,,100,,
"De 50 y más años (159)",1,1,1,,100,,
"No PEA (160)",816,2575,2065,45,80.2,1.7,
"De 12 a 14 años (161)",106,,,,,,
"De 15 a 19 años (162)",109,12,12,5,100,41.7,
"De 20 a 24 años (163)",83,79,78,13,98.7,16.5,
"De 25 a 29 años (164)",66,134,129,13,96.3,9.7,
"De 30 a 34 años (165)",61,179,169,7,94.4,3.9,
"De 35 a 39 años (166)",61,246,224,5,91.1,2,
"De 40 a 44 años (167)",59,291,244,1,83.8,0.3,
"De 45 a 49 años (168)",43,230,182,1,79.1,0.4,
"De 50 y más años (169)",228,1404,1027,,73.1,,
