"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"URBANA (060)",5836,42,174,351,588,1106,1913,1662
"De 12 a 14 años (061)",9,,,,,,,9
"De 15 a 19 años (062)",127,,,,,,66,61
"De 20 a 24 años (063)",528,,,,,2,299,227
"De 25 a 29 años (064)",662,,,,,19,375,268
"De 30 a 34 años (065)",629,,,,,68,411,150
"De 35 a 39 años (066)",740,,,,4,213,377,146
"De 40 a 44 años (067)",615,,,,23,239,248,105
"De 45 a 49 años (068)",525,,,2,58,245,119,101
"De 50 y más años (069)",2001,42,174,349,503,320,18,595
"PEA (070)",1544,1,10,48,128,360,532,465
"De 15 a 19 años (072)",14,,,,,,6,8
"De 20 a 24 años (073)",114,,,,,2,45,67
"De 25 a 29 años (074)",200,,,,,8,93,99
"De 30 a 34 años (075)",248,,,,,23,148,77
"De 35 a 39 años (076)",270,,,,2,84,119,65
"De 40 a 44 años (077)",218,,,,12,93,81,32
"De 45 a 49 años (078)",178,,,1,25,76,38,38
"De 50 y más años (079)",302,1,10,47,89,74,2,79
"Ocupada (080)",1479,1,10,47,127,354,504,436
"De 15 a 19 años (082)",12,,,,,,5,7
"De 20 a 24 años (083)",104,,,,,2,42,60
"De 25 a 29 años (084)",180,,,,,8,84,88
"De 30 a 34 años (085)",237,,,,,23,140,74
"De 35 a 39 años (086)",259,,,,2,81,115,61
"De 40 a 44 años (087)",214,,,,12,92,78,32
"De 45 a 49 años (088)",177,,,1,25,76,38,37
"De 50 y más años (089)",296,1,10,46,88,72,2,77
"Desocupada (090)",65,,,1,1,6,28,29
"De 15 a 19 años (092)",2,,,,,,1,1
"De 20 a 24 años (093)",10,,,,,,3,7
"De 25 a 29 años (094)",20,,,,,,9,11
"De 30 a 34 años (095)",11,,,,,,8,3
"De 35 a 39 años (096)",11,,,,,3,4,4
"De 40 a 44 años (097)",4,,,,,1,3,
"De 45 a 49 años (098)",1,,,,,,,1
"De 50 y más años (099)",6,,,1,1,2,,2
"No PEA (100)",4292,41,164,303,460,746,1381,1197
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",113,,,,,,60,53
"De 20 a 24 años (103)",414,,,,,,254,160
"De 25 a 29 años (104)",462,,,,,11,282,169
"De 30 a 34 años (105)",381,,,,,45,263,73
"De 35 a 39 años (106)",470,,,,2,129,258,81
"De 40 a 44 años (107)",397,,,,11,146,167,73
"De 45 a 49 años (108)",347,,,1,33,169,81,63
"De 50 y más años (109)",1699,41,164,302,414,246,16,516
,,,,,,,,
"RURAL (120)",9717,52,274,604,1144,1753,3440,2450
"De 12 a 14 años (121)",21,,,,,,,21
"De 15 a 19 años (122)",232,,,,,,129,103
"De 20 a 24 años (123)",926,,,,,1,590,335
"De 25 a 29 años (124)",994,,,,,25,720,249
"De 30 a 34 años (125)",902,,,,,103,613,186
"De 35 a 39 años (126)",983,,,,4,202,622,155
"De 40 a 44 años (127)",902,,,,24,302,446,130
"De 45 a 49 años (128)",784,,,1,68,353,256,106
"De 50 y más años (129)",3973,52,274,603,1048,767,64,1165
"PEA (130)",832,,14,30,77,186,267,258
"De 15 a 19 años (132)",9,,,,,,6,3
"De 20 a 24 años (133)",87,,,,,,43,44
"De 25 a 29 años (134)",116,,,,,4,61,51
"De 30 a 34 años (135)",105,,,,,15,52,38
"De 35 a 39 años (136)",114,,,,,29,52,33
"De 40 a 44 años (137)",80,,,,1,37,26,16
"De 45 a 49 años (138)",68,,,,9,29,20,10
"De 50 y más años (139)",253,,14,30,67,72,7,63
"Ocupada (140)",797,,14,29,77,180,259,238
"De 15 a 19 años (142)",8,,,,,,6,2
"De 20 a 24 años (143)",76,,,,,,40,36
"De 25 a 29 años (144)",111,,,,,4,61,46
"De 30 a 34 años (145)",98,,,,,13,49,36
"De 35 a 39 años (146)",110,,,,,29,50,31
"De 40 a 44 años (147)",77,,,,1,35,26,15
"De 45 a 49 años (148)",68,,,,9,29,20,10
"De 50 y más años (149)",249,,14,29,67,70,7,62
"Desocupada (150)",35,,,1,,6,8,20
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",11,,,,,,3,8
"De 25 a 29 años (154)",5,,,,,,,5
"De 30 a 34 años (155)",7,,,,,2,3,2
"De 35 a 39 años (156)",4,,,,,,2,2
"De 40 a 44 años (157)",3,,,,,2,,1
"De 50 y más años (159)",4,,,1,,2,,1
"No PEA (160)",8885,52,260,574,1067,1567,3173,2192
"De 12 a 14 años (161)",21,,,,,,,21
"De 15 a 19 años (162)",223,,,,,,123,100
"De 20 a 24 años (163)",839,,,,,1,547,291
"De 25 a 29 años (164)",878,,,,,21,659,198
"De 30 a 34 años (165)",797,,,,,88,561,148
"De 35 a 39 años (166)",869,,,,4,173,570,122
"De 40 a 44 años (167)",822,,,,23,265,420,114
"De 45 a 49 años (168)",716,,,1,59,324,236,96
"De 50 y más años (169)",3720,52,260,573,981,695,57,1102
