"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Industrias manufactureras (026)",177,,,3,2,7,,158,5,2,,
"Suministro de electricidad, gas y agua (027)",6,,,,,,,3,1,2,,
"Construcción (028)",222,,3,3,1,,,2,91,122,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",126,,,4,,79,,16,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",15,,,1,,2,,12,,,,
"Comercio al por mayor (031)",4,,,,,4,,,,,,
"Comercio al por menor (032)",107,,,3,,73,,4,,27,,
"Hoteles y restaurantes (033)",13,,,,,9,,,,4,,
"Trans., almac. y comunicaciones (034)",111,,,2,3,,,,90,16,,
"Intermediación financiera (035)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (036)",25,,12,3,4,1,,1,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",91,6,6,5,34,,,,15,16,9,
"Enseñanza (038)",249,6,235,2,1,,,,,5,,
"Servicios sociales y de salud (039)",30,,4,18,3,2,,,1,2,,
"Otras activ. serv.comun.soc y personales (040)",31,,1,17,1,2,,1,1,8,,
"Hogares privados con servicio doméstico (041)",3,,,,,,,,,3,,
"Actividad economica no especificada (043)",30,,1,,2,,,,,,,27
"Mujeres (044)",1262,1,226,14,29,158,170,148,2,416,,98
"Agric., ganadería, caza y silvicultura (045)",457,,,,,,170,,,287,,
"Industrias manufactureras (048)",153,,,,1,4,,148,,,,
"Construcción (050)",5,,,,1,,,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",135,,,,1,115,,,,19,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,,2,,,,,,
"Comercio al por mayor (053)",2,,,,,2,,,,,,
"Comercio al por menor (054)",131,,,,1,111,,,,19,,
"Hoteles y restaurantes (055)",51,,,,,37,,,,14,,
"Trans., almac. y comunicaciones (056)",3,,,1,1,,,,1,,,
"Activid.inmobil., empres. y alquileres (058)",13,,1,3,5,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",20,1,1,,12,,,,,6,,
"Enseñanza (060)",222,,215,2,3,,,,,2,,
"Servicios sociales y de salud (061)",19,,8,7,3,1,,,,,,
"Otras activ. serv.comun.soc y personales (062)",13,,,,1,1,,,,11,,
"Hogares privados con servicio doméstico (063)",70,,,,,,,,,70,,
"Actividad economica no especificada (065)",101,,1,1,1,,,,,,,98
,,,,,,,,,,,,
"URBANA (066)",1172,9,324,54,56,173,107,81,76,262,7,23
"Agric., ganadería, caza y silvicultura (067)",240,,,2,,,107,,,131,,
"Explotación de minas y canteras (069)",3,,,,,,,1,,2,,
"Industrias manufactureras (070)",77,,,3,,8,,64,2,,,
"Suministro de electricidad, gas y agua (071)",1,,,,,,,1,,,,
"Construcción (072)",67,,3,,,,,1,28,35,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",171,,,4,1,128,,12,,26,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,1,,3,,9,,,,
"Comercio al por mayor (075)",2,,,,,2,,,,,,
"Comercio al por menor (076)",156,,,3,1,123,,3,,26,,
"Hoteles y restaurantes (077)",43,,,,,32,,,,11,,
"Trans., almac. y comunicaciones (078)",41,,,3,3,,,,31,4,,
"Intermediación financiera (079)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",29,,11,4,5,1,,1,2,5,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",78,4,6,4,35,,,,12,10,7,
"Enseñanza (082)",303,5,291,3,3,,,,,1,,
"Servicios sociales y de salud (083)",33,,10,15,4,1,,,1,2,,
"Otras activ. serv.comun.soc y personales (084)",31,,1,15,2,3,,1,,9,,
"Hogares privados con servicio doméstico (085)",25,,,,,,,,,25,,
"Actividad economica no especificada (087)",29,,2,1,3,,,,,,,23
"Hombres (088)",742,9,157,45,35,65,93,70,74,178,7,9
"Agric., ganadería, caza y silvicultura (089)",206,,,2,,,93,,,111,,
"Explotación de minas y canteras (091)",3,,,,,,,1,,2,,
"Industrias manufactureras (092)",63,,,3,,5,,53,2,,,
"Suministro de electricidad, gas y agua (093)",1,,,,,,,1,,,,
"Construcción (094)",65,,3,,,,,1,27,34,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",80,,,4,,51,,12,,13,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",11,,,1,,1,,9,,,,
"Comercio al por mayor (097)",2,,,,,2,,,,,,
"Comercio al por menor (098)",67,,,3,,48,,3,,13,,
"Hoteles y restaurantes (099)",8,,,,,5,,,,3,,
"Trans., almac. y comunicaciones (100)",39,,,2,3,,,,30,4,,
"Intermediación financiera (101)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (102)",18,,10,2,1,1,,1,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",61,4,5,4,25,,,,12,4,7,
"Enseñanza (104)",141,5,133,1,1,,,,,1,,
"Servicios sociales y de salud (105)",22,,4,12,2,1,,,1,2,,
"Otras activ. serv.comun.soc y personales (106)",22,,1,15,1,2,,1,,2,,
"Actividad economica no especificada (109)",12,,1,,2,,,,,,,9
"Mujeres (110)",430,,167,9,21,108,14,11,2,84,,14
"Agric., ganadería, caza y silvicultura (111)",34,,,,,,14,,,20,,
"Industrias manufactureras (114)",14,,,,,3,,11,,,,
"Construcción (116)",2,,,,,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",91,,,,1,77,,,,13,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,2,,,,,,
"Comercio al por menor (120)",89,,,,1,75,,,,13,,
"Hoteles y restaurantes (121)",35,,,,,27,,,,8,,
"Trans., almac. y comunicaciones (122)",2,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (124)",11,,1,2,4,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,,1,,10,,,,,6,,
"Enseñanza (126)",162,,158,2,2,,,,,,,
"Servicios sociales y de salud (127)",11,,6,3,2,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",9,,,,1,1,,,,7,,
"Hogares privados con servicio doméstico (129)",25,,,,,,,,,25,,
"Actividad economica no especificada (131)",17,,1,1,1,,,,,,,14
,,,,,,,,,,,,
"RURAL (132)",4625,4,167,26,25,85,2056,253,135,1770,2,102
"Agric., ganadería, caza y silvicultura (133)",3624,,3,7,1,,2056,,1,1556,,
"Explotación de minas y canteras (135)",10,,,,,,,4,2,4,,
"Industrias manufactureras (136)",253,,,,3,3,,242,3,2,,
"Suministro de electricidad, gas y agua (137)",5,,,,,,,2,1,2,,
"Construcción (138)",160,,,3,2,,,1,64,90,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",90,,,,,66,,4,,20,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,,,1,,3,,,,
"Comercio al por mayor (141)",4,,,,,4,,,,,,
"Comercio al por menor (142)",82,,,,,61,,1,,20,,
"Hoteles y restaurantes (143)",21,,,,,14,,,,7,,
"Trans., almac. y comunicaciones (144)",73,,,,1,,,,60,12,,
"Activid.inmobil., empres. y alquileres (146)",9,,2,2,4,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,3,1,1,11,,,,3,12,2,
"Enseñanza (148)",168,1,159,1,1,,,,,6,,
"Servicios sociales y de salud (149)",16,,2,10,2,2,,,,,,
"Otras activ. serv.comun.soc y personales (150)",13,,,2,,,,,1,10,,
"Hogares privados con servicio doméstico (151)",48,,,,,,,,,48,,
"Actividad economica no especificada (153)",102,,,,,,,,,,,102
"Hombres (154)",3793,3,108,21,17,35,1900,116,135,1438,2,18
"Agric., ganadería, caza y silvicultura (155)",3201,,3,7,1,,1900,,1,1289,,
"Explotación de minas y canteras (157)",10,,,,,,,4,2,4,,
"Industrias manufactureras (158)",114,,,,2,2,,105,3,2,,
"Suministro de electricidad, gas y agua (159)",5,,,,,,,2,1,2,,
"Construcción (160)",157,,,3,1,,,1,64,88,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",46,,,,,28,,4,,14,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,,,1,,3,,,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",40,,,,,25,,1,,14,,
"Hoteles y restaurantes (165)",5,,,,,4,,,,1,,
"Trans., almac. y comunicaciones (166)",72,,,,,,,,60,12,,
"Activid.inmobil., empres. y alquileres (168)",7,,2,1,3,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",30,2,1,1,9,,,,3,12,2,
"Enseñanza (170)",108,1,102,1,,,,,,4,,
"Servicios sociales y de salud (171)",8,,,6,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (172)",9,,,2,,,,,1,6,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",18,,,,,,,,,,,18
"Mujeres (176)",832,1,59,5,8,50,156,137,,332,,84
"Agric., ganadería, caza y silvicultura (177)",423,,,,,,156,,,267,,
"Industrias manufactureras (180)",139,,,,1,1,,137,,,,
"Construcción (182)",3,,,,1,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",44,,,,,38,,,,6,,
"Comercio al por mayor (185)",2,,,,,2,,,,,,
"Comercio al por menor (186)",42,,,,,36,,,,6,,
"Hoteles y restaurantes (187)",16,,,,,10,,,,6,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,,,1,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,1,,,2,,,,,,,
"Enseñanza (192)",60,,57,,1,,,,,2,,
"Servicios sociales y de salud (193)",8,,2,4,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",4,,,,,,,,,4,,
"Hogares privados con servicio doméstico (195)",45,,,,,,,,,45,,
"Actividad economica no especificada (197)",84,,,,,,,,,,,84
