"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",119,95,1,73,20,1,,,,,24,116
"De 20 a 24 años (023)",535,417,3,250,125,31,8,,,,118,628
"De 25 a 29 años (024)",803,670,1,328,198,89,47,7,,,133,1234
"De 30 a 34 años (025)",834,782,,240,234,160,114,29,4,1,52,1901
"De 35 a 39 años (026)",910,864,5,160,238,180,208,57,12,4,46,2601
"De 40 a 44 años (027)",748,718,5,77,172,163,166,86,43,6,30,2603
"De 45 a 49 años (028)",612,598,3,66,90,107,156,101,52,23,14,2598
"De 50 y más años (029)",1269,1237,5,111,106,122,258,272,233,130,32,6956
"Desocupada (030)",207,138,2,65,29,17,10,10,4,1,69,329
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",12,9,,9,,,,,,,3,9
"De 20 a 24 años (033)",52,22,,18,3,1,,,,,30,27
"De 25 a 29 años (034)",52,35,,20,8,5,2,,,,17,59
"De 30 a 34 años (035)",35,29,,9,14,3,3,,,,6,61
"De 35 a 39 años (036)",23,14,2,2,1,4,2,3,,,9,45
"De 40 a 44 años (037)",19,15,,4,2,3,,3,3,,4,62
"De 45 a 49 años (038)",3,3,,1,,,1,1,,,,12
"De 50 y más años (039)",10,10,,1,1,1,2,3,1,1,,53
"No PEA (040)",28051,26775,92,4992,4608,3617,5354,4087,2546,1479,1276,112744
"De 12 a 14 años (041)",58,26,2,22,2,,,,,,32,26
"De 15 a 19 años (042)",1012,880,11,738,120,9,2,,,,132,1013
"De 20 a 24 años (043)",3160,2798,12,1625,872,245,42,2,,,362,4289
"De 25 a 29 años (044)",3611,3372,13,1055,1165,685,425,29,,,239,7427
"De 30 a 34 años (045)",3337,3222,1,493,867,779,824,221,30,7,115,9887
"De 35 a 39 años (046)",3202,3114,9,315,549,645,937,485,152,22,88,12100
"De 40 a 44 años (047)",2702,2617,4,175,309,385,809,607,251,77,85,12364
"De 45 a 49 años (048)",2370,2319,4,125,193,263,612,577,352,193,51,12829
"De 50 y más años (049)",8599,8427,36,444,531,606,1703,2166,1761,1180,172,52809
,,,,,,,,,,,,
"URBANA (060)",7339,6791,24,1759,1552,1057,1143,675,373,208,548,22752
"De 12 a 14 años (061)",8,3,,3,,,,,,,5,3
"De 15 a 19 años (062)",180,156,3,133,17,2,1,,,,24,177
"De 20 a 24 años (063)",745,570,2,419,129,14,6,,,,175,746
"De 25 a 29 años (064)",956,804,3,440,251,76,31,3,,,152,1322
"De 30 a 34 años (065)",968,915,1,264,354,180,103,10,3,,53,2047
"De 35 a 39 años (066)",1015,973,5,184,312,229,186,46,10,1,42,2689
"De 40 a 44 años (067)",821,790,3,89,194,209,195,76,20,4,31,2637
"De 45 a 49 años (068)",677,666,1,73,116,131,196,100,37,12,11,2629
"De 50 y más años (069)",1969,1914,6,154,179,216,425,440,303,191,55,10502
"PEA (070)",2629,2348,7,709,616,423,345,147,70,31,281,6552
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",28,19,,18,1,,,,,,9,20
"De 20 a 24 años (073)",201,126,,95,27,1,3,,,,75,166
"De 25 a 29 años (074)",372,283,,193,65,17,7,1,,,89,410
"De 30 a 34 años (075)",423,386,,154,137,66,26,3,,,37,754
"De 35 a 39 años (076)",456,425,4,103,153,88,63,13,1,,31,1039
"De 40 a 44 años (077)",403,386,2,54,121,112,65,19,11,2,17,1142
"De 45 a 49 años (078)",303,297,1,39,61,69,83,30,9,5,6,1047
"De 50 y más años (079)",442,426,,53,51,70,98,81,49,24,16,1974
"Ocupada (080)",2503,2268,5,673,597,413,341,140,68,31,235,6369
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",21,14,,13,1,,,,,,7,15
"De 20 a 24 años (083)",174,115,,86,25,1,3,,,,59,153
"De 25 a 29 años (084)",340,264,,181,60,15,7,1,,,76,382
"De 30 a 34 años (085)",399,366,,147,127,64,25,3,,,33,716
"De 35 a 39 años (086)",438,416,2,102,152,86,61,12,1,,22,1014
"De 40 a 44 años (087)",392,377,2,52,120,109,65,17,10,2,15,1108
"De 45 a 49 años (088)",302,296,1,39,61,69,83,29,9,5,6,1041
"De 50 y más años (089)",436,420,,53,51,69,97,78,48,24,16,1940
"Desocupada (090)",126,80,2,36,19,10,4,7,2,,46,183
"De 15 a 19 años (092)",7,5,,5,,,,,,,2,5
"De 20 a 24 años (093)",27,11,,9,2,,,,,,16,13
"De 25 a 29 años (094)",32,19,,12,5,2,,,,,13,28
"De 30 a 34 años (095)",24,20,,7,10,2,1,,,,4,38
"De 35 a 39 años (096)",18,9,2,1,1,2,2,1,,,9,25
"De 40 a 44 años (097)",11,9,,2,1,3,,2,1,,2,34
"De 45 a 49 años (098)",1,1,,,,,,1,,,,6
"De 50 y más años (099)",6,6,,,,1,1,3,1,,,34
"No PEA (100)",4710,4443,17,1050,936,634,798,528,303,177,267,16200
"De 12 a 14 años (101)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (102)",152,137,3,115,16,2,1,,,,15,157
"De 20 a 24 años (103)",544,444,2,324,102,13,3,,,,100,580
"De 25 a 29 años (104)",584,521,3,247,186,59,24,2,,,63,912
"De 30 a 34 años (105)",545,529,1,110,217,114,77,7,3,,16,1293
"De 35 a 39 años (106)",559,548,1,81,159,141,123,33,9,1,11,1650
"De 40 a 44 años (107)",418,404,1,35,73,97,130,57,9,2,14,1495
"De 45 a 49 años (108)",374,369,,34,55,62,113,70,28,7,5,1582
"De 50 y más años (109)",1527,1488,6,101,128,146,327,359,254,167,39,8528
,,,,,,,,,,,,
"RURAL (120)",26755,25504,93,4604,4268,3430,5178,3974,2521,1436,1251,108959
"De 12 a 14 años (121)",57,25,2,21,2,,,,,,32,25
"De 15 a 19 años (122)",963,828,9,687,123,8,1,,,,135,961
"De 20 a 24 años (123)",3002,2667,13,1474,871,263,44,2,,,335,4198
"De 25 a 29 años (124)",3510,3273,11,963,1120,703,443,33,,,237,7398
"De 30 a 34 años (125)",3238,3118,,478,761,762,838,240,31,8,120,9802
"De 35 a 39 años (126)",3120,3019,11,293,476,600,961,499,154,25,101,12057
"De 40 a 44 años (127)",2648,2560,6,167,289,342,780,620,277,79,88,12392
"De 45 a 49 años (128)",2308,2254,6,119,167,239,573,579,367,204,54,12810
"De 50 y más años (129)",7909,7760,35,402,459,513,1538,2001,1692,1120,149,49316
"PEA (130)",3414,3172,18,662,596,447,622,415,278,134,242,12415
"De 12 a 14 años (131)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (132)",103,85,1,64,19,1,,,,,18,105
"De 20 a 24 años (133)",386,313,3,173,101,31,5,,,,73,489
"De 25 a 29 años (134)",483,422,1,155,141,77,42,6,,,61,883
"De 30 a 34 años (135)",446,425,,95,111,97,91,26,4,1,21,1208
"De 35 a 39 años (136)",477,453,3,59,86,96,147,47,11,4,24,1607
"De 40 a 44 años (137)",364,347,3,27,53,54,101,70,35,4,17,1523
"De 45 a 49 años (138)",312,304,2,28,29,38,74,72,43,18,8,1563
"De 50 y más años (139)",837,821,5,59,56,53,162,194,185,107,16,5035
"Ocupada (140)",3333,3114,18,633,586,440,616,412,276,133,219,12269
"De 12 a 14 años (141)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (142)",98,81,1,60,19,1,,,,,17,101
"De 20 a 24 años (143)",361,302,3,164,100,30,5,,,,59,475
"De 25 a 29 años (144)",463,406,1,147,138,74,40,6,,,57,852
"De 30 a 34 años (145)",435,416,,93,107,96,89,26,4,1,19,1185
"De 35 a 39 años (146)",472,448,3,58,86,94,147,45,11,4,24,1587
"De 40 a 44 años (147)",356,341,3,25,52,54,101,69,33,4,15,1495
"De 45 a 49 años (148)",310,302,2,27,29,38,73,72,43,18,8,1557
"De 50 y más años (149)",833,817,5,58,55,53,161,194,185,106,16,5016
"Desocupada (150)",81,58,,29,10,7,6,3,2,1,23,146
"De 12 a 14 años (151)",1,1,,1,,,,,,,,1
"De 15 a 19 años (152)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (153)",25,11,,9,1,1,,,,,14,14
"De 25 a 29 años (154)",20,16,,8,3,3,2,,,,4,31
"De 30 a 34 años (155)",11,9,,2,4,1,2,,,,2,23
"De 35 a 39 años (156)",5,5,,1,,2,,2,,,,20
"De 40 a 44 años (157)",8,6,,2,1,,,1,2,,2,28
"De 45 a 49 años (158)",2,2,,1,,,1,,,,,6
"De 50 y más años (159)",4,4,,1,1,,1,,,1,,19
"No PEA (160)",23341,22332,75,3942,3672,2983,4556,3559,2243,1302,1009,96544
"De 12 a 14 años (161)",51,23,2,19,2,,,,,,28,23
"De 15 a 19 años (162)",860,743,8,623,104,7,1,,,,117,856
"De 20 a 24 años (163)",2616,2354,10,1301,770,232,39,2,,,262,3709
"De 25 a 29 años (164)",3027,2851,10,808,979,626,401,27,,,176,6515
"De 30 a 34 años (165)",2792,2693,,383,650,665,747,214,27,7,99,8594
"De 35 a 39 años (166)",2643,2566,8,234,390,504,814,452,143,21,77,10450
"De 40 a 44 años (167)",2284,2213,3,140,236,288,679,550,242,75,71,10869
"De 45 a 49 años (168)",1996,1950,4,91,138,201,499,507,324,186,46,11247
"De 50 y más años (169)",7072,6939,30,343,403,460,1376,1807,1507,1013,133,44281
