"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",43,2,16,13,9,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3380,328,1545,829,533,145
"Ocupación no especificada (037)",599,,219,199,131,50
"Desocupado (038)",371,39,247,68,12,5
,,,,,,
"URBANA (039)",11676,212,4118,4314,2544,488
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",47,,3,28,14,2
"Profes., científicos e intelectuales (041)",1493,,288,882,313,10
"Técnicos de nivel medio y trab.asimilados (042)",402,,135,166,93,8
"Jefes y empleados de oficina (043)",362,,170,124,68,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1732,29,546,641,419,97
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1168,6,234,396,383,149
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1163,16,451,384,250,62
"Obreros construc., conf., papel, fab., instr. (047)",1177,3,493,425,245,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2951,141,1201,912,584,113
"Otra (049)",93,,23,51,19,
"Ocupación no especificada (050)",328,1,138,105,65,19
"Desocupado (051)",760,16,436,200,91,17
"Hombres (052)",7594,138,2684,2710,1713,349
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",41,,3,24,12,2
"Profes., científicos e intelectuales (054)",694,,106,407,173,8
"Técnicos de nivel medio y trab.asimilados (055)",285,,94,112,71,8
"Jefes y empleados de oficina (056)",177,,62,72,43,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",650,16,206,246,140,42
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1110,6,226,376,361,141
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1016,14,415,325,210,52
"Obreros construc., conf., papel, fab., instr. (060)",1155,3,485,416,242,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1666,87,688,495,330,66
"Otra (062)",93,,23,51,19,
"Ocupación no especificada (063)",133,1,59,38,28,7
"Desocupado (064)",574,11,317,148,84,14
"Mujeres (065)",4082,74,1434,1604,831,139
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,,4,2,
"Profes., científicos e intelectuales (067)",799,,182,475,140,2
"Técnicos de nivel medio y trab.asimilados (068)",117,,41,54,22,
"Jefes y empleados de oficina (069)",185,,108,52,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1082,13,340,395,279,55
"Agricult.trabaj. calif. agrop. y pesqueros (071)",58,,8,20,22,8
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",147,2,36,59,40,10
"Obreros construc., conf., papel, fab., instr. (073)",22,,8,9,3,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1285,54,513,417,254,47
"Ocupación no especificada (076)",195,,79,67,37,12
"Desocupado (077)",186,5,119,52,7,3
,,,,,,
"RURAL (078)",25475,1006,9998,7268,5224,1979
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,,1,12,1,
"Profes., científicos e intelectuales (080)",233,,74,129,30,
"Técnicos de nivel medio y trab.asimilados (081)",42,,22,14,6,
"Jefes y empleados de oficina (082)",29,,22,3,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",433,6,155,131,116,25
"Agricult.trabaj. calif. agrop. y pesqueros (084)",13127,111,3735,4356,3485,1440
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",929,20,408,277,163,61
"Obreros construc., conf., papel, fab., instr. (086)",438,6,175,157,87,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",8724,775,4657,1803,1123,366
"Ocupación no especificada (089)",531,2,200,164,115,50
"Desocupado (090)",975,86,549,222,94,24
"Hombres (091)",21734,669,8289,6406,4613,1757
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,9,,
"Profes., científicos e intelectuales (093)",118,,32,68,18,
"Técnicos de nivel medio y trab.asimilados (094)",23,,11,8,4,
"Jefes y empleados de oficina (095)",22,,15,3,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",185,1,63,63,49,9
"Agricult.trabaj. calif. agrop. y pesqueros (097)",12759,100,3623,4262,3381,1393
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",655,9,272,211,122,41
"Obreros construc., conf., papel, fab., instr. (099)",417,4,167,153,81,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",6629,501,3625,1391,844,268
"Ocupación no especificada (102)",127,2,60,32,21,12
"Desocupado (103)",790,52,421,206,89,22
"Mujeres (104)",3741,337,1709,862,611,222
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,,1,3,1,
"Profes., científicos e intelectuales (106)",115,,42,61,12,
"Técnicos de nivel medio y trab.asimilados (107)",19,,11,6,2,
"Jefes y empleados de oficina (108)",7,,7,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",248,5,92,68,67,16
"Agricult.trabaj. calif. agrop. y pesqueros (110)",368,11,112,94,104,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",274,11,136,66,41,20
"Obreros construc., conf., papel, fab., instr. (112)",21,2,8,4,6,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2095,274,1032,412,279,98
"Ocupación no especificada (115)",404,,140,132,94,38
"Desocupado (116)",185,34,128,16,5,2
