"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",71,58,,52,3,2,1,,,,13,68
"De 20 a 24 años (023)",515,336,1,249,67,12,6,1,,,179,450
"De 25 a 29 años (024)",876,655,2,371,200,61,19,2,,,221,1045
"De 30 a 34 años (025)",991,866,,299,312,166,77,10,2,,125,1829
"De 35 a 39 años (026)",978,929,2,182,322,231,159,31,,2,49,2419
"De 40 a 44 años (027)",948,910,1,156,233,215,230,63,11,1,38,2773
"De 45 a 49 años (028)",691,670,,75,161,149,192,71,18,4,21,2334
"De 50 y más años (029)",1427,1386,1,136,195,234,418,241,117,44,41,6096
"Desocupada (030)",249,191,,74,43,33,22,13,5,1,58,493
"De 15 a 19 años (032)",7,7,,5,2,,,,,,,9
"De 20 a 24 años (033)",47,20,,16,3,1,,,,,27,25
"De 25 a 29 años (034)",49,34,,22,10,1,1,,,,15,49
"De 30 a 34 años (035)",47,40,,17,11,9,2,1,,,7,80
"De 35 a 39 años (036)",31,29,,7,6,8,5,3,,,2,85
"De 40 a 44 años (037)",24,21,,4,6,4,5,1,1,,3,65
"De 45 a 49 años (038)",18,14,,1,2,4,3,2,2,,4,60
"De 50 y más años (039)",26,26,,2,3,6,6,6,2,1,,120
"No PEA (040)",9609,8905,11,2061,2139,1527,1656,916,433,162,704,29417
"De 12 a 14 años (041)",23,8,1,6,1,,,,,,15,8
"De 15 a 19 años (042)",299,230,,205,21,3,1,,,,69,260
"De 20 a 24 años (043)",1080,835,1,597,202,26,8,1,,,245,1118
"De 25 a 29 años (044)",1204,1047,1,455,416,132,40,2,1,,157,1871
"De 30 a 34 años (045)",1222,1156,,308,473,251,112,9,2,1,66,2563
"De 35 a 39 años (046)",982,948,2,128,322,258,184,46,5,3,34,2698
"De 40 a 44 años (047)",826,800,2,87,224,195,216,62,13,1,26,2559
"De 45 a 49 años (048)",721,705,1,66,127,210,191,85,21,4,16,2542
"De 50 y más años (049)",3252,3176,3,209,353,452,904,711,391,153,76,15798
,,,,,,,,,,,,
"URBANA (060)",14423,13109,13,3295,3328,2323,2383,1108,476,183,1314,40404
"De 12 a 14 años (061)",23,8,1,7,,,,,,,15,7
"De 15 a 19 años (062)",328,256,,226,23,5,2,,,,72,295
"De 20 a 24 años (063)",1458,1053,2,772,233,32,12,2,,,405,1396
"De 25 a 29 años (064)",1876,1526,2,757,556,159,48,3,1,,350,2571
"De 30 a 34 años (065)",2029,1848,,575,716,374,159,19,4,1,181,3968
"De 35 a 39 años (066)",1797,1715,1,294,601,445,306,61,3,4,82,4594
"De 40 a 44 años (067)",1595,1533,3,223,426,371,378,109,22,1,62,4705
"De 45 a 49 años (068)",1243,1206,1,130,271,315,326,124,31,8,37,4175
"De 50 y más años (069)",4074,3964,3,311,502,622,1152,790,415,169,110,18693
"PEA (070)",6117,5427,6,1479,1436,1005,974,367,122,38,690,15403
"De 12 a 14 años (071)",2,2,,2,,,,,,,,2
"De 15 a 19 años (072)",72,60,,52,5,2,1,,,,12,72
"De 20 a 24 años (073)",511,322,1,242,64,9,5,1,,,189,424
"De 25 a 29 años (074)",841,622,2,362,190,50,16,2,,,219,970
"De 30 a 34 años (075)",948,826,,295,296,154,68,11,2,,122,1725
"De 35 a 39 años (076)",941,891,1,178,315,223,145,27,,2,50,2291
"De 40 a 44 años (077)",873,836,1,149,221,202,194,59,10,,37,2498
"De 45 a 49 años (078)",638,614,,67,157,141,168,61,16,4,24,2109
"De 50 y más años (079)",1291,1254,1,132,188,224,377,206,94,32,37,5312
"Ocupada (080)",5883,5246,6,1409,1394,974,954,355,117,37,637,14937
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",66,54,,48,3,2,1,,,,12,64
"De 20 a 24 años (083)",469,303,1,227,61,8,5,1,,,166,400
"De 25 a 29 años (084)",794,589,2,341,180,49,15,2,,,205,922
"De 30 a 34 años (085)",903,788,,279,285,146,66,10,2,,115,1649
"De 35 a 39 años (086)",910,862,1,171,309,215,140,24,,2,48,2206
"De 40 a 44 años (087)",852,818,1,145,216,198,191,58,9,,34,2444
"De 45 a 49 años (088)",620,600,,66,155,137,165,59,14,4,20,2049
"De 50 y más años (089)",1267,1230,1,130,185,219,371,201,92,31,37,5201
"Desocupada (090)",234,181,,70,42,31,20,12,5,1,53,466
"De 15 a 19 años (092)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (093)",42,19,,15,3,1,,,,,23,24
"De 25 a 29 años (094)",47,33,,21,10,1,1,,,,14,48
"De 30 a 34 años (095)",45,38,,16,11,8,2,1,,,7,76
"De 35 a 39 años (096)",31,29,,7,6,8,5,3,,,2,85
"De 40 a 44 años (097)",21,18,,4,5,4,3,1,1,,3,54
"De 45 a 49 años (098)",18,14,,1,2,4,3,2,2,,4,60
"De 50 y más años (099)",24,24,,2,3,5,6,5,2,1,,111
"No PEA (100)",8306,7682,7,1816,1892,1318,1409,741,354,145,624,25001
"De 12 a 14 años (101)",21,6,1,5,,,,,,,15,5
"De 15 a 19 años (102)",256,196,,174,18,3,1,,,,60,223
"De 20 a 24 años (103)",947,731,1,530,169,23,7,1,,,216,972
"De 25 a 29 años (104)",1035,904,,395,366,109,32,1,1,,131,1601
"De 30 a 34 años (105)",1081,1022,,280,420,220,91,8,2,1,59,2243
"De 35 a 39 años (106)",856,824,,116,286,222,161,34,3,2,32,2303
"De 40 a 44 años (107)",722,697,2,74,205,169,184,50,12,1,25,2207
"De 45 a 49 años (108)",605,592,1,63,114,174,158,63,15,4,13,2066
"De 50 y más años (109)",2783,2710,2,179,314,398,775,584,321,137,73,13381
,,,,,,,,,,,,
"RURAL (120)",1934,1799,5,362,347,307,397,240,110,31,135,6522
"De 12 a 14 años (121)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (122)",49,39,,36,3,,,,,,10,42
"De 20 a 24 años (123)",184,138,,90,39,7,2,,,,46,197
"De 25 a 29 años (124)",253,210,1,91,70,35,12,1,,,43,394
"De 30 a 34 años (125)",231,214,,49,80,52,32,1,,,17,504
"De 35 a 39 años (126)",194,191,3,23,49,52,42,19,2,1,3,608
"De 40 a 44 años (127)",203,198,,24,37,43,73,17,3,1,5,692
"De 45 a 49 años (128)",187,183,,12,19,48,60,34,10,,4,761
"De 50 y más años (129)",631,624,1,36,49,70,176,168,95,29,7,3321
"PEA (130)",631,576,1,117,100,98,150,65,31,14,55,2106
"De 15 a 19 años (132)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (133)",51,34,,23,6,4,1,,,,17,51
"De 25 a 29 años (134)",84,67,,31,20,12,4,,,,17,124
"De 30 a 34 años (135)",90,80,,21,27,21,11,,,,10,184
"De 35 a 39 años (136)",68,67,1,11,13,16,19,7,,,1,213
"De 40 a 44 años (137)",99,95,,11,18,17,41,5,2,1,4,340
"De 45 a 49 años (138)",71,70,,9,6,12,27,12,4,,1,285
"De 50 y más años (139)",162,158,,6,10,16,47,41,25,13,4,904
"Ocupada (140)",616,566,1,113,99,96,148,64,31,14,50,2079
"De 15 a 19 años (142)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (143)",46,33,,22,6,4,1,,,,13,50
"De 25 a 29 años (144)",82,66,,30,20,12,4,,,,16,123
"De 30 a 34 años (145)",88,78,,20,27,20,11,,,,10,180
"De 35 a 39 años (146)",68,67,1,11,13,16,19,7,,,1,213
"De 40 a 44 años (147)",96,92,,11,17,17,39,5,2,1,4,329
"De 45 a 49 años (148)",71,70,,9,6,12,27,12,4,,1,285
"De 50 y más años (149)",160,156,,6,10,15,47,40,25,13,4,895
"Desocupada (150)",15,10,,4,1,2,2,1,,,5,27
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",5,1,,1,,,,,,,4,1
"De 25 a 29 años (154)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (155)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (157)",3,3,,,1,,2,,,,,11
"De 50 y más años (159)",2,2,,,,1,,1,,,,9
"No PEA (160)",1303,1223,4,245,247,209,247,175,79,17,80,4416
"De 12 a 14 años (161)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (162)",43,34,,31,3,,,,,,9,37
"De 20 a 24 años (163)",133,104,,67,33,3,1,,,,29,146
"De 25 a 29 años (164)",169,143,1,60,50,23,8,1,,,26,270
"De 30 a 34 años (165)",141,134,,28,53,31,21,1,,,7,320
"De 35 a 39 años (166)",126,124,2,12,36,36,23,12,2,1,2,395
"De 40 a 44 años (167)",104,103,,13,19,26,32,12,1,,1,352
"De 45 a 49 años (168)",116,113,,3,13,36,33,22,6,,3,476
"De 50 y más años (169)",469,466,1,30,39,54,129,127,70,16,3,2417
