"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",31,82,81,,98.8,,
"De 45 a 49 años (038)",33,107,101,,94.4,,
"De 50 y más años (039)",56,216,206,,95.4,,
"No PEA (040)",12219,25737,23766,447,92.3,1.7,
"De 12 a 14 años (041)",1435,2,2,,100,,
"De 15 a 19 años (042)",1794,164,163,54,99.4,32.9,
"De 20 a 24 años (043)",1147,700,683,102,97.6,14.6,
"De 25 a 29 años (044)",1024,1418,1400,128,98.7,9,
"De 30 a 34 años (045)",995,1940,1904,90,98.1,4.6,
"De 35 a 39 años (046)",836,2029,1947,56,96,2.8,
"De 40 a 44 años (047)",743,2044,1983,15,97,0.7,
"De 45 a 49 años (048)",657,2008,1916,2,95.4,0.1,
"De 50 y más años (049)",3588,15432,13768,,89.2,,
,,,,,,,
"URBANA (060)",18702,39222,36594,575,93.3,1.5,
"De 12 a 14 años (061)",1349,4,4,1,100,25,
"De 15 a 19 años (062)",2027,207,204,60,98.6,29,
"De 20 a 24 años (063)",1852,1044,1014,110,97.1,10.5,
"De 25 a 29 años (064)",1925,2304,2266,171,98.4,7.4,
"De 30 a 34 años (065)",1927,3447,3366,122,97.7,3.5,
"De 35 a 39 años (066)",1764,3943,3818,91,96.8,2.3,
"De 40 a 44 años (067)",1584,4237,4083,19,96.4,0.4,
"De 45 a 49 años (068)",1348,4144,3928,1,94.8,,
"De 50 y más años (069)",4926,19892,17911,,90,,
"PEA (070)",7359,15603,14750,174,94.5,1.1,
"De 12 a 14 años (071)",34,2,2,1,100,50,
"De 15 a 19 años (072)",349,53,51,9,96.2,17,
"De 20 a 24 años (073)",797,405,392,25,96.8,6.2,
"De 25 a 29 años (074)",975,1007,987,50,98,5,
"De 30 a 34 años (075)",1001,1648,1600,43,97.1,2.6,
"De 35 a 39 años (076)",995,2102,2049,39,97.5,1.9,
"De 40 a 44 años (077)",892,2351,2256,7,96,0.3,
"De 45 a 49 años (078)",732,2292,2159,,94.2,,
"De 50 y más años (079)",1584,5743,5254,,91.5,,
"Ocupada (080)",6974,14947,14110,162,94.4,1.1,
"De 12 a 14 años (081)",31,1,1,,100,,
"De 15 a 19 años (082)",322,49,47,8,95.9,16.3,
"De 20 a 24 años (083)",717,359,347,22,96.7,6.1,
"De 25 a 29 años (084)",898,925,905,47,97.8,5.1,
"De 30 a 34 años (085)",951,1564,1517,41,97,2.6,
"De 35 a 39 años (086)",956,2010,1960,37,97.5,1.8,
"De 40 a 44 años (087)",865,2285,2190,7,95.8,0.3,
"De 45 a 49 años (088)",701,2197,2067,,94.1,,
"De 50 y más años (089)",1533,5557,5076,,91.3,,
"Desocupada (090)",385,656,640,12,97.6,1.8,
"De 12 a 14 años (091)",3,1,1,1,100,100,
"De 15 a 19 años (092)",27,4,4,1,100,25,
"De 20 a 24 años (093)",80,46,45,3,97.8,6.5,
"De 25 a 29 años (094)",77,82,82,3,100,3.7,
"De 30 a 34 años (095)",50,84,83,2,98.8,2.4,
"De 35 a 39 años (096)",39,92,89,2,96.7,2.2,
"De 40 a 44 años (097)",27,66,66,,100,,
"De 45 a 49 años (098)",31,95,92,,96.8,,
"De 50 y más años (099)",51,186,178,,95.7,,
"No PEA (100)",11343,23619,21844,401,92.5,1.7,
"De 12 a 14 años (101)",1315,2,2,,100,,
"De 15 a 19 años (102)",1678,154,153,51,99.4,33.1,
"De 20 a 24 años (103)",1055,639,622,85,97.3,13.3,
"De 25 a 29 años (104)",950,1297,1279,121,98.6,9.3,
"De 30 a 34 años (105)",926,1799,1766,79,98.2,4.4,
"De 35 a 39 años (106)",769,1841,1769,52,96.1,2.8,
"De 40 a 44 años (107)",692,1886,1827,12,96.9,0.6,
"De 45 a 49 años (108)",616,1852,1769,1,95.5,0.1,
"De 50 y más años (109)",3342,14149,12657,,89.5,,
,,,,,,,
"RURAL (120)",1567,3947,3623,61,91.8,1.5,
"De 12 a 14 años (121)",126,,,,,,
"De 15 a 19 años (122)",177,22,21,4,95.5,18.2,
"De 20 a 24 años (123)",172,120,120,21,100,17.5,
"De 25 a 29 años (124)",143,228,223,11,97.8,4.8,
"De 30 a 34 años (125)",151,316,311,15,98.4,4.7,
"De 35 a 39 años (126)",157,424,404,5,95.3,1.2,
"De 40 a 44 años (127)",139,427,414,4,97,0.9,
"De 45 a 49 años (128)",101,393,356,1,90.6,0.3,
"De 50 y más años (129)",401,2017,1774,,88,,
"PEA (130)",691,1829,1701,15,93,0.8,
"De 12 a 14 años (131)",6,,,,,,
"De 15 a 19 años (132)",61,12,11,1,91.7,8.3,
"De 20 a 24 años (133)",80,59,59,4,100,6.8,
"De 25 a 29 años (134)",69,107,102,4,95.3,3.7,
"De 30 a 34 años (135)",82,175,173,4,98.9,2.3,
"De 35 a 39 años (136)",90,236,226,1,95.8,0.4,
"De 40 a 44 años (137)",88,269,258,1,95.9,0.4,
"De 45 a 49 años (138)",60,237,209,,88.2,,
"De 50 y más años (139)",155,734,663,,90.3,,
"Ocupada (140)",662,1747,1625,15,93,0.9,
"De 12 a 14 años (141)",6,,,,,,
"De 15 a 19 años (142)",58,12,11,1,91.7,8.3,
"De 20 a 24 años (143)",75,58,58,4,100,6.9,
"De 25 a 29 años (144)",66,102,97,4,95.1,3.9,
"De 30 a 34 años (145)",79,168,166,4,98.8,2.4,
"De 35 a 39 años (146)",86,225,215,1,95.6,0.4,
"De 40 a 44 años (147)",84,253,243,1,96,0.4,
"De 45 a 49 años (148)",58,225,200,,88.9,,
"De 50 y más años (149)",150,704,635,,90.2,,
"Desocupada (150)",29,82,76,,92.7,,
"De 15 a 19 años (152)",3,,,,,,
"De 20 a 24 años (153)",5,1,1,,100,,
"De 25 a 29 años (154)",3,5,5,,100,,
"De 30 a 34 años (155)",3,7,7,,100,,
"De 35 a 39 años (156)",4,11,11,,100,,
"De 40 a 44 años (157)",4,16,15,,93.8,,
"De 45 a 49 años (158)",2,12,9,,75,,
"De 50 y más años (159)",5,30,28,,93.3,,
"No PEA (160)",876,2118,1922,46,90.7,2.2,
"De 12 a 14 años (161)",120,,,,,,
"De 15 a 19 años (162)",116,10,10,3,100,30,
"De 20 a 24 años (163)",92,61,61,17,100,27.9,
"De 25 a 29 años (164)",74,121,121,7,100,5.8,
"De 30 a 34 años (165)",69,141,138,11,97.9,7.8,
"De 35 a 39 años (166)",67,188,178,4,94.7,2.1,
"De 40 a 44 años (167)",51,158,156,3,98.7,1.9,
"De 45 a 49 años (168)",41,156,147,1,94.2,0.6,
"De 50 y más años (169)",246,1283,1111,,86.6,,
