"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",21,3,15,1,1,1
"Actividad economica no especificada (044)",223,1,90,58,51,23
"Desocupado (045)",1583,16,748,510,249,60
"Mujeres (046)",5465,72,1788,1685,1452,468
"Agric., ganadería, caza y silvicultura (047)",2782,38,728,766,901,349
"Pesca (048)",22,,15,5,2,
"Explotación de minas y canteras (049)",18,,9,6,3,
"Industrias manufactureras (050)",650,7,217,230,160,36
"Construcción (052)",15,1,4,7,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",649,4,200,245,159,41
"Venta, mant.y rep. veh.autom.y motoc. (054)",12,,6,4,2,
"Comercio al por mayor (055)",20,,8,6,5,1
"Comercio al por menor (056)",617,4,186,235,152,40
"Hoteles y restaurantes (057)",134,4,47,47,30,6
"Trans., almac. y comunicaciones (058)",14,1,4,4,5,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",10,,5,3,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",83,,48,20,15,
"Enseñanza (062)",222,,45,122,54,1
"Servicios sociales y de salud (063)",53,,18,29,6,
"Otras activ. serv.comun.soc y personales (064)",36,1,18,9,6,2
"Hogares privados con servicio doméstico (065)",117,4,72,20,16,5
"Actividad economica no especificada (067)",214,3,73,62,55,21
"Desocupado (068)",445,9,284,110,35,7
,,,,,,
"URBANA (069)",5620,57,1852,2063,1364,284
"Agric., ganadería, caza y silvicultura (070)",873,10,199,286,268,110
"Pesca (071)",32,2,18,7,5,
"Explotación de minas y canteras (072)",412,,196,170,44,2
"Industrias manufactureras (073)",575,8,180,196,151,40
"Suministro de electricidad, gas y agua (074)",3,,1,2,,
"Construcción (075)",348,6,129,123,83,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",743,4,195,274,207,63
"Venta, mant.y rep. veh.autom.y motoc. (077)",58,1,25,17,13,2
"Comercio al por mayor (078)",37,,9,12,13,3
"Comercio al por menor (079)",648,3,161,245,181,58
"Hoteles y restaurantes (080)",159,9,48,50,42,10
"Trans., almac. y comunicaciones (081)",286,3,89,127,67,
"Intermediación financiera (082)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (083)",84,,23,35,23,3
"Admin.pub. y defensa; p. segur.soc afil (084)",330,,108,126,89,7
"Enseñanza (085)",518,,52,259,205,2
"Servicios sociales y de salud (086)",89,,22,38,29,
"Otras activ. serv.comun.soc y personales (087)",79,1,41,23,10,4
"Hogares privados con servicio doméstico (088)",70,4,41,14,8,3
"Actividad economica no especificada (090)",214,4,78,62,53,17
"Desocupado (091)",803,6,431,271,79,16
"Hombres (092)",3634,27,1181,1351,899,176
"Agric., ganadería, caza y silvicultura (093)",569,4,122,196,171,76
"Pesca (094)",24,2,11,6,5,
"Explotación de minas y canteras (095)",402,,190,167,43,2
"Industrias manufactureras (096)",257,1,83,80,72,21
"Suministro de electricidad, gas y agua (097)",3,,1,2,,
"Construcción (098)",336,5,126,118,80,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",226,3,53,74,70,26
"Venta, mant.y rep. veh.autom.y motoc. (100)",48,1,19,14,12,2
"Comercio al por mayor (101)",20,,3,7,8,2
"Comercio al por menor (102)",158,2,31,53,50,22
"Hoteles y restaurantes (103)",44,5,12,10,12,5
"Trans., almac. y comunicaciones (104)",273,2,86,123,62,
"Intermediación financiera (105)",1,,,,1,
"Activid.inmobil., empres. y alquileres (106)",76,,19,33,21,3
"Admin.pub. y defensa; p. segur.soc afil (107)",248,,60,106,75,7
"Enseñanza (108)",336,,23,153,159,1
"Servicios sociales y de salud (109)",50,,11,16,23,
"Otras activ. serv.comun.soc y personales (110)",51,,29,15,4,3
"Hogares privados con servicio doméstico (111)",5,,4,1,,
"Actividad economica no especificada (113)",117,1,45,29,32,10
"Desocupado (114)",616,4,306,222,69,15
"Mujeres (115)",1986,30,671,712,465,108
"Agric., ganadería, caza y silvicultura (116)",304,6,77,90,97,34
"Pesca (117)",8,,7,1,,
"Explotación de minas y canteras (118)",10,,6,3,1,
"Industrias manufactureras (119)",318,7,97,116,79,19
"Construcción (121)",12,1,3,5,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",517,1,142,200,137,37
"Venta, mant.y rep. veh.autom.y motoc. (123)",10,,6,3,1,
"Comercio al por mayor (124)",17,,6,5,5,1
"Comercio al por menor (125)",490,1,130,192,131,36
"Hoteles y restaurantes (126)",115,4,36,40,30,5
"Trans., almac. y comunicaciones (127)",13,1,3,4,5,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",8,,4,2,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",82,,48,20,14,
"Enseñanza (131)",182,,29,106,46,1
"Servicios sociales y de salud (132)",39,,11,22,6,
"Otras activ. serv.comun.soc y personales (133)",28,1,12,8,6,1
"Hogares privados con servicio doméstico (134)",65,4,37,13,8,3
"Actividad economica no especificada (136)",97,3,33,33,21,7
"Desocupado (137)",187,2,125,49,10,1
,,,,,,
"RURAL (138)",10193,93,3178,3206,2737,979
"Agric., ganadería, caza y silvicultura (139)",6149,64,1460,1758,2017,850
"Pesca (140)",69,,32,18,18,1
"Explotación de minas y canteras (141)",833,2,381,371,79,
"Industrias manufactureras (142)",498,,203,162,111,22
"Suministro de electricidad, gas y agua (143)",1,,,1,,
"Construcción (144)",302,1,101,130,65,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",246,3,92,92,50,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",32,,12,13,6,1
"Comercio al por mayor (147)",10,,5,3,2,
"Comercio al por menor (148)",204,3,75,76,42,8
"Hoteles y restaurantes (149)",46,1,25,18,,2
"Trans., almac. y comunicaciones (150)",197,,57,103,35,2
"Activid.inmobil., empres. y alquileres (152)",99,,30,55,14,
"Admin.pub. y defensa; p. segur.soc afil (153)",35,,11,13,11,
"Enseñanza (154)",156,,29,54,68,5
"Servicios sociales y de salud (155)",28,,14,12,2,
"Otras activ. serv.comun.soc y personales (156)",18,,11,5,,2
"Hogares privados con servicio doméstico (157)",68,3,46,7,9,3
"Actividad economica no especificada (159)",223,,85,58,53,27
"Desocupado (160)",1225,19,601,349,205,51
"Hombres (161)",6714,51,2061,2233,1750,619
"Agric., ganadería, caza y silvicultura (162)",3671,32,809,1082,1213,535
"Pesca (163)",55,,24,14,16,1
"Explotación de minas y canteras (164)",825,2,378,368,77,
"Industrias manufactureras (165)",166,,83,48,30,5
"Suministro de electricidad, gas y agua (166)",1,,,1,,
"Construcción (167)",299,1,100,128,65,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",114,,34,47,28,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",30,,12,12,5,1
"Comercio al por mayor (170)",7,,3,2,2,
"Comercio al por menor (171)",77,,19,33,21,4
"Hoteles y restaurantes (172)",27,1,14,11,,1
"Trans., almac. y comunicaciones (173)",196,,56,103,35,2
"Activid.inmobil., empres. y alquileres (175)",97,,29,54,14,
"Admin.pub. y defensa; p. segur.soc afil (176)",34,,11,13,10,
"Enseñanza (177)",116,,13,38,60,5
"Servicios sociales y de salud (178)",14,,7,5,2,
"Otras activ. serv.comun.soc y personales (179)",10,,5,4,,1
"Hogares privados con servicio doméstico (180)",16,3,11,,1,1
"Actividad economica no especificada (182)",106,,45,29,19,13
"Desocupado (183)",967,12,442,288,180,45
"Mujeres (184)",3479,42,1117,973,987,360
"Agric., ganadería, caza y silvicultura (185)",2478,32,651,676,804,315
"Pesca (186)",14,,8,4,2,
"Explotación de minas y canteras (187)",8,,3,3,2,
"Industrias manufactureras (188)",332,,120,114,81,17
"Construcción (190)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",132,3,58,45,22,4
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,1,1,
"Comercio al por mayor (193)",3,,2,1,,
"Comercio al por menor (194)",127,3,56,43,21,4
"Hoteles y restaurantes (195)",19,,11,7,,1
"Trans., almac. y comunicaciones (196)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",1,,,,1,
"Enseñanza (200)",40,,16,16,8,
"Servicios sociales y de salud (201)",14,,7,7,,
"Otras activ. serv.comun.soc y personales (202)",8,,6,1,,1
"Hogares privados con servicio doméstico (203)",52,,35,7,8,2
"Actividad economica no especificada (205)",117,,40,29,34,14
"Desocupado (206)",258,7,159,61,25,6
