"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2132,,,,168,944,649,371
"De 45 a 49 años (048)",1862,,,6,466,911,168,311
"De 50 y más años (049)",7302,273,744,1702,2298,853,32,1400
,,,,,,,,
"URBANA (060)",31462,253,721,1822,3744,6227,10503,8192
"De 12 a 14 años (061)",41,,,,,,1,40
"De 15 a 19 años (062)",844,,,,,,457,387
"De 20 a 24 años (063)",3577,,,,,11,1863,1703
"De 25 a 29 años (064)",4299,,,,,217,2554,1528
"De 30 a 34 años (065)",4210,,,,3,697,2458,1052
"De 35 a 39 años (066)",3997,,,,41,1260,1874,822
"De 40 a 44 años (067)",3405,,,,290,1519,996,600
"De 45 a 49 años (068)",2807,,,13,668,1383,259,484
"De 50 y más años (069)",8282,253,721,1809,2742,1140,41,1576
"PEA (070)",11030,6,73,332,1158,2651,3505,3305
"De 12 a 14 años (071)",7,,,,,,,7
"De 15 a 19 años (072)",149,,,,,,73,76
"De 20 a 24 años (073)",1171,,,,,4,473,694
"De 25 a 29 años (074)",1690,,,,,81,857,752
"De 30 a 34 años (075)",1695,,,,1,332,835,527
"De 35 a 39 años (076)",1702,,,,21,560,711,410
"De 40 a 44 años (077)",1505,,,,130,682,421,272
"De 45 a 49 años (078)",1166,,,7,250,584,121,204
"De 50 y más años (079)",1945,6,73,325,756,408,14,363
"Ocupada (080)",10369,5,72,323,1120,2547,3279,3023
"De 12 a 14 años (081)",7,,,,,,,7
"De 15 a 19 años (082)",126,,,,,,61,65
"De 20 a 24 años (083)",1062,,,,,4,433,625
"De 25 a 29 años (084)",1552,,,,,78,804,670
"De 30 a 34 años (085)",1585,,,,1,310,786,488
"De 35 a 39 años (086)",1601,,,,21,535,669,376
"De 40 a 44 años (087)",1426,,,,125,653,396,252
"De 45 a 49 años (088)",1123,,,6,238,569,117,193
"De 50 y más años (089)",1887,5,72,317,735,398,13,347
"Desocupada (090)",661,1,1,9,38,104,226,282
"De 15 a 19 años (092)",23,,,,,,12,11
"De 20 a 24 años (093)",109,,,,,,40,69
"De 25 a 29 años (094)",138,,,,,3,53,82
"De 30 a 34 años (095)",110,,,,,22,49,39
"De 35 a 39 años (096)",101,,,,,25,42,34
"De 40 a 44 años (097)",79,,,,5,29,25,20
"De 45 a 49 años (098)",43,,,1,12,15,4,11
"De 50 y más años (099)",58,1,1,8,21,10,1,16
"No PEA (100)",20432,247,648,1490,2586,3576,6998,4887
"De 12 a 14 años (101)",34,,,,,,1,33
"De 15 a 19 años (102)",695,,,,,,384,311
"De 20 a 24 años (103)",2406,,,,,7,1390,1009
"De 25 a 29 años (104)",2609,,,,,136,1697,776
"De 30 a 34 años (105)",2515,,,,2,365,1623,525
"De 35 a 39 años (106)",2295,,,,20,700,1163,412
"De 40 a 44 años (107)",1900,,,,160,837,575,328
"De 45 a 49 años (108)",1641,,,6,418,799,138,280
"De 50 y más años (109)",6337,247,648,1484,1986,732,27,1213
,,,,,,,,
"RURAL (120)",4069,26,101,260,490,766,1422,1004
"De 12 a 14 años (121)",5,,,,,,,5
"De 15 a 19 años (122)",102,,,,,,66,36
"De 20 a 24 años (123)",496,,,,,2,296,198
"De 25 a 29 años (124)",581,,,,,30,356,195
"De 30 a 34 años (125)",523,,,,,84,319,120
"De 35 a 39 años (126)",475,,,,4,153,223,95
"De 40 a 44 años (127)",350,,,,16,160,107,67
"De 45 a 49 años (128)",334,,,,63,167,48,56
"De 50 y más años (129)",1203,26,101,260,407,170,7,232
"PEA (130)",1075,,5,42,120,247,354,307
"De 15 a 19 años (132)",21,,,,,,13,8
"De 20 a 24 años (133)",110,,,,,,60,50
"De 25 a 29 años (134)",148,,,,,3,79,66
"De 30 a 34 años (135)",170,,,,,30,93,47
"De 35 a 39 años (136)",157,,,,2,57,56,42
"De 40 a 44 años (137)",118,,,,8,53,33,24
"De 45 a 49 años (138)",113,,,,15,55,18,25
"De 50 y más años (139)",238,,5,42,95,49,2,45
"Ocupada (140)",1055,,5,40,120,245,348,297
"De 15 a 19 años (142)",20,,,,,,12,8
"De 20 a 24 años (143)",105,,,,,,58,47
"De 25 a 29 años (144)",146,,,,,3,79,64
"De 30 a 34 años (145)",164,,,,,29,92,43
"De 35 a 39 años (146)",155,,,,2,57,55,41
"De 40 a 44 años (147)",117,,,,8,53,32,24
"De 45 a 49 años (148)",112,,,,15,54,18,25
"De 50 y más años (149)",236,,5,40,95,49,2,45
"Desocupada (150)",20,,,2,,2,6,10
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",2,,,,,,,2
"De 30 a 34 años (155)",6,,,,,1,1,4
"De 35 a 39 años (156)",2,,,,,,1,1
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",2,,,2,,,,
"No PEA (160)",2994,26,96,218,370,519,1068,697
"De 12 a 14 años (161)",5,,,,,,,5
"De 15 a 19 años (162)",81,,,,,,53,28
"De 20 a 24 años (163)",386,,,,,2,236,148
"De 25 a 29 años (164)",433,,,,,27,277,129
"De 30 a 34 años (165)",353,,,,,54,226,73
"De 35 a 39 años (166)",318,,,,2,96,167,53
"De 40 a 44 años (167)",232,,,,8,107,74,43
"De 45 a 49 años (168)",221,,,,48,112,30,31
"De 50 y más años (169)",965,26,96,218,312,121,5,187
