"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",347,3,155,94,73,22
"Mujeres (046)",2691,45,818,969,631,228
"Agric., ganadería, caza y silvicultura (047)",1452,27,408,468,378,171
"Industrias manufactureras (050)",23,1,9,6,6,1
"Construcción (052)",17,,4,6,5,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",202,4,54,75,53,16
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,2,,,
"Comercio al por mayor (055)",4,,,3,1,
"Comercio al por menor (056)",196,4,52,72,52,16
"Hoteles y restaurantes (057)",75,3,15,31,24,2
"Trans., almac. y comunicaciones (058)",11,,6,2,3,
"Intermediación financiera (059)",1,,,1,,
"Activid.inmobil., empres. y alquileres (060)",37,,21,12,3,1
"Admin.pub. y defensa; p. segur.soc afil (061)",42,,23,17,2,
"Enseñanza (062)",337,,69,196,71,1
"Servicios sociales y de salud (063)",51,,17,29,5,
"Otras activ. serv.comun.soc y personales (064)",106,2,50,33,17,4
"Hogares privados con servicio doméstico (065)",130,4,63,36,20,7
"Actividad economica no especificada (067)",122,,33,35,34,20
"Desocupado (068)",85,4,46,22,10,3
,,,,,,
"URBANA (069)",2870,44,820,1119,703,184
"Agric., ganadería, caza y silvicultura (070)",792,29,207,237,210,109
"Explotación de minas y canteras (072)",14,,8,2,4,
"Industrias manufactureras (073)",91,1,26,34,24,6
"Suministro de electricidad, gas y agua (074)",4,,2,,2,
"Construcción (075)",210,,61,81,62,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",290,5,72,106,87,20
"Venta, mant.y rep. veh.autom.y motoc. (077)",19,,7,6,5,1
"Comercio al por mayor (078)",7,,1,3,3,
"Comercio al por menor (079)",264,5,64,97,79,19
"Hoteles y restaurantes (080)",71,3,15,28,22,3
"Trans., almac. y comunicaciones (081)",77,,34,33,9,1
"Intermediación financiera (082)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (083)",88,,42,25,17,4
"Admin.pub. y defensa; p. segur.soc afil (084)",134,,48,58,22,6
"Enseñanza (085)",601,,93,333,174,1
"Servicios sociales y de salud (086)",74,,19,43,10,2
"Otras activ. serv.comun.soc y personales (087)",72,1,32,27,9,3
"Hogares privados con servicio doméstico (088)",97,3,49,28,15,2
"Actividad economica no especificada (090)",71,,25,20,16,10
"Desocupado (091)",182,2,86,63,20,11
"Hombres (092)",1777,32,507,647,464,127
"Agric., ganadería, caza y silvicultura (093)",541,25,158,137,140,81
"Explotación de minas y canteras (095)",14,,8,2,4,
"Industrias manufactureras (096)",75,,18,30,21,6
"Suministro de electricidad, gas y agua (097)",4,,2,,2,
"Construcción (098)",203,,59,79,60,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",133,2,32,46,45,8
"Venta, mant.y rep. veh.autom.y motoc. (100)",17,,5,6,5,1
"Comercio al por mayor (101)",3,,1,,2,
"Comercio al por menor (102)",113,2,26,40,38,7
"Hoteles y restaurantes (103)",18,2,5,5,4,2
"Trans., almac. y comunicaciones (104)",70,,32,31,6,1
"Intermediación financiera (105)",1,,1,,,
"Activid.inmobil., empres. y alquileres (106)",51,,21,13,14,3
"Admin.pub. y defensa; p. segur.soc afil (107)",101,,28,46,21,6
"Enseñanza (108)",323,,40,170,113,
"Servicios sociales y de salud (109)",31,,6,17,6,2
"Otras activ. serv.comun.soc y personales (110)",34,1,18,11,4,
"Hogares privados con servicio doméstico (111)",2,,1,1,,
"Actividad economica no especificada (113)",33,,13,10,7,3
"Desocupado (114)",143,2,65,49,17,10
"Mujeres (115)",1093,12,313,472,239,57
"Agric., ganadería, caza y silvicultura (116)",251,4,49,100,70,28
"Industrias manufactureras (119)",16,1,8,4,3,
"Construcción (121)",7,,2,2,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",157,3,40,60,42,12
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,2,,,
"Comercio al por mayor (124)",4,,,3,1,
"Comercio al por menor (125)",151,3,38,57,41,12
"Hoteles y restaurantes (126)",53,1,10,23,18,1
"Trans., almac. y comunicaciones (127)",7,,2,2,3,
"Intermediación financiera (128)",1,,,1,,
"Activid.inmobil., empres. y alquileres (129)",37,,21,12,3,1
"Admin.pub. y defensa; p. segur.soc afil (130)",33,,20,12,1,
"Enseñanza (131)",278,,53,163,61,1
"Servicios sociales y de salud (132)",43,,13,26,4,
"Otras activ. serv.comun.soc y personales (133)",38,,14,16,5,3
"Hogares privados con servicio doméstico (134)",95,3,48,27,15,2
"Actividad economica no especificada (136)",38,,12,10,9,7
"Desocupado (137)",39,,21,14,3,1
,,,,,,
"RURAL (138)",5850,90,1714,1810,1572,664
"Agric., ganadería, caza y silvicultura (139)",4612,78,1295,1374,1269,596
"Explotación de minas y canteras (141)",12,,3,4,5,
"Industrias manufactureras (142)",57,,11,18,23,5
"Suministro de electricidad, gas y agua (143)",9,,4,2,2,1
"Construcción (144)",270,1,93,101,62,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",95,1,24,36,25,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,,1
"Comercio al por mayor (147)",2,,,2,,
"Comercio al por menor (148)",92,1,24,34,25,8
"Hoteles y restaurantes (149)",22,2,5,8,6,1
"Trans., almac. y comunicaciones (150)",34,,17,11,5,1
"Activid.inmobil., empres. y alquileres (152)",8,,,5,2,1
"Admin.pub. y defensa; p. segur.soc afil (153)",69,,21,36,12,
"Enseñanza (154)",164,,34,86,44,
"Servicios sociales y de salud (155)",11,,5,5,1,
"Otras activ. serv.comun.soc y personales (156)",88,2,41,27,16,2
"Hogares privados con servicio doméstico (157)",38,1,17,10,5,5
"Actividad economica no especificada (159)",111,,29,34,32,16
"Desocupado (160)",250,5,115,53,63,14
"Hombres (161)",4252,57,1209,1313,1180,493
"Agric., ganadería, caza y silvicultura (162)",3411,55,936,1006,961,453
"Explotación de minas y canteras (164)",12,,3,4,5,
"Industrias manufactureras (165)",50,,10,16,20,4
"Suministro de electricidad, gas y agua (166)",9,,4,2,2,1
"Construcción (167)",260,1,91,97,59,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",50,,10,21,14,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,1
"Comercio al por mayor (170)",2,,,2,,
"Comercio al por menor (171)",47,,10,19,14,4
"Trans., almac. y comunicaciones (173)",30,,13,11,5,1
"Activid.inmobil., empres. y alquileres (175)",8,,,5,2,1
"Admin.pub. y defensa; p. segur.soc afil (176)",60,,18,31,11,
"Enseñanza (177)",105,,18,53,34,
"Servicios sociales y de salud (178)",3,,1,2,,
"Otras activ. serv.comun.soc y personales (179)",20,,5,10,4,1
"Hogares privados con servicio doméstico (180)",3,,2,1,,
"Actividad economica no especificada (182)",27,,8,9,7,3
"Desocupado (183)",204,1,90,45,56,12
"Mujeres (184)",1598,33,505,497,392,171
"Agric., ganadería, caza y silvicultura (185)",1201,23,359,368,308,143
"Industrias manufactureras (188)",7,,1,2,3,1
"Construcción (190)",10,,2,4,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",45,1,14,15,11,4
"Comercio al por menor (194)",45,1,14,15,11,4
"Hoteles y restaurantes (195)",22,2,5,8,6,1
"Trans., almac. y comunicaciones (196)",4,,4,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",9,,3,5,1,
"Enseñanza (200)",59,,16,33,10,
"Servicios sociales y de salud (201)",8,,4,3,1,
"Otras activ. serv.comun.soc y personales (202)",68,2,36,17,12,1
"Hogares privados con servicio doméstico (203)",35,1,15,9,5,5
"Actividad economica no especificada (205)",84,,21,25,25,13
"Desocupado (206)",46,4,25,8,7,2
