"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",40,,1,1,,10,,22,6,,,,
"Comercio al por mayor (147)",16,,,,1,12,,,,3,,,
"Comercio al por menor (148)",281,,,3,,192,,12,,74,,,
"Hoteles y restaurantes (149)",149,,,1,,101,,,,47,,,
"Trans., almac. y comunicaciones (150)",262,,1,1,7,,,,212,41,,,
"Intermediación financiera (151)",4,,1,2,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",90,,9,22,5,40,,,6,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",58,3,1,8,11,,,1,3,16,15,,
"Enseñanza (154)",206,2,197,1,3,,,,,3,,,
"Servicios sociales y de salud (155)",41,,10,26,3,2,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",43,,2,11,1,4,,,,25,,,
"Hogares privados con servicio doméstico (157)",186,,,,,,,,,186,,,
"Actividad economica no especificada (159)",190,,,2,2,,,,,,,186,
"Desocupado (160)",286,,,,,,,,,,,,286
"Hombres (161)",12446,5,138,101,43,155,6973,258,357,4109,15,44,248
"Agric., ganadería, caza y silvicultura (162)",10906,,6,26,12,,6970,18,2,3872,,,
"Pesca (163)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (164)",6,,,,,,,3,,3,,,
"Industrias manufactureras (165)",266,,5,17,12,2,,195,15,20,,,
"Suministro de electricidad, gas y agua (166)",8,,,,,,,1,,7,,,
"Construcción (167)",200,,1,1,1,,,6,116,75,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",173,,1,2,,98,,34,6,32,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",34,,1,,,5,,22,6,,,,
"Comercio al por mayor (170)",12,,,,,9,,,,3,,,
"Comercio al por menor (171)",127,,,2,,84,,12,,29,,,
"Hoteles y restaurantes (172)",25,,,1,,14,,,,10,,,
"Trans., almac. y comunicaciones (173)",256,,,1,6,,,,209,40,,,
"Intermediación financiera (174)",4,,1,2,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",79,,6,19,2,39,,,6,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",51,3,,8,6,,,1,3,15,15,,
"Enseñanza (177)",118,2,112,1,1,,,,,2,,,
"Servicios sociales y de salud (178)",18,,5,12,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",29,,1,9,,2,,,,17,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",47,,,2,1,,,,,,,44,
"Desocupado (183)",248,,,,,,,,,,,,248
"Mujeres (184)",2035,,99,23,18,208,473,11,5,1018,,142,38
"Agric., ganadería, caza y silvicultura (185)",1212,,2,,2,,473,,,735,,,
"Industrias manufactureras (188)",18,,1,2,,,,11,,4,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",9,,,,,,,,2,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",164,,,2,1,116,,,,45,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",6,,,1,,5,,,,,,,
"Comercio al por mayor (193)",4,,,,1,3,,,,,,,
"Comercio al por menor (194)",154,,,1,,108,,,,45,,,
"Hoteles y restaurantes (195)",124,,,,,87,,,,37,,,
"Trans., almac. y comunicaciones (196)",6,,1,,1,,,,3,1,,,
"Activid.inmobil., empres. y alquileres (198)",11,,3,3,3,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,,1,,5,,,,,1,,,
"Enseñanza (200)",88,,85,,2,,,,,1,,,
"Servicios sociales y de salud (201)",23,,5,14,2,2,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",14,,1,2,1,2,,,,8,,,
"Hogares privados con servicio doméstico (203)",177,,,,,,,,,177,,,
"Actividad economica no especificada (205)",143,,,,1,,,,,,,142,
"Desocupado (206)",38,,,,,,,,,,,,38
