"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",10,,,,,,,10
"De 15 a 19 años (062)",64,,,,,,26,38
"De 20 a 24 años (063)",211,,,,,2,107,102
"De 25 a 29 años (064)",271,,,,,7,163,101
"De 30 a 34 años (065)",314,,,,,50,192,72
"De 35 a 39 años (066)",333,,,,3,99,169,62
"De 40 a 44 años (067)",340,,,,13,142,128,57
"De 45 a 49 años (068)",218,,,,23,106,58,31
"De 50 y más años (069)",1173,17,85,159,236,205,10,461
"PEA (070)",999,3,14,42,79,236,289,336
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",19,,,,,,7,12
"De 20 a 24 años (073)",80,,,,,2,32,46
"De 25 a 29 años (074)",109,,,,,2,53,54
"De 30 a 34 años (075)",122,,,,,20,69,33
"De 35 a 39 años (076)",132,,,,2,44,62,24
"De 40 a 44 años (077)",137,,,,5,57,50,25
"De 45 a 49 años (078)",80,,,,10,42,14,14
"De 50 y más años (079)",319,3,14,42,62,69,2,127
"Ocupada (080)",985,2,14,42,78,233,284,332
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",19,,,,,,7,12
"De 20 a 24 años (083)",78,,,,,2,31,45
"De 25 a 29 años (084)",106,,,,,2,53,51
"De 30 a 34 años (085)",117,,,,,19,65,33
"De 35 a 39 años (086)",132,,,,2,44,62,24
"De 40 a 44 años (087)",136,,,,5,56,50,25
"De 45 a 49 años (088)",80,,,,10,42,14,14
"De 50 y más años (089)",316,2,14,42,61,68,2,127
"Desocupada (090)",14,1,,,1,3,5,4
"De 20 a 24 años (093)",2,,,,,,1,1
"De 25 a 29 años (094)",3,,,,,,,3
"De 30 a 34 años (095)",5,,,,,1,4,
"De 40 a 44 años (097)",1,,,,,1,,
"De 50 y más años (099)",3,1,,,1,1,,
"No PEA (100)",1935,14,71,117,196,375,564,598
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",45,,,,,,19,26
"De 20 a 24 años (103)",131,,,,,,75,56
"De 25 a 29 años (104)",162,,,,,5,110,47
"De 30 a 34 años (105)",192,,,,,30,123,39
"De 35 a 39 años (106)",201,,,,1,55,107,38
"De 40 a 44 años (107)",203,,,,8,85,78,32
"De 45 a 49 años (108)",138,,,,13,64,44,17
"De 50 y más años (109)",854,14,71,117,174,136,8,334
,,,,,,,,
"RURAL (120)",5243,18,107,268,522,986,2081,1261
"De 12 a 14 años (121)",23,,,,,,,23
"De 15 a 19 años (122)",149,,,,,,88,61
"De 20 a 24 años (123)",483,,,,,2,324,157
"De 25 a 29 años (124)",530,,,,,15,398,117
"De 30 a 34 años (125)",553,,,,,66,399,88
"De 35 a 39 años (126)",575,,,,,124,387,64
"De 40 a 44 años (127)",598,,,,14,194,302,88
"De 45 a 49 años (128)",476,,,,36,225,149,66
"De 50 y más años (129)",1856,18,107,268,472,360,34,597
"PEA (130)",1043,,20,36,116,203,425,243
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",25,,,,,,16,9
"De 20 a 24 años (133)",91,,,,,,57,34
"De 25 a 29 años (134)",104,,,,,3,74,27
"De 30 a 34 años (135)",120,,,,,17,86,17
"De 35 a 39 años (136)",116,,,,,22,83,11
"De 40 a 44 años (137)",126,,,,4,43,64,15
"De 45 a 49 años (138)",105,,,,9,48,32,16
"De 50 y más años (139)",355,,20,36,103,70,13,113
"Ocupada (140)",1033,,20,35,115,202,420,241
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",24,,,,,,16,8
"De 20 a 24 años (143)",90,,,,,,56,34
"De 25 a 29 años (144)",101,,,,,3,72,26
"De 30 a 34 años (145)",119,,,,,17,85,17
"De 35 a 39 años (146)",115,,,,,22,82,11
"De 40 a 44 años (147)",126,,,,4,43,64,15
"De 45 a 49 años (148)",105,,,,9,48,32,16
"De 50 y más años (149)",352,,20,35,102,69,13,113
"Desocupada (150)",10,,,1,1,1,5,2
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",1,,,,,,1,
"De 25 a 29 años (154)",3,,,,,,2,1
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,,1,
"De 50 y más años (159)",3,,,1,1,1,,
"No PEA (160)",4200,18,87,232,406,783,1656,1018
"De 12 a 14 años (161)",22,,,,,,,22
"De 15 a 19 años (162)",124,,,,,,72,52
"De 20 a 24 años (163)",392,,,,,2,267,123
"De 25 a 29 años (164)",426,,,,,12,324,90
"De 30 a 34 años (165)",433,,,,,49,313,71
"De 35 a 39 años (166)",459,,,,,102,304,53
"De 40 a 44 años (167)",472,,,,10,151,238,73
"De 45 a 49 años (168)",371,,,,27,177,117,50
"De 50 y más años (169)",1501,18,87,232,369,290,21,484
