"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1582,,393,751,420,18
"Enseñanza (039)",1872,,311,874,669,18
"Servicios sociales y de salud (040)",586,,111,252,211,12
"Otras activ. serv.comun.soc y personales (041)",976,41,370,323,205,37
"Hogares privados con servicio doméstico (042)",124,14,65,24,12,9
"Organiz. y organos extraterritoriales (043)",4,,1,2,1,
"Actividad economica no especificada (044)",1177,14,455,391,278,39
"Desocupado (045)",1326,36,646,366,237,41
"Mujeres (046)",23484,546,8381,8833,4995,729
"Agric., ganadería, caza y silvicultura (047)",3211,157,884,1024,898,248
"Pesca (048)",14,1,6,2,4,1
"Explotación de minas y canteras (049)",2,,1,,1,
"Industrias manufactureras (050)",1098,8,279,457,320,34
"Suministro de electricidad, gas y agua (051)",25,,12,9,4,
"Construcción (052)",158,3,60,71,21,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",5571,92,1796,2207,1286,190
"Venta, mant.y rep. veh.autom.y motoc. (054)",164,1,91,51,21,
"Comercio al por mayor (055)",237,1,98,98,35,5
"Comercio al por menor (056)",5170,90,1607,2058,1230,185
"Hoteles y restaurantes (057)",2666,67,846,1062,623,68
"Trans., almac. y comunicaciones (058)",399,5,240,111,42,1
"Intermediación financiera (059)",180,,99,67,14,
"Activid.inmobil., empres. y alquileres (060)",967,2,479,346,135,5
"Admin.pub. y defensa; p. segur.soc afil (061)",615,,241,244,130,
"Enseñanza (062)",2093,,417,1193,475,8
"Servicios sociales y de salud (063)",828,,213,391,214,10
"Otras activ. serv.comun.soc y personales (064)",759,8,295,304,139,13
"Hogares privados con servicio doméstico (065)",2840,176,1543,694,354,73
"Organiz. y organos extraterritoriales (066)",1,,,,1,
"Actividad economica no especificada (067)",1394,9,583,464,273,65
"Desocupado (068)",663,18,387,187,61,10
,,,,,,
"URBANA (069)",62623,1276,21751,22761,14559,2276
"Agric., ganadería, caza y silvicultura (070)",12968,435,3859,3963,3634,1077
"Pesca (071)",77,3,24,26,19,5
"Explotación de minas y canteras (072)",64,,15,33,15,1
"Industrias manufactureras (073)",3765,68,1281,1379,909,128
"Suministro de electricidad, gas y agua (074)",223,1,69,84,67,2
"Construcción (075)",4328,31,1409,1705,1085,98
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",12158,319,4156,4421,2814,448
"Venta, mant.y rep. veh.autom.y motoc. (077)",1804,40,834,606,293,31
"Comercio al por mayor (078)",639,10,244,249,117,19
"Comercio al por menor (079)",9715,269,3078,3566,2404,398
"Hoteles y restaurantes (080)",3495,94,1222,1284,793,102
"Trans., almac. y comunicaciones (081)",5765,22,2421,2257,1021,44
"Intermediación financiera (082)",503,,219,210,69,5
"Activid.inmobil., empres. y alquileres (083)",2999,7,1281,1130,546,35
"Admin.pub. y defensa; p. segur.soc afil (084)",2132,,602,970,542,18
"Enseñanza (085)",3876,,703,2019,1129,25
"Servicios sociales y de salud (086)",1399,,316,638,423,22
"Otras activ. serv.comun.soc y personales (087)",1694,49,647,613,335,50
"Hogares privados con servicio doméstico (088)",2864,184,1559,693,354,74
"Organiz. y organos extraterritoriales (089)",5,,1,2,2,
"Actividad economica no especificada (090)",2483,22,999,831,532,99
"Desocupado (091)",1825,41,968,503,270,43
"Hombres (092)",40449,819,13858,14320,9845,1607
"Agric., ganadería, caza y silvicultura (093)",10713,353,3324,3218,2945,873
"Pesca (094)",66,2,19,24,17,4
"Explotación de minas y canteras (095)",62,,14,33,14,1
"Industrias manufactureras (096)",2680,60,1006,926,594,94
"Suministro de electricidad, gas y agua (097)",198,1,57,75,63,2
"Construcción (098)",4170,28,1349,1634,1064,95
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",6652,228,2386,2233,1546,259
"Venta, mant.y rep. veh.autom.y motoc. (100)",1641,39,743,556,272,31
"Comercio al por mayor (101)",402,9,146,151,82,14
"Comercio al por menor (102)",4609,180,1497,1526,1192,214
"Hoteles y restaurantes (103)",863,27,389,234,179,34
"Trans., almac. y comunicaciones (104)",5368,17,2182,2147,979,43
"Intermediación financiera (105)",323,,120,143,55,5
"Activid.inmobil., empres. y alquileres (106)",2034,5,803,785,411,30
"Admin.pub. y defensa; p. segur.soc afil (107)",1520,,363,727,412,18
"Enseñanza (108)",1824,,297,850,660,17
"Servicios sociales y de salud (109)",580,,107,252,209,12
"Otras activ. serv.comun.soc y personales (110)",941,41,355,312,196,37
"Hogares privados con servicio doméstico (111)",118,14,62,21,12,9
"Organiz. y organos extraterritoriales (112)",4,,1,2,1,
"Actividad economica no especificada (113)",1139,14,435,378,274,38
"Desocupado (114)",1194,29,589,326,214,36
"Mujeres (115)",22174,457,7893,8441,4714,669
"Agric., ganadería, caza y silvicultura (116)",2255,82,535,745,689,204
"Pesca (117)",11,1,5,2,2,1
"Explotación de minas y canteras (118)",2,,1,,1,
"Industrias manufactureras (119)",1085,8,275,453,315,34
"Suministro de electricidad, gas y agua (120)",25,,12,9,4,
"Construcción (121)",158,3,60,71,21,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",5506,91,1770,2188,1268,189
"Venta, mant.y rep. veh.autom.y motoc. (123)",163,1,91,50,21,
"Comercio al por mayor (124)",237,1,98,98,35,5
"Comercio al por menor (125)",5106,89,1581,2040,1212,184
"Hoteles y restaurantes (126)",2632,67,833,1050,614,68
"Trans., almac. y comunicaciones (127)",397,5,239,110,42,1
"Intermediación financiera (128)",180,,99,67,14,
"Activid.inmobil., empres. y alquileres (129)",965,2,478,345,135,5
"Admin.pub. y defensa; p. segur.soc afil (130)",612,,239,243,130,
"Enseñanza (131)",2052,,406,1169,469,8
"Servicios sociales y de salud (132)",819,,209,386,214,10
"Otras activ. serv.comun.soc y personales (133)",753,8,292,301,139,13
"Hogares privados con servicio doméstico (134)",2746,170,1497,672,342,65
"Organiz. y organos extraterritoriales (135)",1,,,,1,
"Actividad economica no especificada (136)",1344,8,564,453,258,61
"Desocupado (137)",631,12,379,177,56,7
,,,,,,
"RURAL (138)",6095,277,2235,1881,1341,361
"Agric., ganadería, caza y silvicultura (139)",5044,250,1799,1524,1137,334
"Pesca (140)",36,,13,9,12,2
"Industrias manufactureras (142)",39,1,12,14,12,
"Construcción (144)",102,,47,38,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",146,5,50,46,43,2
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,,5,4,1,
"Comercio al por menor (148)",136,5,45,42,42,2
"Hoteles y restaurantes (149)",49,1,16,17,14,1
"Trans., almac. y comunicaciones (150)",89,,50,31,8,
"Activid.inmobil., empres. y alquileres (152)",28,,12,11,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",65,,32,25,8,
"Enseñanza (154)",89,,25,48,15,1
"Servicios sociales y de salud (155)",15,,8,5,2,
"Otras activ. serv.comun.soc y personales (156)",41,,18,14,9,
"Hogares privados con servicio doméstico (157)",100,6,49,25,12,8
"Actividad economica no especificada (159)",88,1,39,24,19,5
"Desocupado (160)",164,13,65,50,28,8
"Hombres (161)",4785,188,1747,1489,1060,301
"Agric., ganadería, caza y silvicultura (162)",4088,175,1450,1245,928,290
"Pesca (163)",33,,12,9,10,2
"Industrias manufactureras (165)",26,1,8,10,7,
"Construcción (167)",102,,47,38,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",81,4,24,27,25,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,5,3,1,
"Comercio al por menor (171)",72,4,19,24,24,1
"Hoteles y restaurantes (172)",15,1,3,5,5,1
"Trans., almac. y comunicaciones (173)",87,,49,30,8,
"Activid.inmobil., empres. y alquileres (175)",26,,11,10,5,
"Admin.pub. y defensa; p. segur.soc afil (176)",62,,30,24,8,
"Enseñanza (177)",48,,14,24,9,1
"Servicios sociales y de salud (178)",6,,4,,2,
"Otras activ. serv.comun.soc y personales (179)",35,,15,11,9,
"Hogares privados con servicio doméstico (180)",6,,3,3,,
"Actividad economica no especificada (182)",38,,20,13,4,1
"Desocupado (183)",132,7,57,40,23,5
"Mujeres (184)",1310,89,488,392,281,60
"Agric., ganadería, caza y silvicultura (185)",956,75,349,279,209,44
"Pesca (186)",3,,1,,2,
"Industrias manufactureras (188)",13,,4,4,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",65,1,26,19,18,1
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por menor (194)",64,1,26,18,18,1
"Hoteles y restaurantes (195)",34,,13,12,9,
"Trans., almac. y comunicaciones (196)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,2,1,,
"Enseñanza (200)",41,,11,24,6,
"Servicios sociales y de salud (201)",9,,4,5,,
"Otras activ. serv.comun.soc y personales (202)",6,,3,3,,
"Hogares privados con servicio doméstico (203)",94,6,46,22,12,8
"Actividad economica no especificada (205)",50,1,19,11,15,4
"Desocupado (206)",32,6,8,10,5,3
