"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",340,325,3,235,73,11,3,,,,15,426
"De 20 a 24 años (023)",668,636,2,174,233,143,78,6,,,32,1432
"De 25 a 29 años (024)",671,642,3,102,103,156,218,52,8,,29,2128
"De 30 a 34 años (025)",523,515,2,47,61,64,179,129,33,,8,2264
"De 35 a 39 años (026)",520,518,,19,39,51,163,141,89,16,2,2813
"De 40 a 44 años (027)",301,299,1,10,32,35,71,69,62,19,2,1672
"De 45 a 49 años (028)",222,219,,10,18,16,47,60,51,17,3,1321
"De 50 y más años (029)",408,397,4,23,31,36,104,97,67,35,11,2228
"Desocupada (030)",25,23,1,6,6,2,4,3,1,,2,69
"De 15 a 19 años (032)",3,3,,3,,,,,,,,3
"De 20 a 24 años (033)",9,7,1,2,4,,,,,,2,10
"De 25 a 29 años (034)",7,7,,1,1,2,2,1,,,,24
"De 30 a 34 años (035)",3,3,,,1,,1,,1,,,15
"De 35 a 39 años (036)",1,1,,,,,1,,,,,5
"De 40 a 44 años (037)",2,2,,,,,,2,,,,12
"No PEA (040)",4824,4682,26,821,711,602,1121,802,427,172,142,19648
"De 12 a 14 años (041)",21,10,2,6,2,,,,,,11,10
"De 15 a 19 años (042)",494,455,6,343,86,20,,,,,39,575
"De 20 a 24 años (043)",886,838,2,264,280,175,105,12,,,48,1869
"De 25 a 29 años (044)",873,857,,95,172,204,294,77,15,,16,2956
"De 30 a 34 años (045)",609,605,2,34,67,78,227,154,33,10,4,2789
"De 35 a 39 años (046)",565,560,1,16,37,41,173,185,84,23,5,3146
"De 40 a 44 años (047)",353,347,2,8,12,26,77,105,81,36,6,2222
"De 45 a 49 años (048)",312,311,,15,11,18,62,93,78,34,1,1994
"De 50 y más años (049)",711,699,11,40,44,40,183,176,136,69,12,4087
,,,,,,,,,,,,
"URBANA (060)",1298,1217,5,244,231,177,249,167,113,31,81,4696
"De 12 a 14 años (061)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (062)",85,76,,61,12,3,,,,,9,94
"De 20 a 24 años (063)",240,211,,87,79,31,12,2,,,29,403
"De 25 a 29 años (064)",236,218,1,53,56,50,50,6,2,,18,584
"De 30 a 34 años (065)",189,183,,22,36,35,54,22,12,2,6,695
"De 35 a 39 años (066)",163,159,1,8,23,20,47,41,17,2,4,755
"De 40 a 44 años (067)",112,109,1,3,9,18,32,25,17,4,3,566
"De 45 a 49 años (068)",92,91,,3,2,9,22,25,23,7,1,562
"De 50 y más años (069)",177,169,2,7,13,11,32,46,42,16,8,1035
"PEA (070)",500,448,2,101,93,62,108,41,36,5,52,1563
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",24,20,,15,5,,,,,,4,25
"De 20 a 24 años (073)",93,76,,37,26,7,6,,,,17,135
"De 25 a 29 años (074)",87,72,1,24,19,9,17,1,1,,15,176
"De 30 a 34 años (075)",84,79,,15,18,14,22,7,3,,5,258
"De 35 a 39 años (076)",67,65,,3,9,10,23,12,8,,2,295
"De 40 a 44 años (077)",52,52,,3,8,13,12,7,8,1,,233
"De 45 a 49 años (078)",33,32,,1,1,6,11,4,7,2,1,178
"De 50 y más años (079)",59,52,1,3,7,3,17,10,9,2,7,263
"Ocupada (080)",489,439,2,99,90,61,105,41,36,5,50,1538
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",23,19,,14,5,,,,,,4,24
"De 20 a 24 años (083)",89,74,,37,24,7,6,,,,15,131
"De 25 a 29 años (084)",82,67,1,23,18,8,15,1,1,,15,161
"De 30 a 34 años (085)",83,78,,15,18,14,21,7,3,,5,253
"De 35 a 39 años (086)",67,65,,3,9,10,23,12,8,,2,295
"De 40 a 44 años (087)",52,52,,3,8,13,12,7,8,1,,233
"De 45 a 49 años (088)",33,32,,1,1,6,11,4,7,2,1,178
"De 50 y más años (089)",59,52,1,3,7,3,17,10,9,2,7,263
"Desocupada (090)",11,9,,2,3,1,3,,,,2,25
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",4,2,,,2,,,,,,2,4
"De 25 a 29 años (094)",5,5,,1,1,1,2,,,,,15
"De 30 a 34 años (095)",1,1,,,,,1,,,,,5
"No PEA (100)",798,769,3,143,138,115,141,126,77,26,29,3133
"De 12 a 14 años (101)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (102)",61,56,,46,7,3,,,,,5,69
"De 20 a 24 años (103)",147,135,,50,53,24,6,2,,,12,268
"De 25 a 29 años (104)",149,146,,29,37,41,33,5,1,,3,408
"De 30 a 34 años (105)",105,104,,7,18,21,32,15,9,2,1,437
"De 35 a 39 años (106)",96,94,1,5,14,10,24,29,9,2,2,460
"De 40 a 44 años (107)",60,57,1,,1,5,20,18,9,3,3,333
"De 45 a 49 años (108)",59,59,,2,1,3,11,21,16,5,,384
"De 50 y más años (109)",118,117,1,4,6,8,15,36,33,14,1,772
,,,,,,,,,,,,
"RURAL (120)",7207,7041,37,1205,1076,939,1739,1192,625,228,166,29307
"De 12 a 14 años (121)",20,11,2,8,1,,,,,,9,10
"De 15 a 19 años (122)",752,707,9,520,147,28,3,,,,45,910
"De 20 a 24 años (123)",1323,1270,5,353,438,287,171,16,,,53,2908
"De 25 a 29 años (124)",1315,1288,2,145,220,312,464,124,21,,27,4524
"De 30 a 34 años (125)",946,940,4,59,93,107,353,261,55,8,6,4373
"De 35 a 39 años (126)",923,920,,27,53,72,290,285,156,37,3,5209
"De 40 a 44 años (127)",544,539,2,15,35,43,116,151,126,51,5,3340
"De 45 a 49 años (128)",442,439,,22,27,25,87,128,106,44,3,2753
"De 50 y más años (129)",942,927,13,56,62,65,255,227,161,88,15,5280
"PEA (130)",3181,3128,14,527,503,452,759,516,275,82,53,12792
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",319,308,3,223,68,11,3,,,,11,404
"De 20 a 24 años (133)",584,567,3,139,211,136,72,6,,,17,1307
"De 25 a 29 años (134)",591,577,2,79,85,149,203,52,7,,14,1976
"De 30 a 34 años (135)",442,439,2,32,44,50,158,122,31,,3,2021
"De 35 a 39 años (136)",454,454,,16,30,41,141,129,81,16,,2523
"De 40 a 44 años (137)",251,249,1,7,24,22,59,64,54,18,2,1451
"De 45 a 49 años (138)",189,187,,9,17,10,36,56,44,15,2,1143
"De 50 y más años (139)",349,345,3,20,24,33,87,87,58,33,4,1965
"Ocupada (140)",3167,3114,13,523,500,451,758,513,274,82,53,12748
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",317,306,3,221,68,11,3,,,,11,402
"De 20 a 24 años (143)",579,562,2,137,209,136,72,6,,,17,1301
"De 25 a 29 años (144)",589,575,2,79,85,148,203,51,7,,14,1967
"De 30 a 34 años (145)",440,437,2,32,43,50,158,122,30,,3,2011
"De 35 a 39 años (146)",453,453,,16,30,41,140,129,81,16,,2518
"De 40 a 44 años (147)",249,247,1,7,24,22,59,62,54,18,2,1439
"De 45 a 49 años (148)",189,187,,9,17,10,36,56,44,15,2,1143
"De 50 y más años (149)",349,345,3,20,24,33,87,87,58,33,4,1965
"Desocupada (150)",14,14,1,4,3,1,1,3,1,,,44
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",5,5,1,2,2,,,,,,,6
"De 25 a 29 años (154)",2,2,,,,1,,1,,,,9
"De 30 a 34 años (155)",2,2,,,1,,,,1,,,10
"De 35 a 39 años (156)",1,1,,,,,1,,,,,5
"De 40 a 44 años (157)",2,2,,,,,,2,,,,12
"No PEA (160)",4026,3913,23,678,573,487,980,676,350,146,113,16515
"De 12 a 14 años (161)",18,9,2,6,1,,,,,,9,8
"De 15 a 19 años (162)",433,399,6,297,79,17,,,,,34,506
"De 20 a 24 años (163)",739,703,2,214,227,151,99,10,,,36,1601
"De 25 a 29 años (164)",724,711,,66,135,163,261,72,14,,13,2548
"De 30 a 34 años (165)",504,501,2,27,49,57,195,139,24,8,3,2352
"De 35 a 39 años (166)",469,466,,11,23,31,149,156,75,21,3,2686
"De 40 a 44 años (167)",293,290,1,8,11,21,57,87,72,33,3,1889
"De 45 a 49 años (168)",253,252,,13,10,15,51,72,62,29,1,1610
"De 50 y más años (169)",593,582,10,36,38,32,168,140,103,55,11,3315
