"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",17910,16708,60,4250,4553,3289,2830,1110,477,139,1202,48153
"De 12 a 14 años (021)",10,7,,5,2,,,,,,3,9
"De 15 a 19 años (022)",379,335,5,272,42,13,3,,,,44,407
"De 20 a 24 años (023)",1671,1240,5,854,294,69,16,2,,,431,1726
"De 25 a 29 años (024)",2259,1854,9,964,557,224,89,11,,,405,3191
"De 30 a 34 años (025)",2643,2478,12,813,902,437,279,32,3,,165,5344
"De 35 a 39 años (026)",2813,2742,7,525,961,710,430,90,18,1,71,7168
"De 40 a 44 años (027)",2638,2606,8,356,789,663,558,179,49,4,32,7926
"De 45 a 49 años (028)",2019,2002,5,202,511,560,484,161,65,14,17,6744
"De 50 y más años (029)",3478,3444,9,259,495,613,971,635,342,120,34,15638
"Desocupada (030)",408,356,2,136,89,60,42,16,8,3,52,876
"De 15 a 19 años (032)",16,16,,14,1,1,,,,,,19
"De 20 a 24 años (033)",68,42,2,33,4,2,1,,,,26,51
"De 25 a 29 años (034)",79,67,,38,20,8,1,,,,12,106
"De 30 a 34 años (035)",66,61,,27,24,5,5,,,,5,112
"De 35 a 39 años (036)",64,60,,11,21,16,10,2,,,4,158
"De 40 a 44 años (037)",45,42,,7,10,14,6,3,2,,3,132
"De 45 a 49 años (038)",28,27,,3,6,7,7,3,1,,1,94
"De 50 y más años (039)",42,41,,3,3,7,12,8,5,3,1,204
"No PEA (040)",24676,23587,107,5191,5316,4198,4681,2504,1155,435,1089,79431
"De 12 a 14 años (041)",64,36,2,28,6,,,,,,28,40
"De 15 a 19 años (042)",1221,1055,19,866,145,20,5,,,,166,1236
"De 20 a 24 años (043)",3109,2689,12,1636,817,189,31,4,,,420,3994
"De 25 a 29 años (044)",3143,2929,9,1096,1098,502,212,10,2,,214,5765
"De 30 a 34 años (045)",2820,2740,9,560,979,661,456,71,3,1,80,6928
"De 35 a 39 años (046)",2738,2680,7,306,741,761,652,172,36,5,58,8340
"De 40 a 44 años (047)",2230,2204,7,181,508,595,616,221,65,11,26,7751
"De 45 a 49 años (048)",1821,1796,6,134,335,413,529,273,83,23,25,7030
"De 50 y más años (049)",7530,7458,36,384,687,1057,2180,1753,966,395,72,38347
,,,,,,,,,,,,
"URBANA (060)",39617,37381,156,8985,9356,7074,6834,3140,1356,480,2236,115447
"De 12 a 14 años (061)",61,35,2,27,6,,,,,,26,39
"De 15 a 19 años (062)",1327,1139,21,960,128,25,5,,,,188,1311
"De 20 a 24 años (063)",4306,3469,18,2320,911,185,29,6,,,837,4856
"De 25 a 29 años (064)",5023,4406,16,2012,1534,612,221,10,1,,617,7908
"De 30 a 34 años (065)",5126,4884,21,1354,1825,1017,594,68,5,,242,11045
"De 35 a 39 años (066)",5271,5143,14,827,1684,1435,959,199,21,4,128,14108
"De 40 a 44 años (067)",4594,4539,15,534,1282,1223,1083,319,73,10,55,14196
"De 45 a 49 años (068)",3633,3590,9,330,833,964,955,370,105,24,43,12538
"De 50 y más años (069)",10276,10176,40,621,1153,1613,2988,2168,1151,442,100,49446
"PEA (070)",17237,16029,60,4210,4453,3195,2640,960,399,112,1208,44858
"De 12 a 14 años (071)",8,6,,4,2,,,,,,2,8
"De 15 a 19 años (072)",316,279,4,234,29,10,2,,,,37,330
"De 20 a 24 años (073)",1568,1130,7,828,232,47,14,2,,,438,1502
"De 25 a 29 años (074)",2214,1806,8,974,540,205,72,7,,,408,3011
"De 30 a 34 años (075)",2576,2408,12,824,897,408,238,27,2,,168,5039
"De 35 a 39 años (076)",2761,2688,7,530,971,708,394,70,8,,73,6802
"De 40 a 44 años (077)",2556,2524,8,360,788,655,526,148,37,2,32,7435
"De 45 a 49 años (078)",1949,1931,5,200,503,559,464,144,47,9,18,6311
"De 50 y más años (079)",3289,3257,9,256,491,603,930,562,305,101,32,14420
"Ocupada (080)",16850,15691,58,4077,4365,3136,2605,947,394,109,1159,44064
"De 12 a 14 años (081)",8,6,,4,2,,,,,,2,8
"De 15 a 19 años (082)",301,264,4,221,28,9,2,,,,37,312
"De 20 a 24 años (083)",1502,1089,5,796,228,45,13,2,,,413,1452
"De 25 a 29 años (084)",2137,1741,8,937,520,197,72,7,,,396,2910
"De 30 a 34 años (085)",2511,2348,12,797,873,403,234,27,2,,163,4932
"De 35 a 39 años (086)",2701,2632,7,519,951,692,387,68,8,,69,6660
"De 40 a 44 años (087)",2514,2483,8,353,778,641,520,145,36,2,31,7311
"De 45 a 49 años (088)",1922,1905,5,197,497,552,457,141,47,9,17,6225
"De 50 y más años (089)",3254,3223,9,253,488,597,920,557,301,98,31,14254
"Desocupada (090)",387,338,2,133,88,59,35,13,5,3,49,794
"De 15 a 19 años (092)",15,15,,13,1,1,,,,,,18
"De 20 a 24 años (093)",66,41,2,32,4,2,1,,,,25,50
"De 25 a 29 años (094)",77,65,,37,20,8,,,,,12,101
"De 30 a 34 años (095)",65,60,,27,24,5,4,,,,5,107
"De 35 a 39 años (096)",60,56,,11,20,16,7,2,,,4,142
"De 40 a 44 años (097)",42,41,,7,10,14,6,3,1,,1,124
"De 45 a 49 años (098)",27,26,,3,6,7,7,3,,,1,86
"De 50 y más años (099)",35,34,,3,3,6,10,5,4,3,1,166
"No PEA (100)",22380,21352,96,4775,4903,3879,4194,2180,957,368,1028,70589
"De 12 a 14 años (101)",53,29,2,23,4,,,,,,24,31
"De 15 a 19 años (102)",1011,860,17,726,99,15,3,,,,151,981
"De 20 a 24 años (103)",2738,2339,11,1492,679,138,15,4,,,399,3354
"De 25 a 29 años (104)",2809,2600,8,1038,994,407,149,3,1,,209,4897
"De 30 a 34 años (105)",2550,2476,9,530,928,609,356,41,3,,74,6006
"De 35 a 39 años (106)",2510,2455,7,297,713,727,565,129,13,4,55,7306
"De 40 a 44 años (107)",2038,2015,7,174,494,568,557,171,36,8,23,6761
"De 45 a 49 años (108)",1684,1659,4,130,330,405,491,226,58,15,25,6227
"De 50 y más años (109)",6987,6919,31,365,662,1010,2058,1606,846,341,68,35026
,,,,,,,,,,,,
"RURAL (120)",3377,3270,13,592,602,473,719,490,284,97,107,13013
"De 12 a 14 años (121)",13,8,,6,2,,,,,,5,10
"De 15 a 19 años (122)",289,267,3,192,60,9,3,,,,22,351
"De 20 a 24 años (123)",542,502,1,203,204,75,19,,,,40,915
"De 25 a 29 años (124)",458,444,2,86,141,122,81,11,1,,14,1154
"De 30 a 34 años (125)",403,395,,46,80,86,146,35,1,1,8,1339
"De 35 a 39 años (126)",344,339,,15,39,52,133,65,33,2,5,1558
"De 40 a 44 años (127)",319,313,,10,25,49,97,84,43,5,6,1613
"De 45 a 49 años (128)",235,235,2,9,19,16,65,67,44,13,,1330
"De 50 y más años (129)",774,767,5,25,32,64,175,228,162,76,7,4743
"PEA (130)",1081,1035,2,176,189,154,232,166,86,30,46,4171
"De 12 a 14 años (131)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (132)",79,72,1,52,14,4,1,,,,7,96
"De 20 a 24 años (133)",171,152,,59,66,24,3,,,,19,275
"De 25 a 29 años (134)",124,115,1,28,37,27,18,4,,,9,286
"De 30 a 34 años (135)",133,131,,16,29,34,46,5,1,,2,417
"De 35 a 39 años (136)",116,114,,6,11,18,46,22,10,1,2,524
"De 40 a 44 años (137)",127,124,,3,11,22,38,34,14,2,3,623
"De 45 a 49 años (138)",98,98,,5,14,8,27,20,19,5,,527
"De 50 y más años (139)",231,228,,6,7,17,53,81,42,22,3,1422
"Ocupada (140)",1060,1017,2,173,188,153,225,163,83,30,43,4089
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",78,71,1,51,14,4,1,,,,7,95
"De 20 a 24 años (143)",169,151,,58,66,24,3,,,,18,274
"De 25 a 29 años (144)",122,113,1,27,37,27,17,4,,,9,281
"De 30 a 34 años (145)",132,130,,16,29,34,45,5,1,,2,412
"De 35 a 39 años (146)",112,110,,6,10,18,43,22,10,1,2,508
"De 40 a 44 años (147)",124,123,,3,11,22,38,34,13,2,1,615
"De 45 a 49 años (148)",97,97,,5,14,8,27,20,18,5,,519
"De 50 y más años (149)",224,221,,6,7,16,51,78,41,22,3,1384
"Desocupada (150)",21,18,,3,1,1,7,3,3,,3,82
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (154)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (155)",1,1,,,,,1,,,,,5
"De 35 a 39 años (156)",4,4,,,1,,3,,,,,16
"De 40 a 44 años (157)",3,1,,,,,,,1,,2,8
"De 45 a 49 años (158)",1,1,,,,,,,1,,,8
"De 50 y más años (159)",7,7,,,,1,2,3,1,,,38
"No PEA (160)",2296,2235,11,416,413,319,487,324,198,67,61,8842
"De 12 a 14 años (161)",11,7,,5,2,,,,,,4,9
"De 15 a 19 años (162)",210,195,2,140,46,5,2,,,,15,255
"De 20 a 24 años (163)",371,350,1,144,138,51,16,,,,21,640
"De 25 a 29 años (164)",334,329,1,58,104,95,63,7,1,,5,868
"De 30 a 34 años (165)",270,264,,30,51,52,100,30,,1,6,922
"De 35 a 39 años (166)",228,225,,9,28,34,87,43,23,1,3,1034
"De 40 a 44 años (167)",192,189,,7,14,27,59,50,29,3,3,990
"De 45 a 49 años (168)",137,137,2,4,5,8,38,47,25,8,,803
"De 50 y más años (169)",543,539,5,19,25,47,122,147,120,54,4,3321
