"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",53,50,6,10,15,8,10,1,,,3,115
"De 35 a 39 años (026)",77,75,4,7,23,24,14,,3,,2,208
"De 40 a 44 años (027)",64,64,3,9,9,12,15,12,3,1,,238
"De 45 a 49 años (028)",59,59,2,6,7,11,16,10,4,3,,254
"De 50 y más años (029)",132,131,6,2,13,17,30,23,22,18,1,756
"Desocupada (030)",15,13,9,1,1,2,,,,,2,9
"De 15 a 19 años (032)",4,4,4,,,,,,,,,
"De 20 a 24 años (033)",4,4,3,,1,,,,,,,2
"De 25 a 29 años (034)",3,2,,1,,1,,,,,1,4
"De 30 a 34 años (035)",2,2,1,,,1,,,,,,3
"De 40 a 44 años (037)",1,,,,,,,,,,1,
"De 45 a 49 años (038)",1,1,1,,,,,,,,,
"No PEA (040)",2323,2278,607,218,224,215,394,272,183,165,45,8266
"De 12 a 14 años (041)",236,236,234,1,1,,,,,,,3
"De 15 a 19 años (042)",304,303,257,42,4,,,,,,1,50
"De 20 a 24 años (043)",230,212,60,73,51,24,4,,,,18,263
"De 25 a 29 años (044)",166,154,17,36,37,35,25,4,,,12,351
"De 30 a 34 años (045)",175,172,9,17,34,35,60,14,3,,3,566
"De 35 a 39 años (046)",159,158,1,12,22,30,54,29,9,1,1,650
"De 40 a 44 años (047)",132,131,6,3,15,24,36,34,10,3,1,600
"De 45 a 49 años (048)",145,143,3,5,9,14,46,34,19,13,2,794
"De 50 y más años (049)",776,769,20,29,51,53,169,157,142,148,7,4989
,,,,,,,,,,,,
"URBANA (060)",973,953,229,120,119,127,158,93,63,44,20,3058
"De 12 a 14 años (061)",71,71,71,,,,,,,,,
"De 15 a 19 años (062)",101,101,91,8,2,,,,,,,12
"De 20 a 24 años (063)",83,73,27,31,10,4,1,,,,10,67
"De 25 a 29 años (064)",86,81,10,31,24,12,3,1,,,5,133
"De 30 a 34 años (065)",82,81,8,15,23,21,12,2,,,1,188
"De 35 a 39 años (066)",75,74,1,11,15,24,17,4,2,,1,224
"De 40 a 44 años (067)",71,70,3,4,10,20,21,10,2,,1,254
"De 45 a 49 años (068)",70,70,3,8,6,12,23,11,6,1,,293
"De 50 y más años (069)",334,332,15,12,29,34,81,65,53,43,2,1887
"PEA (070)",275,264,42,47,49,49,43,17,13,4,11,739
"De 12 a 14 años (071)",2,2,2,,,,,,,,,
"De 15 a 19 años (072)",15,15,14,1,,,,,,,,1
"De 20 a 24 años (073)",26,22,8,10,4,,,,,,4,18
"De 25 a 29 años (074)",39,35,6,16,6,6,1,,,,4,50
"De 30 a 34 años (075)",32,31,6,8,9,4,3,1,,,1,57
"De 35 a 39 años (076)",41,41,1,4,13,16,7,,,,,106
"De 40 a 44 años (077)",29,28,1,3,4,8,7,4,1,,1,96
"De 45 a 49 años (078)",33,33,2,5,3,9,10,2,1,1,,115
"De 50 y más años (079)",58,57,2,,10,6,15,10,11,3,1,296
"Ocupada (080)",266,257,38,46,48,48,43,17,13,4,9,733
"De 12 a 14 años (081)",2,2,2,,,,,,,,,
"De 15 a 19 años (082)",13,13,12,1,,,,,,,,1
"De 20 a 24 años (083)",24,20,7,10,3,,,,,,4,16
"De 25 a 29 años (084)",37,34,6,15,6,6,1,,,,3,49
"De 30 a 34 años (085)",30,29,5,8,9,3,3,1,,,1,54
"De 35 a 39 años (086)",41,41,1,4,13,16,7,,,,,106
"De 40 a 44 años (087)",28,28,1,3,4,8,7,4,1,,,96
"De 45 a 49 años (088)",33,33,2,5,3,9,10,2,1,1,,115
"De 50 y más años (089)",58,57,2,,10,6,15,10,11,3,1,296
"Desocupada (090)",9,7,4,1,1,1,,,,,2,6
"De 15 a 19 años (092)",2,2,2,,,,,,,,,
"De 20 a 24 años (093)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (094)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (095)",2,2,1,,,1,,,,,,3
"De 40 a 44 años (097)",1,,,,,,,,,,1,
"No PEA (100)",698,689,187,73,70,78,115,76,50,40,9,2319
"De 12 a 14 años (101)",69,69,69,,,,,,,,,
"De 15 a 19 años (102)",86,86,77,7,2,,,,,,,11
"De 20 a 24 años (103)",57,51,19,21,6,4,1,,,,6,49
"De 25 a 29 años (104)",47,46,4,15,18,6,2,1,,,1,83
"De 30 a 34 años (105)",50,50,2,7,14,17,9,1,,,,131
"De 35 a 39 años (106)",34,33,,7,2,8,10,4,2,,1,118
"De 40 a 44 años (107)",42,42,2,1,6,12,14,6,1,,,158
"De 45 a 49 años (108)",37,37,1,3,3,3,13,9,5,,,178
"De 50 y más años (109)",276,275,13,12,19,28,66,55,42,40,1,1591
,,,,,,,,,,,,
"RURAL (120)",1931,1886,490,177,195,180,324,225,152,143,45,6943
"De 12 a 14 años (121)",181,181,179,1,1,,,,,,,3
"De 15 a 19 años (122)",239,238,198,38,2,,,,,,1,42
"De 20 a 24 años (123)",208,194,56,61,51,23,3,,,,14,244
"De 25 a 29 años (124)",159,145,25,27,26,39,25,3,,,14,327
"De 30 a 34 años (125)",148,143,8,12,26,23,58,13,3,,5,496
"De 35 a 39 años (126)",161,159,4,8,30,30,51,25,10,1,2,634
"De 40 a 44 años (127)",126,125,6,8,14,16,30,36,11,4,1,584
"De 45 a 49 años (128)",135,133,3,3,10,13,39,33,17,15,2,755
"De 50 y más años (129)",574,568,11,19,35,36,118,115,111,123,6,3858
"PEA (130)",306,297,70,32,41,43,45,29,19,18,9,996
"De 12 a 14 años (131)",14,14,14,,,,,,,,,
"De 15 a 19 años (132)",21,21,18,3,,,,,,,,3
"De 20 a 24 años (133)",35,33,15,9,6,3,,,,,2,30
"De 25 a 29 años (134)",40,37,12,6,7,10,2,,,,3,59
"De 30 a 34 años (135)",23,21,1,2,6,5,7,,,,2,61
"De 35 a 39 años (136)",36,34,3,3,10,8,7,,3,,2,102
"De 40 a 44 años (137)",36,36,2,6,5,4,8,8,2,1,,142
"De 45 a 49 años (138)",27,27,1,1,4,2,6,8,3,2,,139
"De 50 y más años (139)",74,74,4,2,3,11,15,13,11,15,,460
"Ocupada (140)",300,291,65,32,41,42,45,29,19,18,9,993
"De 12 a 14 años (141)",14,14,14,,,,,,,,,
"De 15 a 19 años (142)",19,19,16,3,,,,,,,,3
"De 20 a 24 años (143)",33,31,13,9,6,3,,,,,2,30
"De 25 a 29 años (144)",39,36,12,6,7,9,2,,,,3,56
"De 30 a 34 años (145)",23,21,1,2,6,5,7,,,,2,61
"De 35 a 39 años (146)",36,34,3,3,10,8,7,,3,,2,102
"De 40 a 44 años (147)",36,36,2,6,5,4,8,8,2,1,,142
"De 45 a 49 años (148)",26,26,,1,4,2,6,8,3,2,,139
"De 50 y más años (149)",74,74,4,2,3,11,15,13,11,15,,460
"Desocupada (150)",6,6,5,,,1,,,,,,3
"De 15 a 19 años (152)",2,2,2,,,,,,,,,
"De 20 a 24 años (153)",2,2,2,,,,,,,,,
"De 25 a 29 años (154)",1,1,,,,1,,,,,,3
"De 45 a 49 años (158)",1,1,1,,,,,,,,,
"No PEA (160)",1625,1589,420,145,154,137,279,196,133,125,36,5947
"De 12 a 14 años (161)",167,167,165,1,1,,,,,,,3
"De 15 a 19 años (162)",218,217,180,35,2,,,,,,1,39
"De 20 a 24 años (163)",173,161,41,52,45,20,3,,,,12,214
"De 25 a 29 años (164)",119,108,13,21,19,29,23,3,,,11,268
"De 30 a 34 años (165)",125,122,7,10,20,18,51,13,3,,3,435
"De 35 a 39 años (166)",125,125,1,5,20,22,44,25,7,1,,532
"De 40 a 44 años (167)",90,89,4,2,9,12,22,28,9,3,1,442
"De 45 a 49 años (168)",108,106,2,2,6,11,33,25,14,13,2,616
"De 50 y más años (169)",500,494,7,17,32,25,103,102,100,108,6,3398
