"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (176)",13,2,2,,6,,,,,3,,,
"Enseñanza (177)",64,,60,1,2,,,,,1,,,
"Servicios sociales y de salud (178)",6,,1,2,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",3,,,3,,,,,,,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,,,,4,,,
"Actividad economica no especificada (182)",149,,,1,,,,,,,,148,
"Desocupado (183)",607,,,,,,,,,,,,607
"Mujeres (184)",666,1,140,5,3,33,51,2,,132,,194,105
"Agric., ganadería, caza y silvicultura (185)",139,,,,,,51,,,88,,,
"Industrias manufactureras (188)",2,,,,,,,2,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",23,,,,,19,,,,4,,,
"Comercio al por mayor (193)",1,,,,,,,,,1,,,
"Comercio al por menor (194)",22,,,,,19,,,,3,,,
"Hoteles y restaurantes (195)",15,,,,,14,,,,1,,,
"Trans., almac. y comunicaciones (196)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,1,,,1,,,,,,,,
"Enseñanza (200)",138,,137,,,,,,,1,,,
"Servicios sociales y de salud (201)",8,,3,5,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,,,,,,,3,,,
"Hogares privados con servicio doméstico (203)",34,,,,,,,,,34,,,
"Actividad economica no especificada (205)",194,,,,,,,,,,,194,
"Desocupado (206)",105,,,,,,,,,,,,105
