"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2345,,,,88,823,1161,273
"De 45 a 49 años (048)",2140,,,2,180,1070,668,220
"De 50 y más años (049)",8487,186,567,1538,2387,1996,128,1685
,,,,,,,,
"URBANA (060)",4071,33,97,244,466,913,1297,1021
"De 12 a 14 años (061)",6,,,,,,,6
"De 15 a 19 años (062)",67,,,,,,42,25
"De 20 a 24 años (063)",335,,,,,1,188,146
"De 25 a 29 años (064)",480,,,,,22,298,160
"De 30 a 34 años (065)",545,,,,,97,309,139
"De 35 a 39 años (066)",525,,,,4,172,244,105
"De 40 a 44 años (067)",482,,,,27,224,148,83
"De 45 a 49 años (068)",390,,,1,63,198,63,65
"De 50 y más años (069)",1241,33,97,243,372,199,5,292
"PEA (070)",1680,2,15,45,166,461,566,425
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",15,,,,,,8,7
"De 20 a 24 años (073)",102,,,,,,56,46
"De 25 a 29 años (074)",204,,,,,14,108,82
"De 30 a 34 años (075)",279,,,,,48,159,72
"De 35 a 39 años (076)",275,,,,4,93,126,52
"De 40 a 44 años (077)",267,,,,12,121,81,53
"De 45 a 49 años (078)",206,,,1,34,108,25,38
"De 50 y más años (079)",331,2,15,44,116,77,3,74
"Ocupada (080)",1627,2,15,45,164,453,543,405
"De 15 a 19 años (082)",15,,,,,,8,7
"De 20 a 24 años (083)",91,,,,,,47,44
"De 25 a 29 años (084)",190,,,,,13,100,77
"De 30 a 34 años (085)",271,,,,,46,157,68
"De 35 a 39 años (086)",270,,,,4,93,125,48
"De 40 a 44 años (087)",260,,,,12,118,78,52
"De 45 a 49 años (088)",205,,,1,34,107,25,38
"De 50 y más años (089)",325,2,15,44,114,76,3,71
"Desocupada (090)",53,,,,2,8,23,20
"De 12 a 14 años (091)",1,,,,,,,1
"De 20 a 24 años (093)",11,,,,,,9,2
"De 25 a 29 años (094)",14,,,,,1,8,5
"De 30 a 34 años (095)",8,,,,,2,2,4
"De 35 a 39 años (096)",5,,,,,,1,4
"De 40 a 44 años (097)",7,,,,,3,3,1
"De 45 a 49 años (098)",1,,,,,1,,
"De 50 y más años (099)",6,,,,2,1,,3
"No PEA (100)",2391,31,82,199,300,452,731,596
"De 12 a 14 años (101)",5,,,,,,,5
"De 15 a 19 años (102)",52,,,,,,34,18
"De 20 a 24 años (103)",233,,,,,1,132,100
"De 25 a 29 años (104)",276,,,,,8,190,78
"De 30 a 34 años (105)",266,,,,,49,150,67
"De 35 a 39 años (106)",250,,,,,79,118,53
"De 40 a 44 años (107)",215,,,,15,103,67,30
"De 45 a 49 años (108)",184,,,,29,90,38,27
"De 50 y más años (109)",910,31,82,199,256,122,2,218
,,,,,,,,
"RURAL (120)",25786,159,510,1472,2725,5364,10607,4949
"De 12 a 14 años (121)",61,,,,,,6,55
"De 15 a 19 años (122)",786,,,,,,512,274
"De 20 a 24 años (123)",2783,,,,,2,1870,911
"De 25 a 29 años (124)",2972,,,,,73,2203,696
"De 30 a 34 años (125)",2866,,,,1,329,2063,473
"De 35 a 39 años (126)",2845,,,,16,729,1763,337
"De 40 a 44 años (127)",2566,,,,82,891,1291,302
"De 45 a 49 años (128)",2352,,,2,180,1185,746,239
"De 50 y más años (129)",8555,159,510,1470,2446,2155,153,1662
"PEA (130)",3761,4,25,131,356,856,1525,864
"De 12 a 14 años (131)",6,,,,,,,6
"De 15 a 19 años (132)",114,,,,,,65,49
"De 20 a 24 años (133)",427,,,,,2,246,179
"De 25 a 29 años (134)",466,,,,,13,309,144
"De 30 a 34 años (135)",500,,,,1,53,333,113
"De 35 a 39 años (136)",438,,,,2,131,232,73
"De 40 a 44 años (137)",436,,,,9,171,197,59
"De 45 a 49 años (138)",396,,,,29,205,116,46
"De 50 y más años (139)",978,4,25,131,315,281,27,195
"Ocupada (140)",3596,4,23,124,349,833,1462,801
"De 12 a 14 años (141)",5,,,,,,,5
"De 15 a 19 años (142)",100,,,,,,57,43
"De 20 a 24 años (143)",392,,,,,2,231,159
"De 25 a 29 años (144)",431,,,,,13,292,126
"De 30 a 34 años (145)",477,,,,1,52,320,104
"De 35 a 39 años (146)",425,,,,2,126,226,71
"De 40 a 44 años (147)",425,,,,8,165,195,57
"De 45 a 49 años (148)",390,,,,29,202,114,45
"De 50 y más años (149)",951,4,23,124,309,273,27,191
"Desocupada (150)",165,,2,7,7,23,63,63
"De 12 a 14 años (151)",1,,,,,,,1
"De 15 a 19 años (152)",14,,,,,,8,6
"De 20 a 24 años (153)",35,,,,,,15,20
"De 25 a 29 años (154)",35,,,,,,17,18
"De 30 a 34 años (155)",23,,,,,1,13,9
"De 35 a 39 años (156)",13,,,,,5,6,2
"De 40 a 44 años (157)",11,,,,1,6,2,2
"De 45 a 49 años (158)",6,,,,,3,2,1
"De 50 y más años (159)",27,,2,7,6,8,,4
"No PEA (160)",22025,155,485,1341,2369,4508,9082,4085
"De 12 a 14 años (161)",55,,,,,,6,49
"De 15 a 19 años (162)",672,,,,,,447,225
"De 20 a 24 años (163)",2356,,,,,,1624,732
"De 25 a 29 años (164)",2506,,,,,60,1894,552
"De 30 a 34 años (165)",2366,,,,,276,1730,360
"De 35 a 39 años (166)",2407,,,,14,598,1531,264
"De 40 a 44 años (167)",2130,,,,73,720,1094,243
"De 45 a 49 años (168)",1956,,,2,151,980,630,193
"De 50 y más años (169)",7577,155,485,1339,2131,1874,126,1467
