"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",2,1,1,,
"Primaria (063)",441,406,26,1,8
"Secundaria (064)",594,475,48,18,53
"Superior no univ. incompleta (065)",99,47,8,4,40
"Superior no univ. completa (066)",200,55,12,21,112
"Superior univ. incompleta (067)",42,16,3,5,18
"Superior univ. completa (068)",176,25,17,24,110
"De 06 a 14 años (070)",36,30,6,,
"Sin nivel (071)",1,1,,,
"Primaria (073)",21,21,,,
"Secundaria (074)",14,8,6,,
"De 15 a 29 años (080)",635,458,42,21,114
"Sin nivel (081)",16,16,,,
"Educación inicial (082)",1,1,,,
"Primaria (083)",135,128,6,,1
"Secundaria (084)",311,264,27,8,12
"Superior no univ. incompleta (085)",41,24,1,2,14
"Superior no univ. completa (086)",66,16,2,4,44
"Superior univ. incompleta (087)",17,5,2,2,8
"Superior univ. completa (088)",48,4,4,5,35
"De 30 a 44 años (090)",604,361,42,39,162
"Sin nivel (091)",8,6,1,1,
"Educación inicial (092)",1,,1,,
"Primaria (093)",143,132,8,1,2
"Secundaria (094)",201,156,12,8,25
"Superior no univ. incompleta (095)",39,14,4,1,20
"Superior no univ. completa (096)",102,29,7,12,54
"Superior univ. incompleta (097)",21,9,,3,9
"Superior univ. completa (098)",89,15,9,13,52
"De 45 a 64 años (100)",313,217,21,11,64
"Sin nivel (101)",33,33,,,
"Primaria (103)",135,119,11,,5
"Secundaria (104)",63,42,3,2,16
"Superior no univ. incompleta (105)",18,9,2,1,6
"Superior no univ. completa (106)",30,8,3,5,14
"Superior univ. incompleta (107)",3,1,1,,1
"Superior univ. completa (108)",31,5,1,3,22
"De 65 y más años (110)",29,20,5,3,1
"Sin nivel (111)",5,5,,,
"Primaria (113)",7,6,1,,
"Secundaria (114)",5,5,,,
"Superior no univ. incompleta (115)",1,,1,,
"Superior no univ. completa (116)",2,2,,,
"Superior univ. incompleta (117)",1,1,,,
"Superior univ. completa (118)",8,1,3,3,1
,,,,,
"RURAL (120)",8750,8095,217,67,371
"Sin nivel (121)",1514,1498,13,2,1
"Educación inicial (122)",18,17,,1,
"Primaria (123)",4628,4538,71,15,4
"Secundaria (124)",2007,1886,68,6,47
"Superior no univ. incompleta (125)",187,70,16,20,81
"Superior no univ. completa (126)",224,42,26,12,144
"Superior univ. incompleta (127)",61,25,5,2,29
"Superior univ. completa (128)",111,19,18,9,65
"De 06 a 14 años (130)",194,188,4,2,
"Sin nivel (131)",49,49,,,
"Educación inicial (132)",1,,,1,
"Primaria (133)",133,131,2,,
"Secundaria (134)",11,8,2,1,
"De 15 a 29 años (140)",3901,3719,81,18,83
"Sin nivel (141)",435,431,2,2,
"Educación inicial (142)",12,12,,,
"Primaria (143)",2145,2110,27,6,2
"Secundaria (144)",1157,1111,34,1,11
"Superior no univ. incompleta (145)",54,30,4,4,16
"Superior no univ. completa (146)",52,10,11,3,28
"Superior univ. incompleta (147)",19,9,1,,9
"Superior univ. completa (148)",27,6,2,2,17
"De 30 a 44 años (150)",3048,2719,99,36,194
"Sin nivel (151)",425,418,7,,
"Educación inicial (152)",5,5,,,
"Primaria (153)",1619,1582,31,6,
"Secundaria (154)",691,642,24,4,21
"Superior no univ. incompleta (155)",91,30,8,13,40
"Superior no univ. completa (156)",129,23,13,7,86
"Superior univ. incompleta (157)",20,7,1,2,10
"Superior univ. completa (158)",68,12,15,4,37
"De 45 a 64 años (160)",1445,1309,32,11,93
"Sin nivel (161)",505,500,4,,1
"Primaria (163)",676,661,10,3,2
"Secundaria (164)",145,122,8,,15
"Superior no univ. incompleta (165)",41,9,4,3,25
"Superior no univ. completa (166)",42,9,2,2,29
"Superior univ. incompleta (167)",20,7,3,,10
"Superior univ. completa (168)",16,1,1,3,11
"De 65 y más años (170)",162,160,1,,1
"Sin nivel (171)",100,100,,,
"Primaria (173)",55,54,1,,
"Secundaria (174)",3,3,,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",1,,,,1
"Superior univ. incompleta (177)",2,2,,,
