"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",2238,,,,26,651,1235,326
"De 40 a 44 años (047)",1763,,,1,106,749,670,237
"De 45 a 49 años (048)",1451,,,11,272,691,251,226
"De 50 y más años (049)",4520,85,392,917,1350,711,38,1027
,,,,,,,,
"URBANA (060)",18382,78,336,869,2035,3901,6339,4824
"De 12 a 14 años (061)",29,,,,,,8,21
"De 15 a 19 años (062)",604,,,,,,364,240
"De 20 a 24 años (063)",2103,,,,,15,1113,975
"De 25 a 29 años (064)",2543,,,,,197,1477,869
"De 30 a 34 años (065)",2384,,,,,460,1350,574
"De 35 a 39 años (066)",2493,,,,42,832,1148,471
"De 40 a 44 años (067)",2133,,,,175,958,631,369
"De 45 a 49 años (068)",1789,,,20,433,815,211,310
"De 50 y más años (069)",4304,78,336,849,1385,624,37,995
"PEA (070)",8131,9,59,256,991,2099,2527,2190
"De 12 a 14 años (071)",5,,,,,,1,4
"De 15 a 19 años (072)",161,,,,,,94,67
"De 20 a 24 años (073)",726,,,,,2,330,394
"De 25 a 29 años (074)",1047,,,,,86,531,430
"De 30 a 34 años (075)",1170,,,,,255,595,320
"De 35 a 39 años (076)",1272,,,,25,454,527,266
"De 40 a 44 años (077)",1200,,,,104,564,323,209
"De 45 a 49 años (078)",999,,,15,262,448,104,170
"De 50 y más años (079)",1551,9,59,241,600,290,22,330
"Ocupada (080)",7802,9,57,250,971,2039,2410,2066
"De 12 a 14 años (081)",4,,,,,,1,3
"De 15 a 19 años (082)",148,,,,,,86,62
"De 20 a 24 años (083)",658,,,,,1,307,350
"De 25 a 29 años (084)",975,,,,,81,496,398
"De 30 a 34 años (085)",1115,,,,,243,571,301
"De 35 a 39 años (086)",1235,,,,25,440,512,258
"De 40 a 44 años (087)",1175,,,,104,554,313,204
"De 45 a 49 años (088)",980,,,15,261,434,102,168
"De 50 y más años (089)",1512,9,57,235,581,286,22,322
"Desocupada (090)",329,,2,6,20,60,117,124
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",13,,,,,,8,5
"De 20 a 24 años (093)",68,,,,,1,23,44
"De 25 a 29 años (094)",72,,,,,5,35,32
"De 30 a 34 años (095)",55,,,,,12,24,19
"De 35 a 39 años (096)",37,,,,,14,15,8
"De 40 a 44 años (097)",25,,,,,10,10,5
"De 45 a 49 años (098)",19,,,,1,14,2,2
"De 50 y más años (099)",39,,2,6,19,4,,8
"No PEA (100)",10251,69,277,613,1044,1802,3812,2634
"De 12 a 14 años (101)",24,,,,,,7,17
"De 15 a 19 años (102)",443,,,,,,270,173
"De 20 a 24 años (103)",1377,,,,,13,783,581
"De 25 a 29 años (104)",1496,,,,,111,946,439
"De 30 a 34 años (105)",1214,,,,,205,755,254
"De 35 a 39 años (106)",1221,,,,17,378,621,205
"De 40 a 44 años (107)",933,,,,71,394,308,160
"De 45 a 49 años (108)",790,,,5,171,367,107,140
"De 50 y más años (109)",2753,69,277,608,785,334,15,665
,,,,,,,,
"RURAL (120)",10969,18,135,388,960,2143,5167,2158
"De 12 a 14 años (121)",27,,,,,,6,21
"De 15 a 19 años (122)",686,,,,,,449,237
"De 20 a 24 años (123)",1602,,,,,8,1104,490
"De 25 a 29 años (124)",1630,,,,,104,1203,323
"De 30 a 34 años (125)",1397,,,,,231,933,233
"De 35 a 39 años (126)",1353,,,,12,377,788,176
"De 40 a 44 años (127)",1111,,,1,56,474,468,112
"De 45 a 49 años (128)",896,,,7,138,453,189,109
"De 50 y más años (129)",2267,18,135,380,754,496,27,457
"PEA (130)",2249,2,20,72,250,546,893,466
"De 12 a 14 años (131)",3,,,,,,1,2
"De 15 a 19 años (132)",79,,,,,,49,30
"De 20 a 24 años (133)",253,,,,,2,154,97
"De 25 a 29 años (134)",301,,,,,20,207,74
"De 30 a 34 años (135)",261,,,,,53,153,55
"De 35 a 39 años (136)",336,,,,3,104,174,55
"De 40 a 44 años (137)",281,,,,21,119,106,35
"De 45 a 49 años (138)",235,,,1,37,129,45,23
"De 50 y más años (139)",500,2,20,71,189,119,4,95
"Ocupada (140)",2163,2,19,68,243,533,862,436
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",72,,,,,,46,26
"De 20 a 24 años (143)",237,,,,,2,147,88
"De 25 a 29 años (144)",284,,,,,19,199,66
"De 30 a 34 años (145)",251,,,,,50,148,53
"De 35 a 39 años (146)",327,,,,3,100,170,54
"De 40 a 44 años (147)",276,,,,20,118,104,34
"De 45 a 49 años (148)",228,,,1,36,126,44,21
"De 50 y más años (149)",485,2,19,67,184,118,3,92
"Desocupada (150)",86,,1,4,7,13,31,30
"De 15 a 19 años (152)",7,,,,,,3,4
"De 20 a 24 años (153)",16,,,,,,7,9
"De 25 a 29 años (154)",17,,,,,1,8,8
"De 30 a 34 años (155)",10,,,,,3,5,2
"De 35 a 39 años (156)",9,,,,,4,4,1
"De 40 a 44 años (157)",5,,,,1,1,2,1
"De 45 a 49 años (158)",7,,,,1,3,1,2
"De 50 y más años (159)",15,,1,4,5,1,1,3
"No PEA (160)",8720,16,115,316,710,1597,4274,1692
"De 12 a 14 años (161)",24,,,,,,5,19
"De 15 a 19 años (162)",607,,,,,,400,207
"De 20 a 24 años (163)",1349,,,,,6,950,393
"De 25 a 29 años (164)",1329,,,,,84,996,249
"De 30 a 34 años (165)",1136,,,,,178,780,178
"De 35 a 39 años (166)",1017,,,,9,273,614,121
"De 40 a 44 años (167)",830,,,1,35,355,362,77
"De 45 a 49 años (168)",661,,,6,101,324,144,86
"De 50 y más años (169)",1767,16,115,309,565,377,23,362
