"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",425,366,164,134,50,17,1,,,,59,290
"De 25 a 29 años (024)",484,416,106,125,106,53,23,2,1,,68,615
"De 30 a 34 años (025)",452,424,47,102,117,60,70,25,3,,28,997
"De 35 a 39 años (026)",397,385,14,45,82,92,107,34,11,,12,1263
"De 40 a 44 años (027)",350,340,17,21,49,46,118,67,15,7,10,1402
"De 45 a 49 años (028)",283,280,9,23,35,43,86,44,29,11,3,1246
"De 50 y más años (029)",599,582,41,32,53,57,113,129,84,73,17,3184
"Desocupada (030)",200,189,134,25,9,6,8,5,,2,11,147
"De 12 a 14 años (031)",22,21,21,,,,,,,,1,
"De 15 a 19 años (032)",82,81,75,6,,,,,,,1,6
"De 20 a 24 años (033)",46,42,28,8,4,2,,,,,4,22
"De 25 a 29 años (034)",16,14,7,5,2,,,,,,2,9
"De 30 a 34 años (035)",13,12,2,3,2,3,2,,,,1,25
"De 35 a 39 años (036)",7,5,,,1,1,,2,,1,2,27
"De 40 a 44 años (037)",5,5,1,,,,2,2,,,,21
"De 45 a 49 años (038)",1,1,,,,,,1,,,,6
"De 50 y más años (039)",8,8,,3,,,4,,,1,,31
"No PEA (040)",21003,20519,6332,2040,2030,1942,3089,2414,1637,1035,484,66498
"De 12 a 14 años (041)",2946,2934,2921,10,3,,,,,,12,16
"De 15 a 19 años (042)",3054,3003,2484,424,80,15,,,,,51,629
"De 20 a 24 años (043)",2235,2086,460,729,581,247,65,4,,,149,2933
"De 25 a 29 años (044)",2008,1930,98,346,541,494,389,54,8,,78,4980
"De 30 a 34 años (045)",1829,1782,44,152,305,359,618,258,44,2,47,6586
"De 35 a 39 años (046)",1802,1784,38,76,168,280,597,426,163,36,18,8390
"De 40 a 44 años (047)",1299,1279,37,60,67,107,339,367,210,92,20,7163
"De 45 a 49 años (048)",1133,1119,26,48,53,104,239,274,230,145,14,6836
"De 50 y más años (049)",4697,4602,224,195,232,336,842,1031,982,760,95,28965
,,,,,,,,,,,,
"URBANA (060)",6869,6608,2044,902,943,728,973,554,299,165,261,17159
"De 12 a 14 años (061)",752,747,744,3,,,,,,,5,3
"De 15 a 19 años (062)",947,935,811,104,17,3,,,,,12,147
"De 20 a 24 años (063)",854,761,247,293,160,53,8,,,,93,805
"De 25 a 29 años (064)",780,728,95,221,209,131,63,4,5,,52,1365
"De 30 a 34 años (065)",748,714,42,116,221,155,150,29,1,,34,1862
"De 35 a 39 años (066)",647,638,13,37,131,158,219,62,15,3,9,2294
"De 40 a 44 años (067)",495,478,19,36,63,56,167,106,25,6,17,2018
"De 45 a 49 años (068)",412,404,5,20,46,59,127,78,57,12,8,1972
"De 50 y más años (069)",1234,1203,68,72,96,113,239,275,196,144,31,6693
"PEA (070)",1807,1703,404,295,305,215,292,125,47,20,104,4226
"De 12 a 14 años (071)",28,27,26,1,,,,,,,1,1
"De 15 a 19 años (072)",164,164,146,15,2,1,,,,,,22
"De 20 a 24 años (073)",232,197,92,82,18,5,,,,,35,133
"De 25 a 29 años (074)",262,232,67,73,53,26,11,1,1,,30,319
"De 30 a 34 años (075)",274,260,33,64,81,44,31,7,,,14,532
"De 35 a 39 años (076)",221,216,8,19,58,59,56,13,2,1,5,663
"De 40 a 44 años (077)",206,198,11,11,39,29,74,31,2,1,8,721
"De 45 a 49 años (078)",166,164,2,13,29,29,57,21,13,,2,655
"De 50 y más años (079)",254,245,19,17,25,22,63,52,29,18,9,1180
"Ocupada (080)",1756,1653,378,287,301,213,287,121,47,19,103,4149
"De 12 a 14 años (081)",28,27,26,1,,,,,,,1,1
"De 15 a 19 años (082)",147,147,132,12,2,1,,,,,,19
"De 20 a 24 años (083)",222,187,85,80,17,5,,,,,35,129
"De 25 a 29 años (084)",255,226,63,72,52,26,11,1,1,,29,316
"De 30 a 34 años (085)",267,253,32,62,80,42,30,7,,,14,518
"De 35 a 39 años (086)",218,213,8,19,57,59,56,12,2,,5,645
"De 40 a 44 años (087)",203,195,11,11,39,29,73,29,2,1,8,705
"De 45 a 49 años (088)",165,163,2,13,29,29,57,20,13,,2,649
"De 50 y más años (089)",251,242,19,17,25,22,60,52,29,18,9,1167
"Desocupada (090)",51,50,26,8,4,2,5,4,,1,1,77
"De 15 a 19 años (092)",17,17,14,3,,,,,,,,3
"De 20 a 24 años (093)",10,10,7,2,1,,,,,,,4
"De 25 a 29 años (094)",7,6,4,1,1,,,,,,1,3
"De 30 a 34 años (095)",7,7,1,2,1,2,1,,,,,14
"De 35 a 39 años (096)",3,3,,,1,,,1,,1,,18
"De 40 a 44 años (097)",3,3,,,,,1,2,,,,16
"De 45 a 49 años (098)",1,1,,,,,,1,,,,6
"De 50 y más años (099)",3,3,,,,,3,,,,,13
"No PEA (100)",5062,4905,1640,607,638,513,681,429,252,145,157,12933
"De 12 a 14 años (101)",724,720,718,2,,,,,,,4,2
"De 15 a 19 años (102)",783,771,665,89,15,2,,,,,12,125
"De 20 a 24 años (103)",622,564,155,211,142,48,8,,,,58,672
"De 25 a 29 años (104)",518,496,28,148,156,105,52,3,4,,22,1046
"De 30 a 34 años (105)",474,454,9,52,140,111,119,22,1,,20,1330
"De 35 a 39 años (106)",426,422,5,18,73,99,163,49,13,2,4,1631
"De 40 a 44 años (107)",289,280,8,25,24,27,93,75,23,5,9,1297
"De 45 a 49 años (108)",246,240,3,7,17,30,70,57,44,12,6,1317
"De 50 y más años (109)",980,958,49,55,71,91,176,223,167,126,22,5513
,,,,,,,,,,,,
"RURAL (120)",17709,17272,5158,1681,1592,1589,2642,2166,1481,963,437,58530
"De 12 a 14 años (121)",2289,2280,2269,8,3,,,,,,9,14
"De 15 a 19 años (122)",2501,2456,2015,361,67,13,,,,,45,534
"De 20 a 24 años (123)",1852,1733,405,578,475,213,58,4,,,119,2440
"De 25 a 29 años (124)",1728,1632,116,255,440,416,349,52,4,,96,4239
"De 30 a 34 años (125)",1546,1504,51,141,203,267,540,254,46,2,42,5746
"De 35 a 39 años (126)",1559,1536,39,84,120,215,485,400,159,34,23,7386
"De 40 a 44 años (127)",1159,1146,36,45,53,97,292,330,200,93,13,6568
"De 45 a 49 años (128)",1005,996,30,51,42,88,198,241,202,144,9,6116
"De 50 y más años (129)",4070,3989,197,158,189,280,720,885,870,690,81,25487
"PEA (130)",1768,1658,466,248,200,160,234,181,96,73,110,4965
"De 12 a 14 años (131)",67,66,66,,,,,,,,1,
"De 15 a 19 años (132)",230,224,196,26,2,,,,,,6,30
"De 20 a 24 años (133)",239,211,100,60,36,14,1,,,,28,179
"De 25 a 29 años (134)",238,198,46,57,55,27,12,1,,,40,305
"De 30 a 34 años (135)",191,176,16,41,38,19,41,18,3,,15,490
"De 35 a 39 años (136)",183,174,6,26,25,34,51,23,9,,9,627
"De 40 a 44 años (137)",149,147,7,10,10,17,46,38,13,6,2,702
"De 45 a 49 años (138)",118,117,7,10,6,14,29,24,16,11,1,597
"De 50 y más años (139)",353,345,22,18,28,35,54,77,55,56,8,2035
"Ocupada (140)",1619,1519,358,231,195,156,231,180,96,72,100,4895
"De 12 a 14 años (141)",45,45,45,,,,,,,,,
"De 15 a 19 años (142)",165,160,135,23,2,,,,,,5,27
"De 20 a 24 años (143)",203,179,79,54,33,12,1,,,,24,161
"De 25 a 29 años (144)",229,190,43,53,54,27,12,1,,,39,299
"De 30 a 34 años (145)",185,171,15,40,37,18,40,18,3,,14,479
"De 35 a 39 años (146)",179,172,6,26,25,33,51,22,9,,7,618
"De 40 a 44 años (147)",147,145,6,10,10,17,45,38,13,6,2,697
"De 45 a 49 años (148)",118,117,7,10,6,14,29,24,16,11,1,597
"De 50 y más años (149)",348,340,22,15,28,35,53,77,55,55,8,2017
"Desocupada (150)",149,139,108,17,5,4,3,1,,1,10,70
"De 12 a 14 años (151)",22,21,21,,,,,,,,1,
"De 15 a 19 años (152)",65,64,61,3,,,,,,,1,3
"De 20 a 24 años (153)",36,32,21,6,3,2,,,,,4,18
"De 25 a 29 años (154)",9,8,3,4,1,,,,,,1,6
"De 30 a 34 años (155)",6,5,1,1,1,1,1,,,,1,11
"De 35 a 39 años (156)",4,2,,,,1,,1,,,2,9
"De 40 a 44 años (157)",2,2,1,,,,1,,,,,5
"De 50 y más años (159)",5,5,,3,,,1,,,1,,18
"No PEA (160)",15941,15614,4692,1433,1392,1429,2408,1985,1385,890,327,53565
"De 12 a 14 años (161)",2222,2214,2203,8,3,,,,,,8,14
"De 15 a 19 años (162)",2271,2232,1819,335,65,13,,,,,39,504
"De 20 a 24 años (163)",1613,1522,305,518,439,199,57,4,,,91,2261
"De 25 a 29 años (164)",1490,1434,70,198,385,389,337,51,4,,56,3934
"De 30 a 34 años (165)",1355,1328,35,100,165,248,499,236,43,2,27,5256
"De 35 a 39 años (166)",1376,1362,33,58,95,181,434,377,150,34,14,6759
"De 40 a 44 años (167)",1010,999,29,35,43,80,246,292,187,87,11,5866
"De 45 a 49 años (168)",887,879,23,41,36,74,169,217,186,133,8,5519
"De 50 y más años (169)",3717,3644,175,140,161,245,666,808,815,634,73,23452
