"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Sin nivel (061)",305,288,14,1,2
"Educación inicial (062)",2,2,,,
"Primaria (063)",2916,2690,196,18,12
"Secundaria (064)",1676,1479,125,35,37
"Superior no univ. incompleta (065)",104,69,10,15,10
"Superior no univ. completa (066)",271,100,43,92,36
"Superior univ. incompleta (067)",62,39,6,9,8
"Superior univ. completa (068)",174,46,48,48,32
"De 06 a 14 años (070)",294,278,7,9,
"Sin nivel (071)",3,3,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",225,214,4,7,
"Secundaria (074)",65,60,3,2,
"De 15 a 29 años (080)",1824,1596,149,38,41
"Sin nivel (081)",27,27,,,
"Primaria (083)",779,709,64,2,4
"Secundaria (084)",855,771,62,14,8
"Superior no univ. incompleta (085)",45,32,4,5,4
"Superior no univ. completa (086)",55,28,6,14,7
"Superior univ. incompleta (087)",19,15,1,1,2
"Superior univ. completa (088)",44,14,12,2,16
"De 30 a 44 años (090)",1856,1492,180,117,67
"Sin nivel (091)",46,43,2,,1
"Educación inicial (092)",1,1,,,
"Primaria (093)",946,871,67,6,2
"Secundaria (094)",554,472,46,14,22
"Superior no univ. incompleta (095)",43,30,2,6,5
"Superior no univ. completa (096)",153,44,29,57,23
"Superior univ. incompleta (097)",24,11,4,6,3
"Superior univ. completa (098)",89,20,30,28,11
"De 45 a 64 años (100)",1247,1073,94,53,27
"Sin nivel (101)",140,131,8,,1
"Primaria (103)",783,722,53,3,5
"Secundaria (104)",188,162,14,5,7
"Superior no univ. incompleta (105)",15,6,4,4,1
"Superior no univ. completa (106)",62,28,8,21,5
"Superior univ. incompleta (107)",19,13,1,2,3
"Superior univ. completa (108)",40,11,6,18,5
"De 65 y más años (110)",289,274,12,1,2
"Sin nivel (111)",89,84,4,1,
"Primaria (113)",183,174,8,,1
"Secundaria (114)",14,14,,,
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",1,,,,1
"Superior univ. completa (118)",1,1,,,
,,,,,
"RURAL (120)",8198,7105,883,194,16
"Sin nivel (121)",845,739,92,14,
"Educación inicial (122)",36,32,4,,
"Primaria (123)",5724,4993,586,144,1
"Secundaria (124)",1416,1235,156,20,5
"Superior no univ. incompleta (125)",47,32,11,2,2
"Superior no univ. completa (126)",70,40,21,6,3
"Superior univ. incompleta (127)",19,16,2,,1
"Superior univ. completa (128)",41,18,11,8,4
"De 06 a 14 años (130)",584,496,66,22,
"Sin nivel (131)",40,29,9,2,
"Educación inicial (132)",15,14,1,,
"Primaria (133)",468,396,53,19,
"Secundaria (134)",61,57,3,1,
"De 15 a 29 años (140)",3289,2801,386,94,8
"Sin nivel (141)",114,91,17,6,
"Educación inicial (142)",12,10,2,,
"Primaria (143)",2210,1886,254,69,1
"Secundaria (144)",889,778,96,13,2
"Superior no univ. incompleta (145)",25,18,4,1,2
"Superior no univ. completa (146)",21,10,9,2,
"Superior univ. incompleta (147)",5,3,1,,1
"Superior univ. completa (148)",13,5,3,3,2
"De 30 a 44 años (150)",2485,2163,261,54,7
"Sin nivel (151)",203,176,24,3,
"Educación inicial (152)",9,8,1,,
"Primaria (153)",1816,1610,168,38,
"Secundaria (154)",359,310,43,4,2
"Superior no univ. incompleta (155)",20,13,6,1,
"Superior no univ. completa (156)",45,27,11,4,3
"Superior univ. incompleta (157)",8,7,1,,
"Superior univ. completa (158)",25,12,7,4,2
"De 45 a 64 años (160)",1472,1306,142,23,1
"Sin nivel (161)",339,305,31,3,
"Primaria (163)",1025,912,96,17,
"Secundaria (164)",95,80,12,2,1
"Superior no univ. incompleta (165)",2,1,1,,
"Superior no univ. completa (166)",4,3,1,,
"Superior univ. incompleta (167)",4,4,,,
"Superior univ. completa (168)",3,1,1,1,
"De 65 y más años (170)",368,339,28,1,
"Sin nivel (171)",149,138,11,,
"Primaria (173)",205,189,15,1,
"Secundaria (174)",12,10,2,,
"Superior univ. incompleta (177)",2,2,,,
