"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",156,137,,67,45,17,8,,,,19,241
"De 30 a 34 años (025)",151,146,,29,60,30,25,2,,,5,356
"De 35 a 39 años (026)",144,138,1,14,37,35,44,7,,,6,429
"De 40 a 44 años (027)",141,140,,9,23,31,54,20,3,,1,538
"De 45 a 49 años (028)",84,81,,1,5,17,31,20,4,3,3,397
"De 50 y más años (029)",151,150,,10,10,19,35,43,22,11,1,837
"Desocupada (030)",21,20,1,4,9,5,,,1,,1,46
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (034)",6,6,,1,2,3,,,,,,14
"De 30 a 34 años (035)",5,5,,1,4,,,,,,,9
"De 35 a 39 años (036)",3,3,,,2,1,,,,,,7
"De 40 a 44 años (037)",2,2,,,1,,,,1,,,11
"De 45 a 49 años (038)",1,1,,,,1,,,,,,3
"No PEA (040)",1301,1259,7,293,271,204,264,126,60,34,42,4305
"De 12 a 14 años (041)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (042)",81,69,1,57,11,,,,,,12,79
"De 20 a 24 años (043)",214,199,2,117,56,20,3,1,,,15,308
"De 25 a 29 años (044)",211,205,1,66,83,44,11,,,,6,411
"De 30 a 34 años (045)",173,171,1,29,43,44,46,7,1,,2,502
"De 35 a 39 años (046)",163,162,,12,34,40,60,12,3,1,1,580
"De 40 a 44 años (047)",98,97,1,2,12,17,44,13,6,2,1,425
"De 45 a 49 años (048)",83,82,1,4,10,10,32,16,7,2,1,386
"De 50 y más años (049)",273,272,,4,22,29,68,77,43,29,1,1612
,,,,,,,,,,,,
"URBANA (060)",1681,1616,6,420,389,269,324,123,55,30,65,5022
"De 12 a 14 años (061)",5,3,,2,1,,,,,,2,4
"De 15 a 19 años (062)",82,76,1,67,8,,,,,,6,83
"De 20 a 24 años (063)",264,236,2,152,68,12,1,1,,,28,334
"De 25 a 29 años (064)",281,263,,105,99,48,11,,,,18,493
"De 30 a 34 años (065)",254,249,,52,91,54,46,6,,,5,631
"De 35 a 39 años (066)",234,231,1,20,59,67,74,8,2,,3,731
"De 40 a 44 años (067)",172,172,1,9,29,37,70,19,6,1,,669
"De 45 a 49 años (068)",108,106,1,4,12,19,42,20,7,1,2,480
"De 50 y más años (069)",281,280,,9,22,32,80,69,40,28,1,1597
"PEA (070)",761,719,3,186,186,118,146,55,17,8,42,2138
"De 12 a 14 años (071)",1,1,,,1,,,,,,,2
"De 15 a 19 años (072)",29,26,1,24,1,,,,,,3,26
"De 20 a 24 años (073)",107,91,1,61,26,3,,,,,16,122
"De 25 a 29 años (074)",124,110,,52,37,15,6,,,,14,196
"De 30 a 34 años (075)",130,126,,26,58,23,17,2,,,4,294
"De 35 a 39 años (076)",114,111,1,9,31,31,35,4,,,3,339
"De 40 a 44 años (077)",103,103,,7,19,22,40,13,2,,,389
"De 45 a 49 años (078)",56,55,,1,4,12,20,15,2,1,1,261
"De 50 y más años (079)",97,96,,6,9,12,28,21,13,7,1,509
"Ocupada (080)",743,702,2,182,178,115,146,55,16,8,41,2100
"De 12 a 14 años (081)",1,1,,,1,,,,,,,2
"De 15 a 19 años (082)",28,25,1,23,1,,,,,,3,25
"De 20 a 24 años (083)",104,89,,60,26,3,,,,,15,121
"De 25 a 29 años (084)",119,105,,51,35,13,6,,,,14,185
"De 30 a 34 años (085)",126,122,,25,55,23,17,2,,,4,287
"De 35 a 39 años (086)",111,108,1,9,29,30,35,4,,,3,332
"De 40 a 44 años (087)",101,101,,7,18,22,40,13,1,,,378
"De 45 a 49 años (088)",56,55,,1,4,12,20,15,2,1,1,261
"De 50 y más años (089)",97,96,,6,9,12,28,21,13,7,1,509
"Desocupada (090)",18,17,1,4,8,3,,,1,,1,38
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (094)",5,5,,1,2,2,,,,,,11
"De 30 a 34 años (095)",4,4,,1,3,,,,,,,7
"De 35 a 39 años (096)",3,3,,,2,1,,,,,,7
"De 40 a 44 años (097)",2,2,,,1,,,,1,,,11
"No PEA (100)",920,897,3,234,203,151,178,68,38,22,23,2884
"De 12 a 14 años (101)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (102)",53,50,,43,7,,,,,,3,57
"De 20 a 24 años (103)",157,145,1,91,42,9,1,1,,,12,212
"De 25 a 29 años (104)",157,153,,53,62,33,5,,,,4,297
"De 30 a 34 años (105)",124,123,,26,33,31,29,4,,,1,337
"De 35 a 39 años (106)",120,120,,11,28,36,39,4,2,,,392
"De 40 a 44 años (107)",69,69,1,2,10,15,30,6,4,1,,280
"De 45 a 49 años (108)",52,51,1,3,8,7,22,5,5,,1,219
"De 50 y más años (109)",184,184,,3,13,20,52,48,27,21,,1088
,,,,,,,,,,,,
"RURAL (120)",631,599,4,106,109,95,137,95,35,18,32,2320
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",30,21,1,15,5,,,,,,9,25
"De 20 a 24 años (123)",85,81,1,41,23,14,2,,,,4,138
"De 25 a 29 años (124)",92,85,1,29,31,16,8,,,,7,173
"De 30 a 34 años (125)",75,73,1,7,16,20,25,3,1,,2,236
"De 35 a 39 años (126)",76,72,,6,14,9,30,11,1,1,4,285
"De 40 a 44 años (127)",69,67,,2,7,11,28,14,4,1,2,305
"De 45 a 49 años (128)",60,58,,1,3,9,21,16,4,4,2,306
"De 50 y más años (129)",143,142,,5,10,16,23,51,25,12,1,852
"PEA (130)",250,237,,47,41,42,51,37,13,6,13,899
"De 15 a 19 años (132)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (133)",28,27,,15,9,3,,,,,1,42
"De 25 a 29 años (134)",38,33,,16,10,5,2,,,,5,59
"De 30 a 34 años (135)",26,25,,4,6,7,8,,,,1,71
"De 35 a 39 años (136)",33,30,,5,8,5,9,3,,,3,97
"De 40 a 44 años (137)",40,39,,2,5,9,14,7,2,,1,160
"De 45 a 49 años (138)",29,27,,,1,6,11,5,2,2,2,139
"De 50 y más años (139)",54,54,,4,1,7,7,22,9,4,,328
"Ocupada (140)",247,234,,47,40,40,51,37,13,6,13,891
"De 15 a 19 años (142)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (143)",28,27,,15,9,3,,,,,1,42
"De 25 a 29 años (144)",37,32,,16,10,4,2,,,,5,56
"De 30 a 34 años (145)",25,24,,4,5,7,8,,,,1,69
"De 35 a 39 años (146)",33,30,,5,8,5,9,3,,,3,97
"De 40 a 44 años (147)",40,39,,2,5,9,14,7,2,,1,160
"De 45 a 49 años (148)",28,26,,,1,5,11,5,2,2,2,136
"De 50 y más años (149)",54,54,,4,1,7,7,22,9,4,,328
"Desocupada (150)",3,3,,,1,2,,,,,,8
"De 25 a 29 años (154)",1,1,,,,1,,,,,,3
"De 30 a 34 años (155)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"No PEA (160)",381,362,4,59,68,53,86,58,22,12,19,1421
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",28,19,1,14,4,,,,,,9,22
"De 20 a 24 años (163)",57,54,1,26,14,11,2,,,,3,96
"De 25 a 29 años (164)",54,52,1,13,21,11,6,,,,2,114
"De 30 a 34 años (165)",49,48,1,3,10,13,17,3,1,,1,165
"De 35 a 39 años (166)",43,42,,1,6,4,21,8,1,1,1,188
"De 40 a 44 años (167)",29,28,,,2,2,14,7,2,1,1,145
"De 45 a 49 años (168)",31,31,,1,2,3,10,11,2,2,,167
"De 50 y más años (169)",89,88,,1,9,9,16,29,16,8,1,524
