"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",400,344,6,224,79,27,8,,,,56,495
"De 20 a 24 años (023)",858,792,4,228,241,171,124,24,,,66,1905
"De 25 a 29 años (024)",832,774,4,109,148,149,247,100,17,,58,2728
"De 30 a 34 años (025)",605,588,4,51,69,92,186,133,43,10,17,2612
"De 35 a 39 años (026)",646,631,2,39,43,69,183,175,94,26,15,3355
"De 40 a 44 años (027)",409,399,2,20,40,52,93,92,69,31,10,2177
"De 45 a 49 años (028)",338,332,1,24,29,38,69,67,71,33,6,1903
"De 50 y más años (029)",605,570,3,48,41,43,136,118,119,62,35,3352
"Desocupada (030)",33,30,,8,8,5,4,2,1,2,3,103
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (033)",12,10,,4,2,4,,,,,2,20
"De 25 a 29 años (034)",8,8,,2,4,,2,,,,,20
"De 30 a 34 años (035)",3,3,,,1,1,1,,,,,10
"De 35 a 39 años (036)",1,1,,,,,,1,,,,6
"De 40 a 44 años (037)",1,1,,,,,1,,,,,4
"De 45 a 49 años (038)",1,1,,,,,,,,1,,14
"De 50 y más años (039)",3,3,,,,,,1,1,1,,25
"No PEA (040)",5157,4864,32,864,743,667,1082,760,463,253,293,20768
"De 12 a 14 años (041)",57,14,1,12,1,,,,,,43,14
"De 15 a 19 años (042)",601,528,5,376,106,33,8,,,,73,719
"De 20 a 24 años (043)",915,853,7,267,279,178,109,13,,,62,1908
"De 25 a 29 años (044)",843,810,4,105,174,206,238,70,13,,33,2668
"De 30 a 34 años (045)",628,611,8,34,63,93,241,135,29,8,17,2721
"De 35 a 39 años (046)",609,599,3,20,52,61,166,173,87,37,10,3296
"De 40 a 44 años (047)",345,341,,10,14,13,92,105,69,38,4,2174
"De 45 a 49 años (048)",333,326,1,7,18,23,72,80,81,44,7,2129
"De 50 y más años (049)",826,782,3,33,36,60,156,184,184,126,44,5139
,,,,,,,,,,,,
"URBANA (060)",2969,2870,19,573,522,425,586,387,238,120,99,11310
"De 12 a 14 años (061)",14,7,,7,,,,,,,7,7
"De 15 a 19 años (062)",225,204,3,164,31,5,1,,,,21,245
"De 20 a 24 años (063)",491,463,5,206,148,76,25,3,,,28,852
"De 25 a 29 años (064)",515,492,,111,159,125,80,16,1,,23,1267
"De 30 a 34 años (065)",423,416,6,40,80,82,142,58,8,,7,1499
"De 35 a 39 años (066)",354,352,2,22,49,59,110,85,17,8,2,1557
"De 40 a 44 años (067)",258,256,1,10,24,29,73,61,43,15,2,1400
"De 45 a 49 años (068)",205,205,,5,11,16,56,49,43,25,,1286
"De 50 y más años (069)",484,475,2,8,20,33,99,115,126,72,9,3197
"PEA (070)",1229,1195,7,220,236,185,239,164,100,44,34,4688
"De 12 a 14 años (071)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (072)",54,49,1,39,8,1,,,,,5,58
"De 20 a 24 años (073)",179,170,2,75,51,32,8,2,,,9,319
"De 25 a 29 años (074)",208,198,,52,75,37,24,9,1,,10,490
"De 30 a 34 años (075)",197,194,3,22,41,41,55,27,5,,3,676
"De 35 a 39 años (076)",170,169,,16,24,30,54,36,7,2,1,700
"De 40 a 44 años (077)",133,131,1,7,18,22,31,26,20,6,2,655
"De 45 a 49 años (078)",97,97,,3,8,8,24,25,16,13,,592
"De 50 y más años (079)",188,185,,4,11,14,43,39,51,23,3,1196
"Ocupada (080)",1205,1174,7,213,231,181,238,163,99,42,31,4616
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",53,48,1,38,8,1,,,,,5,57
"De 20 a 24 años (083)",169,162,2,71,50,29,8,2,,,7,304
"De 25 a 29 años (084)",203,193,,50,72,37,24,9,1,,10,482
"De 30 a 34 años (085)",195,192,3,22,40,40,55,27,5,,3,671
"De 35 a 39 años (086)",170,169,,16,24,30,54,36,7,2,1,700
"De 40 a 44 años (087)",132,130,1,7,18,22,30,26,20,6,2,651
"De 45 a 49 años (088)",96,96,,3,8,8,24,25,16,12,,578
"De 50 y más años (089)",185,182,,4,11,14,43,38,50,22,3,1171
"Desocupada (090)",24,21,,7,5,4,1,1,1,2,3,72
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",1,1,,1,,,,,,,,1
"De 20 a 24 años (093)",10,8,,4,1,3,,,,,2,15
"De 25 a 29 años (094)",5,5,,2,3,,,,,,,8
"De 30 a 34 años (095)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (097)",1,1,,,,,1,,,,,4
"De 45 a 49 años (098)",1,1,,,,,,,,1,,14
"De 50 y más años (099)",3,3,,,,,,1,1,1,,25
"No PEA (100)",1740,1675,12,353,286,240,347,223,138,76,65,6622
"De 12 a 14 años (101)",11,5,,5,,,,,,,6,5
"De 15 a 19 años (102)",171,155,2,125,23,4,1,,,,16,187
"De 20 a 24 años (103)",312,293,3,131,97,44,17,1,,,19,533
"De 25 a 29 años (104)",307,294,,59,84,88,56,7,,,13,777
"De 30 a 34 años (105)",226,222,3,18,39,41,87,31,3,,4,823
"De 35 a 39 años (106)",184,183,2,6,25,29,56,49,10,6,1,857
"De 40 a 44 años (107)",125,125,,3,6,7,42,35,23,9,,745
"De 45 a 49 años (108)",108,108,,2,3,8,32,24,27,12,,694
"De 50 y más años (109)",296,290,2,4,9,19,56,76,75,49,6,2001
,,,,,,,,,,,,
"RURAL (120)",6932,6460,39,1047,920,888,1546,1084,639,297,472,28095
"De 12 a 14 años (121)",62,13,1,10,2,,,,,,49,14
"De 15 a 19 años (122)",779,671,8,438,155,55,15,,,,108,973
"De 20 a 24 años (123)",1294,1192,6,293,374,277,208,34,,,102,2981
"De 25 a 29 años (124)",1168,1100,8,105,167,230,407,154,29,,68,4149
"De 30 a 34 años (125)",813,786,6,45,53,104,286,210,64,18,27,3844
"De 35 a 39 años (126)",902,879,3,37,46,71,239,264,164,55,23,5100
"De 40 a 44 años (127)",497,485,1,20,30,36,113,136,95,54,12,2955
"De 45 a 49 años (128)",467,454,2,26,36,45,85,98,109,53,13,2760
"De 50 y más años (129)",950,880,4,73,57,70,193,188,178,117,70,5319
"PEA (130)",3515,3271,19,536,463,461,811,547,314,120,244,13949
"De 12 a 14 años (131)",16,4,,3,1,,,,,,12,5
"De 15 a 19 años (132)",349,298,5,187,72,26,8,,,,51,441
"De 20 a 24 años (133)",691,632,2,157,192,143,116,22,,,59,1606
"De 25 a 29 años (134)",632,584,4,59,77,112,225,91,16,,48,2258
"De 30 a 34 años (135)",411,397,1,29,29,52,132,106,38,10,14,1946
"De 35 a 39 años (136)",477,463,2,23,19,39,129,140,87,24,14,2661
"De 40 a 44 años (137)",277,269,1,13,22,30,63,66,49,25,8,1526
"De 45 a 49 años (138)",242,236,1,21,21,30,45,42,55,21,6,1325
"De 50 y más años (139)",420,388,3,44,30,29,93,80,69,40,32,2181
"Ocupada (140)",3506,3262,19,535,460,460,808,546,314,120,244,13918
"De 12 a 14 años (141)",16,4,,3,1,,,,,,12,5
"De 15 a 19 años (142)",347,296,5,186,71,26,8,,,,51,438
"De 20 a 24 años (143)",689,630,2,157,191,142,116,22,,,59,1601
"De 25 a 29 años (144)",629,581,4,59,76,112,223,91,16,,48,2246
"De 30 a 34 años (145)",410,396,1,29,29,52,131,106,38,10,14,1941
"De 35 a 39 años (146)",476,462,2,23,19,39,129,139,87,24,14,2655
"De 40 a 44 años (147)",277,269,1,13,22,30,63,66,49,25,8,1526
"De 45 a 49 años (148)",242,236,1,21,21,30,45,42,55,21,6,1325
"De 50 y más años (149)",420,388,3,44,30,29,93,80,69,40,32,2181
"Desocupada (150)",9,9,,1,3,1,3,1,,,,31
"De 15 a 19 años (152)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (153)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (154)",3,3,,,1,,2,,,,,12
"De 30 a 34 años (155)",1,1,,,,,1,,,,,5
"De 35 a 39 años (156)",1,1,,,,,,1,,,,6
"No PEA (160)",3417,3189,20,511,457,427,735,537,325,177,228,14146
"De 12 a 14 años (161)",46,9,1,7,1,,,,,,37,9
"De 15 a 19 años (162)",430,373,3,251,83,29,7,,,,57,532
"De 20 a 24 años (163)",603,560,4,136,182,134,92,12,,,43,1375
"De 25 a 29 años (164)",536,516,4,46,90,118,182,63,13,,20,1891
"De 30 a 34 años (165)",402,389,5,16,24,52,154,104,26,8,13,1898
"De 35 a 39 años (166)",425,416,1,14,27,32,110,124,77,31,9,2439
"De 40 a 44 años (167)",220,216,,7,8,6,50,70,46,29,4,1429
"De 45 a 49 años (168)",225,218,1,5,15,15,40,56,54,32,7,1435
"De 50 y más años (169)",530,492,1,29,27,41,100,108,109,77,38,3138
