"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",5,25,18,,72,,
"No PEA (040)",3327,12065,9975,173,82.7,1.4,
"De 12 a 14 años (041)",468,5,5,,100,,
"De 15 a 19 años (042)",371,69,65,22,94.2,31.9,
"De 20 a 24 años (043)",226,291,280,34,96.2,11.7,
"De 25 a 29 años (044)",241,612,571,50,93.3,8.2,
"De 30 a 34 años (045)",235,791,736,29,93,3.7,
"De 35 a 39 años (046)",240,1011,922,23,91.2,2.3,
"De 40 a 44 años (047)",210,1115,984,13,88.3,1.2,
"De 45 a 49 años (048)",205,1209,1015,2,84,0.2,
"De 50 y más años (049)",1131,6962,5397,,77.5,,
,,,,,,,
"URBANA (060)",2813,9025,7680,129,85.1,1.4,
"De 12 a 14 años (061)",305,4,4,,100,,
"De 15 a 19 años (062)",315,57,56,16,98.2,28.1,
"De 20 a 24 años (063)",186,181,175,15,96.7,8.3,
"De 25 a 29 años (064)",224,410,393,31,95.9,7.6,
"De 30 a 34 años (065)",279,666,622,28,93.4,4.2,
"De 35 a 39 años (066)",282,941,885,29,94,3.1,
"De 40 a 44 años (067)",228,1021,913,8,89.4,0.8,
"De 45 a 49 años (068)",195,1012,874,2,86.4,0.2,
"De 50 y más años (069)",799,4733,3758,,79.4,,
"PEA (070)",1246,4021,3526,48,87.7,1.2,
"De 12 a 14 años (071)",62,1,1,,100,,
"De 15 a 19 años (072)",92,27,26,7,96.3,25.9,
"De 20 a 24 años (073)",77,63,62,5,98.4,7.9,
"De 25 a 29 años (074)",121,173,166,7,96,4,
"De 30 a 34 años (075)",172,337,314,10,93.2,3,
"De 35 a 39 años (076)",173,490,466,15,95.1,3.1,
"De 40 a 44 años (077)",140,613,552,3,90,0.5,
"De 45 a 49 años (078)",107,517,469,1,90.7,0.2,
"De 50 y más años (079)",302,1800,1470,,81.7,,
"Ocupada (080)",1222,3954,3474,48,87.9,1.2,
"De 12 a 14 años (081)",61,1,1,,100,,
"De 15 a 19 años (082)",90,26,25,7,96.2,26.9,
"De 20 a 24 años (083)",73,61,60,5,98.4,8.2,
"De 25 a 29 años (084)",116,163,156,7,95.7,4.3,
"De 30 a 34 años (085)",172,337,314,10,93.2,3,
"De 35 a 39 años (086)",172,485,461,15,95.1,3.1,
"De 40 a 44 años (087)",138,596,541,3,90.8,0.5,
"De 45 a 49 años (088)",103,510,464,1,91,0.2,
"De 50 y más años (089)",297,1775,1452,,81.8,,
"Desocupada (090)",24,67,52,,77.6,,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",2,1,1,,100,,
"De 20 a 24 años (093)",4,2,2,,100,,
"De 25 a 29 años (094)",5,10,10,,100,,
"De 35 a 39 años (096)",1,5,5,,100,,
"De 40 a 44 años (097)",2,17,11,,64.7,,
"De 45 a 49 años (098)",4,7,5,,71.4,,
"De 50 y más años (099)",5,25,18,,72,,
"No PEA (100)",1567,5004,4154,81,83,1.6,
"De 12 a 14 años (101)",243,3,3,,100,,
"De 15 a 19 años (102)",223,30,30,9,100,30,
"De 20 a 24 años (103)",109,118,113,10,95.8,8.5,
"De 25 a 29 años (104)",103,237,227,24,95.8,10.1,
"De 30 a 34 años (105)",107,329,308,18,93.6,5.5,
"De 35 a 39 años (106)",109,451,419,14,92.9,3.1,
"De 40 a 44 años (107)",88,408,361,5,88.5,1.2,
"De 45 a 49 años (108)",88,495,405,1,81.8,0.2,
"De 50 y más años (109)",497,2933,2288,,78,,
,,,,,,,
"RURAL (120)",2793,11315,9455,157,83.6,1.4,
"De 12 a 14 años (121)",253,2,2,,100,,
"De 15 a 19 años (122)",210,64,60,17,93.8,26.6,
"De 20 a 24 años (123)",198,263,255,36,97,13.7,
"De 25 a 29 años (124)",232,615,567,35,92.2,5.7,
"De 30 a 34 años (125)",252,851,787,26,92.5,3.1,
"De 35 a 39 años (126)",248,1057,956,27,90.4,2.6,
"De 40 a 44 años (127)",248,1362,1188,13,87.2,1,
"De 45 a 49 años (128)",198,1194,1011,3,84.7,0.3,
"De 50 y más años (129)",954,5907,4629,,78.4,,
"PEA (130)",1033,4254,3634,65,85.4,1.5,
"De 12 a 14 años (131)",28,,,,,,
"De 15 a 19 años (132)",62,25,25,4,100,16,
"De 20 a 24 años (133)",81,90,88,12,97.8,13.3,
"De 25 a 29 años (134)",94,240,223,9,92.9,3.8,
"De 30 a 34 años (135)",124,389,359,15,92.3,3.9,
"De 35 a 39 años (136)",117,497,453,18,91.1,3.6,
"De 40 a 44 años (137)",126,655,565,5,86.3,0.8,
"De 45 a 49 años (138)",81,480,401,2,83.5,0.4,
"De 50 y más años (139)",320,1878,1520,,80.9,,
"Ocupada (140)",1028,4252,3632,65,85.4,1.5,
"De 12 a 14 años (141)",27,,,,,,
"De 15 a 19 años (142)",59,25,25,4,100,16,
"De 20 a 24 años (143)",81,90,88,12,97.8,13.3,
"De 25 a 29 años (144)",94,240,223,9,92.9,3.8,
"De 30 a 34 años (145)",123,387,357,15,92.2,3.9,
"De 35 a 39 años (146)",117,497,453,18,91.1,3.6,
"De 40 a 44 años (147)",126,655,565,5,86.3,0.8,
"De 45 a 49 años (148)",81,480,401,2,83.5,0.4,
"De 50 y más años (149)",320,1878,1520,,80.9,,
"Desocupada (150)",5,2,2,,100,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",3,,,,,,
"De 30 a 34 años (155)",1,2,2,,100,,
"No PEA (160)",1760,7061,5821,92,82.4,1.3,
"De 12 a 14 años (161)",225,2,2,,100,,
"De 15 a 19 años (162)",148,39,35,13,89.7,33.3,
"De 20 a 24 años (163)",117,173,167,24,96.5,13.9,
"De 25 a 29 años (164)",138,375,344,26,91.7,6.9,
"De 30 a 34 años (165)",128,462,428,11,92.6,2.4,
"De 35 a 39 años (166)",131,560,503,9,89.8,1.6,
"De 40 a 44 años (167)",122,707,623,8,88.1,1.1,
"De 45 a 49 años (168)",117,714,610,1,85.4,0.1,
"De 50 y más años (169)",634,4029,3109,,77.2,,
