"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Otras activ. serv.comun.soc y personales (040)",41,,20,6,,,,1,,14,,
"Hogares privados con servicio doméstico (041)",18,,,,,,,,,18,,
"Actividad economica no especificada (043)",87,,,,2,,,,,,,85
"Mujeres (044)",1256,9,348,27,54,167,75,22,1,468,,85
"Agric., ganadería, caza y silvicultura (045)",325,,,,,,75,,,250,,
"Industrias manufactureras (048)",23,,,,,2,,21,,,,
"Suministro de electricidad, gas y agua (049)",1,,,,,,,,,1,,
"Construcción (050)",4,,,,,,,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",176,,1,2,,125,,1,,47,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,,,1,,,,,,
"Comercio al por mayor (053)",8,,,,,8,,,,,,
"Comercio al por menor (054)",167,,1,2,,116,,1,,47,,
"Hoteles y restaurantes (055)",69,,1,2,,40,,,,26,,
"Trans., almac. y comunicaciones (056)",4,,2,,,,,,,2,,
"Intermediación financiera (057)",2,,1,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (058)",15,,5,,8,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",47,4,5,3,29,,,,,6,,
"Enseñanza (060)",309,5,292,1,10,,,,,1,,
"Servicios sociales y de salud (061)",61,,37,18,6,,,,,,,
"Otras activ. serv.comun.soc y personales (062)",28,,4,1,1,,,,,22,,
"Hogares privados con servicio doméstico (063)",107,,,,,,,,,107,,
"Actividad economica no especificada (065)",85,,,,,,,,,,,85
,,,,,,,,,,,,
"URBANA (066)",1940,24,661,77,102,273,197,68,100,334,11,93
"Agric., ganadería, caza y silvicultura (067)",307,,1,4,1,,197,,,104,,
"Explotación de minas y canteras (069)",2,,,,,,,1,,1,,
"Industrias manufactureras (070)",68,,1,2,,13,,47,5,,,
"Suministro de electricidad, gas y agua (071)",6,,1,,1,,,1,1,2,,
"Construcción (072)",71,,3,2,2,,,3,45,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",291,,2,3,,214,,13,,59,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,1,,4,,8,,,,
"Comercio al por mayor (075)",19,,,,,19,,,,,,
"Comercio al por menor (076)",259,,2,2,,191,,5,,59,,
"Hoteles y restaurantes (077)",72,,1,2,1,44,,,,24,,
"Trans., almac. y comunicaciones (078)",58,,3,2,4,,,1,39,9,,
"Intermediación financiera (079)",4,,2,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",43,,16,8,13,1,,,1,4,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",110,9,14,12,47,1,,,5,11,11,
"Enseñanza (082)",585,15,544,2,21,,,,,3,,
"Servicios sociales y de salud (083)",109,,56,36,10,,,1,4,2,,
"Otras activ. serv.comun.soc y personales (084)",44,,17,4,1,,,1,,21,,
"Hogares privados con servicio doméstico (085)",77,,,,,,,,,77,,
"Actividad economica no especificada (087)",93,,,,,,,,,,,93
"Hombres (088)",1227,16,380,55,63,133,181,64,100,176,11,48
"Agric., ganadería, caza y silvicultura (089)",277,,1,4,1,,181,,,90,,
"Explotación de minas y canteras (091)",2,,,,,,,1,,1,,
"Industrias manufactureras (092)",63,,1,2,,11,,44,5,,,
"Suministro de electricidad, gas y agua (093)",6,,1,,1,,,1,1,2,,
"Construcción (094)",71,,3,2,2,,,3,45,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",148,,1,2,,110,,12,,23,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",12,,,1,,3,,8,,,,
"Comercio al por mayor (097)",11,,,,,11,,,,,,
"Comercio al por menor (098)",125,,1,1,,96,,4,,23,,
"Hoteles y restaurantes (099)",15,,,,1,10,,,,4,,
"Trans., almac. y comunicaciones (100)",54,,1,2,4,,,1,39,7,,
"Intermediación financiera (101)",2,,1,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",35,,12,8,9,1,,,1,4,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",72,6,9,9,24,1,,,5,7,11,
"Enseñanza (104)",342,10,314,1,15,,,,,2,,
"Servicios sociales y de salud (105)",56,,23,21,5,,,1,4,2,,
"Otras activ. serv.comun.soc y personales (106)",27,,13,4,,,,1,,9,,
"Hogares privados con servicio doméstico (107)",9,,,,,,,,,9,,
"Actividad economica no especificada (109)",48,,,,,,,,,,,48
"Mujeres (110)",713,8,281,22,39,140,16,4,,158,,45
"Agric., ganadería, caza y silvicultura (111)",30,,,,,,16,,,14,,
"Industrias manufactureras (114)",5,,,,,2,,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",143,,1,1,,104,,1,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,,1,,,,,,
"Comercio al por mayor (119)",8,,,,,8,,,,,,
"Comercio al por menor (120)",134,,1,1,,95,,1,,36,,
"Hoteles y restaurantes (121)",57,,1,2,,34,,,,20,,
"Trans., almac. y comunicaciones (122)",4,,2,,,,,,,2,,
"Intermediación financiera (123)",2,,1,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",8,,4,,4,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",38,3,5,3,23,,,,,4,,
"Enseñanza (126)",243,5,230,1,6,,,,,1,,
"Servicios sociales y de salud (127)",53,,33,15,5,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",17,,4,,1,,,,,12,,
"Hogares privados con servicio doméstico (129)",68,,,,,,,,,68,,
"Actividad economica no especificada (131)",45,,,,,,,,,,,45
,,,,,,,,,,,,
"RURAL (132)",3902,5,231,20,45,45,1679,134,99,1567,,77
"Agric., ganadería, caza y silvicultura (133)",2948,,,,,,1678,,,1270,,
"Pesca (134)",1,,,,,,1,,,,,
"Industrias manufactureras (136)",118,,,,,,,111,2,5,,
"Suministro de electricidad, gas y agua (137)",33,,,,,,,5,2,26,,
"Construcción (138)",253,,2,5,5,,,7,84,150,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",63,,,2,1,35,,8,,17,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,,,,,4,,,,
"Comercio al por menor (142)",59,,,2,1,35,,4,,17,,
"Hoteles y restaurantes (143)",16,,,,,8,,,,8,,
"Trans., almac. y comunicaciones (144)",12,,,,2,,,,8,2,,
"Activid.inmobil., empres. y alquileres (146)",18,,2,,7,,,1,,8,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",45,3,1,2,20,1,,1,1,16,,
"Enseñanza (148)",222,2,212,,7,,,,,1,,
"Servicios sociales y de salud (149)",21,,7,8,1,1,,1,2,1,,
"Otras activ. serv.comun.soc y personales (150)",25,,7,3,,,,,,15,,
"Hogares privados con servicio doméstico (151)",48,,,,,,,,,48,,
"Actividad economica no especificada (153)",79,,,,2,,,,,,,77
"Hombres (154)",3359,4,164,15,30,18,1620,116,98,1257,,37
"Agric., ganadería, caza y silvicultura (155)",2653,,,,,,1619,,,1034,,
"Pesca (156)",1,,,,,,1,,,,,
"Industrias manufactureras (158)",100,,,,,,,93,2,5,,
"Suministro de electricidad, gas y agua (159)",32,,,,,,,5,2,25,,
"Construcción (160)",249,,2,5,5,,,7,83,147,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",30,,,1,1,14,,8,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,,,,,4,,,,
"Comercio al por menor (164)",26,,,1,1,14,,4,,6,,
"Hoteles y restaurantes (165)",4,,,,,2,,,,2,,
"Trans., almac. y comunicaciones (166)",12,,,,2,,,,8,2,,
"Activid.inmobil., empres. y alquileres (168)",11,,1,,3,,,1,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",36,2,1,2,14,1,,1,1,14,,
"Enseñanza (170)",156,2,150,,3,,,,,1,,
"Servicios sociales y de salud (171)",13,,3,5,,1,,1,2,1,,
"Otras activ. serv.comun.soc y personales (172)",14,,7,2,,,,,,5,,
"Hogares privados con servicio doméstico (173)",9,,,,,,,,,9,,
"Actividad economica no especificada (175)",39,,,,2,,,,,,,37
"Mujeres (176)",543,1,67,5,15,27,59,18,1,310,,40
"Agric., ganadería, caza y silvicultura (177)",295,,,,,,59,,,236,,
"Industrias manufactureras (180)",18,,,,,,,18,,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",4,,,,,,,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",33,,,1,,21,,,,11,,
"Comercio al por menor (186)",33,,,1,,21,,,,11,,
"Hoteles y restaurantes (187)",12,,,,,6,,,,6,,
"Activid.inmobil., empres. y alquileres (190)",7,,1,,4,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,1,,,6,,,,,2,,
"Enseñanza (192)",66,,62,,4,,,,,,,
"Servicios sociales y de salud (193)",8,,4,3,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",11,,,1,,,,,,10,,
"Hogares privados con servicio doméstico (195)",39,,,,,,,,,39,,
"Actividad economica no especificada (197)",40,,,,,,,,,,,40
