"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Ocupaciñn no especificada (102)",5,,4,,,1,,
"Desocupado (103)",86,,,,,,,86
"Mujeres (104)",500,5,89,207,,186,2,11
"Profes., científicos e intelectuales (106)",7,5,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",16,,2,9,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",194,,,194,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",1,,1,,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,1,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",264,,83,1,,178,2,
"Ocupaciñn no especificada (115)",5,,2,1,,2,,
"Desocupado (116)",11,,,,,,,11
