"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",16,,,,,,2,14
"De 15 a 19 años (062)",112,,,,,,65,47
"De 20 a 24 años (063)",311,,,,,,213,98
"De 25 a 29 años (064)",378,,,,,31,254,93
"De 30 a 34 años (065)",468,,,,,118,256,94
"De 35 a 39 años (066)",478,,,,9,199,203,67
"De 40 a 44 años (067)",460,,,,52,245,110,53
"De 45 a 49 años (068)",359,,,1,100,187,17,54
"De 50 y más años (069)",1159,35,132,324,308,144,6,210
"PEA (070)",1166,3,16,79,166,365,316,221
"De 12 a 14 años (071)",1,,,,,,1,
"De 15 a 19 años (072)",17,,,,,,11,6
"De 20 a 24 años (073)",75,,,,,,45,30
"De 25 a 29 años (074)",100,,,,,6,65,29
"De 30 a 34 años (075)",136,,,,,35,71,30
"De 35 a 39 años (076)",185,,,,3,79,75,28
"De 40 a 44 años (077)",211,,,,26,116,44,25
"De 45 a 49 años (078)",155,,,1,38,86,3,27
"De 50 y más años (079)",286,3,16,78,99,43,1,46
"Ocupada (080)",1146,3,16,77,165,360,310,215
"De 12 a 14 años (081)",1,,,,,,1,
"De 15 a 19 años (082)",17,,,,,,11,6
"De 20 a 24 años (083)",73,,,,,,44,29
"De 25 a 29 años (084)",100,,,,,6,65,29
"De 30 a 34 años (085)",133,,,,,34,69,30
"De 35 a 39 años (086)",181,,,,3,78,73,27
"De 40 a 44 años (087)",207,,,,26,114,43,24
"De 45 a 49 años (088)",152,,,1,38,85,3,25
"De 50 y más años (089)",282,3,16,76,98,43,1,45
"Desocupada (090)",20,,,2,1,5,6,6
"De 20 a 24 años (093)",2,,,,,,1,1
"De 30 a 34 años (095)",3,,,,,1,2,
"De 35 a 39 años (096)",4,,,,,1,2,1
"De 40 a 44 años (097)",4,,,,,2,1,1
"De 45 a 49 años (098)",3,,,,,1,,2
"De 50 y más años (099)",4,,,2,1,,,1
"No PEA (100)",2575,32,116,246,303,559,810,509
"De 12 a 14 años (101)",15,,,,,,1,14
"De 15 a 19 años (102)",95,,,,,,54,41
"De 20 a 24 años (103)",236,,,,,,168,68
"De 25 a 29 años (104)",278,,,,,25,189,64
"De 30 a 34 años (105)",332,,,,,83,185,64
"De 35 a 39 años (106)",293,,,,6,120,128,39
"De 40 a 44 años (107)",249,,,,26,129,66,28
"De 45 a 49 años (108)",204,,,,62,101,14,27
"De 50 y más años (109)",873,32,116,246,209,101,5,164
,,,,,,,,
"RURAL (120)",2471,7,23,74,159,438,1317,453
"De 12 a 14 años (121)",8,,,,,,2,6
"De 15 a 19 años (122)",202,,,,,,143,59
"De 20 a 24 años (123)",450,,,,,1,335,114
"De 25 a 29 años (124)",408,,,,,23,314,71
"De 30 a 34 años (125)",308,,,,1,50,215,42
"De 35 a 39 años (126)",278,,,,4,76,165,33
"De 40 a 44 años (127)",192,,,,10,75,81,26
"De 45 a 49 años (128)",188,,,2,17,98,52,19
"De 50 y más años (129)",437,7,23,72,127,115,10,83
"PEA (130)",571,,3,13,30,106,289,130
"De 12 a 14 años (131)",4,,,,,,1,3
"De 15 a 19 años (132)",41,,,,,,29,12
"De 20 a 24 años (133)",111,,,,,,81,30
"De 25 a 29 años (134)",99,,,,,8,71,20
"De 30 a 34 años (135)",78,,,,,17,46,15
"De 35 a 39 años (136)",71,,,,2,20,34,15
"De 40 a 44 años (137)",46,,,,3,16,16,11
"De 45 a 49 años (138)",46,,,1,1,24,10,10
"De 50 y más años (139)",75,,3,12,24,21,1,14
"Ocupada (140)",568,,3,13,30,104,288,130
"De 12 a 14 años (141)",4,,,,,,1,3
"De 15 a 19 años (142)",41,,,,,,29,12
"De 20 a 24 años (143)",110,,,,,,80,30
"De 25 a 29 años (144)",99,,,,,8,71,20
"De 30 a 34 años (145)",78,,,,,17,46,15
"De 35 a 39 años (146)",70,,,,2,19,34,15
"De 40 a 44 años (147)",45,,,,3,15,16,11
"De 45 a 49 años (148)",46,,,1,1,24,10,10
"De 50 y más años (149)",75,,3,12,24,21,1,14
"Desocupada (150)",3,,,,,2,1,
"De 20 a 24 años (153)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,1,,
"De 40 a 44 años (157)",1,,,,,1,,
"No PEA (160)",1900,7,20,61,129,332,1028,323
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",161,,,,,,114,47
"De 20 a 24 años (163)",339,,,,,1,254,84
"De 25 a 29 años (164)",309,,,,,15,243,51
"De 30 a 34 años (165)",230,,,,1,33,169,27
"De 35 a 39 años (166)",207,,,,2,56,131,18
"De 40 a 44 años (167)",146,,,,7,59,65,15
"De 45 a 49 años (168)",142,,,1,16,74,42,9
"De 50 y más años (169)",362,7,20,60,103,94,9,69
