"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2146,,,,139,841,817,349
"De 45 a 49 años (048)",1889,,,10,371,866,367,275
"De 50 y más años (049)",9756,327,903,2248,2673,1246,78,2281
,,,,,,,,
"URBANA (060)",29594,242,739,2071,3744,5874,9572,7352
"De 12 a 14 años (061)",22,,,,,,1,21
"De 15 a 19 años (062)",383,,,,,,233,150
"De 20 a 24 años (063)",2523,,,,,2,1430,1091
"De 25 a 29 años (064)",3772,,,,,208,2288,1276
"De 30 a 34 años (065)",4064,,,,1,651,2363,1049
"De 35 a 39 años (066)",3713,,,,54,1125,1810,724
"De 40 a 44 años (067)",3227,,,,240,1376,1000,611
"De 45 a 49 años (068)",2670,,,19,585,1242,375,449
"De 50 y más años (069)",9220,242,739,2052,2864,1270,72,1981
"PEA (070)",12759,16,87,522,1575,3141,4068,3350
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",105,,,,,,64,41
"De 20 a 24 años (073)",874,,,,,,438,436
"De 25 a 29 años (074)",1716,,,,,98,916,702
"De 30 a 34 años (075)",2048,,,,1,350,1082,615
"De 35 a 39 años (076)",1961,,,,29,628,886,418
"De 40 a 44 años (077)",1769,,,,146,799,466,358
"De 45 a 49 años (078)",1475,,,11,321,702,178,263
"De 50 y más años (079)",2810,16,87,511,1078,564,38,516
"Ocupada (080)",12161,15,86,514,1544,3062,3805,3135
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",91,,,,,,55,36
"De 20 a 24 años (083)",774,,,,,,389,385
"De 25 a 29 años (084)",1569,,,,,90,840,639
"De 30 a 34 años (085)",1921,,,,1,333,1012,575
"De 35 a 39 años (086)",1886,,,,26,615,848,397
"De 40 a 44 años (087)",1720,,,,143,783,451,343
"De 45 a 49 años (088)",1446,,,11,315,692,172,256
"De 50 y más años (089)",2753,15,86,503,1059,549,38,503
"Desocupada (090)",598,1,1,8,31,79,263,215
"De 15 a 19 años (092)",14,,,,,,9,5
"De 20 a 24 años (093)",100,,,,,,49,51
"De 25 a 29 años (094)",147,,,,,8,76,63
"De 30 a 34 años (095)",127,,,,,17,70,40
"De 35 a 39 años (096)",75,,,,3,13,38,21
"De 40 a 44 años (097)",49,,,,3,16,15,15
"De 45 a 49 años (098)",29,,,,6,10,6,7
"De 50 y más años (099)",57,1,1,8,19,15,,13
"No PEA (100)",16835,226,652,1549,2169,2733,5504,4002
"De 12 a 14 años (101)",21,,,,,,1,20
"De 15 a 19 años (102)",278,,,,,,169,109
"De 20 a 24 años (103)",1649,,,,,2,992,655
"De 25 a 29 años (104)",2056,,,,,110,1372,574
"De 30 a 34 años (105)",2016,,,,,301,1281,434
"De 35 a 39 años (106)",1752,,,,25,497,924,306
"De 40 a 44 años (107)",1458,,,,94,577,534,253
"De 45 a 49 años (108)",1195,,,8,264,540,197,186
"De 50 y más años (109)",6410,226,652,1541,1786,706,34,1465
,,,,,,,,
"RURAL (120)",10235,102,273,812,1240,2024,3490,2294
"De 12 a 14 años (121)",7,,,,,,,7
"De 15 a 19 años (122)",239,,,,,,165,74
"De 20 a 24 años (123)",996,,,,,3,636,357
"De 25 a 29 años (124)",1144,,,,,53,785,306
"De 30 a 34 años (125)",1130,,,,1,208,699,222
"De 35 a 39 años (126)",1100,,,,8,349,595,148
"De 40 a 44 años (127)",891,,,,57,350,353,131
"De 45 a 49 años (128)",840,,,2,129,396,204,109
"De 50 y más años (129)",3888,102,273,810,1045,665,53,940
"PEA (130)",1775,1,22,103,195,410,572,472
"De 15 a 19 años (132)",36,,,,,,21,15
"De 20 a 24 años (133)",188,,,,,1,99,88
"De 25 a 29 años (134)",224,,,,,9,121,94
"De 30 a 34 años (135)",210,,,,,48,111,51
"De 35 a 39 años (136)",226,,,,3,71,107,45
"De 40 a 44 años (137)",203,,,,12,86,70,35
"De 45 a 49 años (138)",146,,,,22,70,34,20
"De 50 y más años (139)",542,1,22,103,158,125,9,124
"Ocupada (140)",1726,1,22,102,193,400,555,453
"De 15 a 19 años (142)",32,,,,,,21,11
"De 20 a 24 años (143)",179,,,,,1,94,84
"De 25 a 29 años (144)",214,,,,,9,114,91
"De 30 a 34 años (145)",204,,,,,46,109,49
"De 35 a 39 años (146)",221,,,,3,71,105,42
"De 40 a 44 años (147)",199,,,,12,82,70,35
"De 45 a 49 años (148)",143,,,,22,69,33,19
"De 50 y más años (149)",534,1,22,102,156,122,9,122
"Desocupada (150)",49,,,1,2,10,17,19
"De 15 a 19 años (152)",4,,,,,,,4
"De 20 a 24 años (153)",9,,,,,,5,4
"De 25 a 29 años (154)",10,,,,,,7,3
"De 30 a 34 años (155)",6,,,,,2,2,2
"De 35 a 39 años (156)",5,,,,,,2,3
"De 40 a 44 años (157)",4,,,,,4,,
"De 45 a 49 años (158)",3,,,,,1,1,1
"De 50 y más años (159)",8,,,1,2,3,,2
"No PEA (160)",8460,101,251,709,1045,1614,2918,1822
"De 12 a 14 años (161)",7,,,,,,,7
"De 15 a 19 años (162)",203,,,,,,144,59
"De 20 a 24 años (163)",808,,,,,2,537,269
"De 25 a 29 años (164)",920,,,,,44,664,212
"De 30 a 34 años (165)",920,,,,1,160,588,171
"De 35 a 39 años (166)",874,,,,5,278,488,103
"De 40 a 44 años (167)",688,,,,45,264,283,96
"De 45 a 49 años (168)",694,,,2,107,326,170,89
"De 50 y más años (169)",3346,101,251,707,887,540,44,816
