"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",101,90,20,25,20,14,11,,,,11,152
"De 30 a 34 años (025)",119,113,7,26,23,24,26,4,2,1,6,307
"De 35 a 39 años (026)",118,116,6,11,20,22,38,18,1,,2,402
"De 40 a 44 años (027)",92,90,3,9,11,17,23,18,8,1,2,379
"De 45 a 49 años (028)",43,42,2,6,3,4,10,10,4,3,1,207
"De 50 y más años (029)",142,140,3,6,7,8,33,31,29,23,2,882
"Desocupada (030)",48,42,18,7,3,4,7,3,,,6,76
"De 12 a 14 años (031)",4,4,3,,1,,,,,,,2
"De 15 a 19 años (032)",13,11,11,,,,,,,,2,
"De 20 a 24 años (033)",7,5,1,4,,,,,,,2,4
"De 25 a 29 años (034)",5,3,1,1,,,1,,,,2,5
"De 30 a 34 años (035)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (036)",2,2,,1,,,,1,,,,7
"De 40 a 44 años (037)",1,1,,,,,,1,,,,7
"De 45 a 49 años (038)",5,5,1,,1,2,1,,,,,13
"De 50 y más años (039)",8,8,1,,1,1,4,1,,,,29
"No PEA (040)",5857,5711,1739,470,491,493,855,703,520,440,146,20584
"De 12 a 14 años (041)",840,831,827,4,,,,,,,9,4
"De 15 a 19 años (042)",839,807,694,92,17,4,,,,,32,138
"De 20 a 24 años (043)",552,523,114,183,146,60,18,2,,,29,743
"De 25 a 29 años (044)",484,464,28,72,125,131,95,11,2,,20,1212
"De 30 a 34 años (045)",540,527,9,35,76,106,206,79,12,4,13,2064
"De 35 a 39 años (046)",500,491,9,16,27,59,170,132,66,12,9,2533
"De 40 a 44 años (047)",395,390,2,7,18,24,95,119,83,42,5,2444
"De 45 a 49 años (048)",319,317,7,8,10,14,62,74,73,69,2,2232
"De 50 y más años (049)",1388,1361,49,53,72,95,209,286,284,313,27,9214
,,,,,,,,,,,,
"URBANA (060)",1277,1245,380,118,137,133,200,140,100,37,32,3811
"De 12 a 14 años (061)",160,160,159,1,,,,,,,,1
"De 15 a 19 años (062)",179,174,155,15,4,,,,,,5,23
"De 20 a 24 años (063)",111,102,25,42,24,9,1,1,,,9,127
"De 25 a 29 años (064)",123,116,19,22,30,29,15,1,,,7,240
"De 30 a 34 años (065)",132,129,4,15,31,37,32,8,2,,3,393
"De 35 a 39 años (066)",128,127,5,7,14,26,51,18,5,1,1,505
"De 40 a 44 años (067)",112,111,2,5,12,14,39,27,11,1,1,520
"De 45 a 49 años (068)",68,67,3,3,3,5,16,19,14,4,1,376
"De 50 y más años (069)",264,259,8,8,19,13,46,66,68,31,5,1626
"PEA (070)",309,300,47,45,44,51,62,32,14,5,9,935
"De 12 a 14 años (071)",2,2,2,,,,,,,,,
"De 15 a 19 años (072)",16,16,15,1,,,,,,,,1
"De 20 a 24 años (073)",21,20,6,10,2,2,,,,,1,20
"De 25 a 29 años (074)",48,44,13,11,11,7,2,,,,4,62
"De 30 a 34 años (075)",49,48,3,11,11,15,7,1,,,1,112
"De 35 a 39 años (076)",55,55,3,5,8,15,22,2,,,,172
"De 40 a 44 años (077)",49,48,2,3,7,10,13,11,2,,1,194
"De 45 a 49 años (078)",22,21,2,3,2,1,5,6,2,,1,90
"De 50 y más años (079)",47,46,1,1,3,1,13,12,10,5,1,284
"Ocupada (080)",303,294,44,44,43,51,61,32,14,5,9,927
"De 12 a 14 años (081)",2,2,2,,,,,,,,,
"De 15 a 19 años (082)",14,14,13,1,,,,,,,,1
"De 20 a 24 años (083)",21,20,6,10,2,2,,,,,1,20
"De 25 a 29 años (084)",47,43,13,10,11,7,2,,,,4,61
"De 30 a 34 años (085)",49,48,3,11,11,15,7,1,,,1,112
"De 35 a 39 años (086)",55,55,3,5,8,15,22,2,,,,172
"De 40 a 44 años (087)",49,48,2,3,7,10,13,11,2,,1,194
"De 45 a 49 años (088)",20,19,1,3,1,1,5,6,2,,1,88
"De 50 y más años (089)",46,45,1,1,3,1,12,12,10,5,1,279
"Desocupada (090)",6,6,3,1,1,,1,,,,,8
"De 15 a 19 años (092)",2,2,2,,,,,,,,,
"De 25 a 29 años (094)",1,1,,1,,,,,,,,1
"De 45 a 49 años (098)",2,2,1,,1,,,,,,,2
"De 50 y más años (099)",1,1,,,,,1,,,,,5
"No PEA (100)",968,945,333,73,93,82,138,108,86,32,23,2876
"De 12 a 14 años (101)",158,158,157,1,,,,,,,,1
"De 15 a 19 años (102)",163,158,140,14,4,,,,,,5,22
"De 20 a 24 años (103)",90,82,19,32,22,7,1,1,,,8,107
"De 25 a 29 años (104)",75,72,6,11,19,22,13,1,,,3,178
"De 30 a 34 años (105)",83,81,1,4,20,22,25,7,2,,2,281
"De 35 a 39 años (106)",73,72,2,2,6,11,29,16,5,1,1,333
"De 40 a 44 años (107)",63,63,,2,5,4,26,16,9,1,,326
"De 45 a 49 años (108)",46,46,1,,1,4,11,13,12,4,,286
"De 50 y más años (109)",217,213,7,7,16,12,33,54,58,26,4,1342
,,,,,,,,,,,,
"RURAL (120)",5377,5228,1494,479,452,457,804,647,464,431,149,19253
"De 12 a 14 años (121)",692,683,679,3,1,,,,,,9,5
"De 15 a 19 años (122)",731,699,594,85,14,5,1,,,,32,132
"De 20 a 24 años (123)",516,492,114,174,132,54,17,1,,,24,678
"De 25 a 29 años (124)",467,441,30,76,115,116,92,10,2,,26,1129
"De 30 a 34 años (125)",530,514,12,47,68,94,201,75,12,5,16,1987
"De 35 a 39 años (126)",492,482,10,21,33,55,157,133,62,11,10,2437
"De 40 a 44 años (127)",376,370,3,11,17,27,79,111,80,42,6,2310
"De 45 a 49 años (128)",299,297,7,11,11,15,57,65,63,68,2,2076
"De 50 y más años (129)",1274,1250,45,51,61,91,200,252,245,305,24,8499
"PEA (130)",488,462,88,82,54,46,87,52,30,23,26,1545
"De 12 a 14 años (131)",10,10,9,,1,,,,,,,2
"De 15 a 19 años (132)",55,50,40,7,1,1,1,,,,5,16
"De 20 a 24 años (133)",54,51,19,23,8,1,,,,,3,42
"De 25 a 29 años (134)",58,49,8,15,9,7,10,,,,9,95
"De 30 a 34 años (135)",73,68,4,16,12,10,20,3,2,1,5,204
"De 35 a 39 años (136)",65,63,3,7,12,7,16,17,1,,2,237
"De 40 a 44 años (137)",44,43,1,6,4,7,10,8,6,1,1,192
"De 45 a 49 años (138)",26,26,1,3,2,5,6,4,2,3,,130
"De 50 y más años (139)",103,102,3,5,5,8,24,20,19,18,1,627
"Ocupada (140)",446,426,73,76,52,42,81,49,30,23,20,1477
"De 12 a 14 años (141)",6,6,6,,,,,,,,,
"De 15 a 19 años (142)",44,41,31,7,1,1,1,,,,3,16
"De 20 a 24 años (143)",47,46,18,19,8,1,,,,,1,38
"De 25 a 29 años (144)",54,47,7,15,9,7,9,,,,7,91
"De 30 a 34 años (145)",70,65,4,15,12,9,19,3,2,1,5,195
"De 35 a 39 años (146)",63,61,3,6,12,7,16,16,1,,2,230
"De 40 a 44 años (147)",43,42,1,6,4,7,10,7,6,1,1,185
"De 45 a 49 años (148)",23,23,1,3,2,3,5,4,2,3,,119
"De 50 y más años (149)",96,95,2,5,4,7,21,19,19,18,1,603
"Desocupada (150)",42,36,15,6,2,4,6,3,,,6,68
"De 12 a 14 años (151)",4,4,3,,1,,,,,,,2
"De 15 a 19 años (152)",11,9,9,,,,,,,,2,
"De 20 a 24 años (153)",7,5,1,4,,,,,,,2,4
"De 25 a 29 años (154)",4,2,1,,,,1,,,,2,4
"De 30 a 34 años (155)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (156)",2,2,,1,,,,1,,,,7
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 45 a 49 años (158)",3,3,,,,2,1,,,,,11
"De 50 y más años (159)",7,7,1,,1,1,3,1,,,,24
"No PEA (160)",4889,4766,1406,397,398,411,717,595,434,408,123,17708
"De 12 a 14 años (161)",682,673,670,3,,,,,,,9,3
"De 15 a 19 años (162)",676,649,554,78,13,4,,,,,27,116
"De 20 a 24 años (163)",462,441,95,151,124,53,17,1,,,21,636
"De 25 a 29 años (164)",409,392,22,61,106,109,82,10,2,,17,1034
"De 30 a 34 años (165)",457,446,8,31,56,84,181,72,10,4,11,1783
"De 35 a 39 años (166)",427,419,7,14,21,48,141,116,61,11,8,2200
"De 40 a 44 años (167)",332,327,2,5,13,20,69,103,74,41,5,2118
"De 45 a 49 años (168)",273,271,6,8,9,10,51,61,61,65,2,1946
"De 50 y más años (169)",1171,1148,42,46,56,83,176,232,226,287,23,7872
