"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"RURAL (138)",338,4,14,16,10,27,58,16,21,73,88,8,3
"Agric., ganadería, caza y silvicultura (139)",79,,1,,,,49,,,29,,,
"Pesca (140)",13,,,2,1,,9,1,,,,,
"Explotación de minas y canteras (141)",5,,1,,,,,4,,,,,
"Industrias manufactureras (142)",13,,,,,,,2,,11,,,
"Construcción (144)",30,,1,,,,,2,9,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",18,,,1,,10,,5,1,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,,,,,,4,1,1,,,
"Comercio al por menor (148)",12,,,1,,10,,1,,,,,
"Hoteles y restaurantes (149)",4,,,,,2,,,,2,,,
"Trans., almac. y comunicaciones (150)",10,,,,,,,,9,1,,,
"Activid.inmobil., empres. y alquileres (152)",20,,1,2,1,12,,1,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",112,2,3,6,6,2,,1,2,2,88,,
"Enseñanza (154)",8,2,6,,,,,,,,,,
"Servicios sociales y de salud (155)",3,,1,2,,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",8,,,3,,1,,,,4,,,
"Hogares privados con servicio doméstico (157)",2,,,,,,,,,2,,,
"Actividad economica no especificada (159)",10,,,,2,,,,,,,8,
"Desocupado (160)",3,,,,,,,,,,,,3
"Hombres (161)",274,2,8,12,6,21,41,14,21,59,83,5,2
"Agric., ganadería, caza y silvicultura (162)",53,,1,,,,32,,,20,,,
"Pesca (163)",12,,,2,,,9,1,,,,,
"Explotación de minas y canteras (164)",5,,1,,,,,4,,,,,
"Industrias manufactureras (165)",12,,,,,,,1,,11,,,
"Construcción (167)",30,,1,,,,,2,9,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",12,,,,,5,,5,1,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,,,,,,4,1,1,,,
"Comercio al por menor (171)",6,,,,,5,,1,,,,,
"Hoteles y restaurantes (172)",3,,,,,1,,,,2,,,
"Trans., almac. y comunicaciones (173)",10,,,,,,,,9,1,,,
"Activid.inmobil., empres. y alquileres (175)",18,,1,1,,12,,1,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",100,,3,4,5,2,,,2,1,83,,
"Enseñanza (177)",3,2,1,,,,,,,,,,
"Servicios sociales y de salud (178)",2,,,2,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,3,,1,,,,2,,,
"Actividad economica no especificada (182)",6,,,,1,,,,,,,5,
"Desocupado (183)",2,,,,,,,,,,,,2
"Mujeres (184)",64,2,6,4,4,6,17,2,,14,5,3,1
"Agric., ganadería, caza y silvicultura (185)",26,,,,,,17,,,9,,,
"Pesca (186)",1,,,,1,,,,,,,,
"Industrias manufactureras (188)",1,,,,,,,1,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",6,,,1,,5,,,,,,,
"Comercio al por menor (194)",6,,,1,,5,,,,,,,
"Hoteles y restaurantes (195)",1,,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",12,2,,2,1,,,1,,1,5,,
"Enseñanza (200)",5,,5,,,,,,,,,,
"Servicios sociales y de salud (201)",1,,1,,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",2,,,,,,,,,2,,,
"Hogares privados con servicio doméstico (203)",2,,,,,,,,,2,,,
"Actividad economica no especificada (205)",4,,,,1,,,,,,,3,
"Desocupado (206)",1,,,,,,,,,,,,1
