"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Agric., ganadería, caza y silvicultura (089)",1427,,,1,3,,903,,1,519,,
"Pesca (090)",421,1,9,21,4,,210,6,8,162,,
"Explotación de minas y canteras (091)",23,,2,4,2,,,12,1,2,,
"Industrias manufactureras (092)",449,1,8,8,5,9,,378,16,24,,
"Suministro de electricidad, gas y agua (093)",20,,,3,1,,,,9,7,,
"Construcción (094)",755,1,9,24,9,,,31,490,191,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2090,2,8,33,4,1130,,138,9,766,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",158,1,1,9,,32,,96,7,12,,
"Comercio al por mayor (097)",112,1,2,2,1,83,,,,23,,
"Comercio al por menor (098)",1820,,5,22,3,1015,,42,2,731,,
"Hoteles y restaurantes (099)",285,,2,13,15,127,,,,128,,
"Trans., almac. y comunicaciones (100)",2982,1,7,28,30,3,,5,1194,1714,,
"Intermediación financiera (101)",22,,1,,14,,,,,7,,
"Activid.inmobil., empres. y alquileres (102)",310,,39,67,16,104,,2,4,78,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",494,11,10,21,94,45,,,10,42,261,
"Enseñanza (104)",241,2,219,5,5,,,,,10,,
"Servicios sociales y de salud (105)",49,,18,24,3,,,,1,3,,
"Otras activ. serv.comun.soc y personales (106)",310,,27,63,20,18,,3,7,172,,
"Hogares privados con servicio doméstico (107)",21,,,,,,,,,21,,
"Actividad economica no especificada (109)",305,,,,,,,,,,,305
"Mujeres (110)",3933,14,415,108,213,1454,31,100,26,1311,5,256
"Agric., ganadería, caza y silvicultura (111)",60,,,,,,28,,1,31,,
"Pesca (112)",9,,3,,,,3,,,3,,
"Explotación de minas y canteras (113)",2,,,,,,,2,,,,
"Industrias manufactureras (114)",115,,,2,1,3,,95,5,9,,
"Construcción (116)",16,,2,1,,,,,6,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1588,,4,25,7,1156,,3,,393,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",13,,,1,,10,,1,,1,,
"Comercio al por mayor (119)",75,,1,4,1,68,,,,1,,
"Comercio al por menor (120)",1500,,3,20,6,1078,,2,,391,,
"Hoteles y restaurantes (121)",581,1,4,10,11,268,,,,287,,
"Trans., almac. y comunicaciones (122)",71,,1,5,8,1,,,12,44,,
"Intermediación financiera (123)",4,,,,4,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",67,,15,12,23,2,,,,15,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",170,6,8,7,100,4,,,2,38,5,
"Enseñanza (126)",366,7,340,4,14,,,,,1,,
"Servicios sociales y de salud (127)",90,,30,30,4,1,,,,25,,
"Otras activ. serv.comun.soc y personales (128)",176,,8,12,29,19,,,,108,,
"Hogares privados con servicio doméstico (129)",350,,,,,,,,,350,,
"Actividad economica no especificada (131)",268,,,,12,,,,,,,256
,,,,,,,,,,,,
"RURAL (132)",1318,1,39,15,10,58,663,22,70,422,2,16
"Agric., ganadería, caza y silvicultura (133)",957,,,2,,,631,,,324,,
"Pesca (134)",38,,,,,,32,,1,5,,
"Industrias manufactureras (136)",20,,,1,,,,14,4,1,,
"Construcción (138)",33,,,,,,,,11,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",57,,,1,,35,,8,1,12,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,,1,,,,8,,,,
"Comercio al por menor (142)",48,,,,,35,,,1,12,,
"Hoteles y restaurantes (143)",17,,,3,,7,,,,7,,
"Trans., almac. y comunicaciones (144)",65,,,,1,,,,53,11,,
"Activid.inmobil., empres. y alquileres (146)",24,,,2,,10,,,,12,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",18,1,1,2,5,6,,,,1,2,
"Enseñanza (148)",35,,34,,,,,,,1,,
"Servicios sociales y de salud (149)",5,,1,2,,,,,,2,,
"Otras activ. serv.comun.soc y personales (150)",17,,3,2,4,,,,,8,,
"Hogares privados con servicio doméstico (151)",16,,,,,,,,,16,,
"Actividad economica no especificada (153)",16,,,,,,,,,,,16
"Hombres (154)",1175,1,16,9,5,32,647,22,70,360,2,11
"Agric., ganadería, caza y silvicultura (155)",913,,,2,,,615,,,296,,
"Pesca (156)",38,,,,,,32,,1,5,,
"Industrias manufactureras (158)",20,,,1,,,,14,4,1,,
"Construcción (160)",33,,,,,,,,11,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",30,,,,,13,,8,1,8,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",8,,,,,,,8,,,,
"Comercio al por menor (164)",22,,,,,13,,,1,8,,
"Hoteles y restaurantes (165)",5,,,2,,3,,,,,,
"Trans., almac. y comunicaciones (166)",65,,,,1,,,,53,11,,
"Activid.inmobil., empres. y alquileres (168)",22,,,2,,10,,,,10,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,1,,,3,6,,,,1,2,
"Enseñanza (170)",14,,13,,,,,,,1,,
"Servicios sociales y de salud (171)",2,,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",8,,2,1,1,,,,,4,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",11,,,,,,,,,,,11
"Mujeres (176)",143,,23,6,5,26,16,,,62,,5
"Agric., ganadería, caza y silvicultura (177)",44,,,,,,16,,,28,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",27,,,1,,22,,,,4,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,1,,,,,,,,
"Comercio al por menor (186)",26,,,,,22,,,,4,,
"Hoteles y restaurantes (187)",12,,,1,,4,,,,7,,
"Activid.inmobil., empres. y alquileres (190)",2,,,,,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,,1,2,2,,,,,,,
"Enseñanza (192)",21,,21,,,,,,,,,
"Servicios sociales y de salud (193)",3,,,1,,,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",9,,1,1,3,,,,,4,,
"Hogares privados con servicio doméstico (195)",15,,,,,,,,,15,,
"Actividad economica no especificada (197)",5,,,,,,,,,,,5
