"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",6,1,4,,1,
"Actividad economica no especificada (043)",94,,29,27,24,14
"Mujeres (045)",4221,68,1005,1321,1166,661
"Agric., ganadería, caza y silvicultura (046)",2564,56,499,646,815,548
"Pesca (047)",3,,1,1,,1
"Explotación de minas y canteras (048)",9,,6,2,1,
"Industrias manufactureras (049)",58,,24,13,13,8
"Suministro de electricidad, gas y agua (050)",18,,8,9,1,
"Construcción (051)",11,,6,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",401,5,99,145,109,43
"Venta, mant.y rep. veh.autom.y motoc. (053)",1,,,1,,
"Comercio al por mayor (054)",11,,3,2,5,1
"Comercio al por menor (055)",389,5,96,142,104,42
"Hoteles y restaurantes (056)",185,5,61,57,55,7
"Trans., almac. y comunicaciones (057)",7,,3,3,1,
"Intermediación financiera (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (059)",14,,5,6,3,
"Admin.pub. y defensa; p. segur.soc.afil (060)",144,,68,59,14,3
"Enseñanza (061)",397,,92,242,62,1
"Servicios sociales y de salud (062)",55,,22,29,4,
"Otras activ. serv.comun.soc y personales (063)",53,,18,19,14,2
"Hogares privados con servicio doméstico (064)",117,2,49,29,22,15
"Actividad economica no especificada (066)",183,,43,55,52,33
,,,,,,
"URBANA (067)",6618,103,1516,2192,1816,991
"Agric., ganadería, caza y silvicultura (068)",3670,85,714,964,1099,808
"Pesca (069)",9,,2,1,4,2
"Explotación de minas y canteras (070)",82,,40,29,13,
"Industrias manufactureras (071)",151,,37,53,39,22
"Suministro de electricidad, gas y agua (072)",4,,3,,1,
"Construcción (073)",282,1,103,111,56,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",556,10,126,189,163,68
"Venta, mant.y rep. veh.autom.y motoc. (075)",11,,3,4,3,1
"Comercio al por mayor (076)",18,,4,3,9,2
"Comercio al por menor (077)",527,10,119,182,151,65
"Hoteles y restaurantes (078)",150,4,41,44,54,7
"Trans., almac. y comunicaciones (079)",169,,63,73,30,3
"Intermediación financiera (080)",6,,3,1,1,1
"Activid.inmobil., empres. y alquileres (081)",53,,12,27,14,
"Admin.pub. y defensa; p. segur.soc.afil (082)",375,,107,163,90,15
"Enseñanza (083)",711,,128,405,169,9
"Servicios sociales y de salud (084)",77,,27,37,11,2
"Otras activ. serv.comun.soc y personales (085)",77,1,25,31,17,3
"Hogares privados con servicio doméstico (086)",93,2,43,21,14,13
"Actividad economica no especificada (088)",153,,42,43,41,27
"Hombres (089)",4024,55,935,1324,1118,592
"Agric., ganadería, caza y silvicultura (090)",2306,47,493,611,659,496
"Pesca (091)",8,,2,1,4,1
"Explotación de minas y canteras (092)",81,,39,29,13,
"Industrias manufactureras (093)",118,,24,46,32,16
"Suministro de electricidad, gas y agua (094)",3,,2,,1,
"Construcción (095)",278,1,102,108,56,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",226,5,49,67,73,32
"Venta, mant.y rep. veh.autom.y motoc. (097)",10,,3,3,3,1
"Comercio al por mayor (098)",8,,2,1,4,1
"Comercio al por menor (099)",208,5,44,63,66,30
"Hoteles y restaurantes (100)",34,,7,8,17,2
"Trans., almac. y comunicaciones (101)",162,,60,70,29,3
"Intermediación financiera (102)",4,,2,,1,1
"Activid.inmobil., empres. y alquileres (103)",41,,8,22,11,
"Admin.pub. y defensa; p. segur.soc.afil (104)",250,,50,111,77,12
"Enseñanza (105)",383,,55,205,115,8
"Servicios sociales y de salud (106)",32,,8,15,7,2
"Otras activ. serv.comun.soc y personales (107)",39,1,12,15,9,2
"Hogares privados con servicio doméstico (108)",5,1,3,,1,
"Actividad economica no especificada (110)",54,,19,16,13,6
"Mujeres (112)",2594,48,581,868,698,399
"Agric., ganadería, caza y silvicultura (113)",1364,38,221,353,440,312
"Pesca (114)",1,,,,,1
"Explotación de minas y canteras (115)",1,,1,,,
"Industrias manufactureras (116)",33,,13,7,7,6
"Suministro de electricidad, gas y agua (117)",1,,1,,,
"Construcción (118)",4,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",330,5,77,122,90,36
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,,1,,
"Comercio al por mayor (121)",10,,2,2,5,1
"Comercio al por menor (122)",319,5,75,119,85,35
"Hoteles y restaurantes (123)",116,4,34,36,37,5
"Trans., almac. y comunicaciones (124)",7,,3,3,1,
"Intermediación financiera (125)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (126)",12,,4,5,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",125,,57,52,13,3
"Enseñanza (128)",328,,73,200,54,1
"Servicios sociales y de salud (129)",45,,19,22,4,
"Otras activ. serv.comun.soc y personales (130)",38,,13,16,8,1
"Hogares privados con servicio doméstico (131)",88,1,40,21,13,13
"Actividad economica no especificada (133)",99,,23,27,28,21
,,,,,,
"RURAL (134)",6146,52,1739,2171,1501,683
"Agric., ganadería, caza y silvicultura (135)",3266,47,735,894,967,623
"Pesca (136)",10,,4,5,1,
"Explotación de minas y canteras (137)",1487,,606,676,203,2
"Industrias manufactureras (138)",100,1,39,32,21,7
"Suministro de electricidad, gas y agua (139)",311,,63,163,81,4
"Construcción (140)",234,1,59,113,59,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",156,,46,58,34,18
"Venta, mant.y rep. veh.autom.y motoc. (142)",7,,3,3,1,
"Comercio al por mayor (143)",6,,3,2,1,
"Comercio al por menor (144)",143,,40,53,32,18
"Hoteles y restaurantes (145)",109,1,49,32,25,2
"Trans., almac. y comunicaciones (146)",43,,13,22,8,
"Activid.inmobil., empres. y alquileres (148)",35,,14,16,5,
"Admin.pub. y defensa; p. segur.soc.afil (149)",64,,23,27,13,1
"Enseñanza (150)",126,,27,70,29,
"Servicios sociales y de salud (151)",24,,12,11,1,
"Otras activ. serv.comun.soc y personales (152)",27,1,9,5,10,2
"Hogares privados con servicio doméstico (153)",30,1,10,8,9,2
"Actividad economica no especificada (155)",124,,30,39,35,20
"Hombres (156)",4519,32,1315,1718,1033,421
"Agric., ganadería, caza y silvicultura (157)",2066,29,457,601,592,387
"Pesca (158)",8,,3,4,1,
"Explotación de minas y canteras (159)",1479,,601,674,202,2
"Industrias manufactureras (160)",75,1,28,26,15,5
"Suministro de electricidad, gas y agua (161)",294,,56,154,80,4
"Construcción (162)",227,1,54,111,59,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",85,,24,35,15,11
"Venta, mant.y rep. veh.autom.y motoc. (164)",7,,3,3,1,
"Comercio al por mayor (165)",5,,2,2,1,
"Comercio al por menor (166)",73,,19,30,13,11
"Hoteles y restaurantes (167)",40,,22,11,7,
"Trans., almac. y comunicaciones (168)",43,,13,22,8,
"Activid.inmobil., empres. y alquileres (170)",33,,13,15,5,
"Admin.pub. y defensa; p. segur.soc.afil (171)",45,,12,20,12,1
"Enseñanza (172)",57,,8,28,21,
"Servicios sociales y de salud (173)",14,,9,4,1,
"Otras activ. serv.comun.soc y personales (174)",12,1,4,2,4,1
"Hogares privados con servicio doméstico (175)",1,,1,,,
"Actividad economica no especificada (177)",40,,10,11,11,8
"Mujeres (179)",1627,20,424,453,468,262
"Agric., ganadería, caza y silvicultura (180)",1200,18,278,293,375,236
"Pesca (181)",2,,1,1,,
"Explotación de minas y canteras (182)",8,,5,2,1,
"Industrias manufactureras (183)",25,,11,6,6,2
"Suministro de electricidad, gas y agua (184)",17,,7,9,1,
"Construcción (185)",7,,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",71,,22,23,19,7
"Comercio al por mayor (188)",1,,1,,,
"Comercio al por menor (189)",70,,21,23,19,7
"Hoteles y restaurantes (190)",69,1,27,21,18,2
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",19,,11,7,1,
"Enseñanza (195)",69,,19,42,8,
"Servicios sociales y de salud (196)",10,,3,7,,
"Otras activ. serv.comun.soc y personales (197)",15,,5,3,6,1
"Hogares privados con servicio doméstico (198)",29,1,9,8,9,2
"Actividad economica no especificada (200)",84,,20,28,24,12
