"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",698,20,235,206,178,59
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",129,,47,46,25,11
"Desocupado (038)",51,,35,12,2,2
,,,,,,
"URBANA (039)",4342,51,1385,1585,992,329
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,,2,5,9,1
"Profes., científicos e intelectuales (041)",418,,75,269,68,6
"Técnicos de nivel medio y trab.asimilados (042)",143,,40,57,37,9
"Jefes y empleados de oficina (043)",127,,62,41,20,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",585,10,186,208,147,34
"Agricult.trabaj. calif. agrop. y pesqueros (045)",609,5,84,148,220,152
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",650,1,246,285,105,13
"Obreros construc., conf., papel, fab., instr. (047)",459,1,158,194,94,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1003,33,389,267,229,85
"Otra (049)",42,,5,22,15,
"Ocupación no especificada (050)",122,,41,45,27,9
"Desocupado (051)",167,1,97,44,21,4
"Hombres (052)",3019,34,970,1093,690,232
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",14,,,5,8,1
"Profes., científicos e intelectuales (054)",212,,33,128,47,4
"Técnicos de nivel medio y trab.asimilados (055)",107,,30,41,28,8
"Jefes y empleados de oficina (056)",57,,20,21,14,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",222,4,71,67,55,25
"Agricult.trabaj. calif. agrop. y pesqueros (058)",486,2,77,124,166,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",624,1,236,278,98,11
"Obreros construc., conf., papel, fab., instr. (060)",448,1,155,188,93,11
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",608,25,250,154,132,47
"Otra (062)",42,,5,22,15,
"Ocupación no especificada (063)",69,,20,31,15,3
"Desocupado (064)",130,1,73,34,19,3
"Mujeres (065)",1323,17,415,492,302,97
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,2,,1,
"Profes., científicos e intelectuales (067)",206,,42,141,21,2
"Técnicos de nivel medio y trab.asimilados (068)",36,,10,16,9,1
"Jefes y empleados de oficina (069)",70,,42,20,6,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",363,6,115,141,92,9
"Agricult.trabaj. calif. agrop. y pesqueros (071)",123,3,7,24,54,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",26,,10,7,7,2
"Obreros construc., conf., papel, fab., instr. (073)",11,,3,6,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",395,8,139,113,97,38
"Ocupación no especificada (076)",53,,21,14,12,6
"Desocupado (077)",37,,24,10,2,1
,,,,,,
"RURAL (078)",3461,31,1146,1278,792,214
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,,,,1,
"Profes., científicos e intelectuales (080)",201,,71,92,38,
"Técnicos de nivel medio y trab.asimilados (081)",200,,62,86,51,1
"Jefes y empleados de oficina (082)",65,,26,27,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",139,2,59,37,33,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",646,2,103,204,220,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",643,,236,262,138,7
"Obreros construc., conf., papel, fab., instr. (086)",245,1,69,126,46,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",813,24,330,237,163,59
"Otra (088)",3,,,3,,
"Ocupación no especificada (089)",419,,134,189,80,16
"Desocupado (090)",86,2,56,15,10,3
"Hombres (091)",2792,15,915,1079,633,150
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,,1,
"Profes., científicos e intelectuales (093)",142,,45,68,29,
"Técnicos de nivel medio y trab.asimilados (094)",186,,54,82,49,1
"Jefes y empleados de oficina (095)",54,,18,24,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,,23,19,17,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",551,,93,185,185,88
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",625,,228,259,135,3
"Obreros construc., conf., papel, fab., instr. (099)",243,1,67,126,46,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",510,12,234,144,82,38
"Otra (101)",2,,,2,,
"Ocupación no especificada (102)",343,,108,157,67,11
"Desocupado (103)",72,2,45,13,10,2
"Mujeres (104)",669,16,231,199,159,64
"Profes., científicos e intelectuales (106)",59,,26,24,9,
"Técnicos de nivel medio y trab.asimilados (107)",14,,8,4,2,
"Jefes y empleados de oficina (108)",11,,8,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",76,2,36,18,16,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",95,2,10,19,35,29
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",18,,8,3,3,4
"Obreros construc., conf., papel, fab., instr. (112)",2,,2,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",303,12,96,93,81,21
"Otra (114)",1,,,1,,
"Ocupación no especificada (115)",76,,26,32,13,5
"Desocupado (116)",14,,11,2,,1
