"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",98,12,38,21,23,4
"Hogares privados con servicio doméstico (042)",25,5,9,6,1,4
"Actividad economica no especificada (044)",260,6,106,81,49,18
"Desocupado (045)",907,18,442,275,138,34
"Mujeres (046)",9419,304,3227,3097,2188,603
"Agric., ganadería, caza y silvicultura (047)",6117,245,1972,1872,1566,462
"Explotación de minas y canteras (049)",1,,,,,1
"Industrias manufactureras (050)",128,2,62,41,16,7
"Suministro de electricidad, gas y agua (051)",3,,2,1,,
"Construcción (052)",15,,6,8,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",983,20,336,346,224,57
"Venta, mant.y rep. veh.autom.y motoc. (054)",8,,5,1,2,
"Comercio al por mayor (055)",35,,15,10,8,2
"Comercio al por menor (056)",940,20,316,335,214,55
"Hoteles y restaurantes (057)",428,9,144,152,108,15
"Trans., almac. y comunicaciones (058)",19,,12,6,1,
"Intermediación financiera (059)",7,,6,1,,
"Activid.inmobil., empres. y alquileres (060)",36,2,18,15,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",113,,69,37,7,
"Enseñanza (062)",472,,107,281,84,
"Servicios sociales y de salud (063)",147,,68,64,15,
"Otras activ. serv.comun.soc y personales (064)",71,2,21,30,17,1
"Hogares privados con servicio doméstico (065)",216,7,113,54,34,8
"Actividad economica no especificada (067)",388,6,123,129,88,42
"Desocupado (068)",275,11,168,60,26,10
,,,,,,
"URBANA (069)",9002,274,2683,3247,2188,610
"Agric., ganadería, caza y silvicultura (070)",4372,165,1138,1476,1150,443
"Explotación de minas y canteras (072)",18,,8,10,,
"Industrias manufactureras (073)",278,8,116,88,51,15
"Suministro de electricidad, gas y agua (074)",51,,7,18,26,
"Construcción (075)",281,2,87,117,70,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1087,38,338,384,256,71
"Venta, mant.y rep. veh.autom.y motoc. (077)",60,1,23,17,15,4
"Comercio al por mayor (078)",67,,24,26,15,2
"Comercio al por menor (079)",960,37,291,341,226,65
"Hoteles y restaurantes (080)",343,13,110,118,89,13
"Trans., almac. y comunicaciones (081)",292,3,127,104,54,4
"Intermediación financiera (082)",12,,7,3,2,
"Activid.inmobil., empres. y alquileres (083)",148,2,48,64,32,2
"Admin.pub. y defensa; p. segur.soc afil (084)",390,,147,149,87,7
"Enseñanza (085)",628,,114,344,170,
"Servicios sociales y de salud (086)",168,,49,92,27,
"Otras activ. serv.comun.soc y personales (087)",123,14,38,38,28,5
"Hogares privados con servicio doméstico (088)",154,10,68,44,24,8
"Actividad economica no especificada (090)",248,10,93,74,49,22
"Desocupado (091)",409,9,188,124,73,15
"Hombres (092)",5586,150,1621,1999,1422,394
"Agric., ganadería, caza y silvicultura (093)",2911,85,752,996,773,305
"Explotación de minas y canteras (095)",18,,8,10,,
"Industrias manufactureras (096)",227,7,98,67,44,11
"Suministro de electricidad, gas y agua (097)",48,,5,17,26,
"Construcción (098)",270,2,83,111,69,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",458,20,138,163,107,30
"Venta, mant.y rep. veh.autom.y motoc. (100)",53,1,19,16,13,4
"Comercio al por mayor (101)",43,,15,19,8,1
"Comercio al por menor (102)",362,19,104,128,86,25
"Hoteles y restaurantes (103)",67,6,20,20,17,4
"Trans., almac. y comunicaciones (104)",276,3,117,99,53,4
"Intermediación financiera (105)",6,,1,3,2,
"Activid.inmobil., empres. y alquileres (106)",118,,35,50,31,2
"Admin.pub. y defensa; p. segur.soc afil (107)",299,,94,118,80,7
"Enseñanza (108)",319,,48,166,105,
"Servicios sociales y de salud (109)",76,,20,42,14,
"Otras activ. serv.comun.soc y personales (110)",72,12,26,14,16,4
"Hogares privados con servicio doméstico (111)",18,4,7,5,,2
"Actividad economica no especificada (113)",116,5,46,31,24,10
"Desocupado (114)",287,6,123,87,61,10
"Mujeres (115)",3416,124,1062,1248,766,216
"Agric., ganadería, caza y silvicultura (116)",1461,80,386,480,377,138
"Industrias manufactureras (119)",51,1,18,21,7,4
"Suministro de electricidad, gas y agua (120)",3,,2,1,,
"Construcción (121)",11,,4,6,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",629,18,200,221,149,41
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,4,1,2,
"Comercio al por mayor (124)",24,,9,7,7,1
"Comercio al por menor (125)",598,18,187,213,140,40
"Hoteles y restaurantes (126)",276,7,90,98,72,9
"Trans., almac. y comunicaciones (127)",16,,10,5,1,
"Intermediación financiera (128)",6,,6,,,
"Activid.inmobil., empres. y alquileres (129)",30,2,13,14,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",91,,53,31,7,
"Enseñanza (131)",309,,66,178,65,
"Servicios sociales y de salud (132)",92,,29,50,13,
"Otras activ. serv.comun.soc y personales (133)",51,2,12,24,12,1
"Hogares privados con servicio doméstico (134)",136,6,61,39,24,6
"Actividad economica no especificada (136)",132,5,47,43,25,12
"Desocupado (137)",122,3,65,37,12,5
,,,,,,
"RURAL (138)",23011,462,7715,7287,5717,1830
"Agric., ganadería, caza y silvicultura (139)",19668,427,6281,6160,5114,1686
"Pesca (140)",7,,6,1,,
"Explotación de minas y canteras (141)",21,,8,7,5,1
"Industrias manufactureras (142)",177,1,79,42,40,15
"Suministro de electricidad, gas y agua (143)",4,,3,1,,
"Construcción (144)",226,,86,78,57,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",627,8,228,219,135,37
"Venta, mant.y rep. veh.autom.y motoc. (146)",18,,13,3,2,
"Comercio al por mayor (147)",29,,12,9,6,2
"Comercio al por menor (148)",580,8,203,207,127,35
"Hoteles y restaurantes (149)",180,2,66,63,39,10
"Trans., almac. y comunicaciones (150)",172,,106,45,20,1
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",43,,18,21,4,
"Admin.pub. y defensa; p. segur.soc afil (153)",100,,51,33,15,1
"Enseñanza (154)",378,,92,212,72,2
"Servicios sociales y de salud (155)",101,,58,28,14,1
"Otras activ. serv.comun.soc y personales (156)",46,,21,13,12,
"Hogares privados con servicio doméstico (157)",87,2,54,16,11,4
"Actividad economica no especificada (159)",400,2,136,136,88,38
"Desocupado (160)",773,20,422,211,91,29
"Hombres (161)",17008,282,5550,5438,4295,1443
"Agric., ganadería, caza y silvicultura (162)",15012,262,4695,4768,3925,1362
"Pesca (163)",7,,6,1,,
"Explotación de minas y canteras (164)",20,,8,7,5,
"Industrias manufactureras (165)",100,,35,22,31,12
"Suministro de electricidad, gas y agua (166)",4,,3,1,,
"Construcción (167)",222,,84,76,57,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",273,6,92,94,60,21
"Venta, mant.y rep. veh.autom.y motoc. (169)",17,,12,3,2,
"Comercio al por mayor (170)",18,,6,6,5,1
"Comercio al por menor (171)",238,6,74,85,53,20
"Hoteles y restaurantes (172)",28,,12,9,3,4
"Trans., almac. y comunicaciones (173)",169,,104,44,20,1
"Activid.inmobil., empres. y alquileres (175)",37,,13,20,4,
"Admin.pub. y defensa; p. segur.soc afil (176)",78,,35,27,15,1
"Enseñanza (177)",215,,51,109,53,2
"Servicios sociales y de salud (178)",46,,19,14,12,1
"Otras activ. serv.comun.soc y personales (179)",26,,12,7,7,
"Hogares privados con servicio doméstico (180)",7,1,2,1,1,2
"Actividad economica no especificada (182)",144,1,60,50,25,8
"Desocupado (183)",620,12,319,188,77,24
"Mujeres (184)",6003,180,2165,1849,1422,387
"Agric., ganadería, caza y silvicultura (185)",4656,165,1586,1392,1189,324
"Explotación de minas y canteras (187)",1,,,,,1
"Industrias manufactureras (188)",77,1,44,20,9,3
"Construcción (190)",4,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",354,2,136,125,75,16
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",11,,6,3,1,1
"Comercio al por menor (194)",342,2,129,122,74,15
"Hoteles y restaurantes (195)",152,2,54,54,36,6
"Trans., almac. y comunicaciones (196)",3,,2,1,,
"Intermediación financiera (197)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",6,,5,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",22,,16,6,,
"Enseñanza (200)",163,,41,103,19,
"Servicios sociales y de salud (201)",55,,39,14,2,
"Otras activ. serv.comun.soc y personales (202)",20,,9,6,5,
"Hogares privados con servicio doméstico (203)",80,1,52,15,10,2
"Actividad economica no especificada (205)",256,1,76,86,63,30
"Desocupado (206)",153,8,103,23,14,5
