"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",57,,18,22,9,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2689,312,1125,636,469,147
"Ocupación no especificada (037)",601,,208,181,147,65
"Desocupado (038)",180,16,108,32,18,6
,,,,,,
"URBANA (039)",7795,183,2257,2747,1976,632
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,,2,21,13,3
"Profes., científicos e intelectuales (041)",944,,187,603,148,6
"Técnicos de nivel medio y trab.asimilados (042)",255,,89,112,45,9
"Jefes y empleados de oficina (043)",183,,71,76,34,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1210,14,299,405,381,111
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1710,13,299,538,591,269
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",406,1,116,131,128,30
"Obreros construc., conf., papel, fab., instr. (047)",437,2,167,165,87,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1981,144,772,519,427,119
"Otra (049)",34,,2,17,15,
"Ocupación no especificada (050)",220,2,54,65,55,44
"Desocupado (051)",376,7,199,95,52,23
"Hombres (052)",5183,104,1505,1750,1357,467
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",30,,1,14,13,2
"Profes., científicos e intelectuales (054)",441,,80,273,82,6
"Técnicos de nivel medio y trab.asimilados (055)",167,,57,69,33,8
"Jefes y empleados de oficina (056)",104,,35,43,24,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",472,4,127,161,136,44
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1623,12,279,513,566,253
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",315,1,93,98,98,25
"Obreros construc., conf., papel, fab., instr. (060)",417,2,159,157,85,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1203,76,508,299,245,75
"Otra (062)",34,,2,17,15,
"Ocupación no especificada (063)",94,2,23,31,19,19
"Desocupado (064)",283,7,141,75,41,19
"Mujeres (065)",2612,79,752,997,619,165
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,,1,7,,1
"Profes., científicos e intelectuales (067)",503,,107,330,66,
"Técnicos de nivel medio y trab.asimilados (068)",88,,32,43,12,1
"Jefes y empleados de oficina (069)",79,,36,33,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",738,10,172,244,245,67
"Agricult.trabaj. calif. agrop. y pesqueros (071)",87,1,20,25,25,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",91,,23,33,30,5
"Obreros construc., conf., papel, fab., instr. (073)",20,,8,8,2,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",778,68,264,220,182,44
"Ocupación no especificada (076)",126,,31,34,36,25
"Desocupado (077)",93,,58,20,11,4
,,,,,,
"RURAL (078)",21638,910,7992,6306,4562,1868
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,2,2,2,
"Profes., científicos e intelectuales (080)",137,,39,68,29,1
"Técnicos de nivel medio y trab.asimilados (081)",54,,29,16,9,
"Jefes y empleados de oficina (082)",29,,13,13,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",465,9,119,187,118,32
"Agricult.trabaj. calif. agrop. y pesqueros (084)",11663,79,3010,3985,3175,1414
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",540,13,262,160,88,17
"Obreros construc., conf., papel, fab., instr. (086)",249,2,92,89,52,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7424,759,3986,1473,892,314
"Ocupación no especificada (089)",567,,214,174,124,55
"Desocupado (090)",504,48,226,139,71,20
"Hombres (091)",18280,638,6622,5442,3933,1645
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,,2,2,2,
"Profes., científicos e intelectuales (093)",76,,19,37,19,1
"Técnicos de nivel medio y trab.asimilados (094)",33,,17,10,6,
"Jefes y empleados de oficina (095)",19,,8,8,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,1,32,67,41,11
"Agricult.trabaj. calif. agrop. y pesqueros (097)",11307,79,2898,3891,3073,1366
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",453,9,226,141,63,14
"Obreros construc., conf., papel, fab., instr. (099)",212,2,82,75,45,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",5513,515,3125,1057,605,211
"Ocupación no especificada (102)",92,,37,27,13,15
"Desocupado (103)",417,32,176,127,64,18
"Mujeres (104)",3358,272,1370,864,629,223
"Profes., científicos e intelectuales (106)",61,,20,31,10,
"Técnicos de nivel medio y trab.asimilados (107)",21,,12,6,3,
"Jefes y empleados de oficina (108)",10,,5,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",313,8,87,120,77,21
"Agricult.trabaj. calif. agrop. y pesqueros (110)",356,,112,94,102,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",87,4,36,19,25,3
"Obreros construc., conf., papel, fab., instr. (112)",37,,10,14,7,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1911,244,861,416,287,103
"Ocupación no especificada (115)",475,,177,147,111,40
"Desocupado (116)",87,16,50,12,7,2
