"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",862,840,706,119,13,2,,,,,22,151
"De 20 a 24 años (023)",1305,1122,496,457,126,34,7,2,,,183,852
"De 25 a 29 años (024)",1492,1288,284,500,318,124,56,5,1,,204,1787
"De 30 a 34 años (025)",1594,1518,158,383,475,265,200,32,3,2,76,3240
"De 35 a 39 años (026)",1501,1476,68,205,419,332,323,108,16,5,25,4326
"De 40 a 44 años (027)",1411,1385,33,122,272,314,393,170,65,16,26,5140
"De 45 a 49 años (028)",1079,1069,33,86,158,204,292,174,80,42,10,4541
"De 50 y más años (029)",1948,1936,45,112,170,228,450,367,302,262,12,11023
"Desocupada (030)",540,458,143,113,73,48,45,21,10,5,82,869
"De 12 a 14 años (031)",5,5,5,,,,,,,,,
"De 15 a 19 años (032)",58,57,44,12,1,,,,,,1,14
"De 20 a 24 años (033)",137,107,57,35,10,4,1,,,,30,71
"De 25 a 29 años (034)",114,80,19,33,20,8,,,,,34,97
"De 30 a 34 años (035)",94,81,10,23,22,14,12,,,,13,158
"De 35 a 39 años (036)",47,44,6,6,9,10,9,3,,1,3,122
"De 40 a 44 años (037)",40,40,1,3,6,7,11,5,6,1,,177
"De 45 a 49 años (038)",18,17,,,3,2,6,4,2,,1,83
"De 50 y más años (039)",27,27,1,1,2,3,6,9,2,3,,147
"No PEA (040)",24142,23428,9074,2473,2156,1700,2811,2206,1633,1375,714,67883
"De 12 a 14 años (041)",3715,3693,3679,12,2,,,,,,22,16
"De 15 a 19 años (042)",4276,4219,3788,373,49,7,2,,,,57,500
"De 20 a 24 años (043)",2914,2584,1142,912,389,108,27,6,,,330,2164
"De 25 a 29 años (044)",2019,1870,189,578,578,334,180,10,1,,149,3564
"De 30 a 34 años (045)",1720,1680,49,223,443,377,465,112,9,2,40,5073
"De 35 a 39 años (046)",1590,1563,33,97,246,288,548,253,82,16,27,6372
"De 40 a 44 años (047)",1237,1228,32,46,112,126,339,335,172,66,9,6476
"De 45 a 49 años (048)",1098,1089,18,38,72,97,250,273,228,113,9,6535
"De 50 y más años (049)",5573,5502,144,194,265,363,1000,1217,1141,1178,71,37183
,,,,,,,,,,,,
"URBANA (060)",23854,22754,8318,3403,3073,2267,2731,1520,837,605,1100,51971
"De 12 a 14 años (061)",2552,2541,2530,8,3,,,,,,11,14
"De 15 a 19 años (062)",3839,3789,3463,284,37,5,,,,,50,373
"De 20 a 24 años (063)",3213,2755,1462,950,266,59,12,6,,,458,1745
"De 25 a 29 años (064)",2568,2240,414,891,590,239,96,8,2,,328,3258
"De 30 a 34 años (065)",2365,2255,187,537,755,436,290,41,7,2,110,4936
"De 35 a 39 años (066)",2097,2053,84,269,560,486,484,145,22,3,44,6096
"De 40 a 44 años (067)",1782,1750,51,150,347,376,499,229,80,18,32,6482
"De 45 a 49 años (068)",1368,1354,38,103,197,243,402,208,109,54,14,5842
"De 50 y más años (069)",4070,4017,89,211,318,423,948,883,617,528,53,23225
"PEA (070)",9998,9422,1852,1855,1822,1356,1444,613,293,187,576,24359
"De 12 a 14 años (071)",142,142,140,1,1,,,,,,,3
"De 15 a 19 años (072)",765,746,635,101,8,2,,,,,19,123
"De 20 a 24 años (073)",1214,1025,495,405,98,18,7,2,,,189,695
"De 25 a 29 años (074)",1390,1175,272,480,286,98,34,4,1,,215,1526
"De 30 a 34 años (075)",1472,1391,153,374,466,231,147,16,2,2,81,2760
"De 35 a 39 años (076)",1341,1315,64,203,397,306,270,66,7,2,26,3586
"De 40 a 44 años (077)",1261,1237,30,119,266,301,350,123,42,6,24,4287
"De 45 a 49 años (078)",910,900,30,80,152,189,258,118,49,24,10,3502
"De 50 y más años (079)",1503,1491,33,92,148,211,378,284,192,153,12,7877
"Ocupada (080)",9503,9002,1731,1745,1750,1312,1401,594,285,184,501,23566
"De 12 a 14 años (081)",139,139,137,1,1,,,,,,,3
"De 15 a 19 años (082)",718,700,601,89,8,2,,,,,18,111
"De 20 a 24 años (083)",1093,929,447,371,88,15,6,2,,,164,628
"De 25 a 29 años (084)",1279,1097,253,449,266,90,34,4,1,,182,1431
"De 30 a 34 años (085)",1383,1314,144,351,444,219,136,16,2,2,69,2612
"De 35 a 39 años (086)",1297,1274,58,197,388,297,262,63,7,2,23,3481
"De 40 a 44 años (087)",1222,1198,29,116,260,294,339,118,37,5,24,4118
"De 45 a 49 años (088)",893,884,30,80,149,187,252,114,48,24,9,3428
"De 50 y más años (089)",1479,1467,32,91,146,208,372,277,190,151,12,7754
"Desocupada (090)",495,420,121,110,72,44,43,19,8,3,75,793
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",47,46,34,12,,,,,,,1,12
"De 20 a 24 años (093)",121,96,48,34,10,3,1,,,,25,67
"De 25 a 29 años (094)",111,78,19,31,20,8,,,,,33,95
"De 30 a 34 años (095)",89,77,9,23,22,12,11,,,,12,148
"De 35 a 39 años (096)",44,41,6,6,9,9,8,3,,,3,105
"De 40 a 44 años (097)",39,39,1,3,6,7,11,5,5,1,,169
"De 45 a 49 años (098)",17,16,,,3,2,6,4,1,,1,74
"De 50 y más años (099)",24,24,1,1,2,3,6,7,2,2,,123
"No PEA (100)",13856,13332,6466,1548,1251,911,1287,907,544,418,524,27612
"De 12 a 14 años (101)",2410,2399,2390,7,2,,,,,,11,11
"De 15 a 19 años (102)",3074,3043,2828,183,29,3,,,,,31,250
"De 20 a 24 años (103)",1999,1730,967,545,168,41,5,4,,,269,1050
"De 25 a 29 años (104)",1178,1065,142,411,304,141,62,4,1,,113,1732
"De 30 a 34 años (105)",893,864,34,163,289,205,143,25,5,,29,2176
"De 35 a 39 años (106)",756,738,20,66,163,180,214,79,15,1,18,2510
"De 40 a 44 años (107)",521,513,21,31,81,75,149,106,38,12,8,2195
"De 45 a 49 años (108)",458,454,8,23,45,54,144,90,60,30,4,2340
"De 50 y más años (109)",2567,2526,56,119,170,212,570,599,425,375,41,15348
,,,,,,,,,,,,
"RURAL (120)",12186,11931,2885,1168,1108,984,1846,1565,1273,1102,255,47844
"De 12 a 14 años (121)",1334,1322,1317,5,,,,,,,12,5
"De 15 a 19 años (122)",1357,1327,1075,220,26,4,2,,,,30,292
"De 20 a 24 años (123)",1143,1058,233,454,259,87,23,2,,,85,1342
"De 25 a 29 años (124)",1057,998,78,220,326,227,140,7,,,59,2190
"De 30 a 34 años (125)",1043,1024,30,92,185,220,387,103,5,2,19,3535
"De 35 a 39 años (126)",1041,1030,23,39,114,144,396,219,76,19,11,4724
"De 40 a 44 años (127)",906,903,15,21,43,71,244,281,163,65,3,5311
"De 45 a 49 años (128)",827,821,13,21,36,60,146,243,201,101,6,5317
"De 50 y más años (129)",3478,3448,101,96,119,171,508,710,828,915,30,25128
"PEA (130)",1900,1835,277,243,203,195,322,266,184,145,65,7573
"De 12 a 14 años (131)",29,28,28,,,,,,,,1,
"De 15 a 19 años (132)",155,151,115,30,6,,,,,,4,42
"De 20 a 24 años (133)",228,204,58,87,38,20,1,,,,24,228
"De 25 a 29 años (134)",216,193,31,53,52,34,22,1,,,23,358
"De 30 a 34 años (135)",216,208,15,32,31,48,65,16,1,,8,638
"De 35 a 39 años (136)",207,205,10,8,31,36,62,45,9,4,2,862
"De 40 a 44 años (137)",190,188,4,6,12,20,54,52,29,11,2,1030
"De 45 a 49 años (138)",187,186,3,6,9,17,40,60,33,18,1,1122
"De 50 y más años (139)",472,472,13,21,24,20,78,92,112,112,,3293
"Ocupada (140)",1855,1797,255,240,202,191,320,264,182,143,58,7497
"De 12 a 14 años (141)",27,26,26,,,,,,,,1,
"De 15 a 19 años (142)",144,140,105,30,5,,,,,,4,40
"De 20 a 24 años (143)",212,193,49,86,38,19,1,,,,19,224
"De 25 a 29 años (144)",213,191,31,51,52,34,22,1,,,22,356
"De 30 a 34 años (145)",211,204,14,32,31,46,64,16,1,,7,628
"De 35 a 39 años (146)",204,202,10,8,31,35,61,45,9,3,2,845
"De 40 a 44 años (147)",189,187,4,6,12,20,54,52,28,11,2,1022
"De 45 a 49 años (148)",186,185,3,6,9,17,40,60,32,18,1,1113
"De 50 y más años (149)",469,469,13,21,24,20,78,90,112,111,,3269
"Desocupada (150)",45,38,22,3,1,4,2,2,2,2,7,76
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",11,11,10,,1,,,,,,,2
"De 20 a 24 años (153)",16,11,9,1,,1,,,,,5,4
"De 25 a 29 años (154)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (155)",5,4,1,,,2,1,,,,1,10
"De 35 a 39 años (156)",3,3,,,,1,1,,,1,,17
"De 40 a 44 años (157)",1,1,,,,,,,1,,,8
"De 45 a 49 años (158)",1,1,,,,,,,1,,,9
"De 50 y más años (159)",3,3,,,,,,2,,1,,24
"No PEA (160)",10286,10096,2608,925,905,789,1524,1299,1089,957,190,40271
"De 12 a 14 años (161)",1305,1294,1289,5,,,,,,,11,5
"De 15 a 19 años (162)",1202,1176,960,190,20,4,2,,,,26,250
"De 20 a 24 años (163)",915,854,175,367,221,67,22,2,,,61,1114
"De 25 a 29 años (164)",841,805,47,167,274,193,118,6,,,36,1832
"De 30 a 34 años (165)",827,816,15,60,154,172,322,87,4,2,11,2897
"De 35 a 39 años (166)",834,825,13,31,83,108,334,174,67,15,9,3862
"De 40 a 44 años (167)",716,715,11,15,31,51,190,229,134,54,1,4281
"De 45 a 49 años (168)",640,635,10,15,27,43,106,183,168,83,5,4195
"De 50 y más años (169)",3006,2976,88,75,95,151,430,618,716,803,30,21835
