"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",103,,,2,2,73,,,,26,,,
"Trans., almac. y comunicaciones (150)",151,,,1,4,,,,124,22,,,
"Intermediación financiera (151)",3,,,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",55,,4,6,11,13,,,1,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",132,8,2,2,28,,,8,8,70,6,,
"Enseñanza (154)",111,1,101,,6,,,,,3,,,
"Servicios sociales y de salud (155)",45,,18,20,5,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",69,,4,5,4,2,,,,54,,,
"Hogares privados con servicio doméstico (157)",49,,,,,,,,,49,,,
"Actividad economica no especificada (159)",190,,,1,,,,,,1,,188,
"Desocupado (160)",340,,,,,,,,,,,,340
"Hombres (161)",7807,6,79,49,49,114,4250,206,261,2426,6,57,304
"Agric., ganadería, caza y silvicultura (162)",6158,,1,7,4,,4250,,3,1893,,,
"Explotación de minas y canteras (164)",139,,2,2,,,,27,2,106,,,
"Industrias manufactureras (165)",149,,1,3,1,3,,128,9,4,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,2,1,2,,,
"Construcción (167)",379,,1,3,3,,,20,112,240,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",156,,1,9,6,90,,21,1,28,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",16,,1,,,,,13,1,1,,,
"Comercio al por mayor (170)",21,,,,5,16,,,,,,,
"Comercio al por menor (171)",119,,,9,1,74,,8,,27,,,
"Hoteles y restaurantes (172)",15,,,2,1,6,,,,6,,,
"Trans., almac. y comunicaciones (173)",145,,,,2,,,,124,19,,,
"Intermediación financiera (174)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",46,,2,5,6,12,,,1,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",110,6,1,,17,,,8,8,64,6,,
"Enseñanza (177)",63,,58,,4,,,,,1,,,
"Servicios sociales y de salud (178)",25,,9,13,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",50,,3,4,2,2,,,,39,,,
"Hogares privados con servicio doméstico (180)",2,,,,,,,,,2,,,
"Actividad economica no especificada (182)",59,,,1,,,,,,1,,57,
"Desocupado (183)",304,,,,,,,,,,,,304
"Mujeres (184)",1837,3,56,16,29,212,313,20,2,1019,,131,36
"Agric., ganadería, caza y silvicultura (185)",1196,,,,,,313,,,883,,,
"Explotación de minas y canteras (187)",4,,,,1,,,,,3,,,
"Industrias manufactureras (188)",24,,,,,1,,20,2,1,,,
"Suministro de electricidad, gas y agua (189)",1,,,,1,,,,,,,,
"Construcción (190)",11,,,,,,,,,11,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",174,,,4,,143,,,,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",15,,,,,15,,,,,,,
"Comercio al por menor (194)",158,,,4,,127,,,,27,,,
"Hoteles y restaurantes (195)",88,,,,1,67,,,,20,,,
"Trans., almac. y comunicaciones (196)",6,,,1,2,,,,,3,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",9,,2,1,5,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,2,1,2,11,,,,,6,,,
"Enseñanza (200)",48,1,43,,2,,,,,2,,,
"Servicios sociales y de salud (201)",20,,9,7,3,,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",19,,1,1,2,,,,,15,,,
"Hogares privados con servicio doméstico (203)",47,,,,,,,,,47,,,
"Actividad economica no especificada (205)",131,,,,,,,,,,,131,
"Desocupado (206)",36,,,,,,,,,,,,36
