"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
,,,,,
"URBANA (060)",20376,15172,1648,1797,1759
"Sin nivel (061)",1169,1109,41,7,12
"Educación inicial (062)",10,9,1,,
"Primaria (063)",4908,4487,264,80,77
"Secundaria (064)",7059,6102,447,219,291
"Superior no univ. incompleta (065)",1277,961,104,100,112
"Superior no univ. completa (066)",3172,1342,453,805,572
"Superior univ. incompleta (067)",827,499,91,88,149
"Superior univ. completa (068)",1954,663,247,498,546
"De 06 a 14 años (070)",425,397,24,3,1
"Sin nivel (071)",4,4,,,
"Educación inicial (072)",2,2,,,
"Primaria (073)",229,213,14,2,
"Secundaria (074)",190,178,10,1,1
"De 15 a 29 años (080)",5771,4465,517,347,442
"Sin nivel (081)",51,46,4,1,
"Educación inicial (082)",6,5,1,,
"Primaria (083)",552,499,33,11,9
"Secundaria (084)",2926,2535,211,84,96
"Superior no univ. incompleta (085)",621,480,59,31,51
"Superior no univ. completa (086)",917,496,128,142,151
"Superior univ. incompleta (087)",349,232,39,31,47
"Superior univ. completa (088)",349,172,42,47,88
"De 30 a 44 años (090)",7895,5445,680,950,820
"Sin nivel (091)",193,178,10,1,4
"Educación inicial (092)",2,2,,,
"Primaria (093)",1713,1557,93,39,24
"Secundaria (094)",2532,2194,142,81,115
"Superior no univ. incompleta (095)",479,362,30,46,41
"Superior no univ. completa (096)",1702,669,239,491,303
"Superior univ. incompleta (097)",294,169,35,28,62
"Superior univ. completa (098)",980,314,131,264,271
"De 45 a 64 años (100)",5211,3883,380,475,473
"Sin nivel (101)",543,520,13,4,6
"Primaria (103)",1930,1761,107,23,39
"Secundaria (104)",1289,1088,76,50,75
"Superior no univ. incompleta (105)",160,105,15,23,17
"Superior no univ. completa (106)",528,159,85,169,115
"Superior univ. incompleta (107)",177,94,16,28,39
"Superior univ. completa (108)",584,156,68,178,182
"De 65 y más años (110)",1074,982,47,22,23
"Sin nivel (111)",378,361,14,1,2
"Primaria (113)",484,457,17,5,5
"Secundaria (114)",122,107,8,3,4
"Superior no univ. incompleta (115)",17,14,,,3
"Superior no univ. completa (116)",25,18,1,3,3
"Superior univ. incompleta (117)",7,4,1,1,1
"Superior univ. completa (118)",41,21,6,9,5
,,,,,
"RURAL (120)",13174,11969,602,315,288
"Sin nivel (121)",2731,2648,51,15,17
"Educación inicial (122)",30,29,,1,
"Primaria (123)",6115,5706,221,88,100
"Secundaria (124)",3493,3054,241,111,87
"Superior no univ. incompleta (125)",239,186,13,18,22
"Superior no univ. completa (126)",394,238,48,62,46
"Superior univ. incompleta (127)",74,53,9,4,8
"Superior univ. completa (128)",98,55,19,16,8
"De 06 a 14 años (130)",396,380,15,1,
"Sin nivel (131)",12,12,,,
"Educación inicial (132)",7,7,,,
"Primaria (133)",287,276,10,1,
"Secundaria (134)",90,85,5,,
"De 15 a 29 años (140)",3158,2770,206,93,89
"Sin nivel (141)",151,142,7,2,
"Educación inicial (142)",13,13,,,
"Primaria (143)",993,901,56,16,20
"Secundaria (144)",1635,1437,118,47,33
"Superior no univ. incompleta (145)",129,106,5,8,10
"Superior no univ. completa (146)",180,133,12,15,20
"Superior univ. incompleta (147)",28,22,3,1,2
"Superior univ. completa (148)",29,16,5,4,4
"De 30 a 44 años (150)",4023,3542,221,141,119
"Sin nivel (151)",482,458,14,6,4
"Educación inicial (152)",10,9,,1,
"Primaria (153)",2030,1877,74,38,41
"Secundaria (154)",1186,1018,88,42,38
"Superior no univ. incompleta (155)",80,57,6,8,9
"Superior no univ. completa (156)",164,80,29,34,21
"Superior univ. incompleta (157)",27,19,3,2,3
"Superior univ. completa (158)",44,24,7,10,3
"De 45 a 64 años (160)",3917,3634,135,74,74
"Sin nivel (161)",1157,1126,16,6,9
"Primaria (163)",2120,1983,71,29,37
"Secundaria (164)",526,460,29,21,16
"Superior no univ. incompleta (165)",28,21,2,2,3
"Superior no univ. completa (166)",46,21,7,13,5
"Superior univ. incompleta (167)",18,11,3,1,3
"Superior univ. completa (168)",22,12,7,2,1
"De 65 y más años (170)",1680,1643,25,6,6
"Sin nivel (171)",929,910,14,1,4
"Primaria (173)",685,669,10,4,2
"Secundaria (174)",56,54,1,1,
"Superior no univ. incompleta (175)",2,2,,,
"Superior no univ. completa (176)",4,4,,,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",3,3,,,
