"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",31,4,17,5,5,
"Actividad economica no especificada (043)",313,4,128,97,62,22
"Mujeres (045)",8676,288,3339,2883,1769,397
"Agric., ganadería, caza y silvicultura (046)",4561,223,1712,1308,1041,277
"Pesca (047)",1,,1,,,
"Explotación de minas y canteras (048)",5,,1,1,3,
"Industrias manufactureras (049)",161,1,54,58,45,3
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",11,,6,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",734,20,235,324,136,19
"Venta, mant.y rep. veh.autom.y motoc. (053)",11,,6,3,2,
"Comercio al por mayor (054)",36,1,11,19,4,1
"Comercio al por menor (055)",687,19,218,302,130,18
"Hoteles y restaurantes (056)",386,15,142,117,103,9
"Trans., almac. y comunicaciones (057)",31,2,19,8,1,1
"Intermediación financiera (058)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (059)",105,,69,29,7,
"Admin.pub. y defensa; p. segur.soc.afil (060)",43,,18,20,5,
"Enseñanza (061)",916,,329,468,116,3
"Servicios sociales y de salud (062)",141,,74,61,5,1
"Otras activ. serv.comun.soc y personales (063)",129,4,48,51,25,1
"Hogares privados con servicio doméstico (064)",418,23,251,84,51,9
"Actividad economica no especificada (066)",1029,,376,349,230,74
,,,,,,
"URBANA (067)",7544,142,2590,2688,1742,382
"Agric., ganadería, caza y silvicultura (068)",2643,62,828,752,735,266
"Pesca (069)",2,,1,1,,
"Explotación de minas y canteras (070)",5,,2,3,,
"Industrias manufactureras (071)",327,5,120,105,87,10
"Suministro de electricidad, gas y agua (072)",33,,18,8,7,
"Construcción (073)",420,1,153,165,93,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1151,43,347,444,270,47
"Venta, mant.y rep. veh.autom.y motoc. (075)",100,1,53,31,15,
"Comercio al por mayor (076)",70,1,24,34,9,2
"Comercio al por menor (077)",981,41,270,379,246,45
"Hoteles y restaurantes (078)",293,15,107,89,77,5
"Trans., almac. y comunicaciones (079)",457,3,209,179,61,5
"Intermediación financiera (080)",8,,3,4,1,
"Activid.inmobil., empres. y alquileres (081)",194,,99,62,32,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",259,,101,101,53,4
"Enseñanza (083)",860,,204,479,174,3
"Servicios sociales y de salud (084)",151,,50,74,22,5
"Otras activ. serv.comun.soc y personales (085)",197,3,82,71,34,7
"Hogares privados con servicio doméstico (086)",178,9,120,28,19,2
"Actividad economica no especificada (088)",366,1,146,123,77,19
"Hombres (089)",5231,97,1750,1798,1277,309
"Agric., ganadería, caza y silvicultura (090)",2282,51,735,642,626,228
"Pesca (091)",1,,,1,,
"Explotación de minas y canteras (092)",5,,2,3,,
"Industrias manufactureras (093)",238,5,90,73,61,9
"Suministro de electricidad, gas y agua (094)",31,,16,8,7,
"Construcción (095)",414,1,149,163,93,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",713,29,212,258,182,32
"Venta, mant.y rep. veh.autom.y motoc. (097)",92,1,49,29,13,
"Comercio al por mayor (098)",52,,18,25,8,1
"Comercio al por menor (099)",569,28,145,204,161,31
"Hoteles y restaurantes (100)",76,6,28,23,17,2
"Trans., almac. y comunicaciones (101)",427,2,190,171,60,4
"Intermediación financiera (102)",5,,1,3,1,
"Activid.inmobil., empres. y alquileres (103)",109,,45,37,26,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",227,,88,87,48,4
"Enseñanza (105)",392,,73,222,97,
"Servicios sociales y de salud (106)",73,,14,37,18,4
"Otras activ. serv.comun.soc y personales (107)",98,1,45,31,15,6
"Hogares privados con servicio doméstico (108)",6,1,4,,1,
"Actividad economica no especificada (110)",134,1,58,39,25,11
"Mujeres (112)",2313,45,840,890,465,73
"Agric., ganadería, caza y silvicultura (113)",361,11,93,110,109,38
"Pesca (114)",1,,1,,,
"Industrias manufactureras (116)",89,,30,32,26,1
"Suministro de electricidad, gas y agua (117)",2,,2,,,
"Construcción (118)",6,,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",438,14,135,186,88,15
"Venta, mant.y rep. veh.autom.y motoc. (120)",8,,4,2,2,
"Comercio al por mayor (121)",18,1,6,9,1,1
"Comercio al por menor (122)",412,13,125,175,85,14
"Hoteles y restaurantes (123)",217,9,79,66,60,3
"Trans., almac. y comunicaciones (124)",30,1,19,8,1,1
"Intermediación financiera (125)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (126)",85,,54,25,6,
"Admin.pub. y defensa; p. segur.soc.afil (127)",32,,13,14,5,
"Enseñanza (128)",468,,131,257,77,3
"Servicios sociales y de salud (129)",78,,36,37,4,1
"Otras activ. serv.comun.soc y personales (130)",99,2,37,40,19,1
"Hogares privados con servicio doméstico (131)",172,8,116,28,18,2
"Actividad economica no especificada (133)",232,,88,84,52,8
,,,,,,
"RURAL (134)",36295,1139,14033,11141,7660,2322
"Agric., ganadería, caza y silvicultura (135)",31972,1084,12415,9415,6873,2185
"Pesca (136)",5,,4,1,,
"Explotación de minas y canteras (137)",14,,3,5,5,1
"Industrias manufactureras (138)",256,4,78,105,59,10
"Suministro de electricidad, gas y agua (139)",27,,18,6,3,
"Construcción (140)",251,1,96,95,53,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",811,16,236,368,169,22
"Venta, mant.y rep. veh.autom.y motoc. (142)",34,,19,11,4,
"Comercio al por mayor (143)",58,,13,30,13,2
"Comercio al por menor (144)",719,16,204,327,152,20
"Hoteles y restaurantes (145)",194,6,72,56,52,8
"Trans., almac. y comunicaciones (146)",332,3,169,130,29,1
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",42,,26,10,5,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",57,,21,29,7,
"Enseñanza (150)",879,,296,454,128,1
"Servicios sociales y de salud (151)",116,,62,48,5,1
"Otras activ. serv.comun.soc y personales (152)",91,4,30,35,20,2
"Hogares privados con servicio doméstico (153)",271,18,148,61,37,7
"Actividad economica no especificada (155)",976,3,358,323,215,77
"Hombres (156)",29932,896,11534,9148,6356,1998
"Agric., ganadería, caza y silvicultura (157)",27772,872,10796,8217,5941,1946
"Pesca (158)",5,,4,1,,
"Explotación de minas y canteras (159)",9,,2,4,2,1
"Industrias manufactureras (160)",184,3,54,79,40,8
"Suministro de electricidad, gas y agua (161)",27,,18,6,3,
"Construcción (162)",246,1,94,93,52,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",515,10,136,230,121,18
"Venta, mant.y rep. veh.autom.y motoc. (164)",31,,17,10,4,
"Comercio al por mayor (165)",40,,8,20,10,2
"Comercio al por menor (166)",444,10,111,200,107,16
"Hoteles y restaurantes (167)",25,,9,5,9,2
"Trans., almac. y comunicaciones (168)",331,2,169,130,29,1
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",22,,11,6,4,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",46,,16,23,7,
"Enseñanza (172)",431,,98,243,89,1
"Servicios sociales y de salud (173)",53,,24,24,4,1
"Otras activ. serv.comun.soc y personales (174)",61,2,19,24,14,2
"Hogares privados con servicio doméstico (175)",25,3,13,5,4,
"Actividad economica no especificada (177)",179,3,70,58,37,11
"Mujeres (179)",6363,243,2499,1993,1304,324
"Agric., ganadería, caza y silvicultura (180)",4200,212,1619,1198,932,239
"Explotación de minas y canteras (182)",5,,1,1,3,
"Industrias manufactureras (183)",72,1,24,26,19,2
"Construcción (185)",5,,2,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",296,6,100,138,48,4
"Venta, mant.y rep. veh.autom.y motoc. (187)",3,,2,1,,
"Comercio al por mayor (188)",18,,5,10,3,
"Comercio al por menor (189)",275,6,93,127,45,4
"Hoteles y restaurantes (190)",169,6,63,51,43,6
"Trans., almac. y comunicaciones (191)",1,1,,,,
"Activid.inmobil., empres. y alquileres (193)",20,,15,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",11,,5,6,,
"Enseñanza (195)",448,,198,211,39,
"Servicios sociales y de salud (196)",63,,38,24,1,
"Otras activ. serv.comun.soc y personales (197)",30,2,11,11,6,
"Hogares privados con servicio doméstico (198)",246,15,135,56,33,7
"Actividad economica no especificada (200)",797,,288,265,178,66
