"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",12,,,1,,8,,1,,2,,,
"Comercio al por mayor (170)",1,,,1,,,,,,,,,
"Comercio al por menor (171)",11,,,,,8,,1,,2,,,
"Hoteles y restaurantes (172)",1,,,,,,,,,1,,,
"Trans., almac. y comunicaciones (173)",12,,,,3,,,,8,1,,,
"Activid.inmobil., empres. y alquileres (175)",8,,,,1,4,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",93,2,3,2,11,,,3,11,61,,,
"Enseñanza (177)",16,,15,,,,,,,1,,,
"Servicios sociales y de salud (178)",4,,1,3,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",6,,,,,,,,,,,6,
"Desocupado (183)",38,,,,,,,,,,,,38
"Mujeres (184)",500,,27,,1,13,181,4,7,256,,8,3
"Agric., ganadería, caza y silvicultura (185)",418,,,,,,181,,,237,,,
"Industrias manufactureras (188)",11,,,,,,,4,7,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",10,,,,,9,,,,1,,,
"Comercio al por menor (194)",10,,,,,9,,,,1,,,
"Hoteles y restaurantes (195)",5,,,,,4,,,,1,,,
"Trans., almac. y comunicaciones (196)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",3,,1,,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,,,,,,,,,11,,,
"Enseñanza (200)",22,,22,,,,,,,,,,
"Servicios sociales y de salud (201)",4,,4,,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",3,,,,,,,,,3,,,
"Actividad economica no especificada (205)",8,,,,,,,,,,,8,
"Desocupado (206)",3,,,,,,,,,,,,3
