"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",109,38,14,52,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3057,3,6,2544,501,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",451,,404,42,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",336,19,200,113,1,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3273,50,2380,29,1,797,16,
"Otra (101)",14,14,,,,,,
"Ocupaciñn no especificada (102)",71,4,23,23,3,18,,
"Desocupado (103)",143,,,,,,,143
"Mujeres (104)",4079,250,1196,1076,111,1339,51,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",124,103,,16,2,3,,
"Técnicos de nivel medio y trab. asimilados (107)",50,32,,14,3,1,,
"Jefes y empleados de oficina (108)",40,39,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",203,42,4,140,1,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",878,,,776,102,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",72,,24,45,,3,,
"Obreros construc.,conf.,papel, fab., instr. (112)",16,1,6,8,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2529,25,1146,39,,1268,51,
"Ocupaciñn no especificada (115)",108,5,16,38,3,46,,
"Desocupado (116)",56,,,,,,,56
