"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Actividad economica no especificada (043)",397,22,1,85,141,18,21,52,57
"Mujeres (044)",11433,1080,17,2341,3344,581,1194,813,2063
"Agric., ganadería, caza y silvicultura (045)",1440,451,6,576,348,19,17,18,5
"Pesca (046)",2,,,1,1,,,,
"Explotación de minas y canteras (047)",10,,,1,3,1,1,2,2
"Industrias manufactureras (048)",284,20,,46,126,25,24,21,22
"Suministro de electricidad, gas y agua (049)",12,,,,1,1,2,2,6
"Construcción (050)",65,1,,19,18,5,7,5,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3304,322,3,910,1313,182,162,245,167
"Venta, mant.y rep. veh.autom.y motoc. (052)",45,,,3,22,5,6,7,2
"Comercio al por mayor (053)",88,7,1,15,39,7,2,7,10
"Comercio al por menor (054)",3171,315,2,892,1252,170,154,231,155
"Hoteles y restaurantes (055)",1220,127,2,360,499,71,39,91,31
"Trans., almac. y comunicaciones (056)",204,2,,7,77,20,27,38,33
"Intermediación financiera (057)",74,,,,3,5,11,14,41
"Activid.inmobil., empres. y de alquiler (058)",252,5,,4,30,21,26,31,135
"Admin.pub. y defensa; p. segur.soc.afil (059)",661,9,1,43,114,41,81,116,256
"Enseñanza (060)",1703,,,1,93,67,589,80,873
"Servicios sociales y de salud (061)",719,1,,27,91,36,135,57,372
"Otras activ. serv.comun.soc y personales (062)",367,26,,56,134,29,39,33,50
"Hogares privados con servicio doméstico (063)",723,38,3,186,411,42,9,27,7
"Organiz. y organos extraterritoriales (064)",1,,,,,,,,1
"Actividad economica no especificada (065)",392,78,2,104,82,16,25,33,52
,,,,,,,,,
"URBANA (066)",22085,761,17,3402,7441,1280,2426,2117,4641
"Agric., ganadería, caza y silvicultura (067)",2166,200,2,810,889,54,57,77,77
"Pesca (068)",4,,,1,2,,,,1
"Explotación de minas y canteras (069)",109,1,,9,54,4,13,8,20
"Industrias manufactureras (070)",1073,22,,187,551,81,59,101,72
"Suministro de electricidad, gas y agua (071)",83,,,3,20,8,17,10,25
"Construcción (072)",1778,35,1,362,868,115,117,154,126
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4916,275,4,1088,2125,322,313,461,328
"Venta, mant.y rep. veh.autom.y motoc. (074)",396,,,22,186,43,68,43,34
"Comercio al por mayor (075)",223,7,1,32,112,20,8,21,22
"Comercio al por menor (076)",4297,268,3,1034,1827,259,237,397,272
"Hoteles y restaurantes (077)",1445,116,3,349,628,87,56,152,54
"Trans., almac. y comunicaciones (078)",1539,12,,156,848,101,115,203,104
"Intermediación financiera (079)",161,,,,9,7,18,31,96
"Activid.inmobil., empres. y de alquiler (080)",910,7,,10,101,72,96,135,489
"Admin.pub. y defensa; p. segur.soc.afil (081)",1899,13,1,84,380,124,220,299,778
"Enseñanza (082)",3100,,,3,129,111,1010,186,1661
"Servicios sociales y de salud (083)",1055,3,,15,111,59,211,92,564
"Otras activ. serv.comun.soc y personales (084)",688,26,1,92,192,65,77,101,134
"Hogares privados con servicio doméstico (085)",708,34,2,177,410,41,8,28,8
"Organiz. y organos extraterritoriales (086)",1,,,,,,,,1
"Actividad economica no especificada (087)",450,17,3,56,124,29,39,79,103
"Hombres (088)",12529,182,7,1761,4582,745,1281,1322,2649
"Agric., ganadería, caza y silvicultura (089)",1755,98,2,664,762,46,46,64,73
"Pesca (090)",3,,,,2,,,,1
"Explotación de minas y canteras (091)",100,1,,8,52,3,12,6,18
"Industrias manufactureras (092)",806,8,,143,434,56,35,80,50
"Suministro de electricidad, gas y agua (093)",71,,,3,19,7,15,8,19
"Construcción (094)",1717,34,1,345,851,110,110,149,117
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1910,13,1,284,922,150,155,221,164
"Venta, mant.y rep. veh.autom.y motoc. (096)",351,,,19,164,38,62,36,32
"Comercio al por mayor (097)",137,,,17,74,13,6,14,13
"Comercio al por menor (098)",1422,13,1,248,684,99,87,171,119
"Hoteles y restaurantes (099)",327,3,1,30,167,24,17,62,23
"Trans., almac. y comunicaciones (100)",1342,11,,149,773,83,88,165,73
"Intermediación financiera (101)",87,,,,6,2,7,17,55
"Activid.inmobil., empres. y de alquiler (102)",670,3,,7,75,52,71,105,357
"Admin.pub. y defensa; p. segur.soc.afil (103)",1254,4,,43,269,84,140,183,531
"Enseñanza (104)",1480,,,3,55,53,442,110,817
"Servicios sociales y de salud (105)",393,2,,4,27,24,87,37,212
"Otras activ. serv.comun.soc y personales (106)",340,2,1,42,68,36,38,68,85
"Hogares privados con servicio doméstico (107)",41,1,,12,24,1,1,1,1
"Actividad economica no especificada (109)",233,2,1,24,76,14,17,46,53
"Mujeres (110)",9556,579,10,1641,2859,535,1145,795,1992
"Agric., ganadería, caza y silvicultura (111)",411,102,,146,127,8,11,13,4
"Pesca (112)",1,,,1,,,,,
"Explotación de minas y canteras (113)",9,,,1,2,1,1,2,2
"Industrias manufactureras (114)",267,14,,44,117,25,24,21,22
"Suministro de electricidad, gas y agua (115)",12,,,,1,1,2,2,6
"Construcción (116)",61,1,,17,17,5,7,5,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3006,262,3,804,1203,172,158,240,164
"Venta, mant.y rep. veh.autom.y motoc. (118)",45,,,3,22,5,6,7,2
"Comercio al por mayor (119)",86,7,1,15,38,7,2,7,9
"Comercio al por menor (120)",2875,255,2,786,1143,160,150,226,153
"Hoteles y restaurantes (121)",1118,113,2,319,461,63,39,90,31
"Trans., almac. y comunicaciones (122)",197,1,,7,75,18,27,38,31
"Intermediación financiera (123)",74,,,,3,5,11,14,41
"Activid.inmobil., empres. y de alquiler (124)",240,4,,3,26,20,25,30,132
"Admin.pub. y defensa; p. segur.soc.afil (125)",645,9,1,41,111,40,80,116,247
"Enseñanza (126)",1620,,,,74,58,568,76,844
"Servicios sociales y de salud (127)",662,1,,11,84,35,124,55,352
"Otras activ. serv.comun.soc y personales (128)",348,24,,50,124,29,39,33,49
"Hogares privados con servicio doméstico (129)",667,33,2,165,386,40,7,27,7
"Organiz. y organos extraterritoriales (130)",1,,,,,,,,1
"Actividad economica no especificada (131)",217,15,2,32,48,15,22,33,50
,,,,,,,,,
"RURAL (132)",9467,1467,13,4143,3207,160,177,110,190
"Agric., ganadería, caza y silvicultura (133)",7448,1266,12,3558,2376,77,58,57,44
"Pesca (134)",7,,,2,3,1,1,,
"Explotación de minas y canteras (135)",25,2,,4,18,,,,1
"Industrias manufactureras (136)",118,13,,48,51,1,2,1,2
"Suministro de electricidad, gas y agua (137)",3,,,2,1,,,,
"Construcción (138)",385,7,,124,225,14,7,4,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",396,65,,127,160,17,10,9,8
"Venta, mant.y rep. veh.autom.y motoc. (140)",13,,,,7,4,1,1,
"Comercio al por mayor (141)",5,,,,2,1,,,2
"Comercio al por menor (142)",378,65,,127,151,12,9,8,6
"Hoteles y restaurantes (143)",121,14,,45,50,9,1,2,
"Trans., almac. y comunicaciones (144)",140,3,,28,83,9,7,7,3
"Activid.inmobil., empres. y de alquiler (146)",40,1,,4,15,4,5,4,7
"Admin.pub. y defensa; p. segur.soc.afil (147)",86,,,16,32,2,10,6,20
"Enseñanza (148)",164,,,1,31,15,46,8,63
"Servicios sociales y de salud (149)",86,,,19,10,2,21,4,30
"Otras activ. serv.comun.soc y personales (150)",36,3,,10,17,2,,2,2
"Hogares privados con servicio doméstico (151)",73,10,1,22,36,2,2,,
"Actividad economica no especificada (153)",339,83,,133,99,5,7,6,6
"Hombres (154)",7590,966,6,3443,2722,114,128,92,119
"Agric., ganadería, caza y silvicultura (155)",6419,917,6,3128,2155,66,52,52,43
"Pesca (156)",6,,,2,2,1,1,,
"Explotación de minas y canteras (157)",24,2,,4,17,,,,1
"Industrias manufactureras (158)",101,7,,46,42,1,2,1,2
"Suministro de electricidad, gas y agua (159)",3,,,2,1,,,,
"Construcción (160)",381,7,,122,224,14,7,4,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",98,5,,21,50,7,6,4,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",13,,,,7,4,1,1,
"Comercio al por mayor (163)",3,,,,1,1,,,1
"Comercio al por menor (164)",82,5,,21,42,2,5,3,4
"Hoteles y restaurantes (165)",19,,,4,12,1,1,1,
"Trans., almac. y comunicaciones (166)",133,2,,28,81,7,7,7,1
"Activid.inmobil., empres. y de alquiler (168)",28,,,3,11,3,4,3,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",70,,,14,29,1,9,6,11
"Enseñanza (170)",81,,,,12,6,25,4,34
"Servicios sociales y de salud (171)",29,,,3,3,1,10,2,10
"Otras activ. serv.comun.soc y personales (172)",17,1,,4,7,2,,2,1
"Hogares privados con servicio doméstico (173)",17,5,,1,11,,,,
"Actividad economica no especificada (175)",164,20,,61,65,4,4,6,4
"Mujeres (176)",1877,501,7,700,485,46,49,18,71
"Agric., ganadería, caza y silvicultura (177)",1029,349,6,430,221,11,6,5,1
"Pesca (178)",1,,,,1,,,,
"Explotación de minas y canteras (179)",1,,,,1,,,,
"Industrias manufactureras (180)",17,6,,2,9,,,,
"Construcción (182)",4,,,2,1,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",298,60,,106,110,10,4,5,3
"Comercio al por mayor (185)",2,,,,1,,,,1
"Comercio al por menor (186)",296,60,,106,109,10,4,5,2
"Hoteles y restaurantes (187)",102,14,,41,38,8,,1,
"Trans., almac. y comunicaciones (188)",7,1,,,2,2,,,2
"Activid.inmobil., empres. y de alquiler (190)",12,1,,1,4,1,1,1,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",16,,,2,3,1,1,,9
"Enseñanza (192)",83,,,1,19,9,21,4,29
"Servicios sociales y de salud (193)",57,,,16,7,1,11,2,20
"Otras activ. serv.comun.soc y personales (194)",19,2,,6,10,,,,1
"Hogares privados con servicio doméstico (195)",56,5,1,21,25,2,2,,
"Actividad economica no especificada (197)",175,63,,72,34,1,3,,2
