"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",6,26,23,,88.5,,
"De 45 a 49 años (038)",3,11,11,,100,,
"De 50 y más años (039)",6,28,28,,100,,
"No PEA (040)",9968,31024,25769,507,83.1,1.6,
"De 12 a 14 años (041)",1518,6,6,2,100,33.3,
"De 15 a 19 años (042)",1501,152,147,47,96.7,30.9,
"De 20 a 24 años (043)",890,947,893,140,94.3,14.8,
"De 25 a 29 años (044)",746,1681,1577,114,93.8,6.8,
"De 30 a 34 años (045)",705,2317,2126,83,91.8,3.6,
"De 35 a 39 años (046)",759,3316,2985,79,90,2.4,
"De 40 a 44 años (047)",665,3718,3228,33,86.8,0.9,
"De 45 a 49 años (048)",570,3334,2880,9,86.4,0.3,
"De 50 y más años (049)",2614,15553,11927,,76.7,,
,,,,,,,
"URBANA (060)",2234,5779,5165,120,89.4,2.1,
"De 12 a 14 años (061)",239,3,3,,100,,
"De 15 a 19 años (062)",297,38,38,14,100,36.8,
"De 20 a 24 años (063)",245,197,192,28,97.5,14.2,
"De 25 a 29 años (064)",224,362,344,29,95,8,
"De 30 a 34 años (065)",185,463,433,19,93.5,4.1,
"De 35 a 39 años (066)",253,900,846,25,94,2.8,
"De 40 a 44 años (067)",180,714,660,2,92.4,0.3,
"De 45 a 49 años (068)",137,602,554,3,92,0.5,
"De 50 y más años (069)",474,2500,2095,,83.8,,
"PEA (070)",724,2071,1907,40,92.1,1.9,
"De 12 a 14 años (071)",10,3,3,,100,,
"De 15 a 19 años (072)",42,8,8,3,100,37.5,
"De 20 a 24 años (073)",68,61,61,8,100,13.1,
"De 25 a 29 años (074)",107,170,161,12,94.7,7.1,
"De 30 a 34 años (075)",84,168,154,8,91.7,4.8,
"De 35 a 39 años (076)",116,349,336,7,96.3,2,
"De 40 a 44 años (077)",87,332,315,1,94.9,0.3,
"De 45 a 49 años (078)",64,269,245,1,91.1,0.4,
"De 50 y más años (079)",146,711,624,,87.8,,
"Ocupada (080)",698,2007,1843,37,91.8,1.8,
"De 12 a 14 años (081)",10,3,3,,100,,
"De 15 a 19 años (082)",39,6,6,2,100,33.3,
"De 20 a 24 años (083)",63,58,58,8,100,13.8,
"De 25 a 29 años (084)",103,168,159,12,94.6,7.1,
"De 30 a 34 años (085)",83,166,152,7,91.6,4.2,
"De 35 a 39 años (086)",112,332,319,6,96.1,1.8,
"De 40 a 44 años (087)",83,318,301,1,94.7,0.3,
"De 45 a 49 años (088)",62,258,234,1,90.7,0.4,
"De 50 y más años (089)",143,698,611,,87.5,,
"Desocupada (090)",26,64,64,3,100,4.7,
"De 15 a 19 años (092)",3,2,2,1,100,50,
"De 20 a 24 años (093)",5,3,3,,100,,
"De 25 a 29 años (094)",4,2,2,,100,,
"De 30 a 34 años (095)",1,2,2,1,100,50,
"De 35 a 39 años (096)",4,17,17,1,100,5.9,
"De 40 a 44 años (097)",4,14,14,,100,,
"De 45 a 49 años (098)",2,11,11,,100,,
"De 50 y más años (099)",3,13,13,,100,,
"No PEA (100)",1510,3708,3258,80,87.9,2.2,
"De 12 a 14 años (101)",229,,,,,,
"De 15 a 19 años (102)",255,30,30,11,100,36.7,
"De 20 a 24 años (103)",177,136,131,20,96.3,14.7,
"De 25 a 29 años (104)",117,192,183,17,95.3,8.9,
"De 30 a 34 años (105)",101,295,279,11,94.6,3.7,
"De 35 a 39 años (106)",137,551,510,18,92.6,3.3,
"De 40 a 44 años (107)",93,382,345,1,90.3,0.3,
"De 45 a 49 años (108)",73,333,309,2,92.8,0.6,
"De 50 y más años (109)",328,1789,1471,,82.2,,
,,,,,,,
"RURAL (120)",11109,38412,31592,600,82.2,1.6,
"De 12 a 14 años (121)",1304,6,6,2,100,33.3,
"De 15 a 19 años (122)",1423,173,167,47,96.5,27.2,
"De 20 a 24 años (123)",981,1073,1007,155,93.8,14.4,
"De 25 a 29 años (124)",893,2076,1944,136,93.6,6.6,
"De 30 a 34 años (125)",885,2954,2691,115,91.1,3.9,
"De 35 a 39 años (126)",923,4076,3640,84,89.3,2.1,
"De 40 a 44 años (127)",829,4807,4137,50,86.1,1,
"De 45 a 49 años (128)",748,4531,3863,11,85.3,0.2,
"De 50 y más años (129)",3123,18716,14137,,75.5,,
"PEA (130)",2651,11096,9081,173,81.8,1.6,
"De 12 a 14 años (131)",15,,,,,,
"De 15 a 19 años (132)",177,51,50,11,98,21.6,
"De 20 a 24 años (133)",268,262,245,36,93.5,13.7,
"De 25 a 29 años (134)",264,587,550,38,93.7,6.5,
"De 30 a 34 años (135)",281,932,844,43,90.6,4.6,
"De 35 a 39 años (136)",301,1311,1165,23,88.9,1.8,
"De 40 a 44 años (137)",257,1471,1254,18,85.2,1.2,
"De 45 a 49 años (138)",251,1530,1292,4,84.4,0.3,
"De 50 y más años (139)",837,4952,3681,,74.3,,
"Ocupada (140)",2594,11041,9031,170,81.8,1.5,
"De 12 a 14 años (141)",12,,,,,,
"De 15 a 19 años (142)",158,48,47,10,97.9,20.8,
"De 20 a 24 años (143)",251,255,239,34,93.7,13.3,
"De 25 a 29 años (144)",257,585,548,38,93.7,6.5,
"De 30 a 34 años (145)",279,928,840,43,90.5,4.6,
"De 35 a 39 años (146)",298,1299,1154,23,88.8,1.8,
"De 40 a 44 años (147)",255,1459,1245,18,85.3,1.2,
"De 45 a 49 años (148)",250,1530,1292,4,84.4,0.3,
"De 50 y más años (149)",834,4937,3666,,74.3,,
"Desocupada (150)",57,55,50,3,90.9,5.5,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",19,3,3,1,100,33.3,
"De 20 a 24 años (153)",17,7,6,2,85.7,28.6,
"De 25 a 29 años (154)",7,2,2,,100,,
"De 30 a 34 años (155)",2,4,4,,100,,
"De 35 a 39 años (156)",3,12,11,,91.7,,
"De 40 a 44 años (157)",2,12,9,,75,,
"De 45 a 49 años (158)",1,,,,,,
"De 50 y más años (159)",3,15,15,,100,,
"No PEA (160)",8458,27316,22511,427,82.4,1.6,
"De 12 a 14 años (161)",1289,6,6,2,100,33.3,
"De 15 a 19 años (162)",1246,122,117,36,95.9,29.5,
"De 20 a 24 años (163)",713,811,762,119,94,14.7,
"De 25 a 29 años (164)",629,1489,1394,98,93.6,6.6,
"De 30 a 34 años (165)",604,2022,1847,72,91.3,3.6,
"De 35 a 39 años (166)",622,2765,2475,61,89.5,2.2,
"De 40 a 44 años (167)",572,3336,2883,32,86.4,1,
"De 45 a 49 años (168)",497,3001,2571,7,85.7,0.2,
"De 50 y más años (169)",2286,13764,10456,,76,,
