"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",327,,,3,,247,,9,1,67,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,,,1,,2,,8,,1,,,
"Comercio al por mayor (147)",11,,,,,10,,,1,,,,
"Comercio al por menor (148)",304,,,2,,235,,1,,66,,,
"Hoteles y restaurantes (149)",54,,,1,1,40,,,,12,,,
"Trans., almac. y comunicaciones (150)",117,,,,2,,,1,106,8,,,
"Activid.inmobil., empres. y alquileres (152)",18,,5,8,,3,,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",101,11,4,3,10,2,,,7,54,10,,
"Enseñanza (154)",214,1,210,,,,,,2,1,,,
"Servicios sociales y de salud (155)",46,,25,18,2,,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",24,,5,6,,2,,,1,10,,,
"Hogares privados con servicio doméstico (157)",70,,,,,,,,,70,,,
"Actividad economica no especificada (159)",340,,,,4,,,,,,,336,
"Desocupado (160)",528,,,,,,,,,,,,528
"Hombres (161)",11220,9,121,30,12,93,7095,73,304,2921,10,136,416
"Agric., ganadería, caza y silvicultura (162)",9722,,,,,,7094,1,2,2625,,,
"Pesca (163)",3,,1,,,,1,,,1,,,
"Explotación de minas y canteras (164)",11,,,1,1,,,2,2,5,,,
"Industrias manufactureras (165)",67,,1,1,,,,59,5,1,,,
"Suministro de electricidad, gas y agua (166)",1,,,,,,,,,1,,,
"Construcción (167)",373,,,4,1,,,1,178,189,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",129,,,3,,79,,9,1,37,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",12,,,1,,2,,8,,1,,,
"Comercio al por mayor (170)",4,,,,,3,,,1,,,,
"Comercio al por menor (171)",113,,,2,,74,,1,,36,,,
"Hoteles y restaurantes (172)",13,,,,,9,,,,4,,,
"Trans., almac. y comunicaciones (173)",113,,,,1,,,1,104,7,,,
"Activid.inmobil., empres. y alquileres (175)",17,,4,8,,3,,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",71,8,3,1,5,2,,,7,35,10,,
"Enseñanza (177)",97,1,93,,,,,,2,1,,,
"Servicios sociales y de salud (178)",26,,18,6,1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",14,,1,6,,,,,1,6,,,
"Hogares privados con servicio doméstico (180)",8,,,,,,,,,8,,,
"Actividad economica no especificada (182)",139,,,,3,,,,,,,136,
"Desocupado (183)",416,,,,,,,,,,,,416
"Mujeres (184)",3421,3,131,15,9,203,884,20,9,1835,,200,112
"Agric., ganadería, caza y silvicultura (185)",2575,,,,,,883,,,1692,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",1,,,,,1,,,,,,,
"Industrias manufactureras (188)",23,,1,,,1,,20,1,,,,
"Construcción (190)",25,,,,,,,,6,19,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",198,,,,,168,,,,30,,,
"Comercio al por mayor (193)",7,,,,,7,,,,,,,
"Comercio al por menor (194)",191,,,,,161,,,,30,,,
"Hoteles y restaurantes (195)",41,,,1,1,31,,,,8,,,
"Trans., almac. y comunicaciones (196)",4,,,,1,,,,2,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",30,3,1,2,5,,,,,19,,,
"Enseñanza (200)",117,,117,,,,,,,,,,
"Servicios sociales y de salud (201)",20,,7,12,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",10,,4,,,2,,,,4,,,
"Hogares privados con servicio doméstico (203)",62,,,,,,,,,62,,,
"Actividad economica no especificada (205)",201,,,,1,,,,,,,200,
"Desocupado (206)",112,,,,,,,,,,,,112
