"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",71,,17,46,1,7,,
"Obreros construc.,conf.,papel, fab., instr. (099)",95,6,25,60,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2245,6,1184,17,,1034,4,
"Ocupaciñn no especificada (102)",77,1,3,15,1,57,,
"Desocupado (103)",46,,,,,,,46
"Mujeres (104)",1402,132,196,481,7,494,81,11
"Profes., científicos e intelectuales (106)",61,55,,5,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,2,,3,,,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",172,4,1,139,3,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",243,,,241,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",710,5,189,9,,426,81,
"Ocupaciñn no especificada (115)",185,60,5,76,1,43,,
"Desocupado (116)",11,,,,,,,11
