"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Intermediación financiera (123)",8,8,,,,,
"Activid.inmobil., empres. y alquileres (124)",73,56,1,14,1,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",130,127,3,,,,
"Enseñanza (126)",551,537,,14,,,
"Servicios sociales y de salud (127)",122,102,1,16,,3,
"Otras activ. serv.comun.soc y personales (128)",156,53,12,84,3,4,
"Hogares privados con servicio doméstico (129)",401,,,,,,401
"Actividad economica no especificada (131)",312,148,40,87,5,32,
,,,,,,,
"RURAL (132)",14195,585,3586,7813,347,1678,186
"Agric., ganadería, caza y silvicultura (133)",12118,52,3065,7128,322,1551,
"Pesca (134)",3,,,3,,,
"Explotación de minas y canteras (135)",6,,5,1,,,
"Industrias manufactureras (136)",284,40,172,57,7,8,
"Suministro de electricidad, gas y agua (137)",9,,9,,,,
"Construcción (138)",209,5,164,32,1,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",337,26,15,267,4,25,
"Venta, mant.y rep. veh.autom y motoc. (140)",40,4,13,22,,1,
"Comercio al por mayor (141)",16,4,1,8,2,1,
"Comercio al por menor (142)",281,18,1,237,2,23,
"Hoteles y restaurantes (143)",149,18,15,87,10,19,
"Trans., almac. y comunicaciones (144)",262,20,73,166,,3,
"Intermediación financiera (145)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (146)",90,75,8,7,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",58,42,16,,,,
"Enseñanza (148)",206,201,,4,,1,
"Servicios sociales y de salud (149)",41,38,,3,,,
"Otras activ. serv.comun.soc y personales (150)",43,19,10,13,,1,
"Hogares privados con servicio doméstico (151)",186,,,,,,186
"Actividad economica no especificada (153)",190,45,34,45,3,63,
"Hombres (154)",12198,389,3316,7096,317,1071,9
"Agric., ganadería, caza y silvicultura (155)",10906,47,2846,6674,303,1036,
"Pesca (156)",3,,,3,,,
"Explotación de minas y canteras (157)",6,,5,1,,,
"Industrias manufactureras (158)",266,38,165,49,7,7,
"Suministro de electricidad, gas y agua (159)",8,,8,,,,
"Construcción (160)",200,5,155,32,1,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",173,16,15,134,2,6,
"Venta, mant.y rep. veh.autom y motoc. (162)",34,4,13,17,,,
"Comercio al por mayor (163)",12,3,1,7,1,,
"Comercio al por menor (164)",127,9,1,110,1,6,
"Hoteles y restaurantes (165)",25,3,3,13,4,2,
"Trans., almac. y comunicaciones (166)",256,18,73,163,,2,
"Intermediación financiera (167)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (168)",79,64,8,7,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",51,36,15,,,,
"Enseñanza (170)",118,116,,1,,1,
"Servicios sociales y de salud (171)",18,16,,2,,,
"Otras activ. serv.comun.soc y personales (172)",29,15,5,8,,1,
"Hogares privados con servicio doméstico (173)",9,,,,,,9
"Actividad economica no especificada (175)",47,11,18,9,,9,
"Mujeres (176)",1997,196,270,717,30,607,177
"Agric., ganadería, caza y silvicultura (177)",1212,5,219,454,19,515,
"Industrias manufactureras (180)",18,2,7,8,,1,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",9,,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",164,10,,133,2,19,
"Venta, mant.y rep. veh.autom y motoc. (184)",6,,,5,,1,
"Comercio al por mayor (185)",4,1,,1,1,1,
"Comercio al por menor (186)",154,9,,127,1,17,
"Hoteles y restaurantes (187)",124,15,12,74,6,17,
"Trans., almac. y comunicaciones (188)",6,2,,3,,1,
"Activid.inmobil., empres. y alquileres (190)",11,11,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",7,6,1,,,,
"Enseñanza (192)",88,85,,3,,,
"Servicios sociales y de salud (193)",23,22,,1,,,
"Otras activ. serv.comun.soc y personales (194)",14,4,5,5,,,
"Hogares privados con servicio doméstico (195)",177,,,,,,177
"Actividad economica no especificada (197)",143,34,16,36,3,54,
