"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",161,2,51,50,45,13
"Hogares privados con servicio doméstico (042)",18,1,7,4,2,4
"Actividad economica no especificada (044)",182,,61,53,42,26
"Desocupado (045)",545,7,277,162,82,17
"Mujeres (046)",7883,97,2101,2696,2263,726
"Agric., ganadería, caza y silvicultura (047)",4200,58,830,1334,1423,555
"Pesca (048)",3,,,,3,
"Explotación de minas y canteras (049)",4,,2,1,1,
"Industrias manufactureras (050)",238,4,89,80,56,9
"Suministro de electricidad, gas y agua (051)",2,,2,,,
"Construcción (052)",16,,6,8,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1158,10,320,436,325,67
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,4,4,1,
"Comercio al por mayor (055)",36,,12,11,11,2
"Comercio al por menor (056)",1113,10,304,421,313,65
"Hoteles y restaurantes (057)",421,6,138,127,123,27
"Trans., almac. y comunicaciones (058)",55,,32,19,3,1
"Intermediación financiera (059)",6,,2,3,1,
"Activid.inmobil., empres. y alquileres (060)",89,1,43,36,8,1
"Admin.pub. y defensa; p. segur.soc afil (061)",93,,43,37,13,
"Enseñanza (062)",575,1,147,307,120,
"Servicios sociales y de salud (063)",139,,54,59,26,
"Otras activ. serv.comun.soc y personales (064)",145,2,46,54,34,9
"Hogares privados con servicio doméstico (065)",287,10,144,68,48,17
"Actividad economica no especificada (067)",235,,81,64,57,33
"Desocupado (068)",217,5,122,63,20,7
,,,,,,
"URBANA (069)",12553,151,3690,4357,3326,1029
"Agric., ganadería, caza y silvicultura (070)",4634,88,995,1387,1464,700
"Pesca (071)",11,,2,2,5,2
"Explotación de minas y canteras (072)",122,,48,60,14,
"Industrias manufactureras (073)",1232,8,460,480,249,35
"Suministro de electricidad, gas y agua (074)",20,,4,10,6,
"Construcción (075)",529,2,168,199,135,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1689,20,501,629,430,109
"Venta, mant.y rep. veh.autom.y motoc. (077)",159,,70,54,28,7
"Comercio al por mayor (078)",57,,19,23,12,3
"Comercio al por menor (079)",1473,20,412,552,390,99
"Hoteles y restaurantes (080)",526,7,181,155,147,36
"Trans., almac. y comunicaciones (081)",773,5,351,261,136,20
"Intermediación financiera (082)",11,,4,5,2,
"Activid.inmobil., empres. y alquileres (083)",302,1,117,115,59,10
"Admin.pub. y defensa; p. segur.soc afil (084)",272,,68,121,78,5
"Enseñanza (085)",1007,1,195,484,322,5
"Servicios sociales y de salud (086)",188,,55,78,51,4
"Otras activ. serv.comun.soc y personales (087)",254,4,78,88,67,17
"Hogares privados con servicio doméstico (088)",159,9,87,40,19,4
"Actividad economica no especificada (090)",326,,110,97,77,42
"Desocupado (091)",498,6,266,146,65,15
"Hombres (092)",7491,93,2330,2542,1927,599
"Agric., ganadería, caza y silvicultura (093)",2546,62,601,713,766,404
"Pesca (094)",8,,2,2,2,2
"Explotación de minas y canteras (095)",122,,48,60,14,
"Industrias manufactureras (096)",1041,5,399,410,199,28
"Suministro de electricidad, gas y agua (097)",19,,3,10,6,
"Construcción (098)",516,2,164,192,133,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",709,10,245,250,154,50
"Venta, mant.y rep. veh.autom.y motoc. (100)",150,,66,50,27,7
"Comercio al por mayor (101)",29,,11,13,4,1
"Comercio al por menor (102)",530,10,168,187,123,42
"Hoteles y restaurantes (103)",159,2,62,45,40,10
"Trans., almac. y comunicaciones (104)",734,5,326,250,133,20
"Intermediación financiera (105)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (106)",226,,82,83,52,9
"Admin.pub. y defensa; p. segur.soc afil (107)",195,,35,89,66,5
"Enseñanza (108)",521,,74,225,217,5
"Servicios sociales y de salud (109)",79,,18,29,28,4
"Otras activ. serv.comun.soc y personales (110)",130,2,42,38,37,11
"Hogares privados con servicio doméstico (111)",11,1,7,3,,
"Actividad economica no especificada (113)",131,,44,40,30,17
"Desocupado (114)",337,4,175,100,49,9
"Mujeres (115)",5062,58,1360,1815,1399,430
"Agric., ganadería, caza y silvicultura (116)",2088,26,394,674,698,296
"Pesca (117)",3,,,,3,
"Industrias manufactureras (119)",191,3,61,70,50,7
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",13,,4,7,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",980,10,256,379,276,59
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,4,4,1,
"Comercio al por mayor (124)",28,,8,10,8,2
"Comercio al por menor (125)",943,10,244,365,267,57
"Hoteles y restaurantes (126)",367,5,119,110,107,26
"Trans., almac. y comunicaciones (127)",39,,25,11,3,
"Intermediación financiera (128)",4,,1,2,1,
"Activid.inmobil., empres. y alquileres (129)",76,1,35,32,7,1
"Admin.pub. y defensa; p. segur.soc afil (130)",77,,33,32,12,
"Enseñanza (131)",486,1,121,259,105,
"Servicios sociales y de salud (132)",109,,37,49,23,
"Otras activ. serv.comun.soc y personales (133)",124,2,36,50,30,6
"Hogares privados con servicio doméstico (134)",148,8,80,37,19,4
"Actividad economica no especificada (136)",195,,66,57,47,25
"Desocupado (137)",161,2,91,46,16,6
,,,,,,
"RURAL (138)",7246,85,2099,2245,2056,761
"Agric., ganadería, caza y silvicultura (139)",5003,70,1207,1481,1591,654
"Pesca (140)",4,,,2,2,
"Explotación de minas y canteras (141)",114,,49,53,12,
"Industrias manufactureras (142)",200,3,96,54,35,12
"Suministro de electricidad, gas y agua (143)",11,,2,7,2,
"Construcción (144)",205,,71,80,47,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",373,1,141,120,86,25
"Venta, mant.y rep. veh.autom.y motoc. (146)",49,,33,9,6,1
"Comercio al por mayor (147)",12,,5,3,4,
"Comercio al por menor (148)",312,1,103,108,76,24
"Hoteles y restaurantes (149)",81,1,35,23,20,2
"Trans., almac. y comunicaciones (150)",292,2,140,98,46,6
"Intermediación financiera (151)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (152)",67,,23,23,19,2
"Admin.pub. y defensa; p. segur.soc afil (153)",79,,27,31,19,2
"Enseñanza (154)",208,,38,105,62,3
"Servicios sociales y de salud (155)",53,,21,19,13,
"Otras activ. serv.comun.soc y personales (156)",52,,19,16,12,5
"Hogares privados con servicio doméstico (157)",146,2,64,32,31,17
"Actividad economica no especificada (159)",91,,32,20,22,17
"Desocupado (160)",264,6,133,79,37,9
"Hombres (161)",4425,46,1358,1364,1192,465
"Agric., ganadería, caza y silvicultura (162)",2891,38,771,821,866,395
"Pesca (163)",4,,,2,2,
"Explotación de minas y canteras (164)",110,,47,52,11,
"Industrias manufactureras (165)",153,2,68,44,29,10
"Suministro de electricidad, gas y agua (166)",10,,1,7,2,
"Construcción (167)",202,,69,79,47,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",195,1,77,63,37,17
"Venta, mant.y rep. veh.autom.y motoc. (169)",49,,33,9,6,1
"Comercio al por mayor (170)",4,,1,2,1,
"Comercio al por menor (171)",142,1,43,52,30,16
"Hoteles y restaurantes (172)",27,,16,6,4,1
"Trans., almac. y comunicaciones (173)",276,2,133,90,46,5
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",54,,15,19,18,2
"Admin.pub. y defensa; p. segur.soc afil (176)",63,,17,26,18,2
"Enseñanza (177)",119,,12,57,47,3
"Servicios sociales y de salud (178)",23,,4,9,10,
"Otras activ. serv.comun.soc y personales (179)",31,,9,12,8,2
"Hogares privados con servicio doméstico (180)",7,,,1,2,4
"Actividad economica no especificada (182)",51,,17,13,12,9
"Desocupado (183)",208,3,102,62,33,8
"Mujeres (184)",2821,39,741,881,864,296
"Agric., ganadería, caza y silvicultura (185)",2112,32,436,660,725,259
"Explotación de minas y canteras (187)",4,,2,1,1,
"Industrias manufactureras (188)",47,1,28,10,6,2
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",178,,64,57,49,8
"Comercio al por mayor (193)",8,,4,1,3,
"Comercio al por menor (194)",170,,60,56,46,8
"Hoteles y restaurantes (195)",54,1,19,17,16,1
"Trans., almac. y comunicaciones (196)",16,,7,8,,1
"Intermediación financiera (197)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (198)",13,,8,4,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",16,,10,5,1,
"Enseñanza (200)",89,,26,48,15,
"Servicios sociales y de salud (201)",30,,17,10,3,
"Otras activ. serv.comun.soc y personales (202)",21,,10,4,4,3
"Hogares privados con servicio doméstico (203)",139,2,64,31,29,13
"Actividad economica no especificada (205)",40,,15,7,10,8
"Desocupado (206)",56,3,31,17,4,1
