"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",145,125,4,101,17,3,,,,,20,144
"De 20 a 24 años (023)",451,380,6,209,122,32,11,,,,71,596
"De 25 a 29 años (024)",551,499,4,175,168,101,47,3,1,,52,1039
"De 30 a 34 años (025)",623,602,3,124,185,143,131,14,1,1,21,1593
"De 35 a 39 años (026)",701,690,5,73,186,185,174,59,8,,11,2202
"De 40 a 44 años (027)",597,595,4,49,133,156,170,59,16,8,2,2126
"De 45 a 49 años (028)",486,484,3,33,70,107,145,81,33,12,2,2048
"De 50 y más años (029)",888,878,2,42,83,102,248,207,143,51,10,4716
"Desocupada (030)",75,67,1,17,17,15,9,5,3,,8,194
"De 15 a 19 años (032)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (033)",18,14,,6,7,1,,,,,4,23
"De 25 a 29 años (034)",12,10,1,5,2,1,1,,,,2,17
"De 30 a 34 años (035)",13,13,,4,1,5,2,,1,,,38
"De 35 a 39 años (036)",10,10,,1,3,4,2,,,,,29
"De 40 a 44 años (037)",9,9,,,2,3,1,2,1,,,39
"De 45 a 49 años (038)",4,4,,,1,,2,1,,,,16
"De 50 y más años (039)",6,6,,,1,1,1,2,1,,,31
"No PEA (040)",8173,7889,30,1471,1641,1284,1717,976,544,226,284,29492
"De 12 a 14 años (041)",28,13,,13,,,,,,,15,13
"De 15 a 19 años (042)",572,506,2,405,93,5,1,,,,66,610
"De 20 a 24 años (043)",1070,998,5,518,346,103,23,3,,,72,1634
"De 25 a 29 años (044)",1161,1103,5,252,457,247,134,7,1,,58,2522
"De 30 a 34 años (045)",1028,1017,3,106,308,280,272,44,4,,11,3033
"De 35 a 39 años (046)",890,875,1,49,162,244,292,105,16,6,15,3256
"De 40 a 44 años (047)",733,724,4,33,86,139,255,149,44,14,9,3225
"De 45 a 49 años (048)",586,582,,21,47,88,209,146,56,15,4,2892
"De 50 y más años (049)",2105,2071,10,74,142,178,531,522,423,191,34,12307
,,,,,,,,,,,,
"URBANA (060)",8380,8019,44,1565,1800,1479,1697,845,424,165,361,27815
"De 12 a 14 años (061)",26,15,,13,2,,,,,,11,17
"De 15 a 19 años (062)",357,312,5,253,50,3,1,,,,45,366
"De 20 a 24 años (063)",890,777,8,472,222,63,9,3,,,113,1162
"De 25 a 29 años (064)",1080,983,7,334,389,174,73,4,2,,97,1977
"De 30 a 34 años (065)",1077,1048,4,188,360,275,199,21,1,,29,2712
"De 35 a 39 años (066)",1111,1088,4,105,297,333,284,60,4,1,23,3362
"De 40 a 44 años (067)",932,922,5,66,196,249,268,106,26,6,10,3336
"De 45 a 49 años (068)",759,755,3,45,101,160,256,134,45,11,4,3208
"De 50 y más años (069)",2148,2119,8,89,183,222,607,517,346,147,29,11675
"PEA (070)",3406,3247,26,657,779,670,680,268,132,35,159,10397
"De 12 a 14 años (071)",5,5,,3,2,,,,,,,7
"De 15 a 19 años (072)",85,74,3,62,8,1,,,,,11,81
"De 20 a 24 años (073)",307,245,5,156,60,20,4,,,,62,354
"De 25 a 29 años (074)",401,354,3,150,119,58,21,2,1,,47,672
"De 30 a 34 años (075)",470,450,2,112,156,104,72,4,,,20,1060
"De 35 a 39 años (076)",561,552,4,67,166,160,131,22,2,,9,1606
"De 40 a 44 años (077)",492,490,4,47,128,139,127,32,10,3,2,1594
"De 45 a 49 años (078)",395,393,3,28,64,99,116,58,20,5,2,1546
"De 50 y más años (079)",690,684,2,32,76,89,209,150,99,27,6,3477
"Ocupada (080)",3351,3198,26,641,765,659,675,265,132,35,153,10280
"De 12 a 14 años (081)",5,5,,3,2,,,,,,,7
"De 15 a 19 años (082)",82,73,3,61,8,1,,,,,9,80
"De 20 a 24 años (083)",294,234,5,150,55,20,4,,,,60,338
"De 25 a 29 años (084)",392,347,3,145,118,57,21,2,1,,45,662
"De 30 a 34 años (085)",460,440,2,108,155,100,71,4,,,20,1038
"De 35 a 39 años (086)",555,546,4,67,163,158,130,22,2,,9,1589
"De 40 a 44 años (087)",486,484,4,47,126,136,126,32,10,3,2,1577
"De 45 a 49 años (088)",392,390,3,28,63,99,115,57,20,5,2,1534
"De 50 y más años (089)",685,679,2,32,75,88,208,148,99,27,6,3455
"Desocupada (090)",55,49,,16,14,11,5,3,,,6,117
"De 15 a 19 años (092)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (093)",13,11,,6,5,,,,,,2,16
"De 25 a 29 años (094)",9,7,,5,1,1,,,,,2,10
"De 30 a 34 años (095)",10,10,,4,1,4,1,,,,,22
"De 35 a 39 años (096)",6,6,,,3,2,1,,,,,17
"De 40 a 44 años (097)",6,6,,,2,3,1,,,,,17
"De 45 a 49 años (098)",3,3,,,1,,1,1,,,,12
"De 50 y más años (099)",5,5,,,1,1,1,2,,,,22
"No PEA (100)",4974,4772,18,908,1021,809,1017,577,292,130,202,17418
"De 12 a 14 años (101)",21,10,,10,,,,,,,11,10
"De 15 a 19 años (102)",272,238,2,191,42,2,1,,,,34,285
"De 20 a 24 años (103)",583,532,3,316,162,43,5,3,,,51,808
"De 25 a 29 años (104)",679,629,4,184,270,116,52,2,1,,50,1305
"De 30 a 34 años (105)",607,598,2,76,204,171,127,17,1,,9,1652
"De 35 a 39 años (106)",550,536,,38,131,173,153,38,2,1,14,1756
"De 40 a 44 años (107)",440,432,1,19,68,110,141,74,16,3,8,1742
"De 45 a 49 años (108)",364,362,,17,37,61,140,76,25,6,2,1662
"De 50 y más años (109)",1458,1435,6,57,107,133,398,367,247,120,23,8198
,,,,,,,,,,,,
"RURAL (120)",4320,4197,18,734,824,649,955,559,325,133,123,16344
"De 12 a 14 años (121)",12,5,,5,,,,,,,7,5
"De 15 a 19 años (122)",363,320,1,254,60,5,,,,,43,389
"De 20 a 24 años (123)",649,615,3,261,253,73,25,,,,34,1091
"De 25 a 29 años (124)",644,629,3,98,238,175,109,6,,,15,1601
"De 30 a 34 años (125)",587,584,2,46,134,153,206,37,5,1,3,1952
"De 35 a 39 años (126)",490,487,2,18,54,100,184,104,20,5,3,2125
"De 40 a 44 años (127)",407,406,3,16,25,49,158,104,35,16,1,2054
"De 45 a 49 años (128)",317,315,,9,17,35,100,94,44,16,2,1748
"De 50 y más años (129)",851,836,4,27,43,59,173,214,221,95,15,5379
"PEA (130)",1121,1080,6,171,204,174,255,160,73,37,41,4270
"De 12 a 14 años (131)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (132)",63,52,1,40,9,2,,,,,11,64
"De 20 a 24 años (133)",162,149,1,59,69,13,7,,,,13,265
"De 25 a 29 años (134)",162,155,2,30,51,44,27,1,,,7,384
"De 30 a 34 años (135)",166,165,1,16,30,44,61,10,2,1,1,571
"De 35 a 39 años (136)",150,148,1,7,23,29,45,37,6,,2,625
"De 40 a 44 años (137)",114,114,,2,7,20,44,29,7,5,,571
"De 45 a 49 años (138)",95,95,,5,7,8,31,24,13,7,,518
"De 50 y más años (139)",204,200,,10,8,14,40,59,45,24,4,1270
"Ocupada (140)",1101,1062,5,170,201,170,251,158,70,37,39,4193
"De 12 a 14 años (141)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (142)",63,52,1,40,9,2,,,,,11,64
"De 20 a 24 años (143)",157,146,1,59,67,12,7,,,,11,258
"De 25 a 29 años (144)",159,152,1,30,50,44,26,1,,,7,377
"De 30 a 34 años (145)",163,162,1,16,30,43,60,10,1,1,1,555
"De 35 a 39 años (146)",146,144,1,6,23,27,44,37,6,,2,613
"De 40 a 44 años (147)",111,111,,2,7,20,44,27,6,5,,549
"De 45 a 49 años (148)",94,94,,5,7,8,30,24,13,7,,514
"De 50 y más años (149)",203,199,,10,8,14,40,59,44,24,4,1261
"Desocupada (150)",20,18,1,1,3,4,4,2,3,,2,77
"De 20 a 24 años (153)",5,3,,,2,1,,,,,2,7
"De 25 a 29 años (154)",3,3,1,,1,,1,,,,,7
"De 30 a 34 años (155)",3,3,,,,1,1,,1,,,16
"De 35 a 39 años (156)",4,4,,1,,2,1,,,,,12
"De 40 a 44 años (157)",3,3,,,,,,2,1,,,22
"De 45 a 49 años (158)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",1,1,,,,,,,1,,,9
"No PEA (160)",3199,3117,12,563,620,475,700,399,252,96,82,12074
"De 12 a 14 años (161)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (162)",300,268,,214,51,3,,,,,32,325
"De 20 a 24 años (163)",487,466,2,202,184,60,18,,,,21,826
"De 25 a 29 años (164)",482,474,1,68,187,131,82,5,,,8,1217
"De 30 a 34 años (165)",421,419,1,30,104,109,145,27,3,,2,1381
"De 35 a 39 años (166)",340,339,1,11,31,71,139,67,14,5,1,1500
"De 40 a 44 años (167)",293,292,3,14,18,29,114,75,28,11,1,1483
"De 45 a 49 años (168)",222,220,,4,10,27,69,70,31,9,2,1230
"De 50 y más años (169)",647,636,4,17,35,45,133,155,176,71,11,4109
