"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",478,468,402,56,9,,1,,,,10,78
"De 20 a 24 años (023)",811,656,320,170,102,48,15,1,,,155,587
"De 25 a 29 años (024)",928,744,167,251,159,83,68,15,1,,184,1218
"De 30 a 34 años (025)",976,858,123,191,211,142,136,35,16,4,118,2034
"De 35 a 39 años (026)",1013,948,89,142,211,208,185,71,32,10,65,2842
"De 40 a 44 años (027)",832,791,57,91,158,157,161,87,51,29,41,2893
"De 45 a 49 años (028)",688,655,52,77,98,125,139,74,44,46,33,2621
"De 50 y más años (029)",1387,1356,110,107,117,128,272,249,163,210,31,7314
"Desocupada (030)",510,419,239,75,41,30,17,12,4,1,91,448
"De 12 a 14 años (031)",14,14,14,,,,,,,,,
"De 15 a 19 años (032)",107,104,95,9,,,,,,,3,9
"De 20 a 24 años (033)",120,93,70,19,4,,,,,,27,27
"De 25 a 29 años (034)",100,69,30,21,12,4,1,1,,,31,68
"De 30 a 34 años (035)",62,46,13,10,10,7,3,3,,,16,84
"De 35 a 39 años (036)",44,35,7,9,4,7,4,2,2,,9,87
"De 40 a 44 años (037)",28,25,4,6,5,4,4,2,,,3,60
"De 45 a 49 años (038)",16,15,2,,4,5,3,,1,,1,45
"De 50 y más años (039)",19,18,4,1,2,3,2,4,1,1,1,68
"No PEA (040)",27539,26401,8493,3149,3117,2601,3559,2351,1531,1600,1138,79288
"De 12 a 14 años (041)",3396,3367,3355,11,1,,,,,,29,13
"De 15 a 19 años (042)",4053,3935,3363,492,69,7,4,,,,118,667
"De 20 a 24 años (043)",3037,2702,910,993,560,163,65,11,,,335,2949
"De 25 a 29 años (044)",2537,2329,193,626,733,418,294,59,6,,208,5045
"De 30 a 34 años (045)",2317,2206,120,338,579,511,460,157,25,16,111,6430
"De 35 a 39 años (046)",2207,2125,94,188,417,437,581,253,110,45,82,7908
"De 40 a 44 años (047)",1966,1892,81,124,267,327,524,306,165,98,74,8380
"De 45 a 49 años (048)",1684,1645,87,83,162,243,440,291,195,144,39,8232
"De 50 y más años (049)",6342,6200,290,294,329,495,1191,1274,1030,1297,142,39664
,,,,,,,,,,,,
"URBANA (060)",20455,19296,6115,2803,2751,2265,2616,1357,774,615,1159,48910
"De 12 a 14 años (061)",1931,1922,1917,5,,,,,,,9,5
"De 15 a 19 años (062)",2609,2546,2236,278,27,2,3,,,,63,350
"De 20 a 24 años (063)",2198,1883,870,688,253,63,8,1,,,315,1423
"De 25 a 29 años (064)",1990,1713,274,583,525,226,91,12,2,,277,2791
"De 30 a 34 años (065)",1974,1811,194,395,569,396,221,26,7,3,163,3926
"De 35 a 39 años (066)",1942,1833,146,259,488,454,392,74,17,3,109,4937
"De 40 a 44 años (067)",1724,1644,98,165,347,363,461,158,41,11,80,5436
"De 45 a 49 años (068)",1468,1419,97,124,208,292,418,170,82,28,49,5318
"De 50 y más años (069)",4619,4525,283,306,334,469,1022,916,625,570,94,24724
"PEA (070)",5172,4637,1131,876,829,704,648,252,123,74,535,10986
"De 12 a 14 años (071)",46,45,45,,,,,,,,1,
"De 15 a 19 años (072)",306,299,271,25,3,,,,,,7,31
"De 20 a 24 años (073)",579,456,270,130,39,16,1,,,,123,260
"De 25 a 29 años (074)",730,567,158,209,116,55,25,3,1,,163,743
"De 30 a 34 años (075)",722,624,117,163,166,105,62,6,4,1,98,1158
"De 35 a 39 años (076)",764,703,86,123,180,181,112,18,3,,61,1659
"De 40 a 44 años (077)",602,567,47,81,141,131,120,32,12,3,35,1619
"De 45 a 49 años (078)",532,507,47,63,89,111,126,38,25,8,25,1659
"De 50 y más años (079)",891,869,90,82,95,105,202,155,78,62,22,3857
"Ocupada (080)",4752,4294,953,805,792,675,633,243,120,73,458,10592
"De 12 a 14 años (081)",39,38,38,,,,,,,,1,
"De 15 a 19 años (082)",235,230,209,18,3,,,,,,5,24
"De 20 a 24 años (083)",482,381,216,111,37,16,1,,,,101,237
"De 25 a 29 años (084)",636,499,129,188,104,51,24,2,1,,137,675
"De 30 a 34 años (085)",666,582,105,153,156,98,60,5,4,1,84,1092
"De 35 a 39 años (086)",727,674,80,116,177,175,108,16,2,,53,1588
"De 40 a 44 años (087)",578,546,45,75,137,127,116,31,12,3,32,1568
"De 45 a 49 años (088)",517,493,45,63,85,106,124,38,24,8,24,1619
"De 50 y más años (089)",872,851,86,81,93,102,200,151,77,61,21,3789
"Desocupada (090)",420,343,178,71,37,29,15,9,3,1,77,394
"De 12 a 14 años (091)",7,7,7,,,,,,,,,
"De 15 a 19 años (092)",71,69,62,7,,,,,,,2,7
"De 20 a 24 años (093)",97,75,54,19,2,,,,,,22,23
"De 25 a 29 años (094)",94,68,29,21,12,4,1,1,,,26,68
"De 30 a 34 años (095)",56,42,12,10,10,7,2,1,,,14,66
"De 35 a 39 años (096)",37,29,6,7,3,6,4,2,1,,8,71
"De 40 a 44 años (097)",24,21,2,6,4,4,4,1,,,3,51
"De 45 a 49 años (098)",15,14,2,,4,5,2,,1,,1,40
"De 50 y más años (099)",19,18,4,1,2,3,2,4,1,1,1,68
"No PEA (100)",15283,14659,4984,1927,1922,1561,1968,1105,651,541,624,37924
"De 12 a 14 años (101)",1885,1877,1872,5,,,,,,,8,5
"De 15 a 19 años (102)",2303,2247,1965,253,24,2,3,,,,56,319
"De 20 a 24 años (103)",1619,1427,600,558,214,47,7,1,,,192,1163
"De 25 a 29 años (104)",1260,1146,116,374,409,171,66,9,1,,114,2048
"De 30 a 34 años (105)",1252,1187,77,232,403,291,159,20,3,2,65,2768
"De 35 a 39 años (106)",1178,1130,60,136,308,273,280,56,14,3,48,3278
"De 40 a 44 años (107)",1122,1077,51,84,206,232,341,126,29,8,45,3817
"De 45 a 49 años (108)",936,912,50,61,119,181,292,132,57,20,24,3659
"De 50 y más años (109)",3728,3656,193,224,239,364,820,761,547,508,72,20867
,,,,,,,,,,,,
"RURAL (120)",14840,14128,4064,1507,1472,1257,1937,1538,1068,1285,712,50414
"De 12 a 14 años (121)",1612,1587,1579,7,1,,,,,,25,9
"De 15 a 19 años (122)",2029,1961,1624,279,51,5,2,,,,68,404
"De 20 a 24 años (123)",1770,1568,430,494,413,148,72,11,,,202,2140
"De 25 a 29 años (124)",1575,1429,116,315,379,279,272,63,5,,146,3540
"De 30 a 34 años (125)",1381,1299,62,144,231,264,378,169,34,17,82,4622
"De 35 a 39 años (126)",1322,1275,44,80,144,198,378,252,127,52,47,5900
"De 40 a 44 años (127)",1102,1064,44,56,83,125,228,237,175,116,38,5897
"De 45 a 49 años (128)",920,896,44,36,56,81,164,195,158,162,24,5580
"De 50 y más años (129)",3129,3049,121,96,114,157,443,611,569,938,80,22322
"PEA (130)",2584,2386,555,285,277,217,346,292,188,226,198,9050
"De 12 a 14 años (131)",101,97,96,1,,,,,,,4,1
"De 15 a 19 años (132)",279,273,226,40,6,,1,,,,6,56
"De 20 a 24 años (133)",352,293,120,59,67,32,14,1,,,59,354
"De 25 a 29 años (134)",298,246,39,63,55,32,44,13,,,52,543
"De 30 a 34 años (135)",316,280,19,38,55,44,77,32,12,3,36,960
"De 35 a 39 años (136)",293,280,10,28,35,34,77,55,31,10,13,1270
"De 40 a 44 años (137)",258,249,14,16,22,30,45,57,39,26,9,1334
"De 45 a 49 años (138)",172,163,7,14,13,19,16,36,20,38,9,1007
"De 50 y más años (139)",515,505,24,26,24,26,72,98,86,149,10,3525
"Ocupada (140)",2494,2310,494,281,273,216,344,289,187,226,184,8996
"De 12 a 14 años (141)",94,90,89,1,,,,,,,4,1
"De 15 a 19 años (142)",243,238,193,38,6,,1,,,,5,54
"De 20 a 24 años (143)",329,275,104,59,65,32,14,1,,,54,350
"De 25 a 29 años (144)",292,245,38,63,55,32,44,13,,,47,543
"De 30 a 34 años (145)",310,276,18,38,55,44,76,30,12,3,34,942
"De 35 a 39 años (146)",286,274,9,26,34,33,77,55,30,10,12,1254
"De 40 a 44 años (147)",254,245,12,16,21,30,45,56,39,26,9,1325
"De 45 a 49 años (148)",171,162,7,14,13,19,15,36,20,38,9,1002
"De 50 y más años (149)",515,505,24,26,24,26,72,98,86,149,10,3525
"Desocupada (150)",90,76,61,4,4,1,2,3,1,,14,54
"De 12 a 14 años (151)",7,7,7,,,,,,,,,
"De 15 a 19 años (152)",36,35,33,2,,,,,,,1,2
"De 20 a 24 años (153)",23,18,16,,2,,,,,,5,4
"De 25 a 29 años (154)",6,1,1,,,,,,,,5,
"De 30 a 34 años (155)",6,4,1,,,,1,2,,,2,18
"De 35 a 39 años (156)",7,6,1,2,1,1,,,1,,1,16
"De 40 a 44 años (157)",4,4,2,,1,,,1,,,,9
"De 45 a 49 años (158)",1,1,,,,,1,,,,,5
"No PEA (160)",12256,11742,3509,1222,1195,1040,1591,1246,880,1059,514,41364
"De 12 a 14 años (161)",1511,1490,1483,6,1,,,,,,21,8
"De 15 a 19 años (162)",1750,1688,1398,239,45,5,1,,,,62,348
"De 20 a 24 años (163)",1418,1275,310,435,346,116,58,10,,,143,1786
"De 25 a 29 años (164)",1277,1183,77,252,324,247,228,50,5,,94,2997
"De 30 a 34 años (165)",1065,1019,43,106,176,220,301,137,22,14,46,3662
"De 35 a 39 años (166)",1029,995,34,52,109,164,301,197,96,42,34,4630
"De 40 a 44 años (167)",844,815,30,40,61,95,183,180,136,90,29,4563
"De 45 a 49 años (168)",748,733,37,22,43,62,148,159,138,124,15,4573
"De 50 y más años (169)",2614,2544,97,70,90,131,371,513,483,789,70,18797
