"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",21,1,5,9,6,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4941,166,1295,1362,1417,701
"Otra (036)",15,,3,9,3,
"Ocupación no especificada (037)",300,1,89,81,78,51
"Desocupado (038)",244,10,164,49,14,7
,,,,,,
"URBANA (039)",5150,107,1460,1829,1354,400
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",22,,3,10,7,2
"Profes., científicos e intelectuales (041)",683,,102,366,208,7
"Técnicos de nivel medio y trab.asimilados (042)",170,2,48,74,41,5
"Jefes y empleados de oficina (043)",176,,74,56,43,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1078,14,315,371,293,85
"Agricult.trabaj. calif. agrop. y pesqueros (045)",665,11,112,168,244,130
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",302,3,108,91,68,32
"Obreros construc., conf., papel, fab., instr. (047)",318,,87,127,90,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1023,67,298,319,256,83
"Otra (049)",101,,19,62,20,
"Ocupación no especificada (050)",197,1,75,64,32,25
"Desocupado (051)",415,9,219,121,52,14
"Hombres (052)",2978,57,814,1045,809,253
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,3,8,7,2
"Profes., científicos e intelectuales (054)",442,,56,226,155,5
"Técnicos de nivel medio y trab.asimilados (055)",111,1,34,46,26,4
"Jefes y empleados de oficina (056)",114,,40,39,33,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",371,6,103,114,101,47
"Agricult.trabaj. calif. agrop. y pesqueros (058)",444,7,69,116,160,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",220,1,84,59,52,24
"Obreros construc., conf., papel, fab., instr. (060)",309,,85,125,85,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",464,37,138,135,115,39
"Otra (062)",87,,16,53,18,
"Ocupación no especificada (063)",107,,42,36,15,14
"Desocupado (064)",289,5,144,88,42,10
"Mujeres (065)",2172,50,646,784,545,147
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,2,,
"Profes., científicos e intelectuales (067)",241,,46,140,53,2
"Técnicos de nivel medio y trab.asimilados (068)",59,1,14,28,15,1
"Jefes y empleados de oficina (069)",62,,34,17,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",707,8,212,257,192,38
"Agricult.trabaj. calif. agrop. y pesqueros (071)",221,4,43,52,84,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",82,2,24,32,16,8
"Obreros construc., conf., papel, fab., instr. (073)",9,,2,2,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",559,30,160,184,141,44
"Otra (075)",14,,3,9,2,
"Ocupación no especificada (076)",90,1,33,28,17,11
"Desocupado (077)",126,4,75,33,10,4
,,,,,,
"RURAL (078)",19078,304,4470,5167,5888,3249
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",34,,1,12,16,5
"Profes., científicos e intelectuales (080)",378,,75,151,148,4
"Técnicos de nivel medio y trab.asimilados (081)",67,,24,30,13,
"Jefes y empleados de oficina (082)",124,,58,39,26,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",487,2,200,146,112,27
"Agricult.trabaj. calif. agrop. y pesqueros (084)",8944,10,1258,2438,3247,1991
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",653,5,269,178,139,62
"Obreros construc., conf., papel, fab., instr. (086)",436,2,113,152,142,27
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7001,276,2059,1763,1877,1026
"Otra (088)",8,,1,3,4,
"Ocupación no especificada (089)",325,,98,71,84,72
"Desocupado (090)",621,9,314,184,80,34
"Hombres (091)",11277,152,2545,3111,3522,1947
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",28,,1,9,14,4
"Profes., científicos e intelectuales (093)",335,,55,130,146,4
"Técnicos de nivel medio y trab.asimilados (094)",56,,20,26,10,
"Jefes y empleados de oficina (095)",105,,42,36,26,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",247,1,74,94,60,18
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6473,5,869,1808,2359,1432
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",365,2,182,89,63,29
"Obreros construc., conf., papel, fab., instr. (099)",424,1,110,145,141,27
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2619,140,924,585,601,369
"Otra (101)",7,,1,3,3,
"Ocupación no especificada (102)",115,,42,18,23,32
"Desocupado (103)",503,3,225,168,76,31
"Mujeres (104)",7801,152,1925,2056,2366,1302
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,,,3,2,1
"Profes., científicos e intelectuales (106)",43,,20,21,2,
"Técnicos de nivel medio y trab.asimilados (107)",11,,4,4,3,
"Jefes y empleados de oficina (108)",19,,16,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",240,1,126,52,52,9
"Agricult.trabaj. calif. agrop. y pesqueros (110)",2471,5,389,630,888,559
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",288,3,87,89,76,33
"Obreros construc., conf., papel, fab., instr. (112)",12,1,3,7,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",4382,136,1135,1178,1276,657
"Otra (114)",1,,,,1,
"Ocupación no especificada (115)",210,,56,53,61,40
"Desocupado (116)",118,6,89,16,4,3
