"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",173,2,66,61,32,12
"Hogares privados con servicio doméstico (042)",21,3,8,4,5,1
"Actividad economica no especificada (044)",152,,63,50,33,6
"Desocupado (045)",344,6,135,112,65,26
"Mujeres (046)",4197,41,1493,1607,907,149
"Agric., ganadería, caza y silvicultura (047)",485,8,112,161,149,55
"Pesca (048)",64,,16,29,16,3
"Explotación de minas y canteras (049)",324,5,179,97,43,
"Industrias manufactureras (050)",89,,25,37,24,3
"Suministro de electricidad, gas y agua (051)",4,,3,1,,
"Construcción (052)",10,,2,6,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1150,7,340,483,270,50
"Venta, mant.y rep. veh.autom.y motoc. (054)",17,,8,9,,
"Comercio al por mayor (055)",44,,12,18,11,3
"Comercio al por menor (056)",1089,7,320,456,259,47
"Hoteles y restaurantes (057)",771,9,325,250,171,16
"Trans., almac. y comunicaciones (058)",57,1,31,16,9,
"Intermediación financiera (059)",8,,5,2,1,
"Activid.inmobil., empres. y alquileres (060)",69,1,21,30,17,
"Admin.pub. y defensa; p. segur.soc afil (061)",100,,30,47,22,1
"Enseñanza (062)",336,,51,210,74,1
"Servicios sociales y de salud (063)",90,,31,43,16,
"Otras activ. serv.comun.soc y personales (064)",159,4,76,53,21,5
"Hogares privados con servicio doméstico (065)",217,6,128,53,29,1
"Actividad economica no especificada (067)",150,,48,57,33,12
"Desocupado (068)",114,,70,32,10,2
,,,,,,
"URBANA (069)",9895,90,3140,3817,2333,515
"Agric., ganadería, caza y silvicultura (070)",1684,29,380,502,528,245
"Pesca (071)",571,1,171,235,146,18
"Explotación de minas y canteras (072)",1557,6,707,619,214,11
"Industrias manufactureras (073)",342,5,105,131,85,16
"Suministro de electricidad, gas y agua (074)",39,,11,19,8,1
"Construcción (075)",508,,189,180,127,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1668,16,433,705,426,88
"Venta, mant.y rep. veh.autom.y motoc. (077)",156,2,47,57,42,8
"Comercio al por mayor (078)",104,,28,44,26,6
"Comercio al por menor (079)",1408,14,358,604,358,74
"Hoteles y restaurantes (080)",630,13,220,210,159,28
"Trans., almac. y comunicaciones (081)",683,1,224,276,167,15
"Intermediación financiera (082)",13,,7,6,,
"Activid.inmobil., empres. y alquileres (083)",249,1,84,96,56,12
"Admin.pub. y defensa; p. segur.soc afil (084)",334,,66,172,83,13
"Enseñanza (085)",448,,53,268,125,2
"Servicios sociales y de salud (086)",122,,37,58,25,2
"Otras activ. serv.comun.soc y personales (087)",289,5,117,103,48,16
"Hogares privados con servicio doméstico (088)",180,7,108,42,22,1
"Actividad economica no especificada (090)",207,,66,77,54,10
"Desocupado (091)",371,6,162,118,60,25
"Hombres (092)",6915,60,2186,2581,1678,410
"Agric., ganadería, caza y silvicultura (093)",1403,23,323,392,451,214
"Pesca (094)",555,1,168,228,140,18
"Explotación de minas y canteras (095)",1487,4,674,592,206,11
"Industrias manufactureras (096)",268,5,86,100,63,14
"Suministro de electricidad, gas y agua (097)",36,,9,18,8,1
"Construcción (098)",498,,187,174,125,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",720,10,160,291,214,45
"Venta, mant.y rep. veh.autom.y motoc. (100)",144,2,42,50,42,8
"Comercio al por mayor (101)",62,,16,27,16,3
"Comercio al por menor (102)",514,8,102,214,156,34
"Hoteles y restaurantes (103)",127,5,47,30,31,14
"Trans., almac. y comunicaciones (104)",635,,200,261,159,15
"Intermediación financiera (105)",6,,2,4,,
"Activid.inmobil., empres. y alquileres (106)",183,1,64,66,40,12
"Admin.pub. y defensa; p. segur.soc afil (107)",248,,39,134,63,12
"Enseñanza (108)",165,,17,88,58,2
"Servicios sociales y de salud (109)",45,,12,22,9,2
"Otras activ. serv.comun.soc y personales (110)",155,2,59,55,28,11
"Hogares privados con servicio doméstico (111)",12,3,6,1,2,
"Actividad economica no especificada (113)",98,,29,35,30,4
"Desocupado (114)",274,6,104,90,51,23
"Mujeres (115)",2980,30,954,1236,655,105
"Agric., ganadería, caza y silvicultura (116)",281,6,57,110,77,31
"Pesca (117)",16,,3,7,6,
"Explotación de minas y canteras (118)",70,2,33,27,8,
"Industrias manufactureras (119)",74,,19,31,22,2
"Suministro de electricidad, gas y agua (120)",3,,2,1,,
"Construcción (121)",10,,2,6,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",948,6,273,414,212,43
"Venta, mant.y rep. veh.autom.y motoc. (123)",12,,5,7,,
"Comercio al por mayor (124)",42,,12,17,10,3
"Comercio al por menor (125)",894,6,256,390,202,40
"Hoteles y restaurantes (126)",503,8,173,180,128,14
"Trans., almac. y comunicaciones (127)",48,1,24,15,8,
"Intermediación financiera (128)",7,,5,2,,
"Activid.inmobil., empres. y alquileres (129)",66,,20,30,16,
"Admin.pub. y defensa; p. segur.soc afil (130)",86,,27,38,20,1
"Enseñanza (131)",283,,36,180,67,
"Servicios sociales y de salud (132)",77,,25,36,16,
"Otras activ. serv.comun.soc y personales (133)",134,3,58,48,20,5
"Hogares privados con servicio doméstico (134)",168,4,102,41,20,1
"Actividad economica no especificada (136)",109,,37,42,24,6
"Desocupado (137)",97,,58,28,9,2
,,,,,,
"RURAL (138)",7240,48,3273,2311,1276,332
"Agric., ganadería, caza y silvicultura (139)",1429,23,355,369,427,255
"Pesca (140)",347,1,121,143,71,11
"Explotación de minas y canteras (141)",3865,14,2099,1261,465,26
"Industrias manufactureras (142)",79,2,30,25,20,2
"Suministro de electricidad, gas y agua (143)",7,,3,2,2,
"Construcción (144)",149,1,57,59,32,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",321,1,108,114,87,11
"Venta, mant.y rep. veh.autom.y motoc. (146)",36,,16,14,6,
"Comercio al por mayor (147)",9,,1,4,4,
"Comercio al por menor (148)",276,1,91,96,77,11
"Hoteles y restaurantes (149)",323,1,182,81,55,4
"Trans., almac. y comunicaciones (150)",177,1,87,56,28,5
"Intermediación financiera (151)",2,,,,2,
"Activid.inmobil., empres. y alquileres (152)",101,1,49,38,12,1
"Admin.pub. y defensa; p. segur.soc afil (153)",56,,12,24,18,2
"Enseñanza (154)",79,,18,47,12,2
"Servicios sociales y de salud (155)",22,,11,10,1,
"Otras activ. serv.comun.soc y personales (156)",43,1,25,11,5,1
"Hogares privados con servicio doméstico (157)",58,2,28,15,12,1
"Actividad economica no especificada (159)",95,,45,30,12,8
"Desocupado (160)",87,,43,26,15,3
"Hombres (161)",6023,37,2734,1940,1024,288
"Agric., ganadería, caza y silvicultura (162)",1225,21,300,318,355,231
"Pesca (163)",299,1,108,121,61,8
"Explotación de minas y canteras (164)",3611,11,1953,1191,430,26
"Industrias manufactureras (165)",64,2,24,19,18,1
"Suministro de electricidad, gas y agua (166)",6,,2,2,2,
"Construcción (167)",149,1,57,59,32,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",119,,41,45,29,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,,13,12,6,
"Comercio al por mayor (170)",7,,1,3,3,
"Comercio al por menor (171)",81,,27,30,20,4
"Hoteles y restaurantes (172)",55,,30,11,12,2
"Trans., almac. y comunicaciones (173)",168,1,80,55,27,5
"Intermediación financiera (174)",1,,,,1,
"Activid.inmobil., empres. y alquileres (175)",98,,48,38,11,1
"Admin.pub. y defensa; p. segur.soc afil (176)",42,,9,15,16,2
"Enseñanza (177)",26,,3,17,5,1
"Servicios sociales y de salud (178)",9,,5,3,1,
"Otras activ. serv.comun.soc y personales (179)",18,,7,6,4,1
"Hogares privados con servicio doméstico (180)",9,,2,3,3,1
"Actividad economica no especificada (182)",54,,34,15,3,2
"Desocupado (183)",70,,31,22,14,3
"Mujeres (184)",1217,11,539,371,252,44
"Agric., ganadería, caza y silvicultura (185)",204,2,55,51,72,24
"Pesca (186)",48,,13,22,10,3
"Explotación de minas y canteras (187)",254,3,146,70,35,
"Industrias manufactureras (188)",15,,6,6,2,1
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",202,1,67,69,58,7
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,,3,2,,
"Comercio al por mayor (193)",2,,,1,1,
"Comercio al por menor (194)",195,1,64,66,57,7
"Hoteles y restaurantes (195)",268,1,152,70,43,2
"Trans., almac. y comunicaciones (196)",9,,7,1,1,
"Intermediación financiera (197)",1,,,,1,
"Activid.inmobil., empres. y alquileres (198)",3,1,1,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",14,,3,9,2,
"Enseñanza (200)",53,,15,30,7,1
"Servicios sociales y de salud (201)",13,,6,7,,
"Otras activ. serv.comun.soc y personales (202)",25,1,18,5,1,
"Hogares privados con servicio doméstico (203)",49,2,26,12,9,
"Actividad economica no especificada (205)",41,,11,15,9,6
"Desocupado (206)",17,,12,4,1,
