"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Enseñanza (039)",3163,1,566,1437,1094,65
"Servicios sociales y de salud (040)",777,1,177,396,190,13
"Otras activ. serv.comun.soc y personales (041)",1187,41,519,353,219,55
"Hogares privados con servicio doméstico (042)",209,24,120,26,27,12
"Actividad economica no especificada (044)",812,4,295,267,198,48
"Desocupado (045)",3476,139,1794,926,478,139
"Mujeres (046)",31035,631,10612,11427,7202,1163
"Agric., ganadería, caza y silvicultura (047)",4577,232,1524,1403,1092,326
"Explotación de minas y canteras (049)",19,,6,9,4,
"Industrias manufactureras (050)",1156,12,388,434,273,49
"Suministro de electricidad, gas y agua (051)",14,,5,3,6,
"Construcción (052)",131,2,46,61,22,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",8176,96,2283,3076,2297,424
"Venta, mant.y rep. veh.autom.y motoc. (054)",146,,74,46,23,3
"Comercio al por mayor (055)",295,2,91,128,66,8
"Comercio al por menor (056)",7735,94,2118,2902,2208,413
"Hoteles y restaurantes (057)",2621,48,846,865,722,140
"Trans., almac. y comunicaciones (058)",497,5,294,134,56,8
"Intermediación financiera (059)",152,,82,51,19,
"Activid.inmobil., empres. y alquileres (060)",878,2,349,363,158,6
"Admin.pub. y defensa; p. segur.soc afil (061)",950,,294,433,214,9
"Enseñanza (062)",3793,,772,2022,988,11
"Servicios sociales y de salud (063)",1336,,390,622,319,5
"Otras activ. serv.comun.soc y personales (064)",1079,11,378,414,240,36
"Hogares privados con servicio doméstico (065)",2525,122,1349,637,359,58
"Actividad economica no especificada (067)",1134,1,455,369,249,60
"Desocupado (068)",1997,100,1151,531,184,31
,,,,,,
"URBANA (069)",61784,933,20823,22570,14979,2479
"Agric., ganadería, caza y silvicultura (070)",4767,149,1304,1515,1329,470
"Pesca (071)",8,,2,1,5,
"Explotación de minas y canteras (072)",330,1,88,150,89,2
"Industrias manufactureras (073)",3465,70,1383,1099,759,154
"Suministro de electricidad, gas y agua (074)",113,,23,44,44,2
"Construcción (075)",4145,53,1340,1559,1036,157
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",14796,260,4633,5140,3916,847
"Venta, mant.y rep. veh.autom.y motoc. (077)",1615,22,699,471,356,67
"Comercio al por mayor (078)",798,9,299,310,167,13
"Comercio al por menor (079)",12383,229,3635,4359,3393,767
"Hoteles y restaurantes (080)",3533,91,1308,1057,889,188
"Trans., almac. y comunicaciones (081)",6144,50,2389,2260,1312,133
"Intermediación financiera (082)",387,,175,139,71,2
"Activid.inmobil., empres. y alquileres (083)",2919,13,1062,1183,611,50
"Admin.pub. y defensa; p. segur.soc afil (084)",2784,,706,1247,781,50
"Enseñanza (085)",6715,1,1287,3334,2021,72
"Servicios sociales y de salud (086)",2028,1,525,982,502,18
"Otras activ. serv.comun.soc y personales (087)",2143,51,845,733,428,86
"Hogares privados con servicio doméstico (088)",2283,119,1244,550,320,50
"Actividad economica no especificada (090)",1552,5,593,518,360,76
"Desocupado (091)",3672,69,1916,1059,506,122
"Hombres (092)",37280,591,12710,13139,9124,1716
"Agric., ganadería, caza y silvicultura (093)",3789,99,1050,1188,1046,406
"Pesca (094)",8,,2,1,5,
"Explotación de minas y canteras (095)",312,1,83,141,85,2
"Industrias manufactureras (096)",2619,60,1110,775,548,126
"Suministro de electricidad, gas y agua (097)",99,,18,41,38,2
"Construcción (098)",4017,51,1294,1500,1015,157
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",7464,171,2604,2376,1840,473
"Venta, mant.y rep. veh.autom.y motoc. (100)",1475,22,628,427,334,64
"Comercio al por mayor (101)",522,7,215,190,103,7
"Comercio al por menor (102)",5467,142,1761,1759,1403,402
"Hoteles y restaurantes (103)",1149,46,560,256,228,59
"Trans., almac. y comunicaciones (104)",5660,45,2104,2130,1256,125
"Intermediación financiera (105)",236,,94,88,52,2
"Activid.inmobil., empres. y alquileres (106)",2061,11,724,825,457,44
"Admin.pub. y defensa; p. segur.soc afil (107)",1864,,430,823,570,41
"Enseñanza (108)",3031,1,543,1377,1049,61
"Servicios sociales y de salud (109)",745,1,155,389,187,13
"Otras activ. serv.comun.soc y personales (110)",1126,40,496,338,202,50
"Hogares privados con servicio doméstico (111)",161,18,100,21,14,8
"Actividad economica no especificada (113)",726,4,249,253,176,44
"Desocupado (114)",2213,43,1094,617,356,103
"Mujeres (115)",24504,342,8113,9431,5855,763
"Agric., ganadería, caza y silvicultura (116)",978,50,254,327,283,64
"Explotación de minas y canteras (118)",18,,5,9,4,
"Industrias manufactureras (119)",846,10,273,324,211,28
"Suministro de electricidad, gas y agua (120)",14,,5,3,6,
"Construcción (121)",128,2,46,59,21,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",7332,89,2029,2764,2076,374
"Venta, mant.y rep. veh.autom.y motoc. (123)",140,,71,44,22,3
"Comercio al por mayor (124)",276,2,84,120,64,6
"Comercio al por menor (125)",6916,87,1874,2600,1990,365
"Hoteles y restaurantes (126)",2384,45,748,801,661,129
"Trans., almac. y comunicaciones (127)",484,5,285,130,56,8
"Intermediación financiera (128)",151,,81,51,19,
"Activid.inmobil., empres. y alquileres (129)",858,2,338,358,154,6
"Admin.pub. y defensa; p. segur.soc afil (130)",920,,276,424,211,9
"Enseñanza (131)",3684,,744,1957,972,11
"Servicios sociales y de salud (132)",1283,,370,593,315,5
"Otras activ. serv.comun.soc y personales (133)",1017,11,349,395,226,36
"Hogares privados con servicio doméstico (134)",2122,101,1144,529,306,42
"Actividad economica no especificada (136)",826,1,344,265,184,32
"Desocupado (137)",1459,26,822,442,150,19
,,,,,,
"RURAL (138)",34174,1043,12721,10304,7562,2544
"Agric., ganadería, caza y silvicultura (139)",26596,807,9444,7858,6235,2252
"Pesca (140)",2,,,1,,1
"Explotación de minas y canteras (141)",34,,18,12,3,1
"Industrias manufactureras (142)",1186,3,500,453,188,42
"Suministro de electricidad, gas y agua (143)",24,,8,8,8,
"Construcción (144)",691,6,239,260,162,24
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1399,20,493,467,340,79
"Venta, mant.y rep. veh.autom.y motoc. (146)",99,,44,28,25,2
"Comercio al por mayor (147)",44,1,20,14,7,2
"Comercio al por menor (148)",1256,19,429,425,308,75
"Hoteles y restaurantes (149)",279,3,125,70,68,13
"Trans., almac. y comunicaciones (150)",651,6,252,261,114,18
"Intermediación financiera (151)",6,,2,4,,
"Activid.inmobil., empres. y alquileres (152)",99,,41,36,19,3
"Admin.pub. y defensa; p. segur.soc afil (153)",112,,43,50,17,2
"Enseñanza (154)",241,,51,125,61,4
"Servicios sociales y de salud (155)",85,,42,36,7,
"Otras activ. serv.comun.soc y personales (156)",123,1,52,34,31,5
"Hogares privados con servicio doméstico (157)",451,27,225,113,66,20
"Actividad economica no especificada (159)",394,,157,118,87,32
"Desocupado (160)",1801,170,1029,398,156,48
"Hombres (161)",27643,754,10222,8308,6215,2144
"Agric., ganadería, caza y silvicultura (162)",22997,625,8174,6782,5426,1990
"Pesca (163)",2,,,1,,1
"Explotación de minas y canteras (164)",33,,17,12,3,1
"Industrias manufactureras (165)",876,1,385,343,126,21
"Suministro de electricidad, gas y agua (166)",24,,8,8,8,
"Construcción (167)",688,6,239,258,161,24
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",555,13,239,155,119,29
"Venta, mant.y rep. veh.autom.y motoc. (169)",93,,41,26,24,2
"Comercio al por mayor (170)",25,1,13,6,5,
"Comercio al por menor (171)",437,12,185,123,90,27
"Hoteles y restaurantes (172)",42,,27,6,7,2
"Trans., almac. y comunicaciones (173)",638,6,243,257,114,18
"Intermediación financiera (174)",5,,1,4,,
"Activid.inmobil., empres. y alquileres (175)",79,,30,31,15,3
"Admin.pub. y defensa; p. segur.soc afil (176)",82,,25,41,14,2
"Enseñanza (177)",132,,23,60,45,4
"Servicios sociales y de salud (178)",32,,22,7,3,
"Otras activ. serv.comun.soc y personales (179)",61,1,23,15,17,5
"Hogares privados con servicio doméstico (180)",48,6,20,5,13,4
"Actividad economica no especificada (182)",86,,46,14,22,4
"Desocupado (183)",1263,96,700,309,122,36
"Mujeres (184)",6531,289,2499,1996,1347,400
"Agric., ganadería, caza y silvicultura (185)",3599,182,1270,1076,809,262
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",310,2,115,110,62,21
"Construcción (190)",3,,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",844,7,254,312,221,50
"Venta, mant.y rep. veh.autom.y motoc. (192)",6,,3,2,1,
"Comercio al por mayor (193)",19,,7,8,2,2
"Comercio al por menor (194)",819,7,244,302,218,48
"Hoteles y restaurantes (195)",237,3,98,64,61,11
"Trans., almac. y comunicaciones (196)",13,,9,4,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",20,,11,5,4,
"Admin.pub. y defensa; p. segur.soc afil (199)",30,,18,9,3,
"Enseñanza (200)",109,,28,65,16,
"Servicios sociales y de salud (201)",53,,20,29,4,
"Otras activ. serv.comun.soc y personales (202)",62,,29,19,14,
"Hogares privados con servicio doméstico (203)",403,21,205,108,53,16
"Actividad economica no especificada (205)",308,,111,104,65,28
"Desocupado (206)",538,74,329,89,34,12
