"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",37,3,20,8,5,1
"Actividad economica no especificada (043)",367,4,155,113,82,13
"Mujeres (045)",6000,230,2218,2057,1265,230
"Agric., ganadería, caza y silvicultura (046)",2798,131,979,854,687,147
"Pesca (047)",43,2,20,9,11,1
"Explotación de minas y canteras (048)",1,,1,,,
"Industrias manufactureras (049)",366,3,163,119,67,14
"Suministro de electricidad, gas y agua (050)",2,2,,,,
"Construcción (051)",6,1,3,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",728,41,231,289,134,33
"Venta, mant.y rep. veh.autom.y motoc. (053)",4,,2,2,,
"Comercio al por mayor (054)",22,1,7,12,2,
"Comercio al por menor (055)",702,40,222,275,132,33
"Hoteles y restaurantes (056)",341,17,98,130,87,9
"Trans., almac. y comunicaciones (057)",26,2,15,7,2,
"Intermediación financiera (058)",1,,1,,,
"Activid.inmobil., empres. y alquileres (059)",18,,7,9,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",91,,41,38,12,
"Enseñanza (061)",704,,224,346,131,3
"Servicios sociales y de salud (062)",79,,32,40,7,
"Otras activ. serv.comun.soc y personales (063)",77,1,37,23,15,1
"Hogares privados con servicio doméstico (064)",403,25,222,98,53,5
"Actividad economica no especificada (066)",316,5,144,94,56,17
,,,,,,
"URBANA (067)",11429,317,3923,3949,2645,595
"Agric., ganadería, caza y silvicultura (068)",5317,169,1792,1571,1352,433
"Pesca (069)",291,1,94,109,74,13
"Explotación de minas y canteras (070)",63,,14,29,20,
"Industrias manufactureras (071)",502,8,182,179,108,25
"Suministro de electricidad, gas y agua (072)",18,,1,7,9,1
"Construcción (073)",279,1,102,109,64,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1397,77,422,524,309,65
"Venta, mant.y rep. veh.autom.y motoc. (075)",101,2,27,40,29,3
"Comercio al por mayor (076)",56,2,16,27,11,
"Comercio al por menor (077)",1240,73,379,457,269,62
"Hoteles y restaurantes (078)",378,21,112,138,96,11
"Trans., almac. y comunicaciones (079)",502,4,267,164,66,1
"Intermediación financiera (080)",4,,3,,1,
"Activid.inmobil., empres. y alquileres (081)",168,1,49,68,47,3
"Admin.pub. y defensa; p. segur.soc.afil (082)",387,,145,173,64,5
"Enseñanza (083)",1021,,237,526,254,4
"Servicios sociales y de salud (084)",142,,48,71,20,3
"Otras activ. serv.comun.soc y personales (085)",159,5,69,50,29,6
"Hogares privados con servicio doméstico (086)",301,23,165,73,35,5
"Actividad economica no especificada (088)",500,7,221,158,97,17
"Hombres (089)",7780,196,2639,2649,1839,457
"Agric., ganadería, caza y silvicultura (090)",4002,125,1343,1183,1002,349
"Pesca (091)",267,1,85,102,66,13
"Explotación de minas y canteras (092)",62,,13,29,20,
"Industrias manufactureras (093)",389,7,145,137,78,22
"Suministro de electricidad, gas y agua (094)",18,,1,7,9,1
"Construcción (095)",276,1,101,108,63,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",769,38,232,275,187,37
"Venta, mant.y rep. veh.autom.y motoc. (097)",97,2,25,38,29,3
"Comercio al por mayor (098)",37,1,9,18,9,
"Comercio al por menor (099)",635,35,198,219,149,34
"Hoteles y restaurantes (100)",82,11,33,21,14,3
"Trans., almac. y comunicaciones (101)",479,3,253,158,64,1
"Intermediación financiera (102)",3,,2,,1,
"Activid.inmobil., empres. y alquileres (103)",151,1,42,60,45,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",297,,105,135,52,5
"Enseñanza (105)",519,,95,278,145,1
"Servicios sociales y de salud (106)",67,,17,34,13,3
"Otras activ. serv.comun.soc y personales (107)",90,4,35,30,16,5
"Hogares privados con servicio doméstico (108)",27,2,16,5,3,1
"Actividad economica no especificada (110)",282,3,121,87,61,10
"Mujeres (112)",3649,121,1284,1300,806,138
"Agric., ganadería, caza y silvicultura (113)",1315,44,449,388,350,84
"Pesca (114)",24,,9,7,8,
"Explotación de minas y canteras (115)",1,,1,,,
"Industrias manufactureras (116)",113,1,37,42,30,3
"Construcción (118)",3,,1,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",628,39,190,249,122,28
"Venta, mant.y rep. veh.autom.y motoc. (120)",4,,2,2,,
"Comercio al por mayor (121)",19,1,7,9,2,
"Comercio al por menor (122)",605,38,181,238,120,28
"Hoteles y restaurantes (123)",296,10,79,117,82,8
"Trans., almac. y comunicaciones (124)",23,1,14,6,2,
"Intermediación financiera (125)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",17,,7,8,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",90,,40,38,12,
"Enseñanza (128)",502,,142,248,109,3
"Servicios sociales y de salud (129)",75,,31,37,7,
"Otras activ. serv.comun.soc y personales (130)",69,1,34,20,13,1
"Hogares privados con servicio doméstico (131)",274,21,149,68,32,4
"Actividad economica no especificada (133)",218,4,100,71,36,7
,,,,,,
"RURAL (134)",8924,384,3339,2864,1883,454
"Agric., ganadería, caza y silvicultura (135)",6730,337,2407,2061,1532,393
"Pesca (136)",463,16,207,153,72,15
"Explotación de minas y canteras (137)",10,,1,5,4,
"Industrias manufactureras (138)",420,6,205,141,53,15
"Suministro de electricidad, gas y agua (139)",4,3,,1,,
"Construcción (140)",40,1,20,11,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",294,6,94,116,64,14
"Venta, mant.y rep. veh.autom.y motoc. (142)",10,,3,6,,1
"Comercio al por mayor (143)",10,,2,7,1,
"Comercio al por menor (144)",274,6,89,103,63,13
"Hoteles y restaurantes (145)",53,7,22,16,7,1
"Trans., almac. y comunicaciones (146)",63,1,40,16,6,
"Activid.inmobil., empres. y alquileres (148)",14,,5,5,3,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",12,,5,3,4,
"Enseñanza (150)",453,,160,239,54,
"Servicios sociales y de salud (151)",20,,6,7,6,1
"Otras activ. serv.comun.soc y personales (152)",26,,12,8,6,
"Hogares privados con servicio doméstico (153)",139,5,77,33,23,1
"Actividad economica no especificada (155)",183,2,78,49,41,13
"Hombres (156)",6573,275,2405,2107,1424,362
"Agric., ganadería, caza y silvicultura (157)",5247,250,1877,1595,1195,330
"Pesca (158)",444,14,196,151,69,14
"Explotación de minas y canteras (159)",10,,1,5,4,
"Industrias manufactureras (160)",167,4,79,64,16,4
"Suministro de electricidad, gas y agua (161)",2,1,,1,,
"Construcción (162)",37,,18,11,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",194,4,53,76,52,9
"Venta, mant.y rep. veh.autom.y motoc. (164)",10,,3,6,,1
"Comercio al por mayor (165)",7,,2,4,1,
"Comercio al por menor (166)",177,4,48,66,51,8
"Hoteles y restaurantes (167)",8,,3,3,2,
"Trans., almac. y comunicaciones (168)",60,,39,15,6,
"Activid.inmobil., empres. y alquileres (170)",13,,5,4,3,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",11,,4,3,4,
"Enseñanza (172)",251,,78,141,32,
"Servicios sociales y de salud (173)",16,,5,4,6,1
"Otras activ. serv.comun.soc y personales (174)",18,,9,5,4,
"Hogares privados con servicio doméstico (175)",10,1,4,3,2,
"Actividad economica no especificada (177)",85,1,34,26,21,3
"Mujeres (179)",2351,109,934,757,459,92
"Agric., ganadería, caza y silvicultura (180)",1483,87,530,466,337,63
"Pesca (181)",19,2,11,2,3,1
"Industrias manufactureras (183)",253,2,126,77,37,11
"Suministro de electricidad, gas y agua (184)",2,2,,,,
"Construcción (185)",3,1,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",100,2,41,40,12,5
"Comercio al por mayor (188)",3,,,3,,
"Comercio al por menor (189)",97,2,41,37,12,5
"Hoteles y restaurantes (190)",45,7,19,13,5,1
"Trans., almac. y comunicaciones (191)",3,1,1,1,,
"Activid.inmobil., empres. y alquileres (193)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",1,,1,,,
"Enseñanza (195)",202,,82,98,22,
"Servicios sociales y de salud (196)",4,,1,3,,
"Otras activ. serv.comun.soc y personales (197)",8,,3,3,2,
"Hogares privados con servicio doméstico (198)",129,4,73,30,21,1
"Actividad economica no especificada (200)",98,1,44,23,20,10
