"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Mujeres (046)",601,5,237,192,135,32
"Agric., ganadería, caza y silvicultura (047)",46,2,12,8,15,9
"Industrias manufactureras (050)",36,,25,4,5,2
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",115,1,40,40,28,6
"Comercio al por mayor (055)",6,,1,3,2,
"Comercio al por menor (056)",109,1,39,37,26,6
"Hoteles y restaurantes (057)",47,,10,19,16,2
"Trans., almac. y comunicaciones (058)",3,,1,1,,1
"Intermediación financiera (059)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (060)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (061)",19,,8,5,5,1
"Enseñanza (062)",126,,35,65,26,
"Servicios sociales y de salud (063)",31,,11,16,4,
"Otras activ. serv.comun.soc y personales (064)",36,,17,10,9,
"Hogares privados con servicio doméstico (065)",33,,21,5,6,1
"Actividad economica no especificada (067)",40,,11,9,12,8
"Desocupado (068)",63,2,43,8,8,2
,,,,,,
"URBANA (069)",1366,6,431,493,339,97
"Agric., ganadería, caza y silvicultura (070)",279,4,77,73,84,41
"Industrias manufactureras (073)",126,,76,40,7,3
"Suministro de electricidad, gas y agua (074)",2,,,1,1,
"Construcción (075)",82,,30,31,16,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",176,1,51,61,45,18
"Venta, mant.y rep. veh.autom.y motoc. (077)",8,,8,,,
"Comercio al por mayor (078)",10,,1,5,3,1
"Comercio al por menor (079)",158,1,42,56,42,17
"Hoteles y restaurantes (080)",37,,8,17,11,1
"Trans., almac. y comunicaciones (081)",47,,21,18,7,1
"Intermediación financiera (082)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (083)",12,,3,5,2,2
"Admin.pub. y defensa; p. segur.soc afil (084)",82,,28,28,21,5
"Enseñanza (085)",267,,33,137,97,
"Servicios sociales y de salud (086)",42,,13,22,7,
"Otras activ. serv.comun.soc y personales (087)",33,,15,12,5,1
"Hogares privados con servicio doméstico (088)",22,,16,3,3,
"Actividad economica no especificada (090)",26,,4,4,11,7
"Desocupado (091)",131,1,56,40,21,13
"Hombres (092)",1001,3,309,350,255,84
"Agric., ganadería, caza y silvicultura (093)",263,3,71,69,79,41
"Industrias manufactureras (096)",112,,66,39,4,3
"Suministro de electricidad, gas y agua (097)",2,,,1,1,
"Construcción (098)",81,,29,31,16,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",84,,22,25,24,13
"Venta, mant.y rep. veh.autom.y motoc. (100)",8,,8,,,
"Comercio al por mayor (101)",4,,,2,1,1
"Comercio al por menor (102)",72,,14,23,23,12
"Hoteles y restaurantes (103)",5,,,3,2,
"Trans., almac. y comunicaciones (104)",44,,20,17,7,
"Activid.inmobil., empres. y alquileres (106)",12,,3,5,2,2
"Admin.pub. y defensa; p. segur.soc afil (107)",67,,21,23,19,4
"Enseñanza (108)",182,,17,89,76,
"Servicios sociales y de salud (109)",15,,6,6,3,
"Otras activ. serv.comun.soc y personales (110)",17,,7,7,2,1
"Hogares privados con servicio doméstico (111)",2,,1,1,,
"Actividad economica no especificada (113)",8,,,,6,2
"Desocupado (114)",107,,46,34,14,13
"Mujeres (115)",365,3,122,143,84,13
"Agric., ganadería, caza y silvicultura (116)",16,1,6,4,5,
"Industrias manufactureras (119)",14,,10,1,3,
"Construcción (121)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",92,1,29,36,21,5
"Comercio al por mayor (124)",6,,1,3,2,
"Comercio al por menor (125)",86,1,28,33,19,5
"Hoteles y restaurantes (126)",32,,8,14,9,1
"Trans., almac. y comunicaciones (127)",3,,1,1,,1
"Intermediación financiera (128)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",15,,7,5,2,1
"Enseñanza (131)",85,,16,48,21,
"Servicios sociales y de salud (132)",27,,7,16,4,
"Otras activ. serv.comun.soc y personales (133)",16,,8,5,3,
"Hogares privados con servicio doméstico (134)",20,,15,2,3,
"Actividad economica no especificada (136)",18,,4,4,5,5
"Desocupado (137)",24,1,10,6,7,
,,,,,,
"RURAL (138)",2401,13,754,729,651,254
"Agric., ganadería, caza y silvicultura (139)",1425,9,368,420,424,204
"Explotación de minas y canteras (141)",1,,,,1,
"Industrias manufactureras (142)",66,,44,15,5,2
"Suministro de electricidad, gas y agua (143)",10,,4,4,1,1
"Construcción (144)",200,1,70,68,49,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",54,,23,12,16,3
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,3,1,,
"Comercio al por menor (148)",50,,20,11,16,3
"Hoteles y restaurantes (149)",16,,3,5,7,1
"Trans., almac. y comunicaciones (150)",11,,5,6,,
"Activid.inmobil., empres. y alquileres (152)",6,,1,2,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",33,,5,12,14,2
"Enseñanza (154)",130,,35,57,38,
"Servicios sociales y de salud (155)",10,,6,2,2,
"Otras activ. serv.comun.soc y personales (156)",31,,14,9,8,
"Hogares privados con servicio doméstico (157)",16,,6,4,4,2
"Actividad economica no especificada (159)",37,,14,8,11,4
"Desocupado (160)",355,3,156,105,68,23
"Hombres (161)",2165,11,639,680,600,235
"Agric., ganadería, caza y silvicultura (162)",1395,8,362,416,414,195
"Explotación de minas y canteras (164)",1,,,,1,
"Industrias manufactureras (165)",44,,29,12,3,
"Suministro de electricidad, gas y agua (166)",9,,3,4,1,1
"Construcción (167)",199,1,70,67,49,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",31,,12,8,9,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,3,1,,
"Comercio al por menor (171)",27,,9,7,9,2
"Hoteles y restaurantes (172)",1,,1,,,
"Trans., almac. y comunicaciones (173)",11,,5,6,,
"Activid.inmobil., empres. y alquileres (175)",5,,,2,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",29,,4,12,11,2
"Enseñanza (177)",89,,16,40,33,
"Servicios sociales y de salud (178)",6,,2,2,2,
"Otras activ. serv.comun.soc y personales (179)",11,,5,4,2,
"Hogares privados con servicio doméstico (180)",3,,,1,1,1
"Actividad economica no especificada (182)",15,,7,3,4,1
"Desocupado (183)",316,2,123,103,67,21
"Mujeres (184)",236,2,115,49,51,19
"Agric., ganadería, caza y silvicultura (185)",30,1,6,4,10,9
"Industrias manufactureras (188)",22,,15,3,2,2
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",23,,11,4,7,1
"Comercio al por menor (194)",23,,11,4,7,1
"Hoteles y restaurantes (195)",15,,2,5,7,1
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",4,,1,,3,
"Enseñanza (200)",41,,19,17,5,
"Servicios sociales y de salud (201)",4,,4,,,
"Otras activ. serv.comun.soc y personales (202)",20,,9,5,6,
"Hogares privados con servicio doméstico (203)",13,,6,3,3,1
"Actividad economica no especificada (205)",22,,7,5,7,3
"Desocupado (206)",39,1,33,2,1,2
