"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",49,,19,22,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",6284,451,2274,1938,1295,326
"Otra (036)",10,,8,2,,
"Ocupación no especificada (037)",534,3,169,191,128,43
"Desocupado (038)",487,14,271,136,53,13
,,,,,,
"URBANA (039)",22954,735,7530,9033,4737,919
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",75,,7,36,30,2
"Profes., científicos e intelectuales (041)",3787,,695,2245,831,16
"Técnicos de nivel medio y trab.asimilados (042)",805,1,264,364,150,26
"Jefes y empleados de oficina (043)",819,,320,322,169,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3497,112,1181,1348,706,150
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2634,9,657,941,767,260
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1235,22,539,421,214,39
"Obreros construc., conf., papel, fab., instr. (047)",1608,9,591,676,298,34
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6547,550,2476,1955,1262,304
"Otra (049)",206,,50,121,35,
"Ocupación no especificada (050)",771,11,277,282,155,46
"Desocupado (051)",970,21,473,322,120,34
"Hombres (052)",13982,452,4459,5409,3058,604
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",61,,5,28,26,2
"Profes., científicos e intelectuales (054)",2004,,289,1193,508,14
"Técnicos de nivel medio y trab.asimilados (055)",490,1,172,204,94,19
"Jefes y empleados de oficina (056)",455,,142,188,117,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1222,54,429,438,246,55
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2176,8,527,791,637,213
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1032,14,448,356,184,30
"Obreros construc., conf., papel, fab., instr. (060)",1560,9,572,654,291,34
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3760,344,1399,1075,760,182
"Otra (062)",201,,47,119,35,
"Ocupación no especificada (063)",389,8,150,140,73,18
"Desocupado (064)",632,14,279,223,87,29
"Mujeres (065)",8972,283,3071,3624,1679,315
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",14,,2,8,4,
"Profes., científicos e intelectuales (067)",1783,,406,1052,323,2
"Técnicos de nivel medio y trab.asimilados (068)",315,,92,160,56,7
"Jefes y empleados de oficina (069)",364,,178,134,52,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2275,58,752,910,460,95
"Agricult.trabaj. calif. agrop. y pesqueros (071)",458,1,130,150,130,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",203,8,91,65,30,9
"Obreros construc., conf., papel, fab., instr. (073)",48,,19,22,7,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2787,206,1077,880,502,122
"Otra (075)",5,,3,2,,
"Ocupación no especificada (076)",382,3,127,142,82,28
"Desocupado (077)",338,7,194,99,33,5
,,,,,,
"RURAL (078)",21331,634,6855,7086,5152,1604
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",21,,4,12,5,
"Profes., científicos e intelectuales (080)",202,,85,84,30,3
"Técnicos de nivel medio y trab.asimilados (081)",64,,21,35,8,
"Jefes y empleados de oficina (082)",84,,34,34,15,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",492,12,183,192,91,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7579,18,1699,2731,2261,870
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",455,19,205,141,79,11
"Obreros construc., conf., papel, fab., instr. (086)",542,1,203,222,109,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",10575,568,3920,3189,2285,613
"Otra (088)",32,,25,5,2,
"Ocupación no especificada (089)",262,,77,83,73,29
"Desocupado (090)",1023,16,399,358,194,56
"Hombres (091)",15697,366,5048,5326,3780,1177
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",18,,4,10,4,
"Profes., científicos e intelectuales (093)",119,,32,57,28,2
"Técnicos de nivel medio y trab.asimilados (094)",39,,11,23,5,
"Jefes y empleados de oficina (095)",66,,23,28,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",137,5,51,52,24,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",6322,12,1455,2339,1836,680
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",366,16,169,104,66,11
"Obreros construc., conf., papel, fab., instr. (099)",541,1,203,222,108,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",7078,323,2723,2131,1492,409
"Otra (101)",27,,20,5,2,
"Ocupación no especificada (102)",110,,35,34,27,14
"Desocupado (103)",874,9,322,321,174,48
"Mujeres (104)",5634,268,1807,1760,1372,427
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,,2,1,
"Profes., científicos e intelectuales (106)",83,,53,27,2,1
"Técnicos de nivel medio y trab.asimilados (107)",25,,10,12,3,
"Jefes y empleados de oficina (108)",18,,11,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",355,7,132,140,67,9
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1257,6,244,392,425,190
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",89,3,36,37,13,
"Obreros construc., conf., papel, fab., instr. (112)",1,,,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",3497,245,1197,1058,793,204
"Otra (114)",5,,5,,,
"Ocupación no especificada (115)",152,,42,49,46,15
"Desocupado (116)",149,7,77,37,20,8
